,2021-12-31,北向资金年内加仓超4300亿元创历史新高，宁德时代全年净买入超300亿,Wind
923,2019-03-21,【安信军工】中航光电：发布业绩快报，2019年归母净利润10.71亿元,安信军工冯福章
924,2019-03-21,中航光电去年净利9.54亿同比增15.56% 董事长郭泽义年薪104万,挖贝网
925,2019-03-21,"中航光电:营收增速显著提高,民品市场快速拓展",东北证券
926,2019-03-20,中航光电：2018年年度报告主要财务指标及分配预案,深交所
927,2019-03-20,中航光电：2018年净利增16% 拟10转3派1.3,e公司
928,2019-03-20,中航光电：2018年净利润同比增15.56%，拟10转3派1.3元,Wind
929,2019-03-20,"国防军工行业:市场情绪趋于理性,重点配置龙头白马",东北证券
930,2019-03-19,军工变奏：采购订单高峰季启幕 证券化浪潮在途,证券时报
931,2019-03-14,[看好评级]军工行业周报：2019国防军费预算公布 符合预期,中财网
932,2019-03-14,[看好评级]国防军工行业：波音737MAX8两次发生事故 国产大飞机挑战与机遇并存,中财网
933,2019-03-12,中航光电：公司是华为的全球金牌供应商,Wind
934,2019-03-11,"国防军工行业:全球军费进入扩张周期,军工景气度将持续上行",东北证券
935,2019-03-07,【安信军工-行业报告】军工行业债专题研究,安信军工冯福章
936,2019-03-07,工业综合：军工行业债专题研究,安信证券
937,2019-03-05,"中航光电:净利润增长超预告上限,国际业务增长超预期,5G、新能源等民品迎发展机遇",正点财经
938,2019-03-01,10家光通信企业2018业绩解读 高端玩家将获更大市场,Ofweek
939,2019-02-28,中航光电：坚定看好军工白马业绩稳健与成长弹性兼容并蓄,证券时报网
940,2019-02-28,两会召开在即，国企改革再次刷屏，这些要点必看,Wind
941,2019-02-28,"国防军工行业周报:泰州舰亮剑东海立体作战,飞龙-1无人机实现首飞",正点财经
942,2019-02-27,中航光电：业绩符合预期，国际业务助力公司发展,证券时报网
943,2019-02-27,中航光电2018年净利润9.54亿元 国际业务实现高速增长,挖贝网
944,2019-02-26,中航科工(02357.HK)：中航光电2018年度净利润升15.56%至9.54亿元,格隆汇
945,2019-02-26,中航科工(02357-HK)附属中航光电2018年全年溢利9.5亿元,财华社
946,2019-02-26,中航光电：2018年净利润同比增15.56%（快报）,Wind
947,2019-02-26,"国防军工行业:军备竞争日趋激烈,看好行业长期机会",东北证券
948,2019-02-25,"国防军工行业周报:市场风险偏好提升,看好军工板块表现",国海证券
949,2019-02-21,中航光电：有适用5G光传送系统的光背板产品,Wind
950,2019-02-21,【招商军工】军工整体配置比例仍低，主动型基金重仓航空产业链——2018Q4公募基金军工持仓分析,招商军工研究
951,2019-02-18,【国盛军工｜E周刊】111期〓逆周期叠加高景气，民参军关注度提升—2019年第7周报@02.17,毅军凸起
952,2019-02-18,"国防军工行业:行业景气持续上行,看好板块配置价值",东北证券
953,2019-02-02,"国防军工行业周报:军工增长稳健,看好网络安全领域",东兴证券
954,2019-01-28,"国防军工行业2018Q4基金持仓分析:逆周期叠加高景气,民参军关注度提",正点财经
955,2019-01-23,中航光电将花不超2.5亿元回购公司股份 用于股权激励,挖贝网
956,2019-01-21,"国防军工行业周报:民船重组有望,军船持续景气",国海证券
957,2019-01-16,工业综合：军工国企混改大幕开启 荐5股,和讯
958,2019-01-16,国防军工行业周报:对今年军工行情可以更加乐观,东兴证券
959,2019-01-14,"国防军工行业周报:打造一流示范企业,国企改革加速深化",国海证券
960,2019-01-11,中航光电:完成特斯拉配套卡位!军民双主业共振进入拐点,中证网
961,2019-01-09,"国防军工行业周报:高层密集指示军队建设及训练工作,坚定看好军工全面投资行情",申万宏源
962,2019-01-08,2019年机构注意力转向何方，百只个股被扎堆看好或存“升”机,证券日报
963,2019-01-04,39股获券商买入评级 平治信息目标涨幅达99.11%,Wind
964,2019-01-03,极具成长空间6股现黄金买点（1.3）,中金在线
965,2019-01-03,"航空航天行业2019年第1周周报:许可目录调整短期影响有限,关注飞行器产业链",正点财经
966,2019-01-03,【头条研报】一、二季度军工股将产生超额收益(附股),新浪
967,2019-01-03,中航光电：工业互连技术龙头 军民融合发展撬动成长空间,东北证券
968,2019-01-03,巨丰早评：外盘低开高走利于A股企稳,巨丰财经
969,2019-01-03,"军工行业周报:主机厂全年基本面高增长确定,坚定看好军工全年行情",申万宏源
970,2019-01-02,巨丰收评：权重表现低迷 市场仍有下探,巨丰财经
971,2019-01-02,巨丰午评：权重集体砸盘 市场初现曙光,巨丰财经
972,2019-01-02,"国防军工行业周报:新版目录发布,大幅降低准入门槛",国海证券
973,2018-12-28,【晨会1228】海南离岛免税全覆盖落地,中信建投证券研究
974,2018-12-27,【中航光电(002179)】公司回购股票，彰显发展信心,中信建投证券研究
975,2018-12-26,年内超650家公司披露回购计划,中证报
976,2018-12-26,"军工行业周报:免税目录调整影响有限,坚定看好军工长期投资价值",申万宏源
977,2018-12-25,大参考：中央农村工作会议召开在即 配套政策或将加速落地,巨丰财经
978,2018-12-25,金股预测早间版：8股有望开启估值修复,巨丰财经
979,2018-12-25,巨丰早参：国常会表示将加快民企上市和再融资审核,巨丰财经
980,2018-12-24,中航光电拟回购公司股份,证券日报
981,2018-12-24,中航光电拟以不超过41元/股回购1.3亿-2.5亿元股份,网易
982,2018-12-24,中航光电：拟以1.3亿元-2.5亿元回购股份,Wind
983,2018-12-23,巨丰原创：央企改革再提速 关注五大集团投资性机会,巨丰财经
984,2018-12-20,18股获券商买入评级 万科A目标涨幅达54.53%,Wind
985,2018-12-20,11家央企上榜第二批国有资本投资公司试点 中航系新一轮资本运作大幕开启,21世纪经济报道
986,2018-12-19,中航光电：下跌传言解答 强烈推荐评级,东兴证券
987,2018-12-19,"军工行业周报:关注航空产业链后续机会,看好军工长期投资价值",申万宏源
988,2018-12-18,中航光电：控股股东拟增持5000万元至1亿元,Wind
989,2018-12-18,中航光电：控股股东拟5000万至1亿元增持股份,e公司
990,2018-12-18,中航光电：控股股东增持128.45万股 拟继续增持,金融界
991,2018-12-18,4万亿蠢蠢欲动，军工“小资产大集团”逐渐改观,Wind
992,2018-12-18,中航光电股价大跌5.03% 股价创9个月以来新低,中金在线
993,2018-12-16,新能源汽车机会越来越明晰,巨丰财经
994,2018-12-14,中航科工一度跌近10% 拟折价8.24%配售2.79亿股,腾讯网
995,2018-12-12,[快讯]中航光电:华创证券有限责任公司、中航证券有限公司公司使用募集资金置换预先投入募投项目自筹资金的核查意见,中财网
996,2018-12-11,"军工行业周报:装备系统专项整肃对总装主体影响有限,坚定看好军工长期投资价值",申万宏源
997,2018-12-10,"中航光电三季报点评:收入确认向好,四季度军品占比或提升",正点财经
998,2018-12-07,中航光电：新能源汽车业务整体盈利情况较为稳定,e公司
999,2018-12-06,中航光电发行可转债 募资总额13亿元,挖贝网
1000,2018-12-05,"军工行业周报:19年总装标的基本面改善或将持续,看好军工行业长期投资机会",申万宏源
1001,2018-12-04,A股市场各大指数成份股密集调整 6股成多个指数新宠,证券时报
1002,2018-12-04,"国防军工行业周报:第三艘航母确认在建,关注分系统和核心配套",国海证券
1003,2018-12-01,巨丰原创：新能源汽车接过领涨大旗,巨丰财经
1004,2018-11-30,5G三大领域建设有望持续推进 机构集中看好12只绩优股,证券日报
1005,2018-11-26,工业综合：坚定看好军工长期投资机会 荐4股,申万宏源
1006,2018-11-19,"军工行业周报:军工资产整合预期升温,看好军工全年行情表现",申万宏源
1007,2018-11-15,政策暖风频吹，军工整合暗流涌动，这些必看,Wind
1008,2018-11-14,14股获券商买入评级 思创医惠目标涨幅达89.75%,Wind
1009,2018-11-14,"中航光电:事件点评,毛利率总体可控,四季度盈利状况或显著改善",东兴证券
1010,2018-11-13,中航光电：四季度盈利状况或显著改善 强烈推荐评级,东兴证券
1011,2018-11-11,【东兴军工】三季度基金两大重仓王：中航光电和中航沈飞,军工e洞察
1012,2018-11-09,【东兴军工】中航光电：调整勿忧 四季度盈利将显著改善,军工e洞察
1013,2018-11-08,【东北固收李勇·转债分析】光电转债投资价值分析,李勇宏观债券研究
1014,2018-11-06,[快讯]转债中签结果：中航光电公布中签号,中财网
1015,2018-11-06,中航光电可转债中签结果出炉 共7.79万个,e公司
1016,2018-11-05,工业综合：三费支出显著下降 荐10股,中信建投
1017,2018-11-02,[路演]中航光电：100余项技术或产品被认定为国际先进或国际领先水平,全景网
1018,2018-11-01,资质优良的军工电子核心标的 | 光电转债发行定价及申购建议,债市覃谈
1019,2018-11-01,看好中国｜建军强国——军工行业整体业绩复苏 个股有望迎来估值修复时机,巨丰财经
1020,2018-10-30,董秘解码：中航光电未来两年预计营收增速将超20%,巨丰财经
1021,2018-10-30,中航光电：防务领域订货增长趋势明显,Wind
1022,2018-10-30,中航光电：防务领域订货增长趋势明显,e公司
1023,2018-10-30,A股早报2018年10月30日星期二,Wind
1024,2018-10-29,工业综合：央企龙头仍是首选 荐11股,中信建投
1025,2018-10-29,【招商军工】中航科工：下属上市公司业绩向好，航空高科技旗舰持续加速,招商军工研究
1026,2018-10-29,中航光电：10月26日融资余额为2.37亿元，较前一日骤增12.75%,Wind资讯
1027,2018-10-28,工业综合：军工股持仓集中度持续提升 荐5股,广发证券
1028,2018-10-26,【中航光电】Q3经营状况良好，收入利润快速增长【东吴军工陈显帆】,透视先进制造
1029,2018-10-25,中航光电：前三季度净利润同比增10.75%,Wind
1030,2018-10-24,银河证券：军工行业有望取得超额收益,Wind
1031,2018-10-18,【招商军工|19中期策略】业绩明显改善，国改进程箭在弦上,招商军工研究
1032,2018-10-17,中原经济区板块股票有哪些？中原经济区板块股票汇总,益盟操盘手
1033,2018-09-26,中航光电：9月25日融资余额为2.73亿元，较前一日骤增7.08%,Wind资讯
1034,2018-09-25,9月25日有51家公司获重要股东增减持 包钢股份已被连续增持62次,Wind
1035,2018-09-25,工业综合：重点关注央企龙头 荐11股,中信建投
1036,2018-09-25,工业综合：军工行业净利润提升超过3% 荐11股,中信建投
1037,2018-09-25,【数据揭秘】09月21日 融资客最看好的前20只个股,每日经济新闻
1038,2018-09-20,“飞龙在天”之创新高模型：中航光电(002179),投资快报
1039,2018-09-17,【数据揭秘】09月14日 融资客最看好的前20只个股,每日经济新闻
1040,2018-09-16,工业综合：继续关注业绩优异的整机厂与低估值龙头,方正证券
1041,2018-09-12,"军工行业周报:个税及社保改革对军工影响较小,坚定看好军工全年行情",申万宏源
1042,2018-09-09,工业综合：反转逻辑继续演绎 荐9股,国盛证券
1043,2018-09-06,"中航光电:中报收入稳健增长,看好连接器龙头军民融合式发展",方正证券
1044,2018-09-06,【晨会聚焦】中报分红的机遇与风险,中泰证券研究所
1045,2018-09-06,【军工】杨帆：中报分析：航空陆装表现突出，主机厂业绩靓丽，军工行业基本面持续好转-20180905,中泰证券研究所
1046,2018-08-30,8月30日券商晨会研报汇编,证券日报
1047,2018-08-30,【安信军工-中报点评0826】中航光电：归母净增长5.38%，收入增速高于利润增速 ，存货大幅增长,安信军工冯福章
1048,2018-08-28,[买入评级]中航光电(002179)中报点评：民品快速增长 军品稳步增长 全年业绩增速有望回升,中财网
1049,2018-08-28,[强烈推荐评级]中航光电(002179)半年报点评：收入确认改善明显 利润逐季释放可期,中财网
1050,2018-08-28,[增持评级]中航光电(002179)点评报告：业绩稳健增长 看好公司长期发展前景,中财网
1051,2018-08-28,[看好评级]军工行业周报：重点公司中报符合预期 坚定看好军工全年投资机会,中财网
1052,2018-08-28,[买入评级]电子行业研究周报：通信连接器 5G时代迎来发展良机,中财网
1053,2018-08-28,[推荐评级]中航光电(002179)中报点评：中报收入稳健增长 看好连接器龙头军民融合式发展,中财网
1054,2018-08-28,[买入-A评级]中航光电(002179)中报点评：归母净增长5.38% 收入增速高于利润增速 存货大幅增长,中财网
1055,2018-08-28,【东兴军工】中航光电中报点评：收入确认改善明显，利润逐季释放可期,军工e洞察
1056,2018-08-27,【中航光电】业绩稳健增长，看好公司长期发展前景【东吴军工陈显帆】,透视先进制造
1057,2018-08-27,[增持评级]中航光电(002179)中报点评：中报利润增速放缓 全年依旧看好,中财网
1058,2018-08-27,[增持评级]军工行业周报：成长和改革有望迎边际变化 首选飞行器产业链,中财网
1059,2018-08-27,国防军工行业:中航光电AB指标齐放量 三角度看军工基本面变化,天风证券
1060,2018-08-27,[推荐评级]中航光电(002179)中报点评：2H18关注可转债发行、军品订单与收入增长,中财网
1061,2018-08-27,[审慎增持评级]中航光电(002179)深度研究：国企尖兵体制致胜 成长强劲赛道长远,中财网
1062,2018-08-27,中航光电事件点评：产品需求增长，市场份额提升,国海证券
1063,2018-08-27,[审慎增持评级]中航光电(002179)中报点评：业绩环比改善显著 存货预示后程加速,中财网
1064,2018-08-27,航空航天军工行业周报：中报业绩密集发布 持续关注拐点逻辑的信号验证,中财网
1065,2018-08-26,军工行业景气度拐点确立,顶尖财经网
1066,2018-08-24,中航光电：2018年前三季度业绩报告预告,深交所
1067,2018-08-24,中航光电：上半年净利润同比增5.37%,Wind
1068,2018-08-22,8月22日有42家公司获重要股东增减持 浙江永强已被连续增持29次,Wind
1069,2018-08-22,[增持评级]国防军工行业周报：双百行动加速国企改革 重点聚焦央企龙头,中财网
1070,2018-08-22,国防军工行业:自主可控军工IC再成重点,天风证券
1071,2018-08-20,[增持评级]国防军工行业周报：基本面持续改善 首选成长白马,中财网
1072,2018-08-20,[优于大市评级]海通军工行业周报：关注低估值品种,中财网
1073,2018-08-19,工业综合：双百行动助力军工企业混改 荐12股,方正证券
1074,2018-08-17,半导体行业周报：韦尔股份将成中国传感器霸主 闪存行业新架构出炉 3星级,中财网
1075,2018-08-14,关于核准中航光电科技股份有限公司公开发行可转换公司债券的批复,证监会
1076,2018-08-13,[增持评级]航空航天行业周报：看好军工反弹 推荐飞行器产业链,中财网
1077,2018-08-13,航空航天军工行业周报：中船重工集团启动增持 关注估值底部布局机会,中财网
1078,2018-08-13,"国防军工行业周报:军工企业禁售事件充分消化,关注板块修复性投资机会",国海证券
1079,2018-08-07,"中航光电:军民融合典范,18年或将开启新一轮增长",安信证券
1080,2018-08-01,[领先大市-A评级]国防军工行业每周观点：机构重仓持股比例下降 中报订单数据进一步好转,中财网
1081,2018-08-01,[买入评级]中航光电(002179)简评：上半年业绩稳健增长 产能扩张持续增长可期,中财网
1082,2018-07-31,[增持评级]2018Q2军工基金持仓研究：军工持仓小幅下降 首选飞行器产业链,中财网
1083,2018-07-31,[推荐评级]军工行业周报：以“美”为鉴 深化改革助力军工成长,中财网
1084,2018-07-31,[买入评级]中航光电(002179)点评：营收增长超预期 业绩拐点式提升,中财网
1085,2018-07-31,[增持评级]中航光电(002179)动态点评：民用业务快速增长 防务业务稳步增长,中财网
1086,2018-07-31,[强烈推荐评级]中航光电(002179)半年度业绩快报点评：收入确认改善明显 利润增速有望逐季回暖,中财网
1087,2018-07-31,52股获券商买入评级，光大银行目标涨幅达68.03%,Wind
1088,2018-07-31,[买入评级]中航光电(002179)点评：军工高景气传导已至配套企业 白马龙头持续远航,中财网
1089,2018-07-31,"军工行业周报:重点公司中报符合预期,坚定看好军工后续行情",申万宏源
1090,2018-07-30,申万宏源：中航光电维持买入评级,顶尖财经网
1091,2018-07-30,明日最具投资机会六大牛股一览（2018年7月30日）,中财网
1092,2018-07-30,[增持评级]国防军工行业周报：第五艘055大驱分段现身 第二架国产大飞机C919下周开始试飞,中财网
1093,2018-07-30,[优于大市评级]海通军工行业周报：零部件龙头业绩向好 板块中报反映军工订单恢复逻辑有望较一季报更显著,中财网
1094,2018-07-30,[增持评级]航空航天行业周报：持续看好军工反弹 首选飞行器产业链,中财网
1095,2018-07-30,航空航天军工行业周报：逐季度改善逻辑初步验证 维持推荐板块龙头,中财网
1096,2018-07-30,[增持评级]中航光电(002179)中报业绩预告点评：中报利润增速放缓 全年依旧看好,中财网
1097,2018-07-29,工业综合：第二架国产大飞机C919下周开始试飞 荐9股,中泰证券
1098,2018-07-29,[推荐评级]中航光电(002179)业绩预览：2Q收入快速增长、利润恢复增长 下半年有望进一步改善,中财网
1099,2018-07-29,[审慎增持评级]中航光电(002179)点评：收入重回快速增长区间 利润且看下半年军工发力,中财网
1100,2018-07-29,[买入评级]中航光电(002179)点评：二季度环比大幅改善 看好全年业绩增长,中财网
1101,2018-07-27,中航光电：上半年净利润同比增5.38%（快报）,Wind
1102,2018-07-27,中航光电：半年报预增5.38%,金融界
1103,2018-07-27,[推荐评级]军工行业简评：去杠杆强化马太效应 公募基金独宠龙头和白马,中财网
1104,2018-07-27,中航科工(02357-HK)：中航光电(002179-CN)上半年净利润为4.65亿元,金融界
1105,2018-07-27,国防军工行业事件点评:2018Q2军工板块的基金重仓持股分析,东兴证券
1106,2018-07-26,中航光电:受益于能源汽车应用场景拓展和国产替代,中证网
1107,2018-07-26,[增持评级]国防军工行业动态点评：二季度持仓占比稳中有升 持股集中度大幅提升,中财网
1108,2018-07-26,2018第三届中国军民融合主题展将举行 军民融合概念股有哪些,南方财富网
1109,2018-07-26,冯福章:重点关注航空 可选主机厂和便宜零部件公司,金融界
1110,2018-07-25,[看好评级]公募基金2018Q2军工重仓股持仓占比统计：2018Q2军工重仓占比仍然处于历史低位 看好全年投资机会,中财网
1111,2018-07-25,中航光电系列报告之三:军用连接器领域的国际巨头,东兴证券
1112,2018-07-24,军工混改率先掀起第三批央企混改试点炒作大幕！,巨丰财经
1113,2018-07-24,【安信军工-每周观点0722】重申关注军工板块跟随创业板的反弹性机会，18年军工板块将呈现明显的阶段性行情,安信军工冯福章
1114,2018-07-24,[领先大市-A评级]2018Q2公募基金持仓分析(国防军工行业)：四年低位 集中于主机厂和航空产业链,中财网
1115,2018-07-24,看好中国｜建军强国——央企第三批混改望提速军改,巨丰财经
1116,2018-07-24,【东兴军工】一论航天电器：宜军宜民宜外延,军工e洞察
1117,2018-07-24,[增持评级]国防军工行业周报：公募军工持仓集中度大幅提升 建议逐步中线布局,中财网
1118,2018-07-23,三类军工股强势崛起 逾9亿元资金追捧59只概念股,证券日报
1119,2018-07-23,[买入评级]国防军工行业18Q2公募基金持仓分析：持仓创近五年新低 有望迎新一轮行情,中财网
1120,2018-07-23,[增持评级]航空航天行业周报：看好军工反弹 重点推荐飞行器产业链,中财网
1121,2018-07-23,航空航天军工行业周报：关注市场风险偏好变化 重申推荐优质军工龙头,中财网
1122,2018-07-23,基金2Q18军工持仓分析(航空航天军工行业)：整体持仓回落 继续拥抱价值龙头,中财网
1123,2018-07-23,安信冯福章：基金持仓比例下降 继续关注军工反弹,金融界
1124,2018-07-22,【东兴军工】基金中报重仓军工持股分析,军工e洞察
1125,2018-07-20,[看好评级]国防军工行业动态跟踪：新星箭首发 商业航天进展迅速,中财网
1126,2018-07-19,【东兴军工】四论中航光电：新能源车零部件领跑者,军工e洞察
1127,2018-07-18,中航光电2018年一季度报告：连接器企业绝对的龙头，营业收入14.77亿元,维库电子市场
1128,2018-07-17,[增持评级]国防军工行业周报：中报预告整体向好 拐点将至建议中线布局,中财网
1129,2018-07-17,中航光电：可转债顺利过会，发展再添动力,国海证券
1130,2018-07-16,第十七届发审委2018年第100次会议审核结果公告,证监会
1131,2018-07-16,中航光电：公开发行可转债申请获得通过,金融界
1132,2018-07-16,中航光电、洲明科技发行可转债获证监会通过,e公司
1133,2018-07-16,中航光电：可转债发行申请获发审委审核通过,Wind
1134,2018-07-16,航空航天军工行业周报：贸易摩擦再度升级 重申军工核心标的防御性特征,中财网
1135,2018-07-16,[优于大市评级]海通军工行业周报：军工订单恢复逻辑有望在半年报中得到更充分体现,中财网
1136,2018-07-14,东兴证券：中航光电买入评级,顶尖财经网
1137,2018-07-13,[强烈推荐评级]中航光电(002179)系列报告之一：三年翻番的五点逻辑,中财网
1138,2018-07-13,[看好评级]国防军工行业动态跟踪：国防强基深入推进 先研后补提效增速,中财网
1139,2018-07-12,第十七届发审委2018年第100次工作会议公告,证监会
1140,2018-07-12,美晨生态、中航光电、洲明科技发行可转债事项7月16日上会,Wind
1141,2018-07-10,[增持评级]国防军工行业周报：T800碳纤维首次工程应用 拐点将至关注龙头,中财网
1142,2018-07-08,[看好评级]国防军工行业事件点评：重点军工上市公司2018中报预测及看点梳理,中财网
1143,2018-07-06,43股获券商买入评级 万科A目标涨幅达95.23%,Wind
1144,2018-07-06,航空航天军工行业热点速评：波音拟整合巴航工业民机业务 全球民机产业集中度进一步提升,中财网
1145,2018-07-05,[买入评级]中航光电(002179)深度报告：市场基因成就精品连接 系统集成强化领先优势,中财网
1146,2018-07-05,"国防军工行业周报:超跌反弹明显,靴子仍未落地",东兴证券
1147,2018-07-04,[看好评级]国防军工行业动态跟踪：业绩和改革拐点渐进 看好军工板块投资,中财网
1148,2018-07-03,[领先大市-A评级]国防军工行业每周观点：关注军工板块跟随创业板的反弹性机会,中财网
1149,2018-07-03,[增持评级]国防军工行业周报：机载集成迈出重要一步 建议逐步进行中线布局,中财网
1150,2018-07-03,【安信军工-每周观点0701】关注军工板块跟随创业板的反弹性机会,安信军工冯福章
1151,2018-07-02,[优于大市评级]军工行业周报：板块存超跌反弹机会,中财网
1152,2018-07-02,安信冯福章：关注军工板块跟随创业板的反弹性机会,金融界
1153,2018-06-29,【主题研究】船舶配套专题：全面推进国产替代 力争实现弯道超车,中财网
1154,2018-06-26,军工行业2H18投资策略：板块估值触底 布局优质龙头,中财网
1155,2018-06-26,"国防军工行业深度分析:发轫之力,重申18年基本面变化和阶段性行情",中证网
1156,2018-06-25,【安信军工-每周观点0624】维持18年基本面变化和阶段性行情的判断，典型标的调整到估值相对底部位置将出现板块配置性机会,安信军工冯福章
1157,2018-06-25,看好中国｜建军强国——三大逻辑或将带来未来投资机会,巨丰财经
1158,2018-06-24,看好中国｜建军强国——事件性因素或催生短期机会,巨丰财经
1159,2018-06-21,军工行业中期策略：看好行业基本面改善的持续验证,金融界
1160,2018-06-21,17股获券商买入评级 滨江集团目标涨幅达70.87%,Wind
1161,2018-06-21,【军工-冯福章】行业深度：发轫之力——重申18年基本面变化和阶段性行情,安信证券研究
1162,2018-06-19,【安信军工-每周观点0617】维持18年基本面变化和阶段性行情的判断，典型标的调整到估值相对底部位置将出现板块配置性机会,安信军工冯福章
1163,2018-06-19,"国防军工行业周报:板块深度调整,关注优质个股",国海证券
1164,2018-06-15,国泰君安：建议“增持”中航光电,中证网
1165,2018-06-15,36股获券商买入评级 中国医药目标涨幅达62.33%,Wind
1166,2018-06-14,[增持评级]中航光电(002179)公司首次覆盖：军用连接器龙头企业 军民业务协同发展,中财网
1167,2018-06-13,"军工行业周报:军工板块持续调整,逢低布局占先机",正点财经
1168,2018-06-12,[增持评级]国防军工行业周报：空军战机加速列装 拐点将至关注龙头,中财网
1169,2018-06-12,[增持评级]航空航天行业周报：首选飞行器产业链与优质白马,中财网
1170,2018-06-11,[增持评级]国防军工行业周报：短期市场风险偏好回落 军工板块受到一定压制,中财网
1171,2018-06-11,看好中国｜建军强国——静待军工混改推行带来行业修复性机会,巨丰财经
1172,2018-06-11,[增持评级]海通军工行业周报：重点关注主机厂及国企改革双主线,中财网
1173,2018-06-11,[增持评级]国防军工行业2018年中期投资策略报告：拐点临近 聚焦龙头,中财网
1174,2018-06-07,中航光电：二季度订单饱满，产能利用率较高,Wind
1175,2018-06-07,[领先大市-A评级]国防军工行业每周观点：维持18年基本面变化和阶段性行情的判断 典型标的调整到估值相对底部位置将出现板块配置性机会,中财网
1176,2018-06-06,【安信军工-每周观点0603】维持18年基本面变化和阶段性行情的判断，典型标的调整到估值相对底部位置将出现板块配置性机会,安信军工冯福章
1177,2018-06-06,"军工行业2018年中期策略展望:首选飞行器产业链,关注改革进展",正点财经
1178,2018-06-04,[增持评级]航空航天行业周报：看好飞行器产业链 优质白马是首选,中财网
1179,2018-06-04,[增持评级]军工行业周报：关注一季报资产负债表中积极变化 寻找估值扩张期标的,中财网
1180,2018-06-04,"国防军工行业周报:贸易摩擦再起波澜,国防军工支撑高端制造",国海证券
1181,2018-05-31,[增持评级]海通军工行业周报：行业反转可期,中财网
1182,2018-05-30,动真格了！军工集团证券化加速，下一个是谁？,--
1183,2018-05-29,[增持评级]国泰君安军工行业2018年中期策略展望：首选飞行器产业链 关注改革进展,中财网
1184,2018-05-28,"国防军工行业周报:板块继续调整,关注优质个股",国海证券
1185,2018-05-25,机械行业:中航光电,信达证券
1186,2018-05-22,【安信军工-年报点评0319】中航光电：集成化产品营收大幅增长，净利率和单季度营收创历史新高,安信军工冯福章
1187,2018-05-22,[领先大市-A评级]国防军工行业每周观点：基本面改善和军工体制改革推进依然是军工行业主逻辑 军工板块尚有上行空间 依旧首选航空装备,中财网
1188,2018-05-22,"国防军工行业周报:练兵备战强化装备需求,股权激励提升公司活力",国海证券
1189,2018-05-21,工业综合：基本面改善和军工体制改革推进依然是军工行业主逻辑 荐12股,安信证券
1190,2018-05-21,中航光电：业绩低于预期不改全年增长信心 强烈推荐评级,东兴证券
1191,2018-05-18,[增持评级]中航光电(002179)动态点评：下游景气驱动营收增长 系统集成强化盈利能力,中财网
1192,2018-05-16,航空航天军工行业热点速评：军工央企股权激励有望取得进一步突破,中财网
1193,2018-05-15,[推荐评级]国防军工行业周报：科研院所转制新型战斗力形成 国防军工亮点不断,中财网
1194,2018-05-14,【安信军工-每周观点0429】一季报显示军工行业基本面改善，依旧首选航空装备,安信军工冯福章
1195,2018-05-14,【安信军工-每周观点0513】基本面改善和军工体制改革推进依然是军工行业主逻辑，调整只是暂时，军工板块尚有上行空间，首选航空装备,安信军工冯福章
1196,2018-05-14,【安信军工-每周观点0506】一季报显示军工行业基本面改善，军工板块存在改善空间，依旧首选航空装备,安信军工冯福章
1197,2018-05-14,工业综合：机构军工股持仓迎拐点 荐14股,广发证券
1198,2018-05-14,[增持评级]航空航天行业周报：武器装备加速列装 持续推荐飞行器产业链,中财网
1199,2018-05-14,[增持评级]国防军工行业周报：首艘国产航母开始海试,中财网
1200,2018-05-14,[强于大市评级]国防军工行业研究周报：改制首批进入完成阶段 看好三季度低配到超配,中财网
1201,2018-05-10,【安信军工-年报点评】中航光电：集成化产品营收大幅增长，净利率和单季度营收创历史新高,安信军工冯福章
1202,2018-05-10,[增持评级]航空航天行业周报：板块业绩改善 重点关注飞行器产业链,中财网
1203,2018-05-09,【安信军工-行业报告】军工混改：实质性进展和阶段性行情,安信军工冯福章
1204,2018-05-09,[增持评级]军工行业2017年报与2018一季报业绩综述：2017业绩增速放缓 2018Q1明显改善,中财网
1205,2018-05-09,[增持评级]国防军工行业周报：财报显示产业链拐点临近 重点聚焦央企龙头,中财网
1206,2018-05-09,[看好评级]军工行业核心标的2017年报&2018Q1分析：军改影响逐步消除 2018Q1同比好转,中财网
1207,2018-05-08,[领先大市-A评级]国防军工行业深度分析：一季报显示军工行业基本面改善 依旧首选航空装备,中财网
1208,2018-05-07,【安信军工冯福章】每周观点0506：一季报显示军工行业基本面改善，军工板块存在改善空间，依旧首选航空装备,安信军工冯福章
1209,2018-05-07,[买入评级]2018年5月新能源汽车产业链观察：抢装高潮及新车密集发布期到来,中财网
1210,2018-05-05,军工板块盈利稳步提升 需求释放增长加速,投资快报
1211,2018-05-04,中航光电：与南华工业战略合作 推进舰船智能装备深度融合,e公司
1212,2018-05-03,"国防军工行业周报:魂芯二号A发布,自主可控再获有力支撑",国海证券
1213,2018-05-03,"国防军工2017年报及2018Q1分析:2017年增长稳健,现金流改善明显,航空装备民参军板块",联讯证券
1214,2018-05-02,[增持评级]中航光电(002179)季报点评：业绩微降 看好未来三年快速增长,中财网
1215,2018-05-02,[强烈推荐评级]中航光电(002179)一季报点评：管理费用增加致净利润下滑 大幅调整即是买入时机,中财网
1216,2018-05-02,中航光电：4月27日融资余额为3.19亿元，较前一日骤降5.54%,Wind资讯
1217,2018-05-02,安信冯福章：一季报显示军工基本面改善 首选航空装备,金融界
1218,2018-05-02,"中航光电:公司一季度业绩表现符合预期,看好公司军民品领域连接器龙头的长期投资价值",申万宏源
