,2021-12-31,A股年度“涨停王”出炉，四成交易日均封板,Wind
5480,2020-04-22,抄底原油一天爆亏超30%，投资者中行原油账户被冻结 亏损,券商中国
5481,2020-04-22,国内财经媒体头版2020年4月22日星期三,Wind
5482,2020-04-22,证券时报头版：不要被“最低油价”蒙蔽双眼,Wind
5483,2020-04-22,跟进抄底银行账户原油已有投资者“亏惨了”,证券时报
5484,2020-04-21,面对负油价 银行懵了：怎么结算啊？,上证报
5485,2020-04-21,银行机构微博影响力哪家强？浦发银行无缘前十,新浪
5486,2020-04-21,见证历史却无法下手！中国银行“原油宝”暂停美油交易,中证报
5487,2020-04-21,WTI原油5月期货价一度跌成负数！中行原油宝产品暂停交易，工行提醒谨慎投资,每日经济新闻
5488,2020-04-21,中国银行携手中国银联支持长三角示范区 交通支付一体化出新招,第一财经
5489,2020-04-21,股息率最高超10%，市盈率最低不到4倍，业绩最猛增15倍,证券时报网
5490,2020-04-21,——中行河南洛阳分行与洛阳广播电视台“881主播看车团”活动启动,中国金融新闻网
5491,2020-04-21,午间要闻公告：汇金澄清未开展与数字货币相关业务,新浪
5492,2020-04-21,来了！原油期货价史诗级大跌的连锁效应来了,Wind
5493,2020-04-21,中国银行携手中国银联促进长三角交通支付一体化,都市快报
5494,2020-04-21,A股融资融券日报：两融余额增加42.91亿元（4月20日）,Wind
5495,2020-04-21,充分运用金融创新产品 支持复工复产和全民抗疫,金融时报
5496,2020-04-21,在上海，企业可以像点外卖一样，按需选择金融服务,上观
5497,2020-04-20,苏宁金融研究院：金融科技 诸神黄昏,新浪
5498,2020-04-19,中行金融服务浦东开发开放30周年系列报道之二：宏伟蓝图！打造助力浦东开发开放的金融名片,第一财经
5499,2020-04-18,货基收益跌破2%，资金寻求新去处,Wind
5500,2020-04-18,万亿市场引资：五大行试点国债期货,中国经营报
5501,2020-04-18,银行抢科技人才花样翻新 挖人倾向“一锅端” 对应届生“包住”,证券日报
5502,2020-04-18,深圳市海王生物工程股份有限公司 关于为控股子公司提供担保实施情况的公告,中证报
5503,2020-04-17,中行山东分行与复工复产企业同心战“疫”,经济导报
5504,2020-04-17,重磅！这家国有大行获批筹建直属百亿级控股子公司,腾讯网
5505,2020-04-17,中国银行(03988.HK)4月29日董事会审议及批准一季度业绩,格隆汇
5506,2020-04-17,五大行金租再添一子 中银金融租赁筹建获监管批准,证券日报
5507,2020-04-17,银行贷款“劲”入民营小微企业,中华工商时报
5508,2020-04-17,中创物流股份有限公司 关于使用部分闲置募集资金进行现金管理到期赎回 并继续进行现金管理的公告,中证报
5509,2020-04-16,保险机构微博影响力哪家强？大都会人寿中国无缘企业榜前十,新浪
5510,2020-04-16,中银金租呼之欲出、注册资本108亿 中国银行持股92.59%,腾讯网
5511,2020-04-16,A股融资融券日报：两融余额减少0.95亿元（4月15日）,Wind
5512,2020-04-16,中国银行获准设立中银金融租赁,新浪
5513,2020-04-16,中国银行参与国债期货交易 助力市场健康发展,证券时报网
5514,2020-04-16,中行获准 投资设立金融租赁公司,金融时报
5515,2020-04-15,6大上市银行保险代销成绩单曝光：工行保费超1300亿元,新浪
5516,2020-04-15,落户重庆，注册资本108亿元，中银金融租赁筹建获监管批准,每日经济新闻
5517,2020-04-15,中行获准对外投资设立子公司,中国金融新闻网
5518,2020-04-15,中行出资100亿设立金融租赁公司 注册地在重庆,21世纪经济报道
5519,2020-04-15,中国银行：出资100亿元投资设立中银金融租赁有限公司,零壹财经
5520,2020-04-15,中行：拟出资100亿元设立中银金融租赁公司 持股92.59%,上证报
5521,2020-04-15,中国银行：拟出资100亿元设立中银金融租赁 持股92.59%,中新经纬
5522,2020-04-15,中国银行(601988.SH)拟出资100亿元投设中银金融租赁,格隆汇
5523,2020-04-15,中国银行：拟100亿元设立金融租赁子公司,Wind
5524,2020-04-15,信托机构微博影响力哪家强？云南信托下降1位,新浪
5525,2020-04-15,小微金融“晒单” 10家银行投放谁最给力,北京商报
5526,2020-04-15,有的银行股息率超过6%，买银行理财不如买银行股吗？,第一财经
5527,2020-04-15,聚焦国有六大行2020年春招：科技类岗位最热门，有银行对抗疫一线医护子女、大学生村官设专项招聘,和讯
5528,2020-04-15,中行原油宝“第一案”判了：“判决如此之快出乎所有人的意料”,腾讯网
5529,2020-04-15,中行：中国资产将更受青睐,中国金融新闻网
5530,2020-04-15,数据迟报漏报错报，9家险企被通报批评 其他违规处罚,Wind
5531,2020-04-15,ETC盛宴红利观察： 六大银行获客超9千万个端口，设备商净利增速达132倍,21世纪经济报道
5532,2020-04-15,ETC盛宴红利观察：六大银行获客超9千万个端口，设备商净利增速达132倍,21世纪经济报道
5533,2020-04-14,银行机构微博影响力哪家强？中信银行跌出前十,新浪
5534,2020-04-14,跟着“国家队”炒股：汇金证金“种草”保险，社保中意长春高新,第一财经
5535,2020-04-14,山东省“人才贷”业务合作银行达12家，新增中行、莱商银行、德州银行,和讯
5536,2020-04-14,国债期货这张“入场券”对银行究竟意味着什么？,先锋期货
5537,2020-04-14,未来钢市难乐观自律控产是正途,钢铁新闻网
5538,2020-04-14,A股融资融券日报：两融余额减少5.11亿元（4月13日）,Wind
5539,2020-04-14,商业银行参与国债期货正式启动 推动形成统一且高效的金融市场,中国金融新闻网
5540,2020-04-14,参与国债期货交易：商业银行利率风险管理再添新工具,金融时报
5541,2020-04-13,内控管理不到位，中国银行一分行被罚50万 金融监管处罚,中新经纬
5542,2020-04-13,险资举牌次数超去年全年，A股最新投资动向揭秘,Wind
5543,2020-04-13,一季度经济增速承压，消费内需二季度启动在即,第一财经
5544,2020-04-13,金融纾困稳外贸，银行打出“组合拳”,Wind
5545,2020-04-11,开启利率风险管理新时代 国有大行正式进入国债期货市场,上证报
5546,2020-04-10,日成交600亿，这个市场迎来“最重磅投资者”，几十亿增量资金在路上？,中证报
5547,2020-04-10,商业银行参与国债期货交易启动 首日三国有银行“试水”,北京商报网
5548,2020-04-10,广州中行升级“五大金融保障” 支持中小微科技企业抗击疫情,21世纪经济报道
5549,2020-04-10,中行：中国资产将更受青睐 二季度建议优先配置中国股市,上证报
5550,2020-04-10,上市银行业绩大放送！工行每小时净赚3564万 四家归母净利下滑 盈利能力下降,投资时报
5551,2020-04-10,中国银行参与商业银行国债期货首日交易,Wind
5552,2020-04-10,云南中行外币智取通成功投产,云南经济日报
5553,2020-04-10,中行青岛市分行：保复工助复产 为企业送去金融“春风”,中国金融新闻网
5554,2020-04-10,中国银行研究院剖析“三低”现象 低利率可能长期化,和讯
5555,2020-04-10,稳中有变 消费和“新基建”将成信贷投放新重点,新浪
5556,2020-04-10,中国银行：业绩增长稳健 境内资产表现优异,南方财经网
5557,2020-04-09,保险机构微博影响力哪家强？人保财险无缘企业榜前十,新浪
5558,2020-04-09,月薪5万！银行又涨工资了，浙商平安力压招行，比工行中行2倍都高！这家小银行，涨幅最高,中国基金报
5559,2020-04-09,同舟共济 共克时艰--中国银行与我国驻日本大使馆联合向东京共济医院捐赠防疫物资,中国经济网
5560,2020-04-09,A股融资融券日报：两融余额减少0.1亿元（4月8日）,Wind
5561,2020-04-08,"乔丹体育终审败诉，""乔丹+图形""商标被撤，IPO过会8年又添变数",Wind
5562,2020-04-08,重金囤兵 六大行金融科技实力PK,北京商报
5563,2020-04-08,年报揭秘六大行组织架构调整 金融科技能力到底谁家强？,和讯
5564,2020-04-08,专业从事医学检验检测服务的华银健康完成6亿元人民币C轮融资,动脉网
5565,2020-04-08,A股融资融券日报：两融余额增加64.16亿元（4月7日）,Wind
5566,2020-04-08,银行长三角一体化示范区管理总部“上新”,Wind
5567,2020-04-07,A股最大新能源IPO来袭！三峡新能源拟募资250亿元,21世纪经济报道
5568,2020-04-07,中行人民币国际化白皮书：八成受访境外企业将考虑使用人民币作为融资货币,Wind
5569,2020-04-07,别人家的工资单！六大行员工再涨薪 人均年薪超26万,新浪
5570,2020-04-07,银行机构微博影响力哪家强？工商银行跌出前十,新浪
5571,2020-04-07,46岁林静然担任南京银行行长，曾任民生银行南京分行行长,澎湃新闻
5572,2020-04-07,国有四大行：哪一家更值得投？,财华社
5573,2020-04-07,上游新闻 | 中行重庆市分行：“复工贷”助解小微企业复工复产燃眉之急,上游新闻
5574,2020-04-07,A股融资融券日报：两融余额减少72.42亿元（4月3日）,Wind
5575,2020-04-07,银行收获近七年最好财报，但疫情也带来战略反思,36氪
5576,2020-04-07,揭开银行零售业务的面具,和讯
5577,2020-04-07,六大行超额完成30%增长目标 小微信贷量增价降获实效,新浪
5578,2020-04-07,中国债券市场交易备忘（4月7日）,Wind
5579,2020-04-07,中间业务收入大增，上市银行盈利结构转型提速,Wind
5580,2020-04-07,中行大连市分行：“贷”来春暖花开,中国金融新闻网
5581,2020-04-07,中资行海外经营不因疫情停步,金融时报
5582,2020-04-07,银行业发力重点区域与关键领域,金融时报
5583,2020-04-07,资产质量总体改善 银行“大考”在今年,中证报
5584,2020-04-07,险资近4000亿元重仓7只银行股 去年四季度增持农行中行减持工行 减持股份,证券日报
5585,2020-04-06,五大行去年不良贷款率下降，今年资产质量管理压力加大,中证报
5586,2020-04-04,六大行2019年共赚1.12万亿 净息差承压、寻路零售市场,经济观察网
5587,2020-04-04,钱去哪儿了？——2019年报折射银行业新走向,新华网
5588,2020-04-04,细说六大行的2019年：平均日赚30亿元，工行依然稳居第一|看财报,钛媒体
5589,2020-04-04,陆家嘴财经早餐2020年4月4日星期六,Wind
5590,2020-04-03,今日要闻回顾 | 央行宣布定向降准释放资金4000亿；中央财政再拨75亿元支持小微企业贷款融资；24省发文45份稳外资；商务部、中国银行联手改造步行街,经济观察网
5591,2020-04-03,小米集团发行市场首单科技互联网行业熊猫债券，金额10亿元,Wind
5592,2020-04-03,主承销商：“18北大科技ABN001优先级”处置进展情况,Wind
5593,2020-04-03,中行北京分行4.6亿美元外币贸易融资保障企业需求,中国金融新闻网
5594,2020-04-03,两部门发布金融服务方案支持步行街改造 “争取在最短时间内恢复消费氛围”,21世纪经济报道
5595,2020-04-03,珠海港：公司为珠海港物流提供担保3000万元 大额借贷担保,Wind
5596,2020-04-03,超700亿的投入！银行花这么多钱，有没有让企业获益？丨透视银行年报系列③,中国经济网
5597,2020-04-03,国有六大银行现金分红大盘点：建行最豪爽，交行股息率最高,和讯
5598,2020-04-03,商务部、中国银行：以金融力量支持步行街改造提升 促进消费升级,上证报
5599,2020-04-03,商务部印发关于应对新冠肺炎疫情完善金融服务支持步行街改造提升工作的通知,Wind
5600,2020-04-03,A股融资融券日报：两融余额增加17.64亿元（4月2日）,Wind
5601,2020-04-03,六大行员工结构、人均薪酬对比,渤源资产
5602,2020-04-03,【睿·财富】5大行业绩来袭，寻找被错杀的价值股,恒泰头派账户
5603,2020-04-03,上市银行资产质量稳健向好,金融时报
5604,2020-04-03,国有大行年报透露“拼子”战况，4家理财子公司首晒成绩单,Wind
5605,2020-04-03,证券时报头版：低估值≠投资价值，警惕看似便宜的港股陷阱,Wind
5606,2020-04-03,国有六大行去年“揽储地图”新变化 农行“长三角”发力 邮储行首选中部地区,证券日报
5607,2020-04-02,交通银行地位遭遇挑战！营收净利被招行赶超 信用卡不良率上升 资产异常,投资时报
5608,2020-04-02,保险机构微博影响力哪家强？大都会人寿中国无缘前十,新浪
5609,2020-04-02,国有大行进入“拼子”元年，理财子公司哪家强？排名都在这了！,证券日报
5610,2020-04-02,中国银行：关注“18北大科技ABN001”未按期足额偿付优先级资产支持票据本息 未按时兑付本息,Wind
5611,2020-04-02,中行私行规模超1.6万亿元 坐六大国有行头把交椅,证券日报
5612,2020-04-02,云南中行为某企业成功叙做海外债项下大额美元资金交易,云南经济日报
5613,2020-04-02,疫情冲击银行资产质量，多家大行已出手！如何打好这场保卫战？,券商中国
5614,2020-04-02,日赚8.6亿！六大行2019年业绩大比拼！,国际金融报
5615,2020-04-01,六大行去年共减员1万人，谁家薪酬最高？谁家人均创收最佳? 员工变动,和讯
5616,2020-04-01,六大行信用卡总透支额增速创十年新低：交行掉队 连续下跌,新浪
5617,2020-04-01,1个月了！存量贷款利率“换锚”进展如何？我们帮你问了银行,国际金融报
5618,2020-04-01,国有六大行2019年盈利1.13万亿 全年融资8758亿拟分红超3352亿,长江商报
5619,2020-04-01,银行都在说金融科技，到底谁更舍得掏钱,Wind
5620,2020-04-01,国有大行手机银行坐拥14亿用户，拼夺流量入口掘金新零售,Wind
5621,2020-04-01,政策持续加持小微企业，六大行去年普惠小微贷超3万亿元,Wind
5622,2020-04-01,亮点突出！一季度债券承销榜单出炉,Wind
5623,2020-04-01,信用卡江湖不平静 11家银行去年 新增发卡大降57%,21世纪经济报道
5624,2020-04-01,工建中三银行去年净利共7845亿 相当于17个茅台集团,南方财经网
5625,2020-03-31,银行机构微博影响力哪家强？六家银行排名下滑,新浪
5626,2020-03-31,龙头稳固，2020年度一季度中国上市企业市值500强榜单发布,Wind
5627,2020-03-31,【数说】六大国有银行盈利能力无可比拟 净息差同比收窄 日均净赚仍超30.6亿元,金融界
5628,2020-03-31,四大银行去年净赚9974亿元 万亿贷款都投向哪里了？,新浪
5629,2020-03-31,中国银行为中国建材集团提供人民币600亿元意向性综合授信,中国水泥网
5630,2020-03-31,港股通净买入中行2.01亿港元,格隆汇
5631,2020-03-31,六大行年报解剖：农行扩张最快，交行信用卡急退，7个指标看格局变化,21世纪经济报道
5632,2020-03-31,日赚31亿！六大行业绩PK：谁赚最多？谁分红最大方？,新京报
5633,2020-03-31,21深度丨六大行年报解剖：农行扩张最快，交行信用卡急退，7个指标看格局变化,21世纪经济报道
5634,2020-03-31,国有六大行6.4万亿新增贷款投向分析：39.5%投向房贷 42.1%投向公司业务,经济观察网
5635,2020-03-31,A股融资融券日报：两融余额减少40.59亿元（3月30日）,Wind
5636,2020-03-31,国有六大行去年净赚超1.1万亿元，不良率5降1平,腾讯网
5637,2020-03-31,“五大行”日赚29亿，总营收不及“两桶油”，东北不良贷款率高,腾讯网
5638,2020-03-31,内外资银行齐心战“疫”金融业对外开放不减速,中国金融新闻网
5639,2020-03-31,二季度商业银行盈利增速或有反弹,金融时报
5640,2020-03-31,资产质量显著改善　信贷结构持续优化,金融时报
5641,2020-03-31,逆回购降息20基点，央行逆周期调节力度加码,Wind
5642,2020-03-31,国有大行资产质量承压几成定局，信贷投放料迎难而上,Wind
5643,2020-03-31,六大国有行年报透视：工行最赚钱 建行最慷慨,时代周报
5644,2020-03-31,四大银行2020年净利增速料承压,中证报
5645,2020-03-30,四大行日赚26.8亿元再创新高！疫情对今年业绩影响有多大？,中证报
5646,2020-03-30,2019年六大行日赚30.6亿，邮储银行净利增速最快,第一财经
5647,2020-03-30,国有六大行年报披露完毕2019年共赚11166亿元,金十数据
5648,2020-03-30,中国银行与农业农村部战略合作：支持农产品稳产保供,e公司
5649,2020-03-30,国有六大行2019年成绩单：日赚超30亿元,Wind
5650,2020-03-30,中国银行研究院：上半年中国银行业资产规模仍将保持较快增长,中证网
5651,2020-03-30,战略推进赋能—中国银行年报点评,麦高bank
5652,2020-03-30,一封来自“三年前”的感谢信,第一财经
5653,2020-03-30,新开发银行：拟于4月1日至4月2日发行总计人民币50亿元疫情防控债,Wind
5654,2020-03-30,全国银行间同业拆借中心：2月共完成195家机构入市交易的相关工作,Wind
5655,2020-03-30,35公司获得增持评级-更新中,中财网
5656,2020-03-30,中国银行：盈利增速平稳 不良认定收紧,国泰君安
5657,2020-03-30,私行规模暴增超万亿元！财富快速增长 招行私行人均2732万元,中国基金报
5658,2020-03-30,中国银行2019年净利1874.05亿增长4% 全年净息差表现稳健,中投网
5659,2020-03-30,【国信银行】净息差同比收窄，资产质量改善：中国银行2019年报点评,国信金融研究
5660,2020-03-30,A股融资融券日报：两融余额减少56.76亿元（3月27日）,Wind
5661,2020-03-30,港股公告精选：工商银行：2019年归母净利润3122亿元，同比增4.89%,Wind
5662,2020-03-30,中石油对决中石化：净利润457亿对576亿，市值8600亿对5400亿,腾讯网
5663,2020-03-30,中行去年 实现税后利润2018.91亿元,金融时报
5664,2020-03-30,国有大行晒去年“成绩单”工商银行日赚8.59亿,重庆商报
5665,2020-03-29,招行34％交行70％，银行非货销售增速大比拼！最猛的竟然是TA,中国基金报
5666,2020-03-29,详细解读中国银行2019年年报： 单季利润增速向上，资产质量表现亮眼【中泰银行·戴志锋/邓美君/贾靖】,传统借贷vs新型金融
5667,2020-03-29,【银行财报透视】新行长王江业绩会首秀 中行2019年年报有何亮点,经济观察网
5668,2020-03-29,最猛超17亿，基金巨头赚翻了！这些公司盈利大曝光,中国基金报
5669,2020-03-29,两大行日赚超14亿！工行中行2019年业绩出炉 上半年逾期贷款将增加 违约失信,券商中国
5670,2020-03-28,中行去年归母净利同比增长4.06%至1874亿，行长王江：湖北网点营业率达到70%,每日经济新闻
5671,2020-03-28,【会议直击】中国银行：股东应享税后利润按年增近4.1%疫情坚定数字化转型,财华社
5672,2020-03-28,四家大行年报出炉借力科技“滴灌”小微,中证报
5673,2020-03-28,中国银行：董事会决议公告,上交所
5674,2020-03-28,日赚超8亿！宇宙行成绩单来了，资产规模首超30万亿，中行加交行才能赶上！基金销售却下滑了,中国基金报
5675,2020-03-27,需求逐步恢复 中行业绩会透露一季度信贷投放影响有限,北京商报网
5676,2020-03-27,工行、中行、交行、人保、太平2019年成绩单干货来了！,腾讯网
5677,2020-03-27,全球疫情冲击，银行如何助外贸企业共克时艰“打赢全场”？,中国经济网
5678,2020-03-27,晚间公告热点追踪：工行、中行、交行披露年报,新浪
5679,2020-03-27,中行副行长王纬：中行将会尽快完成剩余400亿永续债发行计划,金融界
5680,2020-03-27,中国银行2019年业绩稳中有进 2020年新增普惠金融贷款将不低于900亿元,中国网
5681,2020-03-27,中行副行长孙煜：内外部经济环境对银行净息差带来较大压力,金融界
5682,2020-03-27,中行风险总监刘坚东：预计今年一季度和半年的不良率会有所上升 资产异常,金融界
5683,2020-03-27,中行2019年净利润2019亿！ 2020年房地产贷款平稳增长 指导海外机构风险排查,21世纪经济报道
5684,2020-03-27,林景臻：外部环境变化对中行1月、2月贷款投放影响不大,中证网
5685,2020-03-27,中行去年净利1874亿元增4.06%，不良率1.37%,澎湃新闻
5686,2020-03-27,两大银行去年净赚超5000亿元 疫情令客户违约率升高 关联方问题,中新网
5687,2020-03-27,中国银行不良率三年连降 继续大秀金融科技“肌肉”,新京报
5688,2020-03-27,中国银行(601988.SH)2019年度归母净利润升4.06%至1874.05亿元 拟10派1.91元,格隆汇
5689,2020-03-27,多家上市银行公布年报，工行营收超7760亿元,资本邦
5690,2020-03-27,中国银行2019年业绩稳中有升 资本补充成效明显,和讯
5691,2020-03-27,中行副行长郑国雨：中行个金条线转型已取得初步成效,新浪
5692,2020-03-27,中国银行2019年不良贷款率为1.37%,中证网
5693,2020-03-27,中国银行2019年实现税后利润突破2000亿元 同比增长4.91%,证券日报
5694,2020-03-27,中行：疫情对全年业绩影响总体可控 97%网点已正常营业,证券时报
5695,2020-03-27,中行2019年净利润增长4.91% 全年化解不良1531亿元,证券时报
5696,2020-03-27,中国银行2019实现归母净利润1874.05亿 同比增长4.06%,金融界
5697,2020-03-27,中行：2019年实现净利润1874亿元 较上年增长4.06%,新浪
5698,2020-03-27,社保缴费个人可在线申请中行最高30万元信用贷款,中新网
5699,2020-03-27,中国银行(03988.HK)2019年纯利升4.06%至1874亿元 末期息0.191元,格隆汇
5700,2020-03-27,中国银行(03988)年度归母净利润增4.06%至1874亿元 每10股派1.91元,智通财经
5701,2020-03-27,中国银行：2019年净利润同比增长4.06% 拟10派1.91元,e公司
5702,2020-03-27,中国银行2019年净利润1874亿元，末期股息每10股1.91元,Wind
5703,2020-03-27,管涛独家回应：为何选择中银证券？公司投研如何继续发力？,中证报
5704,2020-03-27,A股融资融券日报：两融余额减少37.84亿元（3月26日）,Wind
5705,2020-03-27,中行与农业农村部签署战略合作协议,新浪
5706,2020-03-26,中国银行捐赠泰国的首批抗“疫”物资运抵曼谷,中新网
5707,2020-03-26,大连金融业充分运用金融创新产品支持复工复产和全民抗疫,中国金融新闻网
5708,2020-03-26,管涛加盟中银证券 助力打造全球化研究品牌,中证网
5709,2020-03-26,海南中行“复工贷”助力“小微”复工复产,证券导报
5710,2020-03-26,中金：疫情下的中国金融业,中金点睛
5711,2020-03-26,中行推出七大措施助力湖北复工复产,金融时报
5712,2020-03-26,中行济源分行 1亿元贷款支持疫情防控重点保障企业,金融时报
5713,2020-03-25,哪些信托跻身微博影响力榜单？中国民生信托无缘前十,新浪
5714,2020-03-25,A股融资融券日报：两融余额减少4.98亿元（3月24日）,Wind
5715,2020-03-24,银行机构微博影响力哪家强？民生信用卡下滑三位,新浪
5716,2020-03-24,宁波合力模具科技股份有限公司关于使用部分闲置募集资金进行现金管理,证券时报
5717,2020-03-24,各大行对中国银行(03988)最新投资评级及目标价（表）,智通财经
5718,2020-03-24,传递金融薪火 外贸企业复工复产启动加速度,新华网
5719,2020-03-24,【异动股】建行(00939-HK)工行(01398-HK)中行(03988-HK)股价齐升逾3%,财华社
5720,2020-03-24,A股融资融券日报：两融余额减少102.亿元（3月23日）,Wind
5721,2020-03-24,利率期权业务正式推出，多家机构首日完成交易,Wind
5722,2020-03-24,本周年报抢先看：“大象”不滞涨，中国人寿等6家公司净利增长超4倍,腾讯网
5723,2020-03-23,中行达成银行间市场首笔人民币利率互换期权交易,上证报
5724,2020-03-23,青海省出台“硬核”措施稳外贸增长,中新网
5725,2020-03-23,爱心无国界 大行有担当 中国银行向意大利捐赠抗疫医疗物资,新华网
5726,2020-03-23,A股融资融券日报：两融余额减少54.7亿元（3月20日）,Wind
5727,2020-03-22,银保监会：银行机构为抗击疫情提供的信贷支持已超过1.8万亿元,Wind
5728,2020-03-21,中行急购物资驰援39个国家和地区,和讯
5729,2020-03-20,中国银行紧急驰援意大利、希腊等国抗击疫情,中国金融新闻网
5730,2020-03-20,“助贷之王”飞贷为合作国有银行兜底，综合年化费率高达36%,中国网
5731,2020-03-20,中信集团党委书记换人：央行副行长朱鹤新“空降”，常振明卸任 董监高成员变化,搜狐
5732,2020-03-20,中国银行浙江省分行行长吴敏到红狮集团调研,中国水泥网
5733,2020-03-20,A股融资融券日报：两融余额增加39.59亿元（3月19日）,Wind
5734,2020-03-20,【中信建投银行杨荣】银行业周报212期：《银行如何参与REITS？》,eResearch杨荣团队
5735,2020-03-19,中行云南省分行出实招 多点发力稳外贸,中国金融新闻网
5736,2020-03-19,中行：妥善应对国际金融市场波动 金融市场条线要密切关注政策和市场变化,上证报
5737,2020-03-19,中行郑州花园支行践行“三送一强”全力支持企业复工复产,中国金融新闻网
5738,2020-03-19,外汇交易中心：批准中国银行股份有限公司澳门分行成为外币拆借会员,Wind
5739,2020-03-19,河南省商务厅积极与三大银行对接帮助餐饮企业战疫情渡难关,商务部
5740,2020-03-19,推出便利化措施“稳外贸”,金融时报
5741,2020-03-18,中国银行将为外贸进出口企业提供不低于1000亿元融资投放,中证网
5742,2020-03-18,中行山东省分行发挥全球化优势助力企业稳外贸保增长,中国金融新闻网
5743,2020-03-18,中国银行发布“稳外贸”十三条措施,中国金融新闻网
5744,2020-03-18,抗击疫情 保障民生 中行北京分行网点服务不打烊,北京商报
5745,2020-03-18,助力复工复产复市加速 中行上海市分行推出交易云服务,中国金融新闻网
5746,2020-03-18,助力复工复产复市企业跑出“加速度” 中国银行上海市分行推出交易云服务,第一财经
5747,2020-03-18,商业银行发行永续债“补血”近7000亿元，20家银行受益资本补充,Wind
5748,2020-03-18,知识产权质押贷款助力浙江企业复工复产,Wind
5749,2020-03-17,争议住房公积金制度存废 请先看看这些数据,经济观察网
5750,2020-03-17,国开行3月23日拟开展国开债做市支持操作,Wind
5751,2020-03-17,中行山东省分行与复工复产企业同心战“疫”,中国金融新闻网
5752,2020-03-17,央行数字货币研究所正推进编制多个分布式账本技术相关标准,Wind
5753,2020-03-17,云南中行：首笔“复工贷”成功放款 解企业资金燃眉之急,云南经济日报
5754,2020-03-17,A股融资融券日报：两融余额减少176.3亿元（3月16日）,Wind
5755,2020-03-17,中行陕西分行普惠金融 奏响支持企业复工复产最强音,三秦都市报
5756,2020-03-16,*ST信威：被判决向中航信托偿还借款本金11.79亿元及利息罚息等 诉讼纠纷,Wind
5757,2020-03-16,中行江苏分行：百亿美元融资为“稳外贸”贡献力量,中国金融新闻网
5758,2020-03-16,【行情】港股内银股跌幅扩大，板块跌幅现报3.45%,金十数据
5759,2020-03-16,高效落实专项再贷款政策 精准支持疫情防控,金融时报
5760,2020-03-15,专题！定向降准，到底是哪些银行降准了？ ——5500亿降准资金的推算【中泰银行·戴志锋/邓美君/贾靖】,传统借贷vs新型金融
5761,2020-03-15,【兴证金融 傅慧芳】部分股份行受益额外降准，准备金制度适时优化——央行普惠金融定向降准点评,兴证金融
5762,2020-03-15,新冠疫情全球蔓延，到银行换外币现钞有没有“输入性风险”？,澎湃新闻
5763,2020-03-14,中行上海市分行以金融消费者为中心开展疫情防控金融服务,第一财经
5764,2020-03-14,中行青岛市分行：“复工贷”为个体小微企业复工复产注入强心剂,中国金融新闻网
5765,2020-03-13,广东中行：疫情防控不懈怠权益保障不断档,新浪
5766,2020-03-13,防疫生产两不误 云南中行强助力,云南经济日报
5767,2020-03-13,【行情】港股内银股大挫,金十数据
5768,2020-03-13,公募火爆幕后推手：尾佣高企“满档”营销，银行业“中收”竞技,Wind
5769,2020-03-12,中国银行(601988.SH)全额赎回规模249.3亿元的次级债券,格隆汇
5770,2020-03-12,【行情】港股内银股亦显颓势,金十数据
5771,2020-03-12,央行宏观审慎管理局：保障人民币跨境结算质效，做好逆周期调节政策储备,Wind
5772,2020-03-11,王云峰任汇丰中国行长兼行政总裁，曾任职过中行和德意志银行,第一财经
5773,2020-03-11,德华安顾人寿殷晓松：疫情为险企带来一场数字化洗礼,新浪
5774,2020-03-11,A股融资融券日报：两融余额增加56.05亿元（3月10日）,Wind
5775,2020-03-11,央行再出招引导银行“降息”！,证券时报网
5776,2020-03-11,消费贷慌了？银行开启降价促销,Wind
5777,2020-03-11,央行约束银行高息揽储，压降负债成本或还有后招,Wind
5778,2020-03-10,疫情防控和脱贫攻坚两手抓 中行九成驻村干部返回扶贫一线,上证报
5779,2020-03-10,中国银行：“18北大科技ABN001优先级”违约后续,Wind
5780,2020-03-10,中行青海省分行“复工贷”助力个体小微企业复工复产,中国金融新闻网
5781,2020-03-10,中行天津市分行“复工贷”支持小微企业主、个体工商户复工复产,中国金融新闻网
5782,2020-03-10,中行上海市分行将暖心服务送上门,第一财经
5783,2020-03-10,爱康科技：爱康实业因担保部分股份遭轮候冻结 资产查封,资本邦
5784,2020-03-10,A股融资融券日报：两融余额减少34.07亿元（3月9日）,Wind
5785,2020-03-09,【行情】港股内银股全线下挫，板块跌幅3.34% 连续下跌,金十数据
5786,2020-03-08,脆弱的协议荡然无存，震天的战鼓再次响起,中行大宗商品交易
5787,2020-03-07,中行陕西省分行：强化银政合作助力复产复工和经济发展,中国金融新闻网
5788,2020-03-07,跨洋“战疫” 中国银行担当企业金融“稳定器”,中证网
5789,2020-03-07,大中小银行各打算盘，银行存量贷款“换锚”进展不一,Wind
5790,2020-03-06,“一站式”服务再升级 中行上海市分行打造“中银普惠e站通”在线融资对接新模式,第一财经
5791,2020-03-06,"银行花式""补血""继续！邮储银行将发不超800亿元永续债",Wind
5792,2020-03-05,中行：持续加大金融支持力度 提高针对性有效性,上证报
5793,2020-03-05,中国银行(03988.HK)：10亿澳门元及40亿港元中票3月6日起挂牌,格隆汇
5794,2020-03-05,中行北京分行推出抗“疫”专属金融服务,北京商报
5795,2020-03-05,中国银行(03988.HK)：廖强因工作调动辞任非执董职务 董监高成员变化,格隆汇
5796,2020-03-05,中国银行：非执行董事廖强辞职,Wind
5797,2020-03-05,内银股造好 建设银行涨近2%工行及中行升逾1%,新浪
