,2021-12-31,A股年度“涨停王”出炉，四成交易日均封板,Wind
4213,2020-04-24,东方财富：拟申请发行短期融资券,金融界
4214,2020-04-24,东方财富：东财基金尚处于发展初期，对收入和利润贡献还非常小,Wind
4215,2020-04-24,A股融资融券日报：两融余额增加0.38亿元（4月23日）,Wind
4216,2020-04-23,4月23日A股龙虎榜揭秘，机构抛售11股,Wind
4217,2020-04-23,A股融资融券日报：两融余额增加36.64亿元（4月22日）,Wind
4218,2020-04-22,4月22日A股龙虎榜揭秘，机构买入10股,Wind
4219,2020-04-22,冯柳等明星私募一季度持仓独家曝光 这几家公司被新进和增持,红周刊
4220,2020-04-22,A股融资融券日报：两融余额增加10.51亿元（4月21日）,Wind
4221,2020-04-21,4月21日A股龙虎榜揭秘，机构抢筹9股,Wind
4222,2020-04-21,一季报陆续出炉，社保、养老金等都买了啥？,Wind
4223,2020-04-21,A股融资融券日报：两融余额增加42.91亿元（4月20日）,Wind
4224,2020-04-20,4月20日A股龙虎榜揭秘，机构抢筹2股,Wind
4225,2020-04-20,东方财富的流量生意,搜狐
4226,2020-04-17,证券基金投资咨询牌照申请将重启！申请门槛提升，净资产要求过亿,21世纪经济报道
4227,2020-04-17,4月17日A股龙虎榜揭秘，机构买入11股,Wind
4228,2020-04-17,东方财富一季度净利同比增126% 证券和金融电子商务收入大幅增长,e公司
4229,2020-04-17,券商获客没成本？可比一杯瑞幸咖啡贵多了！三家券商“搭车”字节跳动 引市场热议,每日经济新闻
4230,2020-04-17,东方财富：一季度净利同比增长126.48%,e公司
4231,2020-04-17,东方财富(300059.SZ)：一季度净利润升126.48%至8.74亿元,格隆汇
4232,2020-04-17,东方财富：一季度净利润同比增长126.48%,Wind
4233,2020-04-17,A股融资融券日报：两融余额增加21.15亿元（4月16日）,Wind
4234,2020-04-16,4月16日A股龙虎榜揭秘，机构减持9股,Wind
4235,2020-04-16,外资活跃度提高，21股获QFII北上资金同时加仓,证券时报网
4236,2020-04-16,90股昨日获机构买入评级,证券时报
4237,2020-04-16,A股融资融券日报：两融余额减少0.95亿元（4月15日）,Wind
4238,2020-04-15,4月15日A股龙虎榜揭秘，机构抛售13股,Wind
4239,2020-04-15,A股融资融券日报：两融余额增加8.75亿元（4月14日）,Wind
4240,2020-04-14,4月14日A股龙虎榜揭秘，机构抛售7股,Wind
4241,2020-04-14,“通达信”一波三折上市背后：生逢其时，棋差三招？,格隆汇
4242,2020-04-14,2分钟暴跌18%，又一只强势股闪崩！龙虎榜透露游资动向,上证报
4243,2020-04-14,A股融资融券日报：两融余额减少5.11亿元（4月13日）,Wind
4244,2020-04-14,A股早报2020年4月14日星期二,Wind
4245,2020-04-14,20万股东心碎，股价从90元跌到6毛，风电第一股陨落,21世纪经济报道
4246,2020-04-14,证券日报头版：稳定持续的现金分红氛围，正在形成,Wind
4247,2020-04-13,4月13日A股龙虎榜揭秘，机构抛售14股,Wind
4248,2020-04-13,年报跟踪｜傲农生物等7家公司年报一季报业绩双增，万集科技高送转引发监管关注,21世纪经济报道
4249,2020-04-13,39公司获得增持评级-更新中,中财网
4250,2020-04-13,A股融资融券日报：两融余额减少69.06亿元（4月10日）,Wind
4251,2020-04-13,199股获券商买入评级，荣盛发展目标涨幅达109.55%,Wind
4252,2020-04-10,【中信建投非银】东方财富：一季报业绩超预期，顺应行情弹性彰显,中信建投非银金融研究
4253,2020-04-10,4月10日A股龙虎榜揭秘，机构抛售11股,Wind
4254,2020-04-10,拆财报丨东方财富基金销售贡献65%营收，公司业务向证券服务集中,21世纪经济报道
4255,2020-04-10,【国君非银】东方财富19年年报点评：低成本扩张持续，交易量提升释放业绩弹性,欣琦看金融
4256,2020-04-10,【民生传媒】东方财富(300059.SZ)2019年年报点评 ：19年业绩符合预期，经营杠杆优势明显，20Q1业绩依然亮眼,MS互联网传媒
4257,2020-04-10,A股融资融券日报：两融余额增加27.65亿元（4月9日）,Wind
4258,2020-04-10,A股早报2020年4月10日星期五,Wind
4259,2020-04-10,年报点评 | 东方财富：一季报大超预期，证券保持高成长性,丁丁带你玩转金融
4260,2020-04-10,惊动金融圈！东方财富基金销售成绩公布,中国基金报
4261,2020-04-10,翻一倍、翻两倍！两券商去年业绩出炉,中证报
4262,2020-04-09,东方财富去年狂销基金6589亿，甩开宇宙行近700亿！卖基金竟然这么赚,每日经济新闻
4263,2020-04-09,4月9日A股龙虎榜揭秘，机构最青睐8股,Wind
4264,2020-04-09,公告精选：东方财富等一季度业绩大幅预增；吴通控股进行了RCS消息系统产品对接调测,e公司
4265,2020-04-09,东方财富去年净利18.3亿元同比大增91% 预计一季度净利同比翻倍,证券日报
4266,2020-04-09,A股共发生49宗大宗交易成交19.39亿元（4月9日）,Wind
4267,2020-04-09,4月9日晚间上市公司十大重磅公告,巨丰财经
4268,2020-04-09,东方财富：公司电商平台2019年销售基金6589.10亿元,中证网
4269,2020-04-09,北京和众汇富：年赚超1亿，指南针到底什么来头？,证券之星
4270,2020-04-09,东方财富现1笔大宗交易 共成交261.75万元,新浪
4271,2020-04-09,东方财富：一季度预计净利润同比增长1.13倍~1.38倍,Wind
4272,2020-04-09,东方财富今日大宗交易成交15万股，成交价17.45元溢价0.0%,Wind
4273,2020-04-09,东方财富(300059.SZ)2019年度净利润升91.02%至18.31亿元 拟10转2派0.3元,格隆汇
4274,2020-04-09,东方财富：一季度净利润同比预增112%—138%,e公司
4275,2020-04-09,东方财富：2019年净利润18.3亿元 同比增长91.02%,新浪
4276,2020-04-09,东方财富：2019年实现净利18.3亿 同比增长91.02%,新浪
4277,2020-04-09,东方财富(300059.SZ)一季度净利润预增112.57%-138.49%,格隆汇
4278,2020-04-09,东方财富：2019年净利润同比增长91.02%,Wind
4279,2020-04-09,东方财富：预计一季度盈利8.2亿-9.2亿元，同比翻倍,Wind
4280,2020-04-09,券商板块异动拉升,Wind
4281,2020-04-09,A股融资融券日报：两融余额减少0.1亿元（4月8日）,Wind
4282,2020-04-08,4月8日A股龙虎榜揭秘，机构抢筹8股,Wind
4283,2020-04-08,A股融资融券日报：两融余额增加64.16亿元（4月7日）,Wind
4284,2020-04-07,4月7日A股龙虎榜揭秘，机构最青睐6股,Wind
4285,2020-04-07,云南水务(06839.HK)：间接增持附属权益，加强核心资产控制,格隆汇
4286,2020-04-07,A股融资融券日报：两融余额减少72.42亿元（4月3日）,Wind
4287,2020-04-03,实地探访瑞幸咖啡门店：取餐人员爆满，部分原材料告急,新京报
4288,2020-04-03,4月3日A股龙虎榜揭秘，机构抛售9股,Wind
4289,2020-04-03,东方财富现1笔大宗交易 共成交233.71万元,新浪
4290,2020-04-03,瑞幸爆雷“连环炸”！还有哪些上市公司被拖累？,上证报
4291,2020-04-03,A股融资融券日报：两融余额增加17.64亿元（4月2日）,Wind
4292,2020-04-02,4月2日A股龙虎榜揭秘，机构抛售13股,Wind
4293,2020-04-01,4月1日A股龙虎榜揭秘，机构抛售8股,Wind
4294,2020-03-31,国联证券研究所4月投资组合,国联研究
4295,2020-03-31,A股融资融券日报：两融余额减少40.59亿元（3月30日）,Wind
4296,2020-03-30,3月30日A股龙虎榜揭秘，机构抢筹12股,Wind
4297,2020-03-30,A股融资融券日报：两融余额减少56.76亿元（3月27日）,Wind
4298,2020-03-30,A股怎么了？春节后八成股票私募亏损，百亿私募却逆市加仓,券商中国
4299,2020-03-27,3月27日A股龙虎榜揭秘，机构抛售13股,Wind
4300,2020-03-27,北向资金加速抄底！二季度关注这些内需标的,中证报
4301,2020-03-27,A股融资融券日报：两融余额减少37.84亿元（3月26日）,Wind
4302,2020-03-26,这一板块会大牛？北向资金、融资客等多路资金下重手！,上证报
4303,2020-03-26,A股融资融券日报：两融余额增加25.49亿元（3月25日）,Wind
4304,2020-03-25,3月25日A股龙虎榜揭秘，机构最青睐9股,Wind
4305,2020-03-25,1.13万亿市值回来了！一风向标逼近历史极值，拐点要来？,中证报
4306,2020-03-25,A股融资融券日报：两融余额减少4.98亿元（3月24日）,Wind
4307,2020-03-24,3月24日A股龙虎榜揭秘，机构抢筹13股,Wind
4308,2020-03-24,A股融资融券日报：两融余额减少102.亿元（3月23日）,Wind
4309,2020-03-23,3月23日A股龙虎榜揭秘，机构最青睐7股,Wind
4310,2020-03-23,A股融资融券日报：两融余额减少54.7亿元（3月20日）,Wind
4311,2020-03-20,3月20日A股龙虎榜揭秘，机构抢筹8股,Wind
4312,2020-03-20,A股融资融券日报：两融余额增加39.59亿元（3月19日）,Wind
4313,2020-03-20,抄底信号强烈：A股港股美股，多路资金出手了,上证报
4314,2020-03-20,一日5张罚单，监管层对券商违规行为敲响警钟 其他违规处罚,Wind
4315,2020-03-19,北向资金今日净流出102.21亿元，格力电器遭净卖出8.12亿元,Wind
4316,2020-03-17,A股融资融券日报：两融余额减少176.3亿元（3月16日）,Wind
4317,2020-03-15,北向资金扑向5G 游资博弈口罩概念,南方财经网
4318,2020-03-13,东方财富现1笔大宗交易 共成交258.19万元,新浪
4319,2020-03-12,东方财富现1笔大宗交易 共成交253.54万元,新浪
4320,2020-03-12,华安转债今日打新，为年内首只由券商发行的可转债,Wind
4321,2020-03-11,统计局：2月CPI同比上涨5.2% PPI同比下降0.4%,渤海证券
4322,2020-03-11,A股融资融券日报：两融余额增加56.05亿元（3月10日）,Wind
4323,2020-03-11,A股早报2020年3月11日星期三,Wind
4324,2020-03-10,东方财富现1笔大宗交易 共成交566.65万元,新浪
4325,2020-03-10,A股融资融券日报：两融余额减少34.07亿元（3月9日）,Wind
4326,2020-03-09,北向资金今日净流出143.19亿元，中国平安净卖出近16亿元,Wind
4327,2020-03-09,券业今年或少缴10亿投保基金，券商真龙头具有四大特征,每日经济新闻
4328,2020-03-09,A股融资融券日报：两融余额减少50.71亿元（3月6日）,Wind
4329,2020-03-08,【国盛金融】本周聚焦—券商“减负”，政策再次释放积极信号,马婷婷深度研究
4330,2020-03-06,东方财富现2笔大宗交易 共成交690.12万元,新浪
4331,2020-03-06,东方财富(300059.SZ)：天天基金获民生银行上海分行提供综合授信额度20亿元,格隆汇
4332,2020-03-06,东方财富(300059.SZ)通过高新技术企业重新认定,格隆汇
4333,2020-03-05,上海证券市场大宗交易公开信息(2020-03-05),上交所
4334,2020-03-05,一年就一次，关键窗口期来临！私募掘金看好两大主线,中证报
4335,2020-03-04,数据复盘｜两市主力资金净流出322亿元 电子行业资金流出164亿元,证券时报网
4336,2020-03-04,北向资金今日小幅净流出7.81亿元，万科A净卖出3.19亿元居首,Wind
4337,2020-03-04,粤开策略：首席观点周荟萃--A股现阶段具备较强的投资价值,金融界
4338,2020-03-04,A股融资融券日报：两融余额增加65.11亿元（3月3日）,Wind
4339,2020-03-03,20个一字涨停！次新股斯达半导创28个月以来最长一字板纪录，一签暴赚11万，这家证券公司独霸龙虎榜！,e公司
4340,2020-03-03,东方财富(300059.SZ)：实控人其实解除质押约1.46亿股,格隆汇
4341,2020-03-03,东方财富现1笔大宗交易 共成交442.80万元,新浪
4342,2020-03-03,东方财富业绩快报点评：短期业绩弹性与长期业绩确定性兼备,中信建投非银金融研究
4343,2020-03-02,洁特生物换手率42.07%营业部龙虎榜净买入1129.09万元,证券时报网
4344,2020-03-02,A股融资融券日报：两融余额减少224.68亿元（2月28日）,Wind
4345,2020-02-29,中信建投3月金股会议纪要：回调如期而至，三条主线加仓,Wind
4346,2020-02-29,上市公司正负面新闻2020年2月29日星期六,Wind
4347,2020-02-28,东方财富：2019年净利润同比增90.49%（业绩快报）,Wind
4348,2020-02-28,东方财富业绩快报：2019年度净利润同比增长90%,上证报
4349,2020-02-28,东方财富业绩快报：2019年净利18.26亿元 同比增长90.49%,e公司
4350,2020-02-28,东方财富(300059.SZ)业绩快报：2019年度净利润升90.49%至18.26亿元,格隆汇
4351,2020-02-28,东方财富：2019年净利润18.26亿元 同比增长90.49%,新浪
4352,2020-02-28,北向资金今日净流出51.37亿元，贵州茅台净卖出12.45亿元,Wind
4353,2020-02-27,A股融资融券日报：两融余额增加31.42亿元（2月26日）,Wind
4354,2020-02-26,A股融资融券日报：两融余额增加116.67亿元（2月25日）,Wind
4355,2020-02-26,创业板估值高不高？复盘史上3次大牛2次大顶！,每日经济新闻
4356,2020-02-25,洁特生物2月25日龙虎榜数据,证券时报网
4357,2020-02-25,北向资金今日净流出48.31亿元，中国平安净卖出5.01亿元,Wind
4358,2020-02-25,A股融资融券日报：两融余额增加140.42亿元（2月24日）,Wind
4359,2020-02-25,近两万元华为折叠屏手机！这些公司是供应商,e公司
4360,2020-02-24,行情好金融软件也赚钱 同花顺去年净利润同比增长41.6%,每日经济新闻
4361,2020-02-24,【睿·投顾】指数小幅冲高回落 静待市场选择方向,恒泰头派账户
4362,2020-02-23,安信陈果：公募对A股影响正超过外资,Wind
4363,2020-02-23,A股再融资大爆发！5天至少42家力推新版融资方案，还享8折优惠,券商中国
4364,2020-02-23,市场资金画风突变！逾2000只个股资金净流入，锂电池概念拉警报,e公司
4365,2020-02-21,上海证监局对东方财富研究所采取责令改正监管措施 其他违规处罚,Wind
4366,2020-02-21,上海证监局对东方财富研究所采取责令改正监管措施,金十数据
4367,2020-02-21,北向资金今日净流出11.21亿元，中国平安净卖出10.25亿元居首,Wind
4368,2020-02-21,东方财富：牛市中炒作的最大受益者？,财华社
4369,2020-02-21,证券板块拉升,Wind
4370,2020-02-21,【朝闻国盛0221】5万社融的去向解析,国盛证券研究所
4371,2020-02-21,券商股普遍高开,Wind
4372,2020-02-21,券商首次关注7股并给予买入评级（2月21日）,Wind
4373,2020-02-21,A股融资融券日报：两融余额增加116.85亿元（2月20日）,Wind
4374,2020-02-21,每经9点|无端训斥医护人员，湖北省市场监管局朱保华被停职；东方财富研究所投顾业务违规，被上海证监局责令改正,每日经济新闻
4375,2020-02-21,牛市味道？券商股再领涨，“聪明资金”已低位扫货,券商中国
4376,2020-02-21,猎鹰看盘：金融暴动大盘拿下3000点 接下来怎么走？,金融界
4377,2020-02-21,沪指历次“带量”站上3000点,Wind
4378,2020-02-21,春日反弹行情有望延续,Wind
4379,2020-02-20,A股连续两天成交超万亿！主力扫货券商科技股，后市机会在哪,澎湃新闻
4380,2020-02-20,大金融掀起涨停潮 牛市开启了？,华讯财经
4381,2020-02-20,东方财富：互联网资管核心领军，资本市场大时代迎成长加速点,证券时报网
4382,2020-02-20,数据复盘｜券商股受主力青睐 逾20亿资金抢筹东方财富,证券时报网
4383,2020-02-20,东方财富龙虎榜数据（2月20日）,Wind
4384,2020-02-20,MLF降息+再融资落地，助力券商板块起飞，个股掀涨停潮,证券时报网
4385,2020-02-20,东方财富2月20日盘中涨停,e公司
4386,2020-02-20,证券板块午后延续强势,Wind
4387,2020-02-18,上海证券市场大宗交易公开信息(2020-02-18),上交所
4388,2020-02-17,东方财富：实际控制人其实减持“东财转2”合计约730张 减持股份,Wind
4389,2020-02-14,深港通十大成交活跃股排名（2月14日）,Wind
4390,2020-02-14,北向资金今日净流入43.23亿元，宁德时代净买入超5亿元,Wind
4391,2020-02-14,券商股集体飘红,Wind
4392,2020-02-14,东北证券【新股】2月14日银河转债、东财转2上市,东北证券金融世界
4393,2020-02-06,快看！券商金股收益惊人，2月组合收益最高已超100%,21世纪经济报道
4394,2020-02-05,硕世生物龙虎榜：营业部净卖出315.44万元,证券时报网
4395,2020-02-05,众志成城 证券行业抗击疫情 累计捐赠钱物超过4.77亿元,中证报
4396,2020-01-31,国联证券研究所2月投资组合,国联研究
4397,2020-01-31,证监会鼓励引导投资者非现场交易 多家机构提供相关服务,中证网
4398,2020-01-21,东方财富：2019年净利同比预增79%-100%,证券时报网
4399,2020-01-21,东方财富：预计2019年实现净利润17.2 较上年同期增长约79.41%,金融界
4400,2020-01-21,东方财富：预计2019年净利润同比增长79％-100％,金融界
4401,2020-01-21,东方财富(300059.SZ)2019年度净利润预增79.41%-100.27%,格隆汇
4402,2020-01-19,公司点评 | 东方财富：证券业务持续高增长，看好长期发展,丁丁带你玩转金融
4403,2020-01-19,19年业绩收官，当前时点继续看好保险股,中信建投非银金融研究
4404,2020-01-18,互金巨头欲“牵手”理财子公司 严格控制风险转移,中国证券网
4405,2020-01-17,资管业新动向！千亿市值互联网金融巨头悄然发力，瞄准银行理财子公司,中证报
4406,2020-01-17,“一年10倍”股诞生，它坐上神坛，背后有什么秘密？,21世纪经济报道
4407,2020-01-15,券商发债融资驶入“快车道” 短融券占比近八成,证券日报
4408,2020-01-14,融资客青睐20股，永安行买入占比高达74.20%,Wind
4409,2020-01-14,东方财富证券73亿元可转债“补血” 九成投向信用交易业务,证券日报
4410,2020-01-13,【睿·理财】新债申购分析报告：东财转2（123041.SZ）,恒泰头派账户
4411,2020-01-13,东北证券【新股】1月13日洁特生物、东财转2申购,东北证券金融世界
4412,2020-01-12,圈内人士和盘托出游资江湖神秘手法：“作手新一”牛在哪里？生态改变后何去何从？,每日经济新闻
4413,2020-01-12,东方财富：此次发行73亿元可转债，原股东优先配售日与网上申购日同为1月13日,Wind
4414,2020-01-12,东方财富(300059.SZ)拟发行73亿元可转债 申购日为1月13日,格隆汇
4415,2020-01-10,东方财富(300059.SZ)实控人其实质押2.98亿股,格隆汇
4416,2020-01-10,北向资金今日净流入29.58亿元，白酒股获大举净买入,Wind
4417,2020-01-10,【东吴晨报0110】【行业】电新【个股】深圳燃气、东方财富、保利地产,东吴研究所
4418,2020-01-09,公司点评 | 东方财富：可转债发行在即，实力增强继续扩张,丁丁带你玩转金融
4419,2020-01-08,债券重大事件2020年1月8日星期三,Wind
4420,2020-01-08,东方财富：拟发行可转债募集资金不超过73亿元,Wind
4421,2020-01-08,东方财富：拟发行可转债募集不超73亿补充营运资金,新浪
4422,2020-01-08,翻一倍、翻两倍！两券商去年业绩出炉,中证报
4423,2020-01-06,东方财富(300059.SZ)：光大银行上海分行向天天基金提供最高授信额度5亿元,格隆汇
4424,2019-12-31,国联证券研究所1月投资投资组合,国联研究
4425,2019-12-31,深度|2020年资本市场展望之政策篇,中信建投非银金融研究
4426,2019-12-31,中信建投：长期来看，头部券商发展空间仍值得期待,Wind
4427,2019-12-31,央行加大金融科技监管力度 五股有掘金机会,证券时报
4428,2019-12-29,星期六逆天走势，人气加身机构游资合力买入一股被砸?,南方财经网
4429,2019-12-27,【东吴晨报0122】【行业】轻工【个股】新东方在线、美亚柏科、恒生电子、华夏幸福、旭辉控股集团、长信科技、中国海防、东方财富,东吴研究所
4430,2019-12-24,指南针上市“满月”涨幅抢眼 年内证券市场回暖业绩能否受益？,第一财经
4431,2019-12-23,中央发文力挺民企发展：再提创业板、新三板,渤海证券
4432,2019-12-20,公司点评 | 东方财富：发行可转债获核准，实力增强继续扩张,丁丁带你玩转金融
4433,2019-12-19,东方财富：可转债公开发行申请获证监会核准 发行总额73亿元,中证网
4434,2019-12-19,东方财富(300059.SZ)：73亿元可转债计划获批,格隆汇
4435,2019-12-18,东方财富：副总经理程磊减持450万股公司股份 减持金额近7200万元 减持股份,中证网
4436,2019-12-18,东方财富：副总经理程磊卖出450万股，减持实施完毕 减持股份,Wind
4437,2019-12-18,东方财富(300059.SZ)：程磊减持450万股 减持计划已实施完毕 拟减持股份,格隆汇
4438,2019-12-13,深港通十大成交活跃股排名（12月13日）,Wind
4439,2019-12-10,财富趋势它的产品叫通达信,科创板日报
4440,2019-12-09,两融余额四连升，近40亿杠杆资金抢筹科技股，这些股飙涨超50%,证券时报
4441,2019-12-06,深度|金融科技如何赋能企业转型升级？,中信建投非银金融研究
4442,2019-12-06,融资客青睐10股，天房发展买入占比高达45.20%,Wind
4443,2019-12-04,中信建投：东方财富流量优势持续兑现 给予“买入”评级,第一财经
4444,2019-12-04,券商11月份百强营业部大洗牌：4家成交额破10亿元,证券日报
4445,2019-12-03,东方财富：流量优势持续兑现，金融生态渐入佳境,证券时报网
4446,2019-11-29,【国信非银·深度】改革驱动转型：证券行业2020年投资策略,国信金融研究
4447,2019-11-28,今日投资必读,渤海证券
4448,2019-11-28,【中原晨会0126】市场分析、白色家电行业月报、景嘉微公司点评报告、传媒行业周报、中兴通讯公司点评报告、计算机行业周报,中原证券研究所
4449,2019-11-22,东方财富：副总经理程磊拟减持不超过450万股 减持股份,Wind
4450,2019-11-22,东方财富(300059.SZ)：副总经理程磊拟减持不超450万股 拟减持股份,格隆汇
4451,2019-11-21,东财上证50指数基金首发，几大看点值得关注,腾讯网
4452,2019-11-20,数据复盘｜两市主力资金净流出224亿元 这11股资金净流入超亿元,证券时报网
4453,2019-11-20,A股全线回调、超过2600只个股下挫 北向资金净买入超10亿 连续下跌,FX168
4454,2019-11-19,茅台找顶中石油寻底 港资逆势“爆买”民营炼化,每日经济新闻
4455,2019-11-18,9股获券商买入评级 移为通信目标涨幅达41.98%,Wind
4456,2019-11-15,东方财富公开发行可转债申请获证监会审核通过,上证报
4457,2019-11-15,东方财富(300059.SZ)公开发行可转债申请获得通过,格隆汇
4458,2019-11-15,公司点评 | 东方财富：首支基金发行在即，看好财富管理前景,丁丁带你玩转金融
4459,2019-11-15,【东吴晨报1118】【固收】【行业】地产【个股】新希望、金山软件、东方财富、国电南瑞、国祯环保,东吴研究所
4460,2019-11-12,10月新增信贷 6613 亿元 M2 同比增长 8.4%,渤海证券
4461,2019-11-11,数据复盘｜主力资金净流出逾400亿元 北向资金连续13日净流入,证券时报网
4462,2019-11-08,东方财富现1笔大宗交易 共成交411.00万元,新浪
4463,2019-11-08,东方财富今日大宗交易成交30万股，成交价13.7元折价9.09%,Wind
4464,2019-11-04,新湖中宝龙虎榜解密：涨停炸板！北向资金砸盘8156万,新浪
4465,2019-11-03,【华泰传媒周专题】传媒板块三季报回顾—晨曦已现，关注龙头,微信
4466,2019-10-31,国联证券研究所11月投资组合,国联研究
4467,2019-10-31,东方财富：上市九年蝶变 从“股评家”到“企业家”,证券日报
4468,2019-10-30,生快！创业板这10年：总市值从1400亿到5.7万亿，谁起谁落？,南方财经网
4469,2019-10-24,业绩大爆发，机构集体上调预期股名单，全年净利最高或飙升8倍,证券时报
4470,2019-10-23,【非银/罗惠洲团队】东方财富：比较优势明显，市占率稳步提升,太平洋证券研究
4471,2019-10-23,119股获券商买入评级 凯文教育目标涨幅达69.06%,Wind
4472,2019-10-22,东方财富（300059.SZ）Q3净利大增116%，“变现”生意真那么好做吗？,格隆汇
4473,2019-10-22,东方财富：业绩略超预期 增持评级,万联证券
4474,2019-10-22,东方财富：财富管理平台日趋完善 增持评级,广发证券
4475,2019-10-22,疯狂！该股业绩狂增800%！三季报还有哪些利好个股？,财富动力网
4476,2019-10-22,传媒行业:关注职业教育板块和三季报业绩,国联证券
4477,2019-10-22,"东方财富:三季度业绩超预期,证券业务和基金销售业务持续增长",证券之星
4478,2019-10-21,【晨会聚焦】关注业绩高增长：东方财富、创业慧康和和仁科技,中泰证券研究所
4479,2019-10-19,"业绩超预期 这只白马股股价刷新纪录!最大黑马却是它,9天暴涨130%",证券时报
4480,2019-10-18,创业板10周年记：创业板十年诞生20只10倍股 康泰生物涨37倍最牛！,投资快报
4481,2019-10-17,天风证券：东方财富连续两季度业绩超预期 维持“买入”,格隆汇
4482,2019-10-17,86股获券商买入评级 牧原股份目标涨幅达51.80%,Wind
4483,2019-10-17,东方财富：业绩连超预期，互联网平台效应充分体现,证券时报网
4484,2019-10-16,券商板块年内平均涨幅近50%,Wind
4485,2019-10-15,192股获买入评级最新:中航电测,中财网
4486,2019-10-15,43只连涨股近3日吸金均超千万元 银行等三行业成“白马”牧场,证券日报
4487,2019-10-15,东方财富三季度业绩翻倍，后市还会继续表现良好吗？,格隆汇
4488,2019-10-15,东方财富：三季度业绩大幅增长，一站式互金平台前景广阔,证券时报网
4489,2019-10-15,67股获券商买入评级，长城汽车目标涨幅达68.61%,Wind
4490,2019-10-15,【国君非银】东方财富业绩预告点评：3季度业绩超预期，公募产品发力指数基金,欣琦看金融
4491,2019-10-14,东方财富：预计前三季度净利润同比增长69.19%~76.68%,Wind
4492,2019-10-14,东方财富预计前三季度实现净利润13.5-14.1亿元,金融界
4493,2019-10-14,东方财富(300059.SZ)第三季度净利润预增100.20%-124.96%,格隆汇
4494,2019-10-14,东方财富：前三季度净利预增69%-77%,e公司
4495,2019-10-12,【国盛计算机】三季报前瞻：安可、医疗IT进入业绩加速期！,国盛计算机畅想
4496,2019-10-11,宝鼎科技12天11板 谁是最大赢家？,每日商报
4497,2019-10-08,计算机行业板块三季报前瞻,安信证券
4498,2019-10-07,【申万宏源金融】券商：嘉信交易佣金降至零事件点评,大金融研究
4499,2019-09-26,银宝山新7天6涨停暴涨80%：啥原因 谁在抢筹？,新浪
4500,2019-09-26,银宝山新上演“地天板” 两营业部昨日同步进出十余股,大众证券报
4501,2019-09-26,东方财富(300059.SZ)旗下天天基金继续由上海银行浦西分行提供不超10亿元借款,格隆汇
4502,2019-09-25,助力券商智能化独立清算 金证后台业务系统在东方财富正式上线,中证网
4503,2019-09-24,龙虎榜解密:宏图高科放量涨停 疑是成都系杀入1841万,新浪
4504,2019-09-24,[快讯]东方财富:《中国证监会行政许可项目审查一次反馈意见通知书》之反馈意见回复,中财网
4505,2019-09-20,金融：如何看新一轮资本市场深化改革 荐5股,广发证券
4506,2019-09-18,东方财富：流量优势有望继续在金融垂直领域得到变现,证券时报网
4507,2019-09-11,金融：取消QFII+RQFII额度限制 荐4股,东莞证券
4508,2019-09-10,"非银行金融行业:股权融资缩水,业绩环比回落 盈利能力下降",证券之星
4509,2019-08-30,东方财富(300059.SZ)实控人其实质押2.92亿股及解除质押5.37亿股,格隆汇
4510,2019-08-28,大智慧（601519.SH）净利再亏7800万，还担得起炒股软件“三剑客”之名吗？,格隆汇
4511,2019-08-21,东方财富今日大宗交易成交14.40万股，成交价14.79元溢价0.0%,Wind
4512,2019-08-21,193股获券商买入评级 银轮股份目标涨幅达99.43%,Wind
4513,2019-08-20,A股早报2019年8月20日星期二,Wind
4514,2019-08-19,【异动股】券商股尾盘继续拉升东方财富(300059-CN)等涨停,财华社
4515,2019-08-16,A股658份中报曝光聪明钱布局密码：QFII、社保新进这些股！,21世纪经济报道
4516,2019-08-13,A股早报2019年8月13日星期二,Wind
4517,2019-08-08,QFII现身18家公司 二季度调仓换股路线曝光,投资快报
4518,2019-08-07,券商7月业绩分化：中信营收净利双料冠军，天风出现亏损,澎湃新闻
4519,2019-08-07,今日头条、同花顺开卖保险 流量巨头变现也要警惕“奇葩”是非,21世纪经济报道
4520,2019-08-04,第30周收录142起投融资事件，国内各领域投资热度较低，国外智能硬件、医疗健康、生活服务等多领域资本火热 | 潜在周报,钛媒体
4521,2019-08-04,科技板块开花独当一面 申通快递利空引来抛压,南方财经网
4522,2019-08-01,上海证券市场大宗交易公开信息(2019-08-01),上交所
4523,2019-07-31,A股早报2019年7月31日星期三,Wind
4524,2019-07-31,45股获券商买入评级，星网锐捷目标涨幅达48.79%,Wind
4525,2019-07-30,二季度逢低新进或加仓六股 “小而美”公司成QFII、社保新宠,大众证券报
4526,2019-07-30,东方财富：平台效应带动利润率提升 继续看好金融科技独角兽价值,证券时报网
4527,2019-07-29,东方财富：半年业绩强劲升级，流量优势继续演绎,中金在线
4528,2019-07-29,东方财富(300059.SZ)发行可转债申请获证监会受理,格隆汇
4529,2019-07-29,【中信建投非银】东方财富(300059)： 流量优势持续兑现，顺应行情弹性彰显,中信建投非银金融研究
4530,2019-07-29,东方财富：上半年证券业务发展迅猛 维持强烈推荐评级,证券时报网
4531,2019-07-29,8股获买入评级 最新:东方财富,中财网
4532,2019-07-29,大打流量牌，东财代销基金一天能卖17亿，BAJT加入，第三方基金销售赶上银行代销还有多远,券商中国
4533,2019-07-29,"东方财富2019年中报点评:证券业务高增长,流量变现加速",国信证券
4534,2019-07-28,【国君非银】东方财富19年中报点评：经纪和两融市占率强力扩张，公募基金变现在即,欣琦看金融
