,2021-12-31,年终盘点|医药2021：白马纷纷倒下 创新药走出温室 医改重构医药投资价值逻辑,财联社
4121,2018-10-10,【乐普医疗】公告点评：参股美国Rgenix公司，完善肿瘤免疫治疗布局,医心医意要健康
4122,2018-10-10,乐普医疗：进一步布局肿瘤治疗 加码外科器械,中金公司
4123,2018-10-10,仿制药概念走弱 华海药业跌停,e公司
4124,2018-10-10,总募资59.3亿元！创业板最大规模IPO结果揭晓 迈瑞医疗冲刺创业板一哥,中证报
4125,2018-10-09,三季度机构调研偏爱中小创 海康威视最受宠,金融投资报
4126,2018-10-08,[快讯]乐普医疗:收到《中国证监会行政许可项目审查一次反馈意见通知书》,中财网
4127,2018-10-08,医疗保健：医药很可能迎来结构性艳阳天 荐14股,西南证券
4128,2018-10-08,热点追踪：肿瘤免疫治疗荣获诺贝尔奖，关注受益产业链板块,国元财富管理
4129,2018-10-07,医疗保健：反弹延续 结构化行情有望持续,川财证券
4130,2018-10-06,大宗交易市场温度回升 溢价成交公司明显增多 ——9月份大宗交易市场简析,红周刊
4131,2018-10-05,乐普医疗动态报告：员工持股计划落地，打造肿瘤免疫治疗产业链,国泰君安
4132,2018-10-05,最新！93药企净利公布，5家净赚超8亿,赛柏蓝
4133,2018-10-04,乐普医疗股票分析：肿瘤免疫治疗布局高瞻远瞩，有望成为未来业绩重要驱动力,中信建投
4134,2018-10-01,乐普医疗参股公司旗下企业PD-1创新型单抗药物已进入II期临床试验,Wind
4135,2018-10-01,乐普医疗参股公司旗下企业PD-1创新型单抗药物已进入II期临床试验,e公司
4136,2018-09-29,嘉实事件驱动多只重仓股大跌，海归基金经理“水土不服”,和讯
4137,2018-09-29,融资客斥资近70亿元净买入189只标的股机构扎堆看好7只三季报预喜股,顶尖财经网
4138,2018-09-29,九月沪指上涨3.53% 三路资金辗转腾挪欲搏金秋行情,证券日报
4139,2018-09-29,"医药周报2018第34期:关注结构性机会,看好创新药和生物类似药的发展",长城证券
4140,2018-09-28,医药行业：全方位深度解析带量采购对医药行业的影响,顶尖财经网
4141,2018-09-28,医疗生物中期业绩趋势向好高端医疗器械存机会,顶尖财经网
4142,2018-09-28,药品带量采购试点进入“倒计时”,南都报
4143,2018-09-28,"医药生物行业周报:抵扣新规落地,研发利好加码",光大证券
4144,2018-09-27,医药股集体大涨 机构揭秘打好四季度“反击战”的三条思路,证券时报网
4145,2018-09-27,财融汇·早间必读 | 20180927,财通证券融资融券部
4146,2018-09-27,医药行业向来是一片创新研发“沃土” 医药板块未来可期,证券日报
4147,2018-09-27,医药创新再迎政策激励 7只低估值业绩预喜股潜力足,证券日报
4148,2018-09-26,A股共发生79宗大宗交易成交25.94亿元（9月26日）,Wind
4149,2018-09-26,乐普医疗今日大宗交易成交10.31万股，成交价26.6元折价12.04%,Wind资讯
4150,2018-09-26,09月26日 收盘突破年线个股一览,每日经济新闻
4151,2018-09-26,医疗保健：浙江省抗癌药专项集中采购工作方案公布,川财证券
4152,2018-09-26,国开证券研究20180926,国开证券研究
4153,2018-09-26,迈瑞医疗周四启动申购 募资金额创出创业板IPO新高,新浪
4154,2018-09-26,"医药行业周报:基药制度进一步完善,制药业供给侧持续改革",渤海证券
4155,2018-09-25,日常消费品：上海调整药品带量采购规则,川财证券
4156,2018-09-24,深市多层次板块各有千秋 折射中国经济变革脉络,证券日报
4157,2018-09-24,带量采购重塑行业新秩序？医药白马股巨震 这些公司迎来机遇！,e公司
4158,2018-09-24,医疗保健：减税支持企业研发投入 荐5股,财通证券
4159,2018-09-24,医疗保健：版块有望延续反弹 荐6股,川财证券
4160,2018-09-24,30家上市公司获海外机构调研 鹏辉能源最受关注,证券时报
4161,2018-09-24,高管增持12只业绩暴增股,证券时报网
4162,2018-09-23,反弹市机构新动向曝光！百家机构扎堆调研这些股,Wind
4163,2018-09-23,医疗保健：持续看好创新药产业链 荐8股,中泰证券
4164,2018-09-23,机构、股东、高管争相买入这些业绩暴增股（名单）,证券时报
4165,2018-09-21,国家试点带量采购或重塑医药行业格局多家药企回应政策影响,顶尖财经网
4166,2018-09-21,88家创业板公司发三季报预告 5家公司净利润增长10倍,证券日报
4167,2018-09-20,海外机构调研股名单 洋河股份最受关注,证券时报网
4168,2018-09-20,【晨会聚焦】锂电中游再扬帆，医药价值渐显现,中泰证券研究所
4169,2018-09-19,医药行业：带量采购祸福相依 危机并存,光大证券
4170,2018-09-19,【国金策略】EPFR显示资金净流入中国--资金周度监测128期（李立峰/魏雪等）,策略李立峰与行业配置笔记
4171,2018-09-19,放量反弹大单动向成焦点 三因素筛出131只潜力股,证券日报
4172,2018-09-19,医药生物行业周报:关注超跌及子行业龙头,华安证券
4173,2018-09-19,"“大医保”动态跟踪系列报告之三:带量采购,祸福相依,危机并存",光大证券
4174,2018-09-18,A股市场资金变动一览（9月18日）,Wind
4175,2018-09-18,【数据揭秘】09月17日 融资客最看好的前20只个股,每日经济新闻
4176,2018-09-18,日常消费品：54个药品全国停止供货,川财证券
4177,2018-09-18,开盘：沪指低开0.28%报2644.30点 其他休闲服务等板块领跌,腾讯网
4178,2018-09-18,融资客青睐24股，四方股份买入占比高达58.43%,Wind
4179,2018-09-18,136亿主力资金近三日大量撤出中小创,证券时报网
4180,2018-09-18,【北上资金跟踪周报】北上资金逆市净买入，恒瑞医药被大幅净卖出,联讯金融
4181,2018-09-17,2018世界人工智能大会召开 16只绩优股获机构扎堆看好,证券日报
4182,2018-09-17,【收市点评】沪指缩量收跌逾1% 燃气板块活跃,兴业证券兴e通
4183,2018-09-17,上投摩根多只混基大跌引基民大吐槽，旗下基金上半年亏损超25亿,和讯
4184,2018-09-17,资金流:超反3股老妖1股流入居前 两市净流出178亿,金融界
4185,2018-09-17,【晨会纪要】策略丁文 银河证券晨会纪要—20180917,中国银河证券研究
4186,2018-09-17,A股三大股指收跌逾1%深成指失守8000点,搜狐
4187,2018-09-17,239亿资金争夺20股：主力资金重点出击7股(名单),新浪
4188,2018-09-17,医药生物：医药工业持续回升，关注业绩确定性龙头,国联研究
4189,2018-09-17,券商A股策略周报：历史底部区域 市场亟需重塑信心,证券时报网
4190,2018-09-17,乐普医疗：带量采购基本上不影响公司药品利润比率,Wind
4191,2018-09-17,A股三大股指均跌逾1% 台风登陆白糖股亮眼 平安资管重仓股普跌,每日经济新闻
4192,2018-09-17,乐普医疗：带量采购对公司是一个重要机遇，不会实质影响利润确定价格,Wind
4193,2018-09-17,乐普医疗：带量采购对公司是一个重要机遇 不会实质影响利润确定价格,e公司
4194,2018-09-17,"医药股中长期投资价值被看好 当前""追涨杀跌""已成风",新浪
4195,2018-09-15,86家药企晒三季度业绩预告：4家净利润超10亿元 2家首亏 亏损,米内网
4196,2018-09-14,9月14日有78家公司获重要股东增减持 包钢股份已被连续增持55次,Wind
4197,2018-09-14,【数据揭秘】09月13日 融资客最看好的前20只个股,每日经济新闻
4198,2018-09-14,征战龙虎榜：成都两券商营业部积极做多博云新材,顶尖财经网
4199,2018-09-14,【兴业定量任瞳团队】基金经理揭秘系列之八：嘉实基金齐海滔,XYQUANT
4200,2018-09-14,医保动态跟踪系列——药品带量集采全国试点：短期阵痛，中长期加速产业升级,申万宏源研究
4201,2018-09-14,东海晨报摘要(20180914),微信
4202,2018-09-14,千亿巨头登陆A股！迈瑞医疗拟募资57.5亿元 冲击A股创业板与医疗器械“双一哥”,中证报
4203,2018-09-14,互联网诊疗管理试行办法发布 医院IT市场望打开(股),金融界
4204,2018-09-14,两融余额持续两月低于9000亿 融资客捡漏15只潜力股,证券日报
4205,2018-09-13,公告“特意”强调乐普医疗董秘恐怕花式护盘变砸锅,新浪
4206,2018-09-13,【13日资金路线图】主力资金净流出56亿元 龙虎榜机构抢筹6股,证券时报网
4207,2018-09-13,龙虎榜|凉了？乐视网复牌跌停，欢乐海岸“清盘式”出逃1415万！ 减资破产,云掌财经
4208,2018-09-13,广发基金主动权益类产品七成亏损，多位资深老将业绩不佳,和讯
4209,2018-09-13,龙虎榜 | 大盘放量反弹 机构卖多买少,金融投资报
4210,2018-09-13,杠杆资金大幅加仓强势补跌股，释放一明显信号,Wind
4211,2018-09-13,资金流:金融2股5G2股流入居前 两市净流出96亿,金融界
4212,2018-09-13,乐普医疗龙虎榜数据（9月13日）,Wind
4213,2018-09-13,乐普医疗放量大跌超7%，机构深股通大举抛售,Wind
4214,2018-09-13,09月13日 主力资金抢筹最积极的前10股（附名单）,每日经济新闻
4215,2018-09-13,343亿资金争夺20股：主力资金重点出击8股(名单),新浪
4216,2018-09-13,广州万隆：利好变“套路”！扶不起的A股问题出在哪？,中金在线
4217,2018-09-13,采掘服务板块领涨两市,红周刊
4218,2018-09-13,医药股集体大幅杀跌,红周刊
4219,2018-09-13,9月13日大盘午评：沪指小幅上涨 油服概念股强势,南方财富网
4220,2018-09-13,乐普医疗跌停 汇添富基金持5000多万股日浮亏约2亿 重仓股票异动,新浪
4221,2018-09-13,带量采购清单重挫医药股 广誉远财务数据异常跌停,新浪
4222,2018-09-13,【数据揭秘】09月12日 融资客最看好的前20只个股,每日经济新闻
4223,2018-09-13,医药股跌幅继续扩大，恩华药业再遭跌停,Wind
4224,2018-09-13,医药股急速跳水，康泰生物、美年健康等多股迅速翻绿,Wind
4225,2018-09-13,道达投资手记：蓝筹白马补跌 调整进入尾声？,每日经济新闻
4226,2018-09-12,蓝筹白马补跌 调整进入尾声？——道达投资手记,每日经济新闻
4227,2018-09-12,老艾侃股：蓝筹砸盘为哪般？,新浪
4228,2018-09-12,【超级大单】 09月12日 8只个股特大单净流入超亿元,每日经济新闻
4229,2018-09-12,仿制药概念遭遇重挫 消息称第一批带量采购清单公布,证券时报网
4230,2018-09-12,医药板块表现疲软 恩华药业跌停,每经网
4231,2018-09-12,千山药机高开高走拉升7.08%报4.69元 成交2.11亿元,腾讯网
4232,2018-09-12,【数据揭秘】09月11日 融资客最看好的前20只个股,每日经济新闻
4233,2018-09-12,基因研究取得重要进展 关注精准医疗,第一财经
4234,2018-09-12,诺奖概念提前布局正逢时 抗癌靶心找到，打响一亿人关心的第一枪,金元证券指定乾坤
4235,2018-09-12,【赢家资讯】09月12日收盘简评,赢家之星
4236,2018-09-12,"医药生物行业周报:静待市场企稳,关注优质成长个股",万联证券
4237,2018-09-12,医药行业周报2018第32期:分化行情下兼顾业绩和估值,长城证券
4238,2018-09-11,社保基金已经赚万亿人民币 青睐医药生物等六行业,新浪
4239,2018-09-11,09月11日 22只股票封板 工艺商品板块涨幅最大,每日经济新闻
4240,2018-09-11,医药生物2018年中报总结既9月投资策略：价值渐显，适度乐观,国信研究
4241,2018-09-11,【数据揭秘】09月10日 融资客最看好的前20只个股,每日经济新闻
4242,2018-09-11,医疗保健：15药品拟纳入第32批优先审评程序,川财证券
4243,2018-09-11,28股获券商买入评级，东诚药业目标涨幅达49.40%,Wind
4244,2018-09-11,迈瑞医疗将登陆创业板,深圳商报
4245,2018-09-11,社保基金长期重仓股名单曝光，连续五年坚守24只个股,证券日报
4246,2018-09-11,社保基金长期重仓股名单曝光 连续五年坚守24只个股,证券日报
4247,2018-09-11,"医药生物行业:疫苗企业未发现质量安全问题,进口抗癌药专项采购启动",国联证券
4248,2018-09-11,乐普医疗事件点评:肿瘤免疫治疗进入战略部署阶段,国海证券
4249,2018-09-10,财融汇·个股研报精选,财通证券融资融券部
4250,2018-09-10,【数据揭秘】09月07日 融资客最看好的前20只个股,每日经济新闻
4251,2018-09-10,创业板上半年超九成公司实现盈利 并购回归理性溢价率下降35.82%,证券日报
4252,2018-09-09,乐视网拖累？还原创业板中报业绩增速较低“真相”,证券时报网
4253,2018-09-09,730家创业板企业中报扫描：信息技术、新材料、生物产业奋起,21经济网
4254,2018-09-09,医疗保健：自下而上选择穿越熊市 荐5股,财通证券
4255,2018-09-09,股转回应摘牌潮、做市商退出、基金退出难题等问题；滨会生物定增被上市公司子公司全额认购,新三板智库
4256,2018-09-08,迈瑞医疗市值或超千亿 冲A股医疗器械和创业板双一哥,中国基金报
4257,2018-09-08,恐慌情绪降温 A股底部形态趋明朗,中证报
4258,2018-09-07,沪深股市冲高回落：科技股午后一蹶不振，沪指险守2700点,澎湃新闻
4259,2018-09-07,09月07日 主力资金抢筹最积极的前10股（附名单）,每日经济新闻
4260,2018-09-07,09月07日 主力资金近三日都在买这些概念股,每日经济新闻
4261,2018-09-07,公布肿瘤免疫治疗产品布局，着眼长期发展动能,中信建投
4262,2018-09-07,医药行业：行业持续稳健增长分化明显强者恒强,顶尖财经网
4263,2018-09-07,乐普医疗高开高走拉升5.11%报33.53元 成交2.63亿元,腾讯网
4264,2018-09-07,【川财研究所*每日晨报】20180907：发改委再推民间资本参与PPP项目,川财研究
4265,2018-09-06,48家上市械企，赚钱能力大比拼！,中商情报网
4266,2018-09-06,2018年医药行业中报总结分析：暂时无方向性自下而上选择为主,顶尖财经网
4267,2018-09-06,以乐普生物为基石 重点打造肿瘤免疫治疗平台,中泰证券
4268,2018-09-06,【医药】乐普医疗：肿瘤免疫治疗布局高瞻远瞩，有望成为未来业绩重要驱动力,天风研究
4269,2018-09-06,"医药行业周报:基药目录大调整,国务院下令增补187个品种",渤海证券
4270,2018-09-05,乐普医疗：发行可转债申请获证监会受理,e公司
4271,2018-09-05,医疗保健：基药目录大调整 荐13股,渤海证券
4272,2018-09-05,乐普医疗：员工持股计划落地，打造肿瘤免疫治疗产业链,西南证券
4273,2018-09-05,医疗保健：国产医械首登《柳叶刀》,川财证券
4274,2018-09-05,医药行业：处方药压力渐显 非药景气依旧,光大证券
4275,2018-09-05,【乐普医疗】公告点评：肿瘤线产品、产业布局崭露头角,医心医意要健康
4276,2018-09-05,乐普医疗：立足乐普生物 全面布局肿瘤免疫,中金公司
4277,2018-09-05,"医药生物行业周报:处方药如期回落,非药延续高景气",光大证券
4278,2018-09-05,"医药生物行业周报:板块业绩高增长,短期关注超跌与绩优股",华安证券
4279,2018-09-04,乐普医疗第一期员工持股计划买入2070万股 高管年初以来多次增持,证券日报
4280,2018-09-04,【华泰医药代雯团队】医药板块2018中报总结：增长稳健，强者恒强,谈医论股丨华泰医药
4281,2018-09-04,处方药压力渐显，非药景气依旧｜【光大医药·2018H1总结】,医心医意要健康
4282,2018-09-04,招商证券：医药行业维持较高景气 关注优质白马及高成长个股,证券时报网
4283,2018-09-04,【太平洋证券策略】社保基金2018年2季度持仓分析,周雨策略观察
4284,2018-09-04,医疗保健：203个药品辽宁议价未成功,川财证券
4285,2018-09-04,机构动向：外资减消费加周期 私募在“吃面”,网易
4286,2018-09-04,【山证医药】医药生物行业周报（20180827-20180902）：行业整体业绩表现优异，关注细分领域,山西证券研究所
4287,2018-09-03,"中小盘行业周报:创业板业绩回落,顶固集创建议关注",正点财经
4288,2018-09-03,医疗保健：聚焦创新和消费主线 荐16股,西南证券
4289,2018-09-03,【天风医药】9月月报：中报季收官，震荡中寻找高防御性标的,思医辨药
4290,2018-09-03,【医药】江琦、赵磊：医药上市公司2018中报分析：扣非净利润同比增长22%，高景气子板块延续-20180901,中泰证券研究所
4291,2018-09-02,川财证券：成长板块景气跟踪之医药篇,川财证券
4292,2018-09-02,医疗保健：拥抱龙头 荐8股,中泰证券
4293,2018-09-02,强周期板块成长性明显优质创业板股已具投资价值——2018年上市公司中期财报解析,和讯
4294,2018-09-01,【民生策略】周期支撑A股上半年业绩，中小创业绩回落——A股2018年半年报分析,策略研究猿
4295,2018-08-31,紧盯聪明钱，看“外来的和尚”如何念经？,Wind
4296,2018-08-31,资金流:科技2股地产3股流入居前 两市净流出177亿,金融界
4297,2018-08-31,乐普医疗低开低走重挫5.24%报31.65元 成交1.49亿元,腾讯网
4298,2018-08-30,广证恒生-融资融券日报-沪指下跌，两融上升-20180830,广证恒生策略研究
4299,2018-08-30,【川财研究所*常规报告】分级诊疗有序推进，全民医保制度加快完善,川财研究
4300,2018-08-30,医药行业周报:国家药监局就药品信息化追溯体系建设征求意见,渤海证券
4301,2018-08-29,上半年近七成公司利润增长 71只业绩大增股获增持,大众证券报
4302,2018-08-29,医药行业:华兰生物,信达证券
4303,2018-08-28,[推荐评级]医药行业周报：理性看待药监人事变化 积极布局估值切换行情,中财网
4304,2018-08-28,【朝闻国盛】5G频谱预计将于下个月落地，通信板块投资标的梳理,国盛证券研究所
4305,2018-08-28,中证报头版：青睐制造业、偏爱大蓝筹，机构二季度布局路径隐现,中证报
4306,2018-08-28,[快讯]银华稳进基金公布半年报 收益为-14.02%,中财网
4307,2018-08-27,[增持评级]医药生物行业周报：再次强调可适度乐观 择机布局优质公司,中财网
4308,2018-08-27,医药行业周报：中报业绩持续造好 反弹有望延续,中财网
4309,2018-08-27,医药板块盘中走势活跃 华兰生物海正药业等涨停,证券时报网
4310,2018-08-27,基金中报增持一类股（8月27日）,巨丰财经
4311,2018-08-27,[快讯]泰信400A基金公布半年报 收益为-15.66%,中财网
4312,2018-08-27,医疗保健行业周报：建议继续加配医药板块,中财网
4313,2018-08-27,业绩成长吸引投资者 社保基金与QFII同持56股,证券日报
4314,2018-08-27,拐点将至 新材料转型助隆华节能再上新台阶,证券时报
4315,2018-08-27,业绩成长吸引机构投资者目光 社保基金与QFII同持56股,证券日报
4316,2018-08-26,【申万宏源医药闫天一团队】周报： 业绩为本 20180826,申万投资健康
4317,2018-08-24,药企半年报盘点：通化东宝研发费用同比增八倍,经济观察网
4318,2018-08-24,中国国际智能产业博览会开幕六股掘金机会,中财网
4319,2018-08-24,中国国际智能产业博览会开幕 机构交叉持仓两只个股存“升”机,证券日报
4320,2018-08-23,医药生物行业日报：上海带量采购医院采量不足扣医保,中财网
4321,2018-08-23,QFII加仓优质标的，新进资金偏好多元化,Wind
4322,2018-08-23,券商研报调高76家上市公司评级,证券日报
4323,2018-08-23,QFII加仓优质标的 新进资金偏好多元化,中证报
4324,2018-08-22,第二批来了！4662种医用耗材获“身份证”！,医药云端工作室
4325,2018-08-22,中证数据：两市资金净流入前20股（8月22日）,中证网
4326,2018-08-22,[增持评级]医药生物行业周报：调整行情下聚焦中报 持续关注业绩好、估值合理标的,中财网
4327,2018-08-22,医药生物行业日报：河南调整多项医保政策,中财网
4328,2018-08-22,乐普医疗:中报业绩表现亮眼 中长期业务布局成果丰硕,中信建投
4329,2018-08-22,社保与QFII同时现身34家公司 斥资逾60亿增持22股,证券日报
4330,2018-08-21,别太乐观！一则被严重误读的利好 市场最大巨头暗中生变,中财网
4331,2018-08-21,[增持评级]医药生物行业周报：27.8倍的估值 或许是左侧布局的起点,中财网
4332,2018-08-21,医药行业周报：全国药品集采加速 利好医疗服务及原料药,中财网
4333,2018-08-21,77家药企披露2018半年报 6家营收超过50亿元,制药网
4334,2018-08-21,乐普医疗高开高走拉升6.03%报32.72元成交3.29亿元振幅6.51%,腾讯网
4335,2018-08-21,巨丰投顾：底部共振即将形成 上证50引领反弹,巨丰财经
4336,2018-08-21,乐普医疗高开高走拉升5.22%报32.47元成交2.32亿元振幅5.22%,腾讯网
4337,2018-08-21,券商二季度重仓75股 八成个股业绩向好,中证报
4338,2018-08-20,【国信医药】创新药盘点系列报告录音回顾（五）SGLT-2抑制剂：口服降糖药的后起之秀,GuosenHealthcare
4339,2018-08-20,【华金证券晚间资讯（20180820）】,华金研究
4340,2018-08-20,[推荐评级]医药行业周报：调整后 自下而上的机会已愈发显著,中财网
4341,2018-08-20,信达证券融资融券每日投资参考,正点财经
4342,2018-08-20,医药生物行业周报：医保基金收入首次负增长?,中财网
4343,2018-08-20,[强于大市评级]医药生物行业周报：致敬行业变革者 医药长期健康大发展趋势不变,中财网
4344,2018-08-20,医药周论||风险释放充分！（18.08.13-18.08.19）||【太平洋医药】,医药佐料
4345,2018-08-18,创业板ETF规模逆市增长 投资者如何识别ETF投资误区,新浪
4346,2018-08-18,A股扩大境外投资升级 QFII动向再成焦点,证券时报
4347,2018-08-17,空头肆掠指数跌跌不休 市场何去何从,证券之星
4348,2018-08-17,[推荐评级]乐普医疗(300003)半年报点评：业绩持续高增长 多因素助力长期发展,中财网
4349,2018-08-17,二季度券商持有52只个股 逾八成公司中报净利润同比增长,南方财富网
4350,2018-08-17,医药生物行业日报：26家药店放弃医保定点资格,中财网
4351,2018-08-17,医药板块早盘集体下挫,证券之星
4352,2018-08-17,“国家队”持仓稳健 社保基金积极调仓,中证报
4353,2018-08-16,QFII、社保、年金、私募二季度都买了啥？中报揭秘它们均买入了这个板块,证券时报网
4354,2018-08-16,"医药行业周报:国家医保局,14种抗癌药将迎新一波降价",渤海证券
4355,2018-08-16,【乐普医疗】中报点评：业绩持续亮眼，多条业务线将陆续迎来收获,医心医意要健康
4356,2018-08-16,巨丰投顾：通讯和国企改革板块发力 沪指2700点底部仍有效,巨丰财经
4357,2018-08-16,[买入评级]医药生物行业动态：上海带量采购分析 集中招采促进行业升级,中财网
4358,2018-08-16,医药生物行业日报：福建通过一致性评价品种最高补助100万,中财网
4359,2018-08-15,[增持评级]“大医保”动态跟踪系列报告之一：医保局应运而生 系列新政呼之欲出,中财网
4360,2018-08-15,333亿资金恐慌逃离 五类股遭主力机构抛,证券之星
4361,2018-08-15,招商证券：上调乐普医疗评级至强烈推荐,Wind
4362,2018-08-15,医疗保健：14种抗癌药将迎新一波降价 荐12股,渤海证券
4363,2018-08-15,业绩延续快速增长 推出员工持股计划强化激励,招商证券
4364,2018-08-15,【财通医药】乐普医疗(300003)：中报略超预期，广布局持续高增长,财通证券研究
4365,2018-08-15,[买入评级]乐普医疗(300003)：扣非净利润增速36.67%符合预期 器械药品板块稳定快速增长 未来新品值得期待,中财网
4366,2018-08-15,[买入评级]乐普医疗(300003)中报点评：H1扣非净利润增长37% 拟发行第一期员工持股计划,中财网
4367,2018-08-15,[强烈推荐评级]乐普医疗(300003)中报点评：业绩符合预期 员工持股增强业绩确定性,中财网
4368,2018-08-15,医药生物行业日报：国家基本药物制度面临调整,中财网
4369,2018-08-15,【医药-崔文亮】乐普医疗：业绩保持快速增长符合预期，公布第一期员工持股计划（草案）,安信证券研究
4370,2018-08-15,三大数据解密外资新动向 QFII二季度增仓21只个股,证券日报
4371,2018-08-15,"乐普医疗:高增长持续兑现,业绩符合预期",平安证券
4372,2018-08-14,[推荐评级]医药生物事件点评：上海带量采购模式：国家药品集中带量采购的前哨,中财网
4373,2018-08-14,[推荐评级]医药行业周报：论带量采购的影响与投资策略,中财网
4374,2018-08-14,医药生物行业日报：一致性评价品种加速原研替代,中财网
4375,2018-08-14,[推荐评级]医药行业周报：境外新药申请迎利好 多个仿制药拟优先审评,中财网
4376,2018-08-14,医药行业卓越推：华兰生物(002007),中财网
4377,2018-08-14,8月14日突破半年线个股乖离率排名一览表 今日32只A股价格突破半年线,股城网
4378,2018-08-14,乐普医疗：员工持股增强业绩确定性 强烈推荐评级,方正证券
4379,2018-08-14,【华泰医药代雯团队】乐普医疗中报点评：业绩高增长，员工持股彰显信心,谈医论股丨华泰医药
4380,2018-08-14,乐普医疗上半年净利可观：医疗器械业务持续增长 谋求AI+医疗新布局,Ofweek
4381,2018-08-14,乐普医疗：器械、药品等经营性业务保持快速增长,中泰证券
4382,2018-08-14,【西南医药朱国广团队】乐普医疗（300003）业绩持续高增长，员工持股看好公司长期发展,国广有话说
4383,2018-08-14,周二最新重磅公司传闻集锦(8月14日),证券之星
4384,2018-08-14,"乐普医疗:业绩保持高速增长,员工持股计划启动",国信证券
4385,2018-08-14,"医药生物行业周报:板块性价比回升,持续推荐绩优龙头",华安证券
4386,2018-08-13,【中投早知道】2018-08-14,赢家之星
4387,2018-08-13,乐普医疗：三季报预增49%-57%,e公司
4388,2018-08-13,乐普医疗：上半年净利润同比增63.48%,Wind
4389,2018-08-13,乐普医疗三季度业绩预增 净利润增长49%--57%,腾讯网
4390,2018-08-13,乐普医疗：业绩保持快速增长符合预期 买入评级,安信证券
4391,2018-08-13,医疗保健行业动态：我们对医药板块的观点已由谨慎转为乐观,中财网
4392,2018-08-13,218份中报业绩快报出炉 双增长股近六成被机构相中,证券日报
4393,2018-08-12,【申万宏源医药闫天一】20180812 周观点：企稳，市场情绪自我修复,申万投资健康
4394,2018-08-12,医疗保健：医药性价比持续提升 荐5股,川财证券
4395,2018-08-12,医疗保健：创新药进入兑现期 荐8股,中泰证券
4396,2018-08-10,历经“镇痛”后医药股被治愈？医疗产业链个股全面爆发,顶尖财经网
4397,2018-08-10,[推荐评级]医药生物行业深度报告：抗PD-1单抗：免疫疗法新星 国内发展元年开启,中财网
4398,2018-08-10,国家基本药物制度面临调整 优先调入通过一致性评价仿制药(附股),证券时报网
4399,2018-08-10,8月10日券商晨会研报汇编,证券日报
4400,2018-08-10,医药生物行业日报：多个产品拟纳入优先审评审批,中财网
4401,2018-08-10,人工智能基本面长期向好 4只龙头股获机构扎堆推荐,证券日报
4402,2018-08-09,渤海证券医药行业周报：牢牢把握业绩主线,证券时报网
4403,2018-08-08,医药行业周报：国家医保局：新一轮抗癌药医保准入谈判下月完成,中财网
4404,2018-08-08,医疗保健：2018年医疗器械行业标准制修订项目公布,川财证券
4405,2018-08-08,医药生物行业日报：贵州15个药品降价,中财网
4406,2018-08-07,"医药生物行业:弱市下关注绩优龙头,低估值商业",华安证券
4407,2018-08-06,乐普医疗股票分析：业绩符合预期，Q2扣非归母利润加速,方正证券
4408,2018-08-06,【医药徐佳熹】板块性价比提升，布局细分龙头||医药行业2018年8月份投资月报,兴证研究
4409,2018-08-06,电商早报：场景实验室创始人吴声预测新物种,亿邦动力
4410,2018-08-06,七月衰基金之四：浦银安盛医疗健康跌超6% 三年亏两成,中国经济网
4411,2018-08-05,医疗保健：长期布局期-创新药大趋势及仿制药结构性机会有望出现 荐8股,中泰证券
4412,2018-08-04,74只个股获10家以上机构扎堆看好 六股值得期待,证券日报
4413,2018-08-03,8月3日创业板高活跃度个股一览,中证网
4414,2018-08-03,乐普医疗:中报业绩表现亮眼 内生增速符合预期,中信建投
4415,2018-08-03,【华泰医药代雯团队】乐普医疗（300003，买入）：中报业绩高速增长，符合预期,谈医论股丨华泰医药
4416,2018-08-03,"乐普医疗18年上半年业绩快报点评:中报业绩略超预期,内生继续保持30%较高增长",光大证券
4417,2018-08-02,8月2日创业板高活跃度个股一览,中证网
4418,2018-08-02,8月2日涨停股票预测：蕞新公告揭露重大利好 七只股今日或冲涨停,证券之星
4419,2018-08-02,【乐普医疗】18H1快报点评：中报业绩略超预期，内生继续保持30%较高增长,医心医意要健康
4420,2018-08-02,【兴业定量任瞳团队】事件雷达20180802：乐普医疗等公司中期业绩快报靓丽！,XYQUANT
4421,2018-08-02,中报密集发布 “国家队”社保基金青睐23只绩优股,重庆商报
4422,2018-08-02,【医药-乐普医疗(300003)】江琦、谢木青：业绩保持快速增长，各业务板块协同效应显著-20180802,中泰证券研究所
4423,2018-08-02,七月衰基金之一：鹏华基金旗下六只权益产品跌超5%,中国经济网
4424,2018-08-01,乐普医疗：上半年净利润同比增63.48%（快报）,Wind
4425,2018-08-01,乐普医疗上半年净利润8亿元 同比增63%,中证网
4426,2018-08-01,晚间重要公告2018年8月1日星期三,Wind
4427,2018-08-01,乐普医疗：上半年净利超8亿元 同比增六成,e公司
4428,2018-08-01,8月1日创业板高活跃度个股一览,中证网
4429,2018-08-01,两票制后，国产高值耗材哪家强,医疗器械协会
4430,2018-08-01,上午尾盘资金最青睐个股揭秘,证券时报网
4431,2018-08-01,医疗保健：加快推进289基药品种一致性评价工作 荐5股,川财证券
4432,2018-08-01,【业绩大增股】机构、股东、高管争相买入这些业绩暴增股,证券时报
4433,2018-08-01,前7月偏股型基金业绩排名出炉 医药基金继续领跑,股城网
4434,2018-08-01,医药生物行业日报：首款治疗精神分裂症长效注射剂获批,中财网
4435,2018-08-01,行业基本面向好凸显价值 11只人工智能绩优股吸进千万,证券日报
