,2021-12-31,A股2021完美收官！多项历史纪录被打破,Wind
3142,2019-11-01,功率因数过低，让分布式电站被电网罚款！,中国能源网china5e
3143,2019-10-30,414股获券商买入评级 天虹股份目标涨幅达72.04%,Wind
3144,2019-10-29,351股获券商买入评级 兔宝宝目标涨幅达88.30%,Wind
3145,2019-10-29,"阳光电源:业绩回暖趋势向好,预收账款创历史新高",国信证券
3146,2019-10-29,"阳光电源:业绩环比明显改善,静待四季度国内需求释放",安信证券
3147,2019-10-28,【国盛电新|季报】阳光电源：业绩基本符合预期，静候EPC项目放量,电新硬核研究
3148,2019-10-28,阳光电源：静待年底需求放量 买入评级,德邦证券
3149,2019-10-28,【东吴电新曾朵红团队】阳光电源三季报点评：海外业务快速发展，国内静待旺季开启,新兴产业汇
3150,2019-10-25,阳光电源公布三季报 前三季净利减少8.69% 盈利能力下降,新浪
3151,2019-10-25,阳光电源(300274.SZ)第三季度净利润降1.07%至2.22亿元 盈利能力下降,格隆汇
3152,2019-10-25,阳光电源：为全资项目公司融资不超过2.9亿元提供全额连带责任保证担保 大额借贷担保,Wind
3153,2019-10-25,阳光电源：前三季度净利润同比减8.69% 盈利能力下降,Wind
3154,2019-10-25,【国金氢能每周观察】燃料电池重卡在港口开启示范运营，产业稳步推进（10.21~10.27）,新兴产业观察者
3155,2019-10-22,"电力设备与新能源行业周报:9月工控略有复苏,光伏旺季有所延后",东吴证券
3156,2019-10-21,电力设备行业周报:国家能源局发布9月份全社会用电量,渤海证券
3157,2019-10-16,电新行业2019年三季度业绩前瞻：光伏业绩确定性强，新能源汽车增速放缓 盈利能力下降,格隆汇
3158,2019-10-14,市占率超60%！阳光电源逆变器又一次成功通过西藏电网检测,北极星电力
3159,2019-10-14,"电力设备与新能源行业周报:电动车销售依然平淡,泛在加快推进",东吴证券
3160,2019-10-14,"电力设备行业动态分析:装机量环比改善,泛在建设全面提速",安信证券
3161,2019-10-12,8月逆变器总出货量6.08GW：华为阳光锦浪位列前三,北极星电力
3162,2019-10-11,10月11日A股龙虎榜揭秘，机构抛售5股,Wind
3163,2019-10-11,10月11日龙虎榜：8只个股出现机构身影，3只呈现净买入,第一财经
3164,2019-10-11,阳光电源龙虎榜数据（10月11日）,Wind
3165,2019-10-11,阳光电源大跌7.34%，机构集体出逃,Wind
3166,2019-10-11,2019胡润百富榜：33位光伏boss入选财富值共计3285亿,国际能源网
3167,2019-10-10,加码布局海外新兴市场 阳光电源亮相马来西亚IGEM展,北极星电力
3168,2019-10-10,美国市场再传捷报！阳光电源签约15MW/32MWh储能项目！,中国能源网china5e
3169,2019-10-08,中国储能企业的“出海记”,高工锂电
3170,2019-09-27,[快讯]阳光电源发布质押公告,中财网
3171,2019-09-27,阳光电源(300274.SZ)实控人曹仁贤质押2600万股,格隆汇
3172,2019-09-26,汽车：海外光伏持续景气 荐25股,中银国际
3173,2019-09-23,官方硬核“认证”，伊拉克总理到访点赞 | 阳光电源闪耀“2019世界制造业大会”,中国能源网china5e
3174,2019-09-19,聚焦印度能源展 阳光电源再谱1500V时代新乐章,北极星电力
3175,2019-09-18,电气设备：盈利提升+迎接旺季 荐12股,广发证券
3176,2019-09-18,汽车：为生产电池做准备 荐5股,东莞证券
3177,2019-09-16,阳光电源(300274.SZ)回购注销26.5万股限制性股票,格隆汇
3178,2019-09-12,光伏板块表现强势，阳光电源大涨6%,Wind
3179,2019-09-11,出征海外储能 “迈开腿”的中国企业样本,中国能源网china5e
3180,2019-09-10,32家储能企业成绩单：近6成净利润下滑 盈利能力下降,中国能源网china5e
3181,2019-09-09,44股获券商买入评级 松芝股份目标涨幅达73.47%,Wind
3182,2019-09-05,阳光电源：连续十二个月内累计诉讼、仲裁事项涉案金额合计为10.97亿元 诉讼纠纷,Wind
3183,2019-09-03,"浙商证券：将阳光电源评级调高为""买入""",Wind
3184,2019-09-03,上调评级至买入策略选股（9月3日）,Wind
3185,2019-09-02,【电新】行业2019年中报综述:板块业绩略有下滑，经营现金流大幅改善*强于大市 盈利能力下降,中银国际证券研究
3186,2019-08-29,Intersolar SA 现场ing|阳光电源实力出位 降本增效新品引热捧,北极星电力
3187,2019-08-26,社保基金现身200多家公司半年报,中投网
3188,2019-08-23,光伏概念股接连被爆炒，机构纷纷看好,中国能源网china5e
3189,2019-08-23,南京游资主封阳光电源 机构尝试介入东方日升,南方财经网
3190,2019-08-23,权威数据20190822,南方财经网
3191,2019-08-22,发电量最高！阳光电源“领跑者”项目平价示范效应凸显,北极星电力
3192,2019-08-22,光伏概念集合竞价期间热度不减，兆新股份、福莱特接近涨停，拓日新能、阳光电源涨逾5%,Wind
3193,2019-08-22,A股早报2019年8月22日星期四,Wind
3194,2019-08-21,“国家队”持股路线图曝光！社保基金、证金、汇金大手笔买入这些股票,中证报
3195,2019-08-21,“国家队”持股路线图曝光！社保基金、证金、汇金大手笔买入这些股票，有白马，也有黑马,中证报
3196,2019-08-21,阳光电源龙虎榜数据（8月21日）,Wind
3197,2019-08-21,涨停板解密：深圳本地股分化，部分继续受资金追捧！（8月21日）,Wind
3198,2019-08-21,隆基股份、阳光电源涨停 中标国家光伏平价项目订单,格隆汇
3199,2019-08-21,【异动股】光伏概念股走强阳光电源(300274-CN)、福莱特(601865-CN)涨停,财华社
3200,2019-08-21,快讯：光伏板块异动 阳光电源强势封板,新浪
3201,2019-08-21,光伏板块盘中走强 阳光电源等多股涨停,证券时报网
3202,2019-08-21,新能源概念异动抬升，阳光电源涨停，拓日新能涨近7%，通威股份、隆基股份涨逾5%,Wind
3203,2019-08-21,“神枪手”布局169只个股 社保基金钟爱食品、医药,21世纪经济报道
3204,2019-08-20,亿晶、隆基、阳光电源成国家电投朝阳500MW光伏平价项目大赢家,世纪新能源
3205,2019-08-19,BNEF重磅发布！采用阳光逆变器的项目更易获得银行融资,北极星电力
3206,2019-08-19,196股获券商买入评级 工业富联目标涨幅达101.95%,Wind
3207,2019-08-19,"阳光电源:国内需求蓄势待发,中报业绩符合预期",德邦证券
3208,2019-08-19,"阳光电源:上半年业绩符合预期,期待下半年国内光伏行情爆发",国信证券
3209,2019-08-18,机构评级榜：16股最受关注 机构集体推荐,证券时报
3210,2019-08-17,阳光电源1500V解决方案助力阿根廷最大电站成功并网,世纪新能源
3211,2019-08-16,储能+海外业务发力 阳光电源上半年实现营收44.6亿,北极星电力
3212,2019-08-16,150股获券商买入评级 荣盛发展目标涨幅达88.77%,Wind
3213,2019-08-16,『早安，新时代！』晨会早读2019/8/16:今日关注： 西藏药业、通威股份、北方华创、阳光电源,新时代证券研究
3214,2019-08-16,"阳光电源:海外业务大幅增长,静待国内需求启动",安信证券
3215,2019-08-15,【中信建投电新】阳光电源：电站系统集成贡献增长，逆变器龙头静待国内需求启动,新能源沙龙
3216,2019-08-15,"海通证券：将阳光电源评级调高为""优于大市""",Wind
3217,2019-08-15,【东吴电新】阳光电源中报点评：海外快速突破，国内旺季将至,新兴产业汇
3218,2019-08-15,阳光电源（300274）：业绩符合预期，利润有望回升,CITICS电新
3219,2019-08-15,阳光电源：政策性风险影响发展,经济网
3220,2019-08-15,阳光电源拟回购52.8万股股权激励股份并注销,新能源网
3221,2019-08-15,【新时代电新 开文明团队】阳光电源：海外市场表现亮眼，储能业务开始发力,新时代证券研究
3222,2019-08-15,"阳光电源:中报业绩符合预期,海外收入大幅提升",证券之星
3223,2019-08-15,"阳光电源:业绩低于申万宏源预期,海外市场表现亮眼",申万宏源
3224,2019-08-15,"阳光电源:海外收入高增长,下半年旺季可期",东北证券
3225,2019-08-14,[快讯]阳光电源:非公开发行募投项目结项并将节余募集资金永久补充流动资金,中财网
3226,2019-08-14,阳光电源2019年上半年盈利3.3亿 海外市场需求增长,挖贝网
3227,2019-08-14,阳光电源：为全资子公司和孙公司提供累计不超7亿元担保 大额借贷担保,Wind
3228,2019-08-14,阳光电源(300274.SZ)半年度净利润降13.15%至3.33亿元 盈利能力下降,格隆汇
3229,2019-08-14,阳光电源：上半年净利润同比减13.15% 盈利能力下降,Wind
3230,2019-08-14,"电力设备与新能源行业周报:电动车筑底待旺季,光伏降价见底等旺季",东吴证券
3231,2019-08-13,"电力设备与新能源行业:从国电投招标看光伏组件技术走向,下半年泛在电力物联网建设将提速",国金证券
3232,2019-08-13,"电力设备行业动态分析:装机量符合预期,单晶有望触底反弹",安信证券
3233,2019-08-12,百兆瓦级国家太阳能实证基地 阳光电源1500V逆变器发电量最高,中国能源网china5e
3234,2019-08-08,TA上央视 助力国家首批技术领跑项目并网 逐鹿平价上网,北极星电力
3235,2019-08-08,阳光电源陈志：风光储并网关键技术研讨,中国能源网china5e
3236,2019-08-07,阳光电源大跌5.12%，报10.01元 连续下跌,腾讯网
3237,2019-08-05,"电力设备与新能源行业周报:电池排产逐步恢复迎旺季,光伏降价临尾声等旺季",东吴证券
3238,2019-08-02,匠心铸造 久久为功——展良信电器二十载辉煌画卷,工业电器网
3239,2019-08-02,54股月线阳吞阴，10股低估值业绩高增长,Wind
3240,2019-07-30,"电新行业6月深度跟踪:新能源汽车抢装明显,风电景气度大幅提升",证券之星
3241,2019-07-29,17MW/38.7MWh！国内最大用户侧锂电池储能系统送抵项目现场,北极星电力
3242,2019-07-29,"跨市场电力设备新能源行业双周报:电动车排产低位,风电将迎投运高峰",光大证券
3243,2019-07-26,严峻市场环境下，中国主流光伏逆变器制造商上半年利润下滑 盈利能力下降,中国能源网china5e
3244,2019-07-26,"电力设备新能源行业专题研究(一):光伏逆变器,一线龙头地位稳固,国产品牌加速全球市场拓展",光大证券
3245,2019-07-24,阳光电源牵手普洛斯打造高效智能分布式光伏物流园,中国能源网china5e
3246,2019-07-23,又是世界500强！阳光电源牵手普洛斯打造高效智能分布式光伏物流园,北极星电力
3247,2019-07-22,加注电站业务 逆变器巨头c扩张凶猛,中国经营报
3248,2019-07-20,聚焦锂电安全 全球大咖献策,世纪新能源
3249,2019-07-19,始于颜值，忠于平价！“平价利器136”斩获德国红点工业设计奖,北极星电力
3250,2019-07-19,82股获券商买入评级 国祯环保目标涨幅达116.27%,Wind
3251,2019-07-18,"华创证券：将阳光电源评级调高为""强推""",Wind
3252,2019-07-18,华创证券：上调阳光电源评级至强推,Wind
3253,2019-07-17,国内新增光伏装机量大幅下降，阳光电源上半年净利下降18% 盈利能力下降,维库电子市场
3254,2019-07-15,公用事业：国内需求即将启动 荐5股,上海证券
3255,2019-07-15,国家能源局副局长綦成元一行调研阳光电源察右中旗扶贫项目,中国能源网china5e
3256,2019-07-15,阳光电源（300274）2019年中报预告点评：竞价落地，下半年拐点将至,国信研究
3257,2019-07-15,A股早报2019年7月15日星期一,Wind
3258,2019-07-14,公用事业：核电重启驱动业绩 荐5股,德邦证券
3259,2019-07-14,机构择时布局阳光电源 游资高位接棒疯炒九安医疗,南方财经网
3260,2019-07-13,【华创电新】禾望电气深度研究报告:风电变流器龙头枕戈待旦，多领域布局排兵布阵（2019.9.4）,华创电新研究
3261,2019-07-13,阳光电源(300274.SZ)上半年净利润预降8%-18% 盈利能力下降,格隆汇
3262,2019-07-13,【华创电新】禾望电气深度研究报告:风电变流器龙头枕戈待旦，多领域布局排兵布阵,华创电新研究
3263,2019-07-13,阳光电源2019年上半年净利3.14亿-3.52亿 新增光伏装机量同比下降较大 盈利能力下降,挖贝网
3264,2019-07-12,7月12日A股龙虎榜揭秘：机构净买入个股4只，净卖出个股10只,Wind
3265,2019-07-12,阳光电源：预计上半年净利润同比下降8%~18%,Wind
3266,2019-07-12,《光伏发电站设计规范》修订会议在阳光电源圆满召开,世纪新能源
3267,2019-07-12,电气设备：国内装机旺季开启 荐3股,东北证券
3268,2019-07-12,阳光电源龙虎榜数据（7月12日）,Wind
3269,2019-07-12,阳光电源今日放量涨停，深股通、机构均买入,Wind
3270,2019-07-12,阳光电源涨停，报9.75元,腾讯网
3271,2019-07-12,光伏板块午前二次上攻，阳光电源强势封板,Wind
3272,2019-07-12,光伏板块逐步走强，露笑科技大涨8%,Wind
3273,2019-07-12,中信证券：光伏竞价项目落地，全年装机增长无虞,Wind
3274,2019-07-12,"电气设备行业:竞价结果公布,国内装机旺季开启",东北证券
3275,2019-07-12,"新能源行业点评报告:初心不改,使命必达",东吴证券
3276,2019-07-11,公用事业：未来需求即将启动 荐5股,和讯
3277,2019-07-11,电气设备：产业链趋势变化几何 荐5股,国盛证券
3278,2019-07-10,中财独家：券商保险高开低走挫伤人气 机构预测,中财网
3279,2019-07-10,明日最具爆发力六大黑马,证券之星
3280,2019-07-09,阳光电源全新一代分布式逆变器，解锁工商业电站选型新方式,北极星电力
3281,2019-07-08,1500V、放开容配比，原来平价光伏还能这么做！,北极星电力
3282,2019-07-03,1GW！阳光电源助力新疆准东新能源基地木垒项目成功并网！,世纪新能源
3283,2019-07-03,国内抢装潮后的首个“630” 无抢装也同样亮眼全球,中国能源网china5e
3284,2019-07-02,"电力设备与新能源行业研究:四部委联合印发储能发展行动计划,完善能源革命不可或缺一环",国金证券
3285,2019-06-28,储能为何如此重要（二）：新能源“上位”的必经之路丨兴业电新 · 储能深度系列2（朱玥、范昭楠）,兴业电新
3286,2019-06-28,电气设备：风光景气度向上 荐6股,东北证券
3287,2019-06-28,电气设备：财政部下发可再生能源电价补贴 荐5股,渤海证券
3288,2019-06-28,"电气设备行业深度报告:风光景气度向上,盈利能力回升",东北证券
3289,2019-06-27,储能产业链今日6大要闻一览,Ofweek
3290,2019-06-27,"电新行业5月深度跟踪:光伏风电高景气,新能源汽车需求增速放缓",证券之星
3291,2019-06-24,"新能源深度报告之风电光伏:全球能源转型,平价渐行渐近",德邦证券
3292,2019-06-23,[快讯]阳光电源公布2018年年度分红方案,中财网
3293,2019-06-21,聚焦高寒水面 | 阳光电源漂浮系统亮相韩国,中国能源网china5e
3294,2019-06-21,"新能源行业2019年半年度投资策略:政策落地,新能源景气度加速回升",国信证券
3295,2019-06-18,[快讯]阳光电源37万限售股6月20日解禁 解禁,中财网
3296,2019-06-18,阳光电源：800.4万股限售股6月20日解禁 解禁,Wind
3297,2019-06-18,阳光电源助力湖南电网正式迈入储能时代,Ofweek
3298,2019-06-18,聚焦新能源|消纳势头良好 风光增长加速,德邦证券微资讯
3299,2019-06-17,"电力设备与新能源行业周报:电动车5月产销平淡,工控5月需求偏弱",东吴证券
3300,2019-06-13,聚焦新能源|国资大幅介入光伏 风电中标加速,德邦证券微资讯
3301,2019-06-05,"新能源行业政策点评:光伏政策落地,开启下半年国内装机周期",国信证券
3302,2019-05-31,开源晨会0723丨基金Q2抱团，7月切换；兴森转债申购价值分析；阳光电源、保利物业、兆易创新,开源证券研究所
3303,2019-05-31,"电气设备行业《关于2019年风电、光伏发电项目建设有关事项的通知》的点评:风电、光伏管理办法正式出台,行业发展稳中求进",证券之星
3304,2019-05-31,"新能源行业点评:风光竞价政策公布,光伏旺季将开启,风电持续抢装",东吴证券
3305,2019-05-31,"电气设备光伏行业:光伏政策搭建完毕,国内需求正式启动",证券之星
3306,2019-05-27,新能源行业政策点评:平价时代开启-第一批光伏风电平价项目落地,国信证券
3307,2019-05-24,"电气设备行业周报:新能源汽车销量低于预期,可再生能源配额制落地",国海证券
3308,2019-05-23,光伏平价上网时代大幕开启 3只受益股值得关注,红周刊
3309,2019-05-23,"电力设备行业点评:第一批平价项目发布,新能源平价时代大幕拉开",渤海证券
3310,2019-05-22,[快讯]阳光电源105万限售股5月24日解禁 解禁,中财网
3311,2019-05-17,固德威今年首次冲进前三，3月光伏逆变器出口量数据出炉,集邦新能源网
3312,2019-05-16,征战龙虎榜：大盘反弹机构买入意愿升温,金融投资报
3313,2019-05-16,531新政后大起大落的一年 行业重磅文件落地 光伏板块否极泰来？,证券时报网
3314,2019-05-16,A股早报2019年5月16日星期四,Wind
3315,2019-05-16,"电力设备行业点评:电力消纳保障机制确立,利好新能源板块",渤海证券
3316,2019-05-15,5月15日A股龙虎榜揭秘，机构最青睐3股,Wind
3317,2019-05-15,涨停板解密：三大板块全面上攻！（5月15日）,Wind
3318,2019-05-15,阳光电源龙虎榜数据（5月15日）,Wind
3319,2019-05-15,阳光电源午后封涨停 成交额4.78亿元封单6.79万手,腾讯网
3320,2019-05-14,阳光电源（300274）：部分限制性股票回购注销完成,挖贝网
3321,2019-05-14,A股早报2019年5月14日星期二,Wind
3322,2019-05-13,阳光电源今日跌停遭五机构席位卖出1亿元，近13日收获12根阴线,Wind
3323,2019-05-13,[快讯]14:00阳光电源封跌停,中财网
3324,2019-05-10,"电力设备行业点评:光伏电价政策落地,光伏行业开工在即",渤海证券
3325,2019-05-10,电新行业2018年报&2019一季报重点公司业绩回顾:2018年步履维艰2019年关注风光与电网投资边际变化,申万宏源
3326,2019-05-09,阳光电源低开低走重挫5.09%报10.45元 成交1.39亿元,腾讯网
3327,2019-05-08,“储能元年”里行业发展如何？一文读完锂电池企业财报,和讯
3328,2019-05-08,531光伏新政周年记：超六成企业业绩下滑，持有电站企业2019年被指融资承压,华夏时报
3329,2019-05-07,64亿元大礼包！ 43家光伏企业2018年分红预案揭晓,北极星电力
3330,2019-05-06,板块量利开启反转，产业拐点确立（光伏系列研究报告之五：2018年报&2019一季报总结）,中泰电新研究
3331,2019-05-05,2018年全球逆变器销量华为、阳光、上能、固德威、特变入围前十,集邦新能源网
3332,2019-04-24,"电气设备和新能源-第二批光伏扶贫计划共1.67GW,浙江氢能发展规划推出",上海证券
3333,2019-04-23,[快讯]阳光电源发布解除质押公告,中财网
3334,2019-04-23,189股获券商买入评级 中洲控股目标涨幅达149.38%,Wind
3335,2019-04-23,"阳光电源:业绩低点出现,盈利将逐季度转好",国信证券
3336,2019-04-22,电气设备：业绩密集披露 关注高增长细分板块,中银国际
3337,2019-04-22,阳光电源业绩持续下滑 经营现金流萎缩近8成 盈利能力下降,新京报
3338,2019-04-19,阳光电源(300274.SZ)一季度净利润降15.56%至1.71亿元 盈利能力下降,格隆汇
3339,2019-04-19,阳光电源：一季度净利润同比减15.56% 盈利能力下降,Wind
3340,2019-04-19,"新能源行业政策点评:靴子落地,2019年光伏、风电装机潮蓄势待发",国信证券
3341,2019-04-17,"电气设备和新能源行业:2019风光发电政策进一步推进,3月动力锂电装机同比高增",上海证券
3342,2019-04-16,"电气设备行业:风光政策落地,平价项目先行",东北证券
3343,2019-04-15,"阳光电源:引领全球“逆变”,开启智慧能源",广发证券
3344,2019-04-14,电气设备：电力设备风光平价加速 荐10股,安信证券
3345,2019-04-12,阳光电源关联交易未及时披露 深交所下发监管函,挖贝网
3346,2019-04-12,阳光电源收监管函：未及时履行审议程序及信息披露义务 其他违规处罚,Wind
3347,2019-04-12,电力设备行业周报:海南首批智能电网示范项目启动,渤海证券
3348,2019-04-11,[路演]阳光电源：努力成为清洁电力转换技术领跑者,全景网
3349,2019-04-11,[路演]阳光电源：海外市场需求旺盛 印度工厂已投产,全景网
3350,2019-04-11,阳光电源：开辟新战场,能源评论
3351,2019-04-08,"新能源行业政策点评:限期淘汰煤电,到底有多少风光平价项目可以等量置换",国信证券
3352,2019-04-06,财报仍是重点！本周光伏企业/政策/财经要闻一览（4月1-5日）,Ofweek
3353,2019-04-03,【广证恒生电新】点评报告-阳光电源（300274.SZ）-18年储能与海外业务发力，一季报不改19年增长趋势,广证恒生
3354,2019-04-03,阳光电源一季度净利比上年同期下降约11%-26% 盈利能力下降,中国能源网china5e
3355,2019-04-03,"阳光电源:业绩短期承压,储能业务高速扩张 盈利能力下降",上海证券
3356,2019-04-02,【中信证券电新】阳光电源：2018年业绩触底，2019年有望回升,CITICS电新
3357,2019-04-02,【中泰电新】阳光电源：海外逆变器高增，储能业务发力,中泰电新研究
3358,2019-04-02,阳光电源2018增收不增利：净利降24.10% 盈利能力下降,世纪新能源
3359,2019-04-02,阳光电源2018年储能业务营收3.8亿元 同比增长496% 毛利率29%,北极星电力
3360,2019-04-02,阳光电源去年净利8.1亿元 同比下滑21% 董事长曹仁贤年薪150万元,挖贝网
3361,2019-04-02,【东吴晨报0402】【行业】通信、社服【个股】中国软件、天齐锂业、阳光电源、宏发股份、锦江股份、捷佳伟创、精测电子、杰瑞股份,东吴研究所
3362,2019-04-02,【阳光电源】阳光电源：18年业绩符合预期，储能业务快速放量,新兴产业汇
3363,2019-04-02,【中信建投电新】阳光电源：业绩符合预期，看好逆变器与EPC高增长,微信
3364,2019-04-02,"阳光电源:收入稳定增长,储能将迎爆发",东北证券
3365,2019-03-31,阳光电源(300274.SZ)2018年净利润降20.95%至8.1亿元 拟10派0.6元 盈利能力下降,格隆汇
3366,2019-03-29,阳光电源：计提2018年度各项资产减值准备共计3亿元 资产异常,Wind
3367,2019-03-29,阳光电源：2018年净利润同比减20.95% 盈利能力下降,Wind
3368,2019-03-29,阳光电源：预计一季度净利润同比下降11%-26% 盈利能力下降,Wind
3369,2019-03-29,阳光电源：开辟新战场,工业电器网
3370,2019-03-26,大“势”所趋 ！1500V系统加速平价上网时代的到来,中国能源网china5e
3371,2019-03-22,23个大项目！开年10大光伏企业开拓海外市场,集邦新能源网
3372,2019-03-18,电气设备：看好光伏和动力电池板块 荐5股,渤海证券
3373,2019-03-14,11家电机电控上市公司业绩：超6成增收不增利 最高亏损23亿 亏损,盖世汽车
3374,2019-03-12,A股早报2019年3月12日星期二,Wind
3375,2019-03-11,涨停板解密：三大板块掀涨停潮！（3月11日）,Wind
3376,2019-03-11,创业板一马当先！个股年后至少涨81%才能挤入TOP20之列,Wind
3377,2019-03-11,电气板块掀涨停潮，平高电气等超20股涨停,Wind
3378,2019-03-11,光伏板块全线拉高，猛狮科技率先涨停,Wind
3379,2019-03-07,A股共发生58宗大宗交易成交14.57亿元（3月7日）,Wind
3380,2019-03-07,阳光电源今日大宗交易成交21万股，成交价10.81元折价7.05%,Wind资讯
3381,2019-03-01,阳光电源迎63机构调研 逆变器、电动车业务受关注,中金在线
3382,2019-03-01,中环股份、阳光电源、东方日升、亚玛顿、横店东磁发布2018年业绩简报,世纪新能源
3383,2019-02-28,阳光电源：光伏逆变器龙头业绩预期不改,证券时报网
3384,2019-02-28,阳光电源2018业绩快报：净利润8.01亿元 较上年同期下降21.79% 盈利能力下降,北极星电力
3385,2019-02-27,阳光电源：2018年净利润同比减21.79%（快报） 盈利能力下降,Wind
3386,2019-02-26,光伏板块集体回调，阳光电源跌超5%,Wind
3387,2019-02-26,阳光电源印度逆变器出货量已超3GW,北极星电力
3388,2019-02-26,充电运营补贴实施细则望很快出台 六股值得关注,证券时报
3389,2019-02-26,电力设备行业周报:我国能源清洁化取得阶段性成果,渤海证券
3390,2019-02-25,【东北晨会20210105】12月PMI数据点评/退市新规正式出台点评/金工择时周报/光伏、房地产动态点评/恒玄科技（深）,东北证券研究所
3391,2019-02-24,【东吴电新曾朵红团队】周策略：光伏征求意见总体需求旺盛，电动车静待政策落地,新兴产业汇
3392,2019-02-24,电气设备：硅片价格上调 光伏延续高景气度,川财证券
3393,2019-02-20,"电力设备行业:把握春季攻势,光伏需求超预期,探析19年新能源爆款车型",安信证券
3394,2019-02-19,"阳光电源 300274:股权激励彰显信心,储能领域未来可期",南方财富网
3395,2019-02-19,"电力设备行业周报:国网加快“三型两网”建设,推进“放管服”改革",渤海证券
3396,2019-02-15,深交所：年报应力求还原真实的上市公司,中证协
3397,2019-02-04,择机布局中小创公司(附股),红周刊
3398,2019-02-02,阳光电源：光伏储能深度融合是光伏发电必然趋势,Ofweek
3399,2019-02-01,30余家光伏企业2018业绩预告齐发 531新政为业绩下滑背锅,中国能源网china5e
3400,2019-02-01,"阳光电源:2018年业绩快报,全球逆变器龙头业绩略超预期",国信证券
3401,2019-02-01,"电力设备行业:产业携手前进,静待靴子落地",安信证券
3402,2019-02-01,电力设备行业周报:国家能源局发布2018年风电并网运行情况,渤海证券
3403,2019-01-31,阳光电源2018年业绩预告：全年净利润8亿至8.5亿,北极星电力
3404,2019-01-30,阳光电源：2018年年度业绩报告预告,深交所
3405,2019-01-30,阳光电源：预计2018年净利润同比下降17%-22% 盈利能力下降,Wind
3406,2019-01-29,业绩预期主导分化 五日机构抢筹这13股 盈利能力下降,证券时报
3407,2019-01-29,六年坎坷中国路 甩掉中国后，2019会是SMA转折之年吗？,世纪新能源
3408,2019-01-29,电气设备和新能源行业:锂离子电池行业规范条件及管理办法发布,上海证券
3409,2019-01-28,机构游资新年联袂做多 大单扫货10只个股,投资快报
3410,2019-01-28,60股获券商买入评级 新城控股目标涨幅达76.93%,Wind
3411,2019-01-28,券商首次关注5股并给予买入评级（1月26日）,Wind
3412,2019-01-28,调研数据显露主力布局意图 多公司被10家以上机构调研,证券日报
3413,2019-01-27,基金重仓股差异化显现 12大行业四季度获得增持,红周刊
3414,2019-01-25,电气板块持续活跃，金风科技大涨7%,Wind
3415,2019-01-25,做多意愿伴随赚钱效应回升 机构买入力度加大,金融投资报
3416,2019-01-25,电力设备行业周报:2018年全社会用电量同比增长8.5%,渤海证券
3417,2019-01-25,"阳光电源:不止于逆变器,阳光致力于新能源革命",国信证券
3418,2019-01-24,1月24日A股龙虎榜揭秘，机构最青睐4股,Wind
3419,2019-01-24,阳光电源龙虎榜数据（1月24日）,Wind
3420,2019-01-24,龙虎榜：阳光电源放量涨停 机构资金1.13亿元抢筹,e公司
3421,2019-01-24,阳光电源放量涨停再创半年新高，三机构席位买入1.13亿元,Wind
3422,2019-01-24,电气板块持续拉升，阳光电源率先涨停,Wind
3423,2019-01-24,阳光电源午后封涨停 成交额4.22亿元封单7.94万手,腾讯网
3424,2019-01-24,光伏板块盘中崛起，通威股份冲击涨停,Wind
3425,2019-01-24,光伏供应链龙头企业净利下滑 短期“回血”难改业绩受压,21世纪经济报道
3426,2019-01-23,电气设备：装机指标是接下来关键 荐3股,中信建投
3427,2019-01-22,上能电气再闯IPO 储能PCS市场一触即发,集邦新能源网
3428,2019-01-21,电力设备行业周报:世界海拔最高的山地光伏扶贫项目投入运行,渤海证券
3429,2019-01-16,【每日晨报】策略丁文 银河证券晨报—20190116,中国银河证券研究
3430,2019-01-15,"电力设备行业:新能源政策密集期,影响测算与点评",安信证券
3431,2019-01-15,"电力设备与新能源行业周报:风光平价管理办法出台,平价在即龙头成长空间打开",东吴证券
3432,2019-01-13,电气设备：主管部门推动风光平价上网 荐3股,广发证券
3433,2019-01-11,阳光电源：国外储能市场将继续推进三元路线 国内市场则主要考虑磷酸铁锂,北极星电力
3434,2019-01-11,电气设备板块逆势崛起行业龙头有望表现 六股热,中证报
3435,2019-01-11,电力设备与新能源行业事件点评:平价上网政策出台审批权下放增量有望超预期,东兴证券
3436,2019-01-10,电力设备与新能源行业研究:新能源行业数据周跟踪:《福建省海上风电项目竞争配置办法(试行)》(征求意见稿)发布,正点财经
3437,2019-01-10,巨丰热点：光伏概念盘中走强 茂硕电源等多股涨停,巨丰财经
3438,2019-01-10,"电力设备行业事件点评:新能源发电平价上网政策发布,利好设备厂商",渤海证券
3439,2019-01-10,"电气设备行业:政策支持无补贴项目,助力风光平价最后一码",证券之星
3440,2019-01-09,"电气设备及新能源行业周报:新周期起步,产业继续分化",正点财经
3441,2019-01-04,头号研报：蓝海华腾——股价已充分反映悲观预期,巨丰财经
3442,2019-01-04,电新行业2019年年度策略:风景这边独好,证券之星
3443,2019-01-03,中国光伏逆变器企业开拓海外市场 华为、阳光电源拿下1.6GW国际订单,集邦新能源网
3444,2018-12-29,电力设备行业周报:国家电网发布全面深化改革十大举措,渤海证券
3445,2018-12-28,阳光电源早盘封跌停 成交额1.82亿元封单2853手,腾讯网
3446,2018-12-28,【个股异动】阳光电源闪崩触及跌停 连续下跌,每日经济新闻
3447,2018-12-27,光伏电站资产交易规模超预期 三股或受益腾飞,证券时报
3448,2018-12-25,头号研报：国电南瑞——股权激励出台 充电桩设备龙头,巨丰财经
