,2021-12-31,2021年A股年终盘点：十大“水逆”板块在哪里？,Wind
4049,2019-03-20,北上流入放缓，产业资本继续减持,和讯
4050,2019-03-20,【天风策略】猪肉价继续回升，BDI指数低位反弹,和讯
4051,2019-03-20,"非银行金融行业周观点:成交额略有回落,关注优质寿险标的",万联证券
4052,2019-03-18,基金调研:博裕资本调研劲嘉股份 中信证券访东易日盛,新浪
4053,2019-03-18,5个月股价飙升5倍 中信建投为何突然脱离基本面变成“妖股”？,投资者网
4054,2019-03-16,华泰证券近日正迎来大调整：人员大面积调整,Wind
4055,2019-03-15,"东兴证券董监高大换血 非""东方系""主帅空降意味深长",投资时报
4056,2019-03-14,"非银行金融行业周观点:交易额同比转正,两融继续攀升",万联证券
4057,2019-03-13,缅甸稀土矿出口受限，券商研究员放话 ：“中重稀土价格有上涨100%的可能性”,和讯
4058,2019-03-12,"科创板提速,投行接上交所通知,13日测试最快6月开",中财网
4059,2019-03-11,基金调研:华泰证券调研顺络电子 中信证券访佩蒂股份,新浪
4060,2019-03-11,东北证券看好中信证券华泰证券：市净率还有约40%向上空间,澎湃新闻
4061,2019-03-11,"证券业2月经营数据月报点评:价值重估,业绩验证",广发证券
4062,2019-03-11,“做空战”后续：中信建投触及跌停 封单3万手,挖贝网
4063,2019-03-11,东北证券：中信和华泰至少还有40%左右的空间,Wind
4064,2019-03-09,中信建投被下调至“卖出”评级 分析师“多空”分歧突出 投资评级恶化,投资快报
4065,2019-03-08,中金报告：股票交易类APP牛股王活跃度最高,北国网
4066,2019-03-08,A股调整暴风骤雨，1.18万亿成交额再创新高，券商股集体翻车，资金大踏步转战科技股,21世纪经济报道
4067,2019-03-08,“卖出”评级个股：跌停！评级券商：我跟！,Wind
4068,2019-03-08,"华泰证券：将中信建投评级调低为""卖出""",Wind
4069,2019-03-08,中信建投开盘跌停 华泰证券给予“卖出”评级,网易
4070,2019-03-08,业绩股价双丰收 券商2月牛气爆棚,北京商报
4071,2019-03-08,"证券行业月报:业绩如期大幅改善,券商迎戴维斯双击",平安证券
4072,2019-03-07,券商2月份业绩大增 券商股开盘维持强势,天天基金网
4073,2019-03-06,格隆汇港股聚焦(3.6)︱华润水泥本周五公布业绩 吉利汽车2月总销量降24%至83552部 盈利能力下降,格隆汇
4074,2019-03-06,22家券商2月业绩飙升 更有市值暴增1万亿,新浪
4075,2019-03-06,[公司]华泰证券母公司2月净利4.95亿元,全景网
4076,2019-03-06,华泰证券(06886.HK)2月净利润升133.85%至6.19亿元,格隆汇
4077,2019-03-06,华泰证券：发行短期融资券获央行备案通知；母公司2月净利4.95亿元,e公司
4078,2019-03-06,MSCI扩容纳入6只券商股，超七成券商股“入摩”,Wind
4079,2019-03-05,我省“入摩”A股的上市公司逾20家,和讯
4080,2019-03-04,广发非银：寻找证券板块价值重估逻辑,金融界
4081,2019-03-04,6位券商大股东去年增持变“抄底” 合计浮盈近3亿元,证券日报
4082,2019-03-04,天风证券：科创板+注册制=中国现代投行新篇章,新浪
4083,2019-02-28,"上市券商1月经营数据点评:上市券商1月业绩平稳,交易活跃促估值提升",正点财经
4084,2019-02-26,券商股涨幅快速收窄，海通证券、华泰证券等翻绿,Wind
4085,2019-02-26,金融行业周报:券商龙头有望继续获得估值溢价;四季度贷款利率回落,平安证券
4086,2019-02-25,华泰证券午后封涨停 成交额38.12亿元封单8.62万手,腾讯网
4087,2019-02-23,政策红利驱动券商股“春意盎然” 六股雄起,中证报
4088,2019-02-22,后悔吗？券商股今天火了 此前却被这些上市公司集体减持,经济观察网
4089,2019-02-22,涨停板解密：券商股全面爆发！（2月22日）,Wind
4090,2019-02-22,这似曾相识的一幕又出现了！券商股午后集体爆发 开启新一轮疯涨行情,中财网
4091,2019-02-22,券商监管边际放松,证券市场周刊
4092,2019-02-21,"华泰证券：将泸州老窖评级调高为""买入""",Wind
4093,2019-02-20,阿里巴巴入股中金公司持股4.84% 成第四大股东,证券时报
4094,2019-02-20,中金公司受腾讯、阿里的“买买买”，互联网巨头布局券业并非易事,每日经济新闻
4095,2019-02-20,道达投资手记：行情持续火爆 阿里巴巴瞄准顶级券商股,每日经济新闻
4096,2019-02-19,阿里拿下中金公司逾2亿股 互联网巨头为何拼抢券商,中证报
4097,2019-02-19,阿里入股中金成第3大股东 较腾讯持股仅数百万股之差,中国经营网
4098,2019-02-19,劲爆！先腾讯又阿里巴巴入股中金公司！分别位列二三大股东，互联网巨头纷纷盯准优势券商，意欲何为,券商中国
4099,2019-02-19,上市券商1月业绩分化:16家净利环比下滑 国泰君安等腰斩,中国网
4100,2019-02-19,"金融行业周报:1月信贷放量结构改善,监管强化民企融资支持",平安证券
4101,2019-02-15,华泰证券股价大跌5.04%,中金在线
4102,2019-02-14,"证券行业1月月报:行业净利润符合预期,中信证券明显更优,市场回暖预计将驱动业绩回升",正点财经
4103,2019-02-13,45家券商1月业绩大比拼！中信证券赚逾7亿元坐定头把交椅,中国基金报
4104,2019-02-13,股票期权成券业必争地 前十券商期权经纪业务占近4成,新浪
4105,2019-02-13,三家上市券商1月份业绩率先出炉,证券日报
4106,2019-02-12,大金融板块集体走低，中国人保、招商银行跌超1%,Wind
4107,2019-02-11,华泰证券：1月份营收11亿元，净利润4.25亿元,Wind
4108,2019-02-10,上市券商去年业绩大降 数百只基金却抄底买入 盈利能力下降,证券日报
4109,2019-02-09,【兴证金融 傅慧芳】：保险行业集中度持续提升，券商利好政策加速推出——非银周报（190128—190203）,兴证金融
4110,2019-02-02,2019首战告捷，这些自家人已成功抄底,Wind
4111,2019-02-02,"证券行业事件点评:资本市场改革不断深化,看好券商板块",渤海证券
4112,2019-01-31,"华泰证券：将中远海能评级调高为""买入""",Wind
4113,2019-01-31,券商板块表现活跃，方正证券、中信建投领涨4%,Wind
4114,2019-01-30,"华泰证券：将光环新网评级调高为""买入""",Wind
4115,2019-01-30,券商板块盘中逐级走低，中信建投跌近2%,Wind
4116,2019-01-30,马太效应加剧 两券商获逾百只基金增持,金融投资报
4117,2019-01-28,"华泰证券：将雷科防务评级调高为""买入""",Wind
4118,2019-01-28,金融：2018Q4基金非银板块配置比例小幅回落 券商龙头股受青睐,银河证券
4119,2019-01-28,券商股快速走强，中信建投领涨5%,Wind
4120,2019-01-28,"非银金融行业周报:券商业绩寒冬待暖,板块估值有望抬升",爱建证券
4121,2019-01-27,【兴证金融 傅慧芳】：保险关注新单和利率变化，券商板块走势或现分化——非银周报（190121—190127）,兴证金融
4122,2019-01-24,券商股涨势进一步扩大，天风证券冲击涨停,Wind
4123,2019-01-23,【兴证金融 傅慧芳】基金加仓券商2.10 pcts，配置比例明显提升——基金4季度券商持仓分析,兴证金融
4124,2019-01-23,"华泰证券：将天源迪科评级调高为""买入""",Wind
4125,2019-01-21,"华泰证券：将贵州茅台评级调高为""买入""",Wind
4126,2019-01-21,金融：龙头保持优势 荐2股,和讯
4127,2019-01-21,"华泰证券：将长安汽车评级调高为""买入""",Wind
4128,2019-01-21,"非银行金融行业周报:利好政策释放,板块估值抬升",爱建证券
4129,2019-01-20,申万宏源冲刺赴港上市 “A+H”成头部券商“标配”,证券日报
4130,2019-01-18,股市下跌谁能逃？多家公司因炒股亏损下调业绩，这些公司却净赚超亿元 投资失误,证券时报
4131,2019-01-17,上交所：东方、方正、华泰和银河4家券商获上市基金主做市商资格,Wind
4132,2019-01-17,"证券行业跟踪报告：券商营收与净利表现分化,关注底部投资机会",格隆汇
4133,2019-01-17,1月17日公司盘前必看与交易提示,中财网
4134,2019-01-17,兰州黄河的“脱实向虚”：炒股7年终遇鬼 主业啤酒市场已无机会,中国网
4135,2019-01-17,"证券行业12月财务报表分析:券商营业收入逆市改善,净利润承压",山西证券
4136,2019-01-16,"华泰证券：将春秋航空评级调高为""买入""",Wind
4137,2019-01-16,华泰证券诉讼案发酵 天威英利被法院列失信被执行人,新京报
4138,2019-01-16,融资客青睐35股，华孚时尚买入占比高达49.21%,Wind
4139,2019-01-16,2019年值得关注的IPO项目,21世纪经济报道
4140,2019-01-15,"非银行金融行业研究:12月业绩同环比高增,全年业绩同比下滑 盈利能力下降",正点财经
4141,2019-01-15,"非银行金融行业周报:方星海发言释放积极信号,市场推陈出新券商受益",证券之星
4142,2019-01-15,"证券行业1月投资策略:业绩分化,龙头保持优势",国信证券
4143,2019-01-14,金融：受减值损失加提影响 券商业绩环比下滑1.63%,和讯
4144,2019-01-14,金融：券商转型之路仍在继续 荐2股,和讯
4145,2019-01-14,金融：已披露数据的29家上市券商全年累计母公司净利润同比下滑22.4% 业绩分化程度进一步加大 盈利能力下降,和讯
4146,2019-01-14,"非银行金融行业周报:券商业绩分化,仍建议关注优质龙头",爱建证券
4147,2019-01-13,信用衍生品创新， 行业马太效应增强 | 长江非银 | 证券行业1月投资策略,长江非银
4148,2019-01-12,上市券商去年日均同比少赚5100万元 仅两家营收、净利双增长,证券日报
4149,2019-01-11,券商领域2018年状况以及未来机会,巨丰财经
4150,2019-01-11,12月超七成上市券商营收增长 全年超九成净利下滑 盈利能力下降,证券时报
4151,2019-01-11,"上市券商12月经营数据点评;资本市场改革预期利好券商板块,看好大券商",渤海证券
4152,2019-01-10,26家A股券商12月业绩出炉 多家计提减值全年利润暴跌 资产异常,新浪
4153,2019-01-10,抢滩财富管理 券商经纪业务新航道,新浪
4154,2019-01-10,2018年券商有多惨？全年业绩估算来了,中国基金报
4155,2019-01-10,26家上市券商去年业绩仅一家增长,中证报
4156,2019-01-09,华泰、中信建投12月业绩环比增加 全年业绩同比下滑,中证网
4157,2019-01-09,华泰证券：母公司2018年12月净利7.53亿元,Wind
4158,2019-01-09,"证券行业2019年策略报告:资本市场改革踏步向前,把握业绩修复机会",爱建证券
4159,2019-01-08,沪港通十大成交活跃股排名（1月8日）,Wind
4160,2019-01-08,"非银行金融业周报:央行降准释放流动性,推荐高beta券商板块",爱建证券
4161,2019-01-08,"非银行金融行业周报:降准释放流动性,资本市场改革深化利好大券商",渤海证券
4162,2019-01-04,机构称券商股存三大上涨动力源 逾6亿资金布局9股,证券日报
4163,2019-01-04,"证券行业2019年年度策略:乘风破浪,拨云见日",证券之星
4164,2019-01-04,"非银金融行业周报:监管层表态推动资本市场改革,基本面看好大券商",渤海证券
4165,2019-01-03,江苏国信集团拟继续增持华泰证券股份,证券时报网
4166,2019-01-03,华泰证券：股东国信集团完成增持计划，拟继续增持,Wind
4167,2019-01-03,华泰证券：股东国信集团完成增持计划 拟继续增持,e公司
4168,2019-01-03,2018年股权融资规模下滑近三成,中证报
4169,2019-01-03,券商对137家上市公司评级频繁调整 贵州茅台被5家券商调低评级有点意外,证券日报
4170,2019-01-02,金融：资本市场制度持续完善 荐4股,银河证券
4171,2019-01-02,【头条研报】科创板将至 头部券商有望率先获利,新浪
4172,2018-12-31,【东方固收研究】一文读懂商业性金融债——企业融资系列专题报告之二,潘捷固定收益与资产配置研究
4173,2018-12-29,大型券商增加投资顾问 证券经纪业务人员结构悄然变化,新华网
4174,2018-12-28,"非银行金融行业:科创板将至,头部券商将最先获利",东北证券
4175,2018-12-27,沪伦通铺垫动作进行中：海通英国完成GDR跨境转换机构备案,澎湃新闻
4176,2018-12-27,东方通信月内股价翻倍 屡发提示公告游资仍“穷追不舍”,大众证券报
4177,2018-12-27,券商板块能否王者归来？国盛金控领衔多只个股跟涨,中金在线
4178,2018-12-27,国金李立峰：沪伦通长期利好资本市场 潜在标的筛选,金融界
4179,2018-12-26,广发证券非公开发行不超11.8亿股A股获批，今年头部券商定增加码资本中介业务力度最大！,每日经济新闻
4180,2018-12-26,2018投行IPO成绩单：中信中金华泰成为大赢家,中国基金报
4181,2018-12-26,汇鸿集团：减持华泰证券股票 获益8271万元,证券之星
4182,2018-12-25,中信证券借收购补“短板”，广州证券员工忧虑并购或至减员,第一财经
4183,2018-12-25,"非银行金融行业周报:监管层表示推进资本市场改革,基本面看好大券商",渤海证券
4184,2018-12-24,汇鸿集团：累计减持华泰证券逾2000万股 料获收益3.14亿元,e公司
4185,2018-12-24,"非银行金融行业周报:交易承压,板块受挫,建议关注龙头券商",山西证券
4186,2018-12-21,权重杀跌上证50创近两年新低，2600点之下机>危,Wind
4187,2018-12-21,券商股午前跳水，华泰证券等多股跌超3%,Wind
4188,2018-12-21,"证券行业2019年度投资策略报告:质押风险逐渐消融,业绩修复还待水暖",万联证券
4189,2018-12-20,《中国上市公司ESG蓝皮书》发布 华泰证券等入选责任云ESG100指数,证券时报网
4190,2018-12-20,汇鸿集团主营业务常年亏损 靠卖股票还能撑多久 亏损,新浪
4191,2018-12-20,金融：保费收入平稳增长 荐4股,和讯
4192,2018-12-20,2018年龙虎榜盘点：短线资金的荣枯盛衰,中财网
4193,2018-12-19,"非银行金融行业周报:政策或松绑,看好大券商",渤海证券
4194,2018-12-19,"2019年证券行业投资策略:证券板块估值修复,行业方兴未艾",渤海证券
4195,2018-12-19,非银金融行业周报:继续建议关注龙头券商,山西证券
4196,2018-12-18,2018年“套现王”曝光：八公司股东减持超10亿元,投资快报
4197,2018-12-17,盘前必读公告：上市公司重大消息一览,巨丰财经
4198,2018-12-16,汇鸿集团：减持部分华泰证券及江苏银行股权 获益8703万元,e公司
4199,2018-12-16,卖房卖画卖股份，A股公司年底大甩卖！原因超出想象,Wind
4200,2018-12-14,华泰证券、中证金融公司推出上海证券交易所市场首单联合创设的民营企业债券融资支持工具,中国经济网
4201,2018-12-14,华泰证券：均衡化多元化业务不断发力 推荐评级,和讯
4202,2018-12-14,药明康德“A+H”股双资本平台落地 华泰证券助力中国大健康产业腾飞,证券日报
4203,2018-12-13,沪伦通进入倒计时，多家金融机构争抢头啖汤,国际金融报
4204,2018-12-13,上海证券市场大宗交易公开信息(2018-12-13),上交所
4205,2018-12-13,华泰证券今日大宗交易成交13.50万股，成交价17.27元折价1.88%,Wind资讯
4206,2018-12-13,"非银行金融行业:11月业绩环比回升,关注券商估值修复",山西证券
4207,2018-12-12,券商股异动拉升，第一创业涨逾4%,Wind
4208,2018-12-10,"非银金融行业周报:券商月度数据回暖,关注险企开门红布局",爱建证券
4209,2018-12-09,汇鸿股份：减持部分金融资产获利2.58亿元,中证网
4210,2018-12-09,汇鸿股份：减持可供出售金融资产获利2.58亿元 对2018年业绩产生有利影响,中证网
4211,2018-12-09,【山证非银刘丽团队】非银金融周报（20181209）：11月业绩环比回升，关注券商估值修复,山西证券研究所
4212,2018-12-06,33家券商披露11月财务数据：中信证券净利近17亿元高居榜首,Wind
4213,2018-12-06,"从海外经验看中国证券行业发展:鉴古知今,打造具有中国特色的国际投行",正点财经
4214,2018-12-05,机构评级精选：销售继续发力 地产龙头万科A获一致看好,巨丰财经
4215,2018-12-04,中金（英国）公司获DR跨境转换机构备案,证券日报
4216,2018-12-04,首家沪伦通跨境转换机构备案花落中金英国,北京商报网
4217,2018-12-04,沪伦通12月开通在即，首家全球存托凭证跨境转换机构备案,澎湃新闻
4218,2018-12-04,【独家】沪伦通或于14日开通 华泰证券GDR发行已获英国监管部门最终批准,中证网
4219,2018-12-04,沪伦通12月14日伦敦揭牌，8日经纪业务进行通关测试,Wind
4220,2018-11-30,华泰证券：证监会核准发行CDR并在伦敦证券交易所上市,中证网
4221,2018-11-30,华泰证券：发行GDR并在伦敦证交所上市获得中国证监会批复,凤凰网
4222,2018-11-30,华泰证券：发行GDR并在伦敦证券交易所上市获得证监会批复,Wind
4223,2018-11-30,沪伦通再进一步，华泰证券GDR正式发售！上交所：会有更多A股公司登陆伦交所,券商中国
4224,2018-11-28,"非银行金融行业周报:券商股质业务风险纾解逐步落地,继续看好大券商",渤海证券
4225,2018-11-26,"华泰证券:GDR快速推进,提高国际化、增强资本实力",正点财经
4226,2018-11-25,券商多条线减员减预算，却仍有部门逆势增员？比研发投入，比研发人员占比，看券业抢跑者如何布局,21财经搜索
4227,2018-11-22,10家券商股遭股东“分手”，两个月内被套现超11亿元,国际金融报
4228,2018-11-22,华泰证券：将发行不超过8251.5万份GDR,Wind
4229,2018-11-22,华泰证券：计划在伦敦证交所发行全球存托凭证，预计发行所得不低于5亿美元,Wind
4230,2018-11-22,券商股异动拉升，国金证券领涨3%,Wind
4231,2018-11-21,三季度证券公司私募资产管理前20名月均规模普降,北京商报
4232,2018-11-21,一个月内9家上市券商遭股东减持，券商股被套现超10亿元,证券日报
4233,2018-11-21,一个月内9家上市券商遭股东减持 券商股被套现超10亿,证券日报
4234,2018-11-20,今年券商换帅挺频繁！10家换董事长，6家换新总裁，是何原因？,券商中国
4235,2018-11-20,券商股率先吹响反攻号角，天风证券连续涨停,Wind
4236,2018-11-19,券商股盘初活跃，国盛金控一度摸板,Wind
4237,2018-11-19,政策频发利好非银板块，看好券商板块弹性——非银金融行业周报,渤海证券
4238,2018-11-16,恒指收涨0.31%，学前教育股大跌,Wind
4239,2018-11-14,证监会受理华泰证券境外首次公开发行股份审批文件,中财网
4240,2018-11-09,券商试水银行净值型理财产品运营服务,证券时报网
4241,2018-11-08,沪港通十大成交活跃股排名（11月8日）,Wind
4242,2018-11-07,[快讯]华泰证券公布2018年半年度分红方案,中财网
4243,2018-11-07,金融：月报业绩环比下滑 归于高基数及股指回调影响,广发证券
4244,2018-11-07,券商板块13个交易日涨24% 4位增持大股东浮盈超1000万,证券日报
4245,2018-11-06,10月券商业绩刚出炉：华泰反超中信成单月净利润第一,中国基金报
4246,2018-11-05,华泰证券：获得证监会核准公开发行公司债券批复,Wind
4247,2018-11-02,华泰证券(06886-HK)获子公司10亿人民币分红,财华社
4248,2018-11-02,"华泰证券:业绩优于行业,资本扩充助力后期发展",东北证券
4249,2018-11-01,华泰证券：收到全资子公司10亿元分红款,Wind
4250,2018-11-01,【平安】华泰证券*601688*业绩表现优于行业 衍生金融工具收入贡献提升*推荐,平安研究
4251,2018-11-01,巨丰热点：券商股再度发力 长城证券等个股涨停,巨丰财经
4252,2018-11-01,券商股继续高歌猛进，国信证券强势封板,Wind
4253,2018-10-31,券商股再度异动拉升，南京证券大涨6%,Wind
4254,2018-10-31,沪伦通渐近“国际化”潮涌： 华泰证券试水，四A股GDR蠢蠢欲动,21世纪经济报道
4255,2018-10-31,33家上市券商前三季度业绩出炉:这两大业务下滑最惨,中国基金报
4256,2018-10-31,上市券商前三季盈利478亿元 同比降三成中信证券73亿元居首,证券日报
4257,2018-10-31,7只券商股登10月份龙虎榜 百强营业部榜单再度刷新,证券日报
4258,2018-10-30,华泰证券：前三季度净利44.8亿元 同比降5%,证券时报网
4259,2018-10-30,华泰证券：前三季度净利润同比减4.84% 盈利能力下降,Wind
4260,2018-10-30,华泰证券：前三季度净利润44.8亿元，同比下降4.84%,Wind
4261,2018-10-30,数据王：券商股再掀涨停潮后市可否参与？,巨丰财经
4262,2018-10-30,券商股再起波澜，南京证券领涨3%,Wind
4263,2018-10-29,华泰证券子公司AssetMark 拟境外上市,国际金融报
4264,2018-10-24,苏宁易购：对华泰证券投资转为权益法 将增2018年净利润7.61亿元,中证网
4265,2018-10-24,搭上券商股反弹便车 苏宁易购参与华泰证券定增将增利逾7亿,e公司
4266,2018-10-24,苏宁易购：将对华泰证券的投资会计核算方法转为权益法核算,e公司
4267,2018-10-22,华泰证券第四届董事会成员出炉,证券时报网
4268,2018-10-22,券商股爆发，国海证券强势封板,Wind
4269,2018-10-22,券商股涨势强劲，海通证券领涨5%,Wind
4270,2018-10-19,中小券商过度扩张后遗症,证券市场周刊
4271,2018-10-18,流动资金吃紧子公司账户被冻结 雪莱特前9个月计提减值4100万元 资产查封,e公司
4272,2018-10-18,质押式回购交易协议触发违约 雪莱特股东王毅部分股份存被处置风险,北京商报网
4273,2018-10-17,证券行业10月投资策略：业绩环比改善，配置龙头,国信研究
4274,2018-10-16,预减、亏损成三季报“关键词” 中小券商变相裁员初见端倪 亏损,21世纪经济报道
4275,2018-10-15,华泰证券：母公司9月净利4.86亿元,Wind
4276,2018-10-15,[优于大市评级]综合金融服务行业周报：重回底部 优选保险和券商龙头,中财网
4277,2018-10-12,再融资新规五问五答,中信建投非银金融研究
4278,2018-10-12,“寒冬”下的东吴证券 净利润成倍下滑 盈利能力下降,股城网
4279,2018-10-09,10月9日有33家公司获重要股东增减持 吉峰科技已被连续减持94次 减持股份,Wind
4280,2018-10-09,【长江非银】 证券业见微知著系列（一）： 为何行业利润集中度得以提升？,长江非银
4281,2018-10-08,华泰证券遭交易商协会处分：内控机制运行不良 其他违规处罚,每日经济新闻
4282,2018-10-08,华泰证券：资本实力有望进一步提升 买入评级,广发证券
4283,2018-09-30,交易商协会自律处分信息——华泰证券 其他违规处罚,银行间市场协会
4284,2018-09-30,华业资本陷百亿大骗局？关键人二股东失联股价连续跌停 关联方问题,中金在线
4285,2018-09-28,"100亿大骗局！女股东人间蒸发，券商基金""躺枪""",中国基金报
4286,2018-09-28,15股获券商买入评级 锦江股份目标涨幅达56.59%,Wind
4287,2018-09-27,A股“入富”今日揭晓，资金加速布局三大受益行业,证券日报
4288,2018-09-27,沪伦通倒计时 华泰证券打响GDR第一枪,证券日报
4289,2018-09-26,海通证券：预计华泰证券GDR募资不低于14.8亿美元,Wind
4290,2018-09-26,金融：以经纪人为中心 荐4股,中银国际
4291,2018-09-26,华泰证券：资本实力进一步提升 利于扩展海外,广发证券
4292,2018-09-26,三大重磅利好来袭！上涨50狂飙！金融系“带头大哥”卷土重来,中财网
4293,2018-09-26,华泰证券“吃螃蟹”首单A股GDR将在伦交所上市,号外财经网
4294,2018-09-26,华泰证券：拓展国际业务抢占沪伦通先机,中信证券
4295,2018-09-26,资本市场双向开放有进展 华泰证券登陆伦交所,股城网
4296,2018-09-25,公告精选丨华泰证券拟发行全球存托凭证，申请在伦敦交易所上市；天圣制药董事长涉嫌职务侵占罪，被监视居住,每日经济新闻
4297,2018-09-25,华泰证券董事会同意公司发行GDR并在伦交所上市,新浪
4298,2018-09-25,华泰证券：董事会同意公司发行GDR并在伦敦证券交易所上市,Wind
4299,2018-09-25,雪莱特实控人质押股份面临被动减持 交易所关注上市公司实控权会否变更,e公司
4300,2018-09-21,杭州游资主封银河磁体 佛山系游资接力深振业,投资快报
4301,2018-09-19,两家A股公司或在伦敦发行GDR,Wind
4302,2018-09-19,多家上市公司减持券商股,证券时报
4303,2018-09-18,方海星再提“沪伦通”年内落地，GDR首单或花落华泰证券,Wind
4304,2018-09-18,华西股份：出售华泰证券468.4万股 获益4913万元,e公司
4305,2018-09-17,媒体：华泰证券、安迪苏考虑在伦敦发行全球存托凭证,Wind
4306,2018-09-17,券商股再掀股东的增持潮 多只券商股可重点关注,证券之星
4307,2018-09-17,金融：静待风来 荐4股,渤海证券
4308,2018-09-17,券商股逆势拉升，多股翻红,Wind
4309,2018-09-17,券商股再掀股东增持潮，估值比熔断低点最多降7成,证券日报
4310,2018-09-17,券商股再掀股东增持潮 估值比熔断低点最多降7成,证券日报
4311,2018-09-16,汇鸿集团：减持华泰证券、江苏银行部分股权 获得1.65亿元投资收益,中证网
4312,2018-09-16,汇鸿集团：减持华泰证券、江苏银行股份 收益约1.65亿,e公司
4313,2018-09-15,重磅深度！新会计准则下非银财报（二）： 券商减值计提和客户分化进行时,长江非银
4314,2018-09-15,金融：券商减值计提和客户分化进行时 荐1股,长江证券
4315,2018-09-12,券商股发力上攻，南京证券涨近4%,Wind
4316,2018-09-10,华泰证券：国信集团累计增持公司262.3万股,证券时报网
4317,2018-09-10,华泰证券(06886)将赎回“16华泰C2”次级债券,智通财经
4318,2018-09-09,金融：保费增速进入换挡适应期 荐3股,广发证券
4319,2018-09-08,金融：环比大幅下滑 依然受制于市场情绪低迷,中银国际
4320,2018-09-07,"上市券商遭遇""黑色八月""，27家公司最新排名来了",中国基金报
4321,2018-09-06,华泰证券8月净利润1.20亿,证券时报网
4322,2018-09-05,71股获券商买入评级 合力泰目标涨幅达132.82%,Wind
4323,2018-09-05,年内中金等三券商抢得四成IPO承销蛋糕，55家券商一口没吃到,Wind
4324,2018-09-05,三家券商上半年IT投入超3亿元 重点发力智能投顾,证券日报
4325,2018-09-04,金融：龙头优势继续扩大 荐5股,中银国际
4326,2018-09-04,77股获券商买入评级 渤海金控目标涨幅达156.94%,Wind
4327,2018-09-04,【华创非银】华泰证券（601688）2018中报点评：IPO承销逆势强劲增长，财富管理基础稳固,华创非银
4328,2018-09-03,【聚焦上市券商半年报】　券商业“马太效应”凸显　资本实力、机构客户资源和科技禀赋成核心竞争力,上海金融报
4329,2018-09-03,"华泰证券:业绩稳定增长,定增拓展各业务发展空间",正点财经
4330,2018-09-03,华泰证券：强者愈强业绩靓丽，经纪龙头地位稳固,万联证券
4331,2018-09-03,十七家上市券商薪酬下降 幅度最高的达到31%,证券日报
4332,2018-09-03,上半年代销金融产品规模三大券商遥遥领先,Wind
4333,2018-08-31,【国信非银】华泰证券中报：并购重组保持领先，国际业务持续发力,国信金融研究
4334,2018-08-31,华泰证券中期赚近32亿人民币增近6％ 息30分,经济通
4335,2018-08-31,华泰证券上半年净利增长5.53%,财富动力网
4336,2018-08-31,华泰证券(06886-HK)6个月多赚6%股息30分,财华社
4337,2018-08-31,券寒风瑟“头部”恒强 第一梯队盈利分化,21世纪经济报道
4338,2018-08-30,华泰证券中报：净利润逆势增长 多项业务指标行业领先,Wind
4339,2018-08-30,券商补充资本金 资金业务成必争之地,中证报
4340,2018-08-29,股权承销业务集中度提升 头部券商优势不减,中证报
4341,2018-08-25,券商互联网竞争日益分化 华泰证券涨乐财富通月活跃用户数持续行业领先,新华网
4342,2018-08-25,华业资本净利增16% 华泰证券大幅增持,证券时报
4343,2018-08-24,华业资本上半年净利近10亿 华泰证券二季度大幅增持,e公司
4344,2018-08-22,邦讯技术控股股东质押股份再遭被动减持 后续仍可能被违约处置,e公司
4345,2018-08-17,融资客青睐18股，江河集团买入占比高达41.24%,Wind
4346,2018-08-16,马云马化腾“角力”证券腾讯阿里竞相布局券商板块,红周刊
4347,2018-08-13,[强于大市评级]深度*行业*电力设备与新能源行业周报：国内新能源汽车7月产销同比高增长,中财网
4348,2018-08-13,首批救市券商半年报，救市资金仍在运作收益率超6%！,每日经济新闻
4349,2018-08-09,华泰证券、徐工集团领衔试点 江苏“三路径”深化“混改”,21世纪经济报道
4350,2018-08-08,多家券商获大股东增持,中证报
4351,2018-08-08,并购重组业务头部效应明显 前十券商占总收入近七成,21世纪经济报道
4352,2018-08-07,华泰证券高开2%，深化混合所有制改革试点总体方案获批,Wind
4353,2018-08-07,阿里苏宁入股华泰证券 券商积极拥抱“科技金融”,中证报
4354,2018-08-06,阿里35亿元入股华泰证券，互联网巨头打响券商牌照争夺战,国际金融报
4355,2018-08-06,腾讯正在失去港股龙头光辉，分析师为什么还给“买入”评级？,36氪
4356,2018-08-06,华泰证券：公司深化混合所有制改革试点总体方案获批,Wind
4357,2018-08-06,华泰证券：母公司7月净利3.44亿元,Wind
4358,2018-08-06,德银：华泰证券维持买入评级 目标价23.4元,新浪
4359,2018-08-06,苏宁易购掷34亿认购华泰证券股份 花这么多钱值不值得？,凤凰网
4360,2018-08-06,快来看看“国家队”青睐 哪些个股,重庆商报
4361,2018-08-06,69亿元定增阿里、苏宁 华泰证券跻身前十大股东,每日经济新闻
4362,2018-08-05,BATJ牵手券商再下一城 阿里成华泰证券第六大股东,证券日报
4363,2018-08-04,苏宁石头818以球会友开启合作模式2.0谷歌云或将入华,砍柴网
4364,2018-08-04,华泰证券披露定增结果 阿里联手苏宁69亿元入股进前十大股东,财富动力网
4365,2018-08-04,阿里苏宁69亿元联袂入股华泰证券 分别持股3.25%和3.16%,TechWeb
4366,2018-08-03,69亿元！阿里苏宁联袂入股华泰证券，分列第六第七大股东,澎湃新闻
4367,2018-08-03,8月3日晚间上市公司十大重磅公告,巨丰财经
