,2021-12-31,2021年十大牛股和熊股出炉，最牛股大涨566%,Wind
12539,2019-01-20,长江策略联合大消费行业 | 是外资的力量还是行业的力量？,长江策略
12540,2019-01-20,凭借高性价比赢得消费者青睐 五粮液低度酒销售“风景这边独好”,证券日报
12541,2019-01-18,五粮液与四川机场深化合作 加速四川品牌走向世界,证券日报
12542,2019-01-18,A股异动丨与四川机场签战略合作框架协议 五粮液涨逾3%,格隆汇
12543,2019-01-18,白酒概念全线上涨 五粮液、古井贡酒领涨,中证网
12544,2019-01-18,酿酒板块再度走强 五粮液涨超4%,e公司
12545,2019-01-18,快讯：白酒股集体拉升 五粮液涨超3%,新浪
12546,2019-01-18,白酒板块集体走强，五粮液等3股涨逾3%,腾讯网
12547,2019-01-18,酿酒板块早盘走强 古井贡酒、五粮液涨近3%,证券时报网
12548,2019-01-18,白酒股集体上攻，古井贡酒、五粮液涨近4%,Wind
12549,2019-01-18,白酒股走强一天即回调 春节“喝酒”行情难持续？,广州日报
12550,2019-01-17,生肖酒市场“打得火热” 品牌力或成为决胜关键,每经网
12551,2019-01-17,白酒迎旺季！涨价缺货话题多,佳酿网
12552,2019-01-17,白酒板块上演“一日游” 春节“喝酒”行情难持续,证券日报
12553,2019-01-16,董广阳36句话说透白酒定价逻辑：以消费心理定价,新浪
12554,2019-01-16,财闻点金：物联网安全高峰论坛将召开 “新基建”引爆行业需求,巨丰财经
12555,2019-01-16,需求旺季叠加超跌催热白酒股,大众证券报
12556,2019-01-16,白酒股掀涨停潮 春节行情或启动,金融投资报
12557,2019-01-15,白酒股再度飙涨7.23% 多家机构继续看好后市,格隆汇
12558,2019-01-15,资金回流风险偏好升温，46公司收获3个以上涨停,Wind
12559,2019-01-15,头号研报｜白酒提价迎春节 关注中高端白酒股机会！,巨丰财经
12560,2019-01-15,严惩经销商为“控价” 五粮液三天开出27张罚单,佳酿网
12561,2019-01-14,"食品饮料行业周报:猪年茅台到货,国窖坚定挺价",正点财经
12562,2019-01-14,【建投食饮】周报专题：青岛啤酒市场跟踪反馈,CSC赏味食饮
12563,2019-01-14,3天开出27张罚单 五粮液开始聚焦管理下沉 其他违规处罚,中国网
12564,2019-01-14,日常消费品：多重因素共振推动行业逆势成长 荐8股,长江证券
12565,2019-01-14,五粮液连开27张“罚单”，亲自下场管控终端乱像,北京商报
12566,2019-01-14,第三轮涨价潮来了 白酒板块的年末红包行情或有戏,佳酿网
12567,2019-01-14,【春节旺季临近，板块迎修复时点—方正食品饮料190113】,虎哥的研究
12568,2019-01-14,"食品饮料行业周报:基本面继续分化,北上资金主导修复",申万宏源
12569,2019-01-14,"食品饮料行业周报:白酒继续看两头茅台和牛栏山,休闲零食龙头线上销售依旧亮眼",国海证券
12570,2019-01-13,集团亲自“下场”管控终端乱像 五粮液连开27张“罚单”,北京商报
12571,2019-01-12,两大重磅利好或为春节红包行情保驾护航,巨丰财经
12572,2019-01-11,联合督导组又罚26家违约终端 五粮液“雷霆行动”真相曝光 违约失信,佳酿网
12573,2019-01-11,揭秘制假酒家族：给五粮液茅台空瓶打点滴注入劣酒,楚天都市报
12574,2019-01-09,【长城食饮每日资讯0109】克明面业控股股东累计质押34.8%的公司股份,宇光食饮日讯
12575,2019-01-09,"食品饮料行业周报:复盘2018行情,在业绩与估值之间",正点财经
12576,2019-01-09,泸州老窖增速很疯狂 营收过百亿！股价仍暴跌52%！ 盈利能力下降,并购优塾
12577,2019-01-09,渠道变革的2019说明什么,酒业新闻网
12578,2019-01-09,"食品饮料周报2019第1期:调味品估值略波动,茅台业绩预告定军心",长城证券
12579,2019-01-09,"食品饮料行业周报:高端酒批价分化,大众品关注提价",申万宏源
12580,2019-01-09,"食品饮料行业周报:白酒继续看两头茅台和牛栏山,恒顺开启逆周期提价",国海证券
12581,2019-01-09,"食品饮料行业:寒冬之中,守望春天",安信证券
12582,2019-01-09,"食品饮料行业:恒顺提价提振业绩,保健品整治行动开展",东北证券
12583,2019-01-08,日常消费品：19年规划传递积极信号 荐3股,和讯
12584,2019-01-08,食饮| 专题：郑州啤酒渠道跟踪反馈,中信建投证券研究
12585,2019-01-07,长江食品|食品饮料行业2018年四季度及全年业绩前瞻,长江食品饮料研究
12586,2019-01-07,"食品饮料11月数据点评:白酒产量增速回正,啤酒淡季产量正增长,乳价上行",正点财经
12587,2019-01-07,日常消费品：山西汾酒金奖系列出厂价上涨 荐9股,山西证券
12588,2019-01-07,茅台旺季放量 国窖重庆停货,佳酿网
12589,2019-01-07,"食品饮料行业周报2018第50期:18年实现超额收益,19年优先必选龙头",长城证券
12590,2019-01-07,"食品饮料行业超额收益那些事儿:行稳致远,格局为王",光大证券
12591,2019-01-06,【华创食饮董广阳方振团队】周观点：恒顺年初开启提价，安井调研反馈良好（20190106）,华创食饮
12592,2019-01-06,【华创食饮董广阳方振团队】12月线上数据分析专题：各行业维持高增，关注一月春节效应,华创食饮
12593,2019-01-05,百亿目标频出 增幅放缓引连锁反应 中高端白酒混战加剧,中国经营报
12594,2019-01-04,五粮液新提名董事候选人 同时计划调整董事席位,每日经济新闻
12595,2019-01-04,寻火炼真金，蓄势再出发,证券市场周刊
12596,2019-01-04,这个“酒贩子” 一套奇葩打法让马云狂投20亿、估值70亿,腾讯网
12597,2019-01-04,北上资金年度透视：净流入3000亿，增持超千股,证券时报
12598,2019-01-04,北上资金年度透视：净流入3000亿 增持超千股,证券时报
12599,2019-01-03,“川酒”未遭冷落 新希望热度最高,金融投资报
12600,2019-01-03,消费行业观察:广东省惠州市博罗县发生非洲猪瘟疫情,正点财经
12601,2019-01-03,春节将至洋河在江苏全面停供核心产品 这是要涨价的节奏？,国际金融报
12602,2019-01-03,"食品饮料行业周报:茅台19年计划超预期,提振板块信心",申万宏源
12603,2019-01-02,强化内参酒 酒鬼酒高端化提速,北京商报
12604,2019-01-02,北上资金持续加仓“春季行情”,中证报
12605,2019-01-02,【华创食饮董广阳方振团队】周观点：茅台直销化保驾高增长，本月密切关注春节动销（20190101）,华创食饮
12606,2019-01-01,日常消费品：茅台2019年销售计划超预期,国盛证券
12607,2018-12-31,拨开云雾，花开复见——食品饮料行业2019年度策略,长江食品饮料研究
12608,2018-12-29,1919舍命狂奔，一家酒水新零售独角兽的浴火重生,腾讯网
12609,2018-12-29,2018年北上资金十大重仓股出炉 部分个股被逆势增持超1亿股,中证网
12610,2018-12-29,2018年中国汽车行业八大爆冷事件,盖世汽车
12611,2018-12-28,五粮液加速开启千亿时代 奏响新时代高质量发展主旋律,证券之星
12612,2018-12-28,五粮液回应普五停产不是消亡 升级版五粮液品质更高,南方财富网
12613,2018-12-28,贵州茅台午后大涨近5%，五粮液等跟涨！,中财网
12614,2018-12-28,【川财研究所*食品饮料2019年度策略】消费大环境换档，挖掘结构性机会,川财研究
12615,2018-12-28,卡位高端白酒市场 酒鬼酒成立内参酒销售公司,21世纪经济报道
12616,2018-12-27,食品饮料：行业增速放缓 龙头公司市场战略趋向稳健,东北证券
12617,2018-12-27,白酒行业策略：优选份额不断提升的龙头公司,佳酿网
12618,2018-12-27,19家酒企市值年内缩水4300亿元,Wind
12619,2018-12-27,【川财研究*深度报告】食品饮料行业三季度总结：白酒景气度将持久 调味品防御属性凸显,川财研究
12620,2018-12-27,【川财研究所*每日晨报】20181227：中小板2018年业绩预告基本披露完毕,川财研究
12621,2018-12-26,【申万食品饮料-吕昌团队】周观点（12月第3周）：茅五泸密集反馈 来年力求高质量增长,申万食品饮料研究
12622,2018-12-26,日常消费品：茅五泸密集反馈 荐11股,和讯
12623,2018-12-26,生肖酒“蛋糕”做大，小众市场谁能称王,酒业新闻网
12624,2018-12-26,2019，回归正常速度的一年,酒业新闻网
12625,2018-12-26,41股获券商买入评级 王府井目标涨幅达60.70%,Wind
12626,2018-12-26,安信研究|晨会在线 20181226,安信证券研究
12627,2018-12-26,【食品饮料-苏铖】五粮液：补短板，拉长板，改革值得期待,安信证券研究
12628,2018-12-25,日常消费品：龙头公司市场战略趋向稳健 荐4股,和讯
12629,2018-12-25,日常消费品：波动中求变革 荐4股,和讯
12630,2018-12-25,日常消费品：中期下游乳制品行业竞争有望趋缓 荐8股,和讯
12631,2018-12-25,"食品饮料行业周报:食板品块饮走料势独占鳌头,白酒旺季业绩或超预期",正点财经
12632,2018-12-25,"食品饮料行业周报:市场恐慌情绪缓解,秋糖会、三季报或提振板块",正点财经
12633,2018-12-25,"食品饮料行业周报:误传上调消费税引白酒大跌,业绩仍具较高确定性",正点财经
12634,2018-12-25,今日资金抢入六只强势股一览（2018年12月25日）,中财网
12635,2018-12-25,五粮液：2019年目标明确 产品渠道持续改进,佳酿网
12636,2018-12-25,数据王：上周北上资金小结,巨丰财经
12637,2018-12-25,日常消费品：调味品防御属性凸显 荐5股,川财证券
12638,2018-12-25,39股获券商买入评级 五粮液目标涨幅达47.17%,Wind
12639,2018-12-25,聚焦酒业冲刺千亿 五粮液投资前景可期,证券日报
12640,2018-12-25,"食品饮料行业周报:茅五泸密集反馈,来年力求高质量增长",申万宏源
12641,2018-12-25,"五粮液:明确思路坚定方向,持续推进二次创业新征程",申万宏源
12642,2018-12-24,消费研究看长江 | 大消费周度行业专题研究精粹·2018W51,微信
12643,2018-12-24,日常消费品：五粮液补短板促增长 荐11股,东兴证券
12644,2018-12-24,"食品饮料行业周报:近期酒企密集反馈,下周重点关注茅台汾酒动态",正点财经
12645,2018-12-24,"五粮液:收入稳健增长,静待改革红利",正点财经
12646,2018-12-24,明日最具投资机会六大牛股一览（2018年12月24日）,中财网
12647,2018-12-24,日常消费品：五粮液与老窖释放积极信号 荐4股,和讯
12648,2018-12-24,【五粮液、泸州老窖规划明年增长， 龙头形势仍然乐观—方正食品饮料181223】,虎哥的研究
12649,2018-12-24,"食品饮料行业周报:调味品渠道变革加快,倒逼上游份额集中",平安证券
12650,2018-12-23,日常消费品：蓄势待发战明年 荐6股,中泰证券
12651,2018-12-23,【华创食饮董广阳方振团队】五粮液：经营改革动力十足，策略执行尚有挑战,华创食饮
12652,2018-12-21,35股获券商买入评级 招商蛇口目标涨幅达67.85%,Wind
12653,2018-12-21,【食品饮料丨薛玉虎】五粮液(000858)：明年目标2.3万吨，两位数增长,方正证券研究
12654,2018-12-21,"食品饮料行业十二月第三周周报:伊利扩品矿泉水,“提价+降本+减税”利好啤酒",东兴证券
12655,2018-12-20,基金调研：五粮液泸州老窖云南白药等密集迎机构关注,新浪
12656,2018-12-20,五粮液2019年如何改革？董事长李曙光披露思路：称“需要大改不是小改”,华夏时报
12657,2018-12-20,12月20日晚间利好消息汇总,证券时报网
12658,2018-12-20,今日资金抢入六只强势股一览（2018年12月20日）,中财网
12659,2018-12-20,补短板，拉长板，升级新动能，抢抓结构性机遇，李曙光准备了一副好牌,证券之星
12660,2018-12-20,五粮液：产品规划始终坚持普五的战略核心地位,e公司
12661,2018-12-20,陈志文：每日实战消息必读（12.20）,中金在线
12662,2018-12-20,五粮液：全年发展稳中有进 期待产品渠道机制进一步完善,东方证券
12663,2018-12-20,五粮液股份 2019年目标：营收破500亿元,中国网
12664,2018-12-20,18股获券商买入评级 万科A目标涨幅达54.53%,Wind
12665,2018-12-20,五粮液明年销售目标500亿元,中证网
12666,2018-12-20,五粮液回应普五停产不是消亡 升级版五粮液品质更高,证券日报
12667,2018-12-19,五粮液明年要补齐四大短板 集团营收保持两位数增长,新京报
12668,2018-12-19,五粮液明年销售目标：集团突破千亿，股份公司突破500亿,澎湃新闻
12669,2018-12-19,李曙光定调！五粮液加速开启千亿时代 奏响新时代高质量发展主旋律,证券日报
12670,2018-12-19,"食品饮料行业周报:大众品需求稳健受益成本下行,酒企发力生肖酒和产品升级",正点财经
12671,2018-12-19,高低端两极受看好 明年复苏可期?,佳酿网
12672,2018-12-19,"食品饮料行业本周观点:啤酒掘金,白酒常青",安信证券
12673,2018-12-18,梳理产品格局 五粮液锁定500亿目标,北京商报
12674,2018-12-18,【长城食饮每日资讯1218】五粮液18年有望突破400亿，19年目标500亿,宇光食饮日讯
12675,2018-12-18,五粮液核心产品明年换“新装”和增“供应” 李曙光详解白酒“新十年”周期的五大机遇,每日经济新闻
12676,2018-12-18,五粮液2019目标500亿 李曙光：五大机遇全面出击,新浪
12677,2018-12-18,五粮液集团董事长李曙光：白酒行业持续向好格局不会改变,每日经济新闻
12678,2018-12-18,五粮液新“普五”明年5月后上市 并非对老产品颠覆调整,每日经济新闻
12679,2018-12-18,"五粮液:三季度营收略超预期,放量仍是主基调",正点财经
12680,2018-12-18,市监局通报7批次不合格食品 涉华润万家和五粮液等 产品问题,市场监管总局
12681,2018-12-18,"食品饮料行业周报:汾酒推激励提振信心,关注五粮液1218大会",申万宏源
12682,2018-12-17,五粮液：二次创业关键时期 增持评级,和讯
12683,2018-12-17,【安信食品|最新】啤酒掘金，白酒常青,微信
12684,2018-12-17,【悲观预期下优选稳健消费，静待酒企经销商大会提振信心—方正食品饮料181216】,虎哥的研究
12685,2018-12-17,【华创食饮董广阳方振团队】周观点：关注下周酒企密集调研，伊利进军矿泉水行业（20181216）,华创食饮
12686,2018-12-14,古井贡酒广告费占净利的近50% 应收票据成倍增长,新浪
12687,2018-12-14,安邦168亿转让成都农商行控股权 接盘方或为四川国资,21世纪经济报道
12688,2018-12-14,"食品饮料行业2019年度投资策略:短期波动不改中长期价值,优选细分龙头",证券之星
12689,2018-12-13,差五粮液一个泸州老窖的洋河股份 还有机会翻盘吗,新浪
12690,2018-12-13,日常消费品：高端酒估值修复持续 荐4股,和讯
12691,2018-12-13,半年市值蒸发2600亿Q3增速下滑 现在应该怎样看茅台,新浪
12692,2018-12-13,五粮液预收款降超五成创11个季度新低,新浪
12693,2018-12-12,茅台未来3年产能缺口超9000吨 五粮液会成最大赢家吗,新浪
12694,2018-12-12,茅台控价、五粮液提价，未来五粮液有望超越茅台成为酒企“一哥”吗？,财华社
12695,2018-12-12,“茅五梦”频频出牌，全线领跑高端白酒价格带,中金在线
12696,2018-12-11,日常消费品：大趋势下的小确幸 荐14股,东兴证券
12697,2018-12-11,"五粮液:高基数下增速正常回落,长期仍将受益于高端扩容",方正证券
12698,2018-12-11,五粮液1218前瞻：新局 分利 换装,佳酿网
12699,2018-12-10,【申万食品饮料-吕昌团队】高端价格有所下降 次高端300-400元价格带表现更佳：白酒终端（线上&线下）系列调查之十四,申万食品饮料研究
12700,2018-12-10,日常消费品：关注19年有机会超预期的品种 荐3股,中银国际
12701,2018-12-10,大盘震荡微涨 白酒领涨食品饮料,佳酿网
12702,2018-12-10,【临近年底行业催化密集，看好板块继续反弹—方正食品饮料181209】,虎哥的研究
12703,2018-12-10,【华创食饮董广阳方振团队】食品饮料行业11月线上数据分析专题：双十一效应明显，各行业动销良好,华创食饮
12704,2018-12-10,"食品综合行业:双十一助力丰收,休闲食品表现亮眼",国信证券
12705,2018-12-09,日常消费品：看好板块继续反弹 荐15股,方正证券
12706,2018-12-08,外资看好A股 这两个板块机会最大！,巨丰财经
12707,2018-12-08,年内逾2900亿元北上资金入场，中国平安等10只个股勇登“吸金榜”,Wind
12708,2018-12-08,年内逾2900亿元北上资金入场 10只个股勇登“吸金榜”,证券日报
12709,2018-12-07,机构跑路新姿势，10月以来净卖出逾60亿元，价值投资被弃？,Wind
12710,2018-12-07,看好中国｜消费升级——酿酒股成弱市风景线,巨丰财经
12711,2018-12-06,深港通十大成交活跃股排名（12月6日）,Wind
12712,2018-12-06,"食品饮料行业2019年投资策略:消费增速放缓,优选低估龙头",正点财经
12713,2018-12-06,预期改善+估值修复 白酒行情静候佳音,中证报
12714,2018-12-06,白酒终端(线上&线下)调查系列十四:高端价格有所下降次高端300-400元价格带表现更佳,申万宏源
12715,2018-12-05,中金：白酒行业升级及扩张将延续 吁布局贵州茅台等,经济通
12716,2018-12-05,【山证食品】食品饮料行业周报（20181126-20181202）：茅台放量生肖和精品酒，五粮液系列酒涨价,山西证券研究所
12717,2018-12-05,深股通两年净买入逾2600亿 4只绩优蓝筹股最受宠,证券日报
12718,2018-12-05,"食品饮料周报:白酒引领上涨,北上资金持续流入",联讯证券
12719,2018-12-05,"食品饮料行业十二月第一周周报:大盘震荡微涨,白酒领涨食品饮料",东兴证券
12720,2018-12-04,日常消费品：茅台加大生肖酒 精品酒投放,和讯
12721,2018-12-04,【亿欧快讯】五粮液拟投资17亿元增强储酒能力,亿欧网
12722,2018-12-04,验真防伪，一码完成 腾讯安全与五粮液就防伪技术达成战略合作,砍柴网
12723,2018-12-04,茅台增量利好报表 白酒关注年底估值修复,佳酿网
12724,2018-12-04,五粮液接受投资机构调研透漏了哪些信息？,佳酿网
12725,2018-12-04,放量上涨逾百亿元大单涌入A股，北上资金等三路资金现新动向,证券日报
12726,2018-12-04,"食品饮料行业周报:白酒进入周期后半场,乳品巨头布局东南亚市场",国海证券
12727,2018-12-03,这个跳空缺口意义重大，两只锂电池概念股大幅上涨！明日留意这只酿酒股,每日经济新闻
12728,2018-12-03,基金调研:中国电影接待73机构 易方达富达关注五粮液,新浪
12729,2018-12-03,日常消费品：白酒领涨食品饮料 荐11股,东兴证券
12730,2018-12-03,万盈金融逾期 大股东五粮液集团疑甩锅,华夏时报
12731,2018-12-03,五粮液：将全面采用扫码积分系统，逐步实施控盘分利,Wind
12732,2018-12-03,五粮液：明年将大幅缩减票据使用总额度,Wind
12733,2018-12-03,五粮液：明年将大幅缩减票据使用总额度,e公司
12734,2018-12-03,白酒股稳步上行，舍得酒业涨6%,Wind
12735,2018-12-03,五粮液官方否认涨价带动白酒板块全线上涨！,佳酿网
12736,2018-12-03,"食品饮料行业:五粮液系列酒提价,伊利加速海外布局",开源证券
12737,2018-12-03,食品饮料行业本周观点:五粮液“涨价”与茅台“放量”风波,安信证券
12738,2018-12-01,大盘午后“重开宴” 北向资金“酒正酣”,中财网
12739,2018-12-01,五粮液领衔白酒股逆市吸金 券商预计5只个股涨幅超八成,证券日报
12740,2018-11-30,"五粮液:经销商大会成功召开,产品渠道重新梳理",正点财经
12741,2018-11-30,白酒股涨势扩大，舍得酒业大涨7%,Wind
12742,2018-11-30,【盘中动态】白酒股集体走强,每日经济新闻
12743,2018-11-30,巨丰热点：白酒企业提价刺激个股市场活跃,巨丰财经
12744,2018-11-30,全面涨价？五粮液官方：没有的事，其他酒厂：我们也没涨,中金在线
12745,2018-11-30,白酒股企稳上攻，舍得酒业涨超3%,Wind
12746,2018-11-30,白酒08年调整带来的启示 荐3股,佳酿网
12747,2018-11-30,五粮液官方否认全面涨价一事 茅台洋河等酒企均表示暂不考虑动价,中财网
12748,2018-11-30,30股获券商买入评级 平高电气目标涨幅达52.09%,Wind
12749,2018-11-30,五粮液官方回应“全面涨价”：没有的事,Wind
12750,2018-11-30,五粮液涨价10%以上板上钉钉 酒企提价是被过高经营目标“逼着往前走”？,金陵晚报
12751,2018-11-30,外资持续加速入场，月内北向资金净流入超400亿元,证券日报
12752,2018-11-29,五粮液系列酒启动涨价：超级经销商发函，涨幅10%-25%,澎湃新闻
12753,2018-11-29,多家系列酒总经销商宣布涨价 五粮液回应乃市场自发行为,每日经济新闻
12754,2018-11-29,五粮液总经销产品将按度数等制定新出厂价 多个产品提价超10%,e公司
12755,2018-11-29,3年6提！逢节必涨价的五粮液，能否挽救增长失速的业绩？,财经网
12756,2018-11-29,五粮液系列酒涨价 涉及四川河南江苏山东等地,糖酒快讯
12757,2018-11-29,五粮液大商“集体”宣布系列酒涨价,e公司
12758,2018-11-29,五粮液高开低走涨1.51%报51.00元 成交9107万元,腾讯网
12759,2018-11-29,加仓金融白酒，北上资金持续净流入,中证报
12760,2018-11-28,【山证食品】食品饮料行业周报（20181119-20181125）：五粮液召开经销商大会， 公布2019市场营销政策,山西证券研究所
12761,2018-11-28,"食品饮料行业十一月第四周周报:大盘震荡回落,食品饮料防御性凸显",东兴证券
12762,2018-11-27,"食品饮料行业:五粮液召开经销商大会,加速梳理产品",东北证券
12763,2018-11-26,日常消费品：食品饮料防御性凸显 荐11股,东兴证券
12764,2018-11-26,五粮液2019年推升级版“普五” 欲“捍卫”高端品牌,中国网
12765,2018-11-26,日常消费品：江苏省白酒市场调研反馈,中信建投
12766,2018-11-26,北上资金上周合计净流出7亿 22只蓝筹股逆市吸金28亿,证券日报
12767,2018-11-25,数据驱动投资之白酒行业分析（二）,和讯
12768,2018-11-24,北上资金加码白酒增持南航,Wind
12769,2018-11-24,五粮液集团获“最具竞争力企业奖” 聚焦主业谋求千亿目标,中国经营报
12770,2018-11-23,【长城食饮每日资讯1123】五粮液1618、39度、42度出厂价将上调,宇光食饮日讯
12771,2018-11-23,七大营销中心同步，五粮液公布2019年市场营销策略,佳酿网
12772,2018-11-23,梳理产品结构 五粮液导入控盘分利模式,佳酿网
12773,2018-11-22,【长城食饮每日资讯1122】五粮液七大营销中心经销商大会同步召开,宇光食饮日讯
12774,2018-11-22,五粮液召开七大营销中心经销商大会 确定2019年三大核心工作,中证网
12775,2018-11-22,五粮液升级版普五预计将于明年6月前择机上市,e公司
12776,2018-11-22,券商研报看好21只川股 水井坊目标价翻番,金融投资报
12777,2018-11-22,"食品饮料行业周报:白酒vs啤酒,价格带与市占率的视角",爱建证券
12778,2018-11-21,【食品饮料陈娇】批价短期反复不改中长期供需趋势,兴证研究
12779,2018-11-20,五粮液、洋河论道：如何推动白酒产业升级,经济观察网
12780,2018-11-20,五粮液：双11天猫旗舰店销售同比增长25%,Wind
12781,2018-11-20,五粮液：双11天猫旗舰店销售同比增长25%,e公司
12782,2018-11-19,日常消费品：社零消费数据放缓 荐15股,山西证券
12783,2018-11-19,日常消费品：市场强势上行 荐11股,东兴证券
12784,2018-11-19,"食品饮料行业周报:行业增速再下滑,大众品更具防御性",平安证券
12785,2018-11-19,"食品饮料行业:社消增速小幅回落,关注大众品、调味品",东北证券
12786,2018-11-18,日常消费品：高端白酒估值调整到位 荐4股,国盛证券
12787,2018-11-17,汾酒省外增速放缓 白酒国际化成出路？,中国经营报
12788,2018-11-16,看好中国｜消费升级——白酒股迎来消费旺季,巨丰财经
12789,2018-11-16,白酒增幅放缓 荐6股,佳酿网
12790,2018-11-16,近200亿杠杆资金“抄底”，融资客押注这些强势股,证券时报
12791,2018-11-15,日常消费品：基数及增速与估值 荐5股,爱建证券
12792,2018-11-15,三季报业绩增长不及预期 白酒股掀跌停潮,佳酿网
12793,2018-11-14,白酒股再度走低，洋河股份领跌近4%,Wind
12794,2018-11-14,【山证食品】食品饮料行业周报（20181105-20181111）：白酒增速放缓，调味品、食品龙头维持高景气,山西证券研究所
12795,2018-11-13,第十七届发审委2018年第172次会议审核结果公告,证监会
12796,2018-11-13,宜宾市拟组建酒业投资集团：希望五粮液出资主导并整合小酒企,Wind
12797,2018-11-13,25家川股公司全年业绩预喜 化工与白酒企业最亮,证券日报
12798,2018-11-12,揭秘西凤酒塑化剂事件始末：追逐白酒金融化浪潮 曾称不存在塑化剂,凤凰网
12799,2018-11-12,深港通十大成交活跃股排名（11月12日）,Wind
12800,2018-11-12,五粮液领投10亿 地方小酒企能否“集群”搭车提速,北京商报
12801,2018-11-12,德邦快递回应“五粮液重量变少”：系营业部员工打包失误,新京报
12802,2018-11-11,【华创食饮董广阳方振团队】食品饮料行业10月线上数据分析专题：保健品维持高成长，休闲食品增速回升,华创食饮
12803,2018-11-10,从三季报看各行业的盈利能力 告诉你茅台为什么这么牛！,巨丰财经
12804,2018-11-09,【长城食饮每日资讯1109】泸州老窖将加大空白区域市场招商力度,宇光食饮日讯
12805,2018-11-09,贵州两90后假冒茅台、五粮液商标 当场查获假酒914瓶,新浪
12806,2018-11-08,五粮液“领头” 宜宾市将成立10亿酒投集团鼓励地方酒企整合,每日经济新闻
12807,2018-11-08,以高质量发展为引领 让五粮液闪耀世界舞台,金融界
12808,2018-11-07,洋河股份PK五粮液，利润水平相当营收只差100亿，“茅五洋”能否变身“茅洋五”？,阿尔法工场
12809,2018-11-07,机构建议用长线眼光看白酒板块价值,佳酿网
12810,2018-11-07,隐忧之中，立足价值,酒业新闻网
12811,2018-11-06,白酒行业：18Q3增速放缓增长依然良性分化更加明显,申万宏源
12812,2018-11-06,【申万食品饮料-吕昌团队】周观点（10月第5周）：板块Q3增速放缓 建议把握龙头长期价值,申万食品饮料研究
12813,2018-11-06,白酒板块坍塌 半日蒸发千亿市值 连续下跌,佳酿网
12814,2018-11-05,【长城食饮每日资讯1105】华润啤酒23.55亿港元收购喜力在华7家公司,宇光食饮日讯
12815,2018-11-05,日常消费品：白酒分歧较大 荐5股,中银国际
12816,2018-11-05,五粮液：11月2日融资余额为20.82亿元，较前一日骤降6.57%,Wind资讯
12817,2018-11-04,权益类新基金建仓速度分化,红周刊
12818,2018-11-03,股价波动降温白酒市场,中国经营报
12819,2018-11-02,今世缘增长持续性堪忧,证券市场周刊
12820,2018-11-02,白酒股持续火热状态，洋河股份冲击涨停,Wind
12821,2018-11-01,白酒股又火了 机构建议用长线眼光看板块价值,佳酿网
12822,2018-11-01,资金流:券商3股科技4股流入居前 两市净流入154亿,金融界
12823,2018-11-01,五日龙虎榜追踪 机构抢筹这11股,证券时报
12824,2018-11-01,白酒业仍处转型升级期 个股再现历史性投资机会!,佳酿网
12825,2018-10-31,茅台跌停中的机会，灵活运用信用账户融券功能,华创证券
12826,2018-10-31,"五粮液:控量挺价增速换挡,改革加速焕发活力",中证网
12827,2018-10-31,员工持股计划大面积浮亏 5股折价率超50％,证券时报
12828,2018-10-31,酿酒板块反弹涨近3% 贵州涨逾3%连续两日上涨,腾讯网
12829,2018-10-31,中金公司：名酒再现历史性投资机会,中证网
12830,2018-10-31,"食品饮料行业周报:白酒增速放缓,而非需求下降,不必悲观",证券之星
12831,2018-10-30,一线白酒市场回归理性 次高端酒企业绩保持高成长,每经网
12832,2018-10-30,五粮液 (000858)【申万食品饮料-吕昌、周缘】18Q3点评：控货挺价有效果 税率提升拖累业绩增速,申万食品饮料研究
12833,2018-10-30,茅台“醉倒” 公募两日持股市值缩水44亿元 重仓股票异动,经济观察网
12834,2018-10-30,机构评级精选：控量挺价增速换挡 五粮液评级获上调,巨丰财经
12835,2018-10-30,五粮液2018年三季报点评：营收符合预期,佳酿网
12836,2018-10-30,“大众情人股”贵州茅台大幅下挫 有助于加速A股探底完成 连续下跌,信息时报
12837,2018-10-30,茅台跌停拖累白马股 北向资金逆势做多,中金在线
12838,2018-10-30,贵州茅台5年后再现跌停 沪股通1.49亿资金抄底,证券时报
12839,2018-10-30,【北上资金跟踪周报】北上资金再现净卖出，银行股被持续加仓,微信
12840,2018-10-30,一只股票引发的震荡！机构集中抛售白酒股，白马股受挫系调仓？,Wind
12841,2018-10-30,旗舰跌停 绩优股全受拖累,中金在线
12842,2018-10-30,白马股集体重挫，机构抱团松动现分歧,中证报
12843,2018-10-30,白马股集体重挫 机构抱团松动现分歧,中证报
12844,2018-10-30,三季报业绩增长不及预期 白酒股掀跌停潮,投资快报
12845,2018-10-30,郑眼看盘：精研个股杀跌或是低吸良机,每日经济新闻
12846,2018-10-30,"五粮液:质疑中成长,营收符合预期",证券之星
12847,2018-10-29,贵州茅台史上首度“一字跌停”,金证券
12848,2018-10-29,贵州茅台、五粮液跌停，高端酒企进入“寒冬”了吗？,财华社
12849,2018-10-29,鼎丰淘金：10.29A股继续上演跳水行情，德指，纳指策略,金投网
12850,2018-10-29,跌停板解密：酒类个股再现跌停潮！（10月29日）,Wind
12851,2018-10-29,风向生变：小甜甜成牛夫人，“一哥”持股大曝光,Wind
12852,2018-10-29,五粮液龙虎榜数据（10月29日）,Wind
12853,2018-10-29,白酒板块重挫 机构抛售五粮液、洋河股份 连续下跌,e公司
12854,2018-10-29,白酒股批量跌停，机构多空混战,Wind
12855,2018-10-29,五粮液回应万盈金融网贷平台逾期案 称没有关系,新浪
