,2021-12-31,2021年A股年终盘点：十大“水逆”板块在哪里？,Wind
3618,2018-11-15,台积电/富士康“挨刀” 被苹果殃及的“池鱼”如何承受砍单之痛,维库电子市场
3619,2018-11-13,宇晶机器招股书数据暗藏 IPO前夜利润下滑或超30% 大客户依赖触监管红线,中金在线
3620,2018-11-13,苹果股价重挫近5% 供应链遭波及,每日经济新闻
3621,2018-11-11,方正证券：证监会核发新股2家 宇晶机器建议关注,方正证券
3622,2018-11-09,周五果然IPO！证监会核发2家:多只新三板基金参股,中国基金报
3623,2018-11-06,【固收黄伟平】银行、油化是少有亮点——2018Q3转债正股业绩点评,兴证研究
3624,2018-11-02,涨停板解密：三大板块全面火爆！（11月2日）,Wind
3625,2018-11-02,蓝思科技午后封涨停 成交额2.76亿元封单1.14万手,腾讯网
3626,2018-11-02,八成苹果产业链个股遭机构减持 仅8股获机构增持,中财网
3627,2018-11-02,多家手机厂商表示将推5G手机 蓝思科技等或迎发展新机遇,证券之星
3628,2018-11-02,比尔盖茨基金三季逆市增持:蓝思科技最坏时刻已过去,中财网
3629,2018-11-01,亿万富豪也不好过：37人财富缩水百亿 有人持股全部质押 股票质押异常,证券时报
3630,2018-11-01,蓝思科技前三季度净利10.6亿元 抢先布局获益,每日经济新闻
3631,2018-11-01,"蓝思科技:三季报净利润低于预期,产业链延伸逻辑初步兑现",申万宏源
3632,2018-10-31,双屏nubia X发布 双侧指纹识别+硬件级护眼副屏,凤凰网
3633,2018-10-31,93.6％屏占无刘海！双屏旗舰努比亚X发布：双侧指纹、前后拍照合一,驱动之家
3634,2018-10-29,太平洋电子|每日公告20181029,刘翔电子研究
3635,2018-10-29,【中金电子与通信】蓝思科技(300433.SZ)：苹果备货符合预期，安卓客户旺季不旺,乐平科技视角
3636,2018-10-28,蓝思科技前三季度实现营收190亿元 同比增长26%,中证网
3637,2018-10-28,蓝思科技：为Mate 20披上炫酷的黑科技外衣,全景网
3638,2018-10-28,蓝思科技：前三季度利润同比增长19.23%,金融界
3639,2018-10-28,蓝思科技：前三季度净利10.65亿元，扣非后净亏损约7336万元,Wind
3640,2018-10-28,蓝思科技前三季度净利10.6亿 国产手机业务营收占比上升,证券时报网
3641,2018-10-28,蓝思科技前三季度净利10.6亿元 四季度有望迎来行业旺季,证券日报
3642,2018-10-28,蓝思科技第三季度净利润达6亿元 同比增长4.19%,TechWeb
3643,2018-10-25,【机械|刘国清团队太平洋证券】联得装备(300545)：三季度净利率明显改善，看好OLED机会,太平洋证券研究
3644,2018-10-24,"劲拓股份公司动态点评:三季度业绩符合预期,新产品助力未来持续发展",正点财经
3645,2018-10-24,欧菲科技：年度利润或翻倍增长 为何难阻股价高位腰斩,面包财经
3646,2018-10-21,国君固收 | 可转债周报：再论下修（2018.10.15-10.19）,债市覃谈
3647,2018-10-18,小米概念板块股票有哪些？小米概念板块股票汇总,益盟操盘手
3648,2018-10-18,蓝思科技前三季度业绩预告 盈利预计增加16.5%–23.02%,挖贝网
3649,2018-10-17,华为Mate20系列正式发布 产业链股望受关注,证券时报网
3650,2018-10-17,【平安重点】行业快评*电子*华为Mate20系列发布：执掌方寸，拥抱未来*强于大市,平安研究
3651,2018-10-17,"蓝思科技:产品属性造成旺季不旺,产业链延伸逻辑初步兑现",申万宏源
3652,2018-10-17,"电子行业快评:华为Mate20系列发布,执掌方寸,拥抱未来",平安证券
3653,2018-10-15,政府补贴带动 蓝思科技前三季度净利预增16.5%至23.0%,Ofweek
3654,2018-10-15,宇晶机器IPO：主要产品产销率下滑 5家子公司4家亏损 亏损,号外财经网
3655,2018-10-15,【机械|刘国清团队太平洋证券】联得装备(300545)：三季度业绩大增63.84%–70.86%，模组龙头持续成长,太平洋证券研究
3656,2018-10-14,蓝思科技：1-9月预计实现净利超10亿元 同比增长17% -23%,红周刊
3657,2018-10-14,晚间重要公告2018年10月14日星期日,Wind
3658,2018-10-14,蓝思科技：前三季预盈近11亿 同比增16.5%-23%,e公司
3659,2018-10-14,【方正固收·转债】股市暴跌 转债跌多涨少——可转债信息跟踪周报（9.29-10.12）,致我们深爱的债券市场
3660,2018-10-13,智能手机行业红利殆尽，卓胜微电子、蓝思们还好吗？,投资界
3661,2018-10-12,宇晶机器存大客户依赖症 经营问题,证券市场周刊
3662,2018-10-11,对比三大股指 创指前十大权重拖累指数度最高,中证网
3663,2018-10-10,蓝思科技业绩依赖补助：上半年获9.62亿 今又获5.8亿,新浪
3664,2018-10-10,胡润百富榜：456人落榜 许家印马化腾等796位富豪财富缩水,凤凰网
3665,2018-10-09,苹果概念股走强 利源精制涨逾6%,e公司
3666,2018-10-09,【早间资讯】2018-10-09,大通证券投教基地
3667,2018-10-09,12家公司昨夜曝利好消息 待检验,中财网
3668,2018-10-09,盘前必读公告：个股重大消息一览,巨丰财经
3669,2018-10-08,太平洋电子|每日公告20181008,刘翔电子研究
3670,2018-10-08,公告精选：乐视网部分银行账户及子公司股权被冻结；上汽集团称上汽通用召回计划对公司业绩无重大影响 关联方问题,每日经济新闻
3671,2018-10-08,蓝思科技：子公司已收到2.84亿元政府补助,e公司
3672,2018-10-08,蓝思科技获近6亿元政府补贴,中证网
3673,2018-10-08,苹果概念股午后走弱 东尼电子等2股跌停,e公司
3674,2018-10-07,【华创电子 耿琛团队】每日资讯/观点（2018-10-08）,王火的科技酒馆
3675,2018-10-07,【方正固收·转债】股市继续反弹 转债跟随上涨 ——可转债信息跟踪周报（9.22-9.28）,致我们深爱的债券市场
3676,2018-10-03,前女首富新变现模式？蓝思科技周群飞身家蒸发严重,南方财富网
3677,2018-10-03,蓝思科技股票行情：半年报符合预期，下半年放量可期,招商证券
3678,2018-09-30,"新三板IPO周报:21家公司中止审核,宇晶机器过会",正点财经
3679,2018-09-30,三一集团位居2018湖南民企100强第二位,红网
3680,2018-09-29,从杨元庆在2018创新科技大会上说的三个关键词看联想蝶变,搜狐
3681,2018-09-28,A股头条之上市公司公告精选（9.29）,金融界
3682,2018-09-28,申万宏源电子|每日资讯公告,申万宏源电子研究
3683,2018-09-28,2018湖南省民营企业100强名单发布 步步高位列第五位,联商网
3684,2018-09-28,蓝思科技控股股东拟发行可交换公司债券 筹资不超过50亿元,TechWeb
3685,2018-09-28,蓝思科技：控股股东拟非公开发行不超50亿元可交换公司债券,e公司
3686,2018-09-27,信息科技：《百度区块链白皮书V1.0》发布,川财证券
3687,2018-09-27,电子数据库更新点评:可穿戴行业进入智能化时代,申万宏源
3688,2018-09-26,半导体、电子设备：政策利好研发驱动型企业 推动大陆电子产业升级,中信建投
3689,2018-09-25,蓝思的“玻璃心”易碎吗？,中国经济周刊
3690,2018-09-25,研发支出加扣比例提高增厚利润利好电子行业科技创新,顶尖财经网
3691,2018-09-25,"电子行业:研发抵扣新政鼓励科技创新,电子产业升级前景光明",东吴证券
3692,2018-09-24,【苹果研究】首周发售评论：调升XS Max出货预估、新Apple Watch远优预期；XR面板出货自10月中下开始出货顺畅,天风国际
3693,2018-09-22,"汇顶科技供货违约遭OPPO""拉黑"" 手机商暗战供应链 违约失信",中国经营报
3694,2018-09-21,蓝思科技：下半年产品良率会有明显提高,Wind
3695,2018-09-21,蓝思科技：下半年产品良率会有明显的提高,e公司
3696,2018-09-20,同苹果合作的中国供应商，如今日子过得怎么样?,搜狐
3697,2018-09-20,宇晶机器诉讼多起坏账频发蓝思科技助力上市为哪般,新浪
3698,2018-09-19,长江电子|苹果深化多维度创新： 客户粘性依旧，ASP有望继续提升,长江电子
3699,2018-09-19,信息科技：中国移动在雄安新区试点部署超级智能系统,川财证券
3700,2018-09-19,81亿限售股本月解禁市值达千亿 这些个股或“翻脸” 解禁,重庆商报
3701,2018-09-19,消费电子行业驭风疾行|深交所“打造新经济主场”系列报道之九,证券时报网
3702,2018-09-19,【广发策略】A股底部再对比——广发流动性跟踪周报 （9月第3期）,戴康的策略世界
3703,2018-09-19,【策略】笃慧、王仕进（研究助理）：创业板解禁规模迎来小高峰——市场资金面周观察-20180918 解禁,中泰证券研究所
3704,2018-09-18,新三板IPO周报：21家公司中止审核，宇晶机器过会,申万宏源
3705,2018-09-18,蓝思科技32.43亿限售股解禁 周群飞目前无减持意愿,证券时报网
3706,2018-09-18,中泰证券：创业板解禁规模迎来小高峰 解禁,中泰证券
3707,2018-09-18,蓝思科技的“苹果依赖症” 半年“暗亏”近4亿元,中国经济周刊
3708,2018-09-18,[快讯]蓝思科技324323万限售股9月19日解禁,中财网
3709,2018-09-17,蓝思科技限售股解禁 大股东暂无减持意向,证券日报
3710,2018-09-17,【申万宏源新三板】21家公司中止审核，宇晶机器过会——新三板IPO周报（2018/9/10-2018/9/16）,申万宏源S新三板
3711,2018-09-17,蓝思科技：关于首次公开发行前已发行股份上市流通的提示性公告,深交所
3712,2018-09-17,蓝思科技午后异动重挫7.16%报9.33元 成交8663万元,腾讯网
3713,2018-09-17,IPO周报：2018年第37周“保持节奏”过3否1 核准批文2家募资25亿元,号外财经网
3714,2018-09-17,上半年大部分净利来自苹果公司支付的研发补助 蓝思科技患上“苹果依赖症”？,中财网
3715,2018-09-17,34家公司本周解禁市值350亿元 解禁,证券时报
3716,2018-09-16,苹果新品发布，它的产业链公司能分多少肉？,和讯
3717,2018-09-16,下周解禁：华鼎股份增发股东账面收益率达33%,大众证券报
3718,2018-09-14,下周491亿市值限售股解禁，环比翻番 解禁,Wind
3719,2018-09-14,前新三板企业宇晶机器成功过会，客户集中度引证监会关注,联讯新三板研究
3720,2018-09-14,蓝思科技加速产能释放，核心优势成就玻璃盖板龙头地位,证券之星
3721,2018-09-13,蓝思科技扣非净利大降276% 被同行喊话要取代？ 盈利能力下降,新浪
3722,2018-09-13,蓝思科技：行业需求稳健增长，打造全产业链平台,财信证券
3723,2018-09-13,新iPhone技术优势明显 产业链公司有望受益于新机销量增长,证券时报网
3724,2018-09-13,苹果新品发布概念股集体上扬 产业链股受益明显,证券时报网
3725,2018-09-13,半年暗亏近4亿！女首富的蓝思科技靠谁活着,中国经济周刊
3726,2018-09-12,湘军上市企业再添“新兵” 宇晶机器成功闯关IPO,犀牛之星
3727,2018-09-12,蓝思科技扣非净利降276% 周群飞“首富”或难保 盈利能力下降,投资时报
3728,2018-09-12,传宇晶机器过会：5家子公司4家亏损 去年净利润不足8000万 亏损,挖贝网
3729,2018-09-12,“四过三”!原新三板公司宇晶机器等IPO“闯关”成功，宇驰检测被否,资本邦
3730,2018-09-12,三家上市公司宣布引入国有资本 国企改革下半年有望再度加速,广州日报
3731,2018-09-11,今日IPO审核4过3 新三板企业IPO热度持续降温,每日经济新闻
3732,2018-09-11,深圳宇驰IPO被否决 再次闯关的金马成功过会,新浪
3733,2018-09-11,第十七届发审委2018年第144次会议审核结果公告,证监会
3734,2018-09-11,拟IPO的湖南宇晶应披露新三板挂牌期间董事长、董秘买卖股票的对手方、交易价格、是否客户或供应商的关联方,财经网
3735,2018-09-11,宇晶机器亮眼业绩 靠母公司支撑,金融投资报
3736,2018-09-10,对大客户依赖日盛 宇晶机器IPO恐不容易,新浪
3737,2018-09-10,快讯：苹果概念股集体跳水,每日经济新闻
3738,2018-09-10,【苹果研究】众多2H18新产品将明显挹注Apple供应链4Q18动能,天风国际
3739,2018-09-09,北上资金新动向！罕见增仓科技股，这一权重板块遭减持,和讯
3740,2018-09-09,半导体、电子设备：密切关注5G发展进程,川财证券
3741,2018-09-09,北上资金明显趋谨慎 卖大买小成资金新动向,新浪
3742,2018-09-07,【电子】郑震湘：PCB、消费电子、LED中报总结-20180906,中泰证券研究所
3743,2018-09-06,"三环集团:主营增长快速,盈利质量提升",上海证券
3744,2018-09-05,太平洋电子|每日公告20180905,刘翔电子研究
3745,2018-09-05,蓝思科技：客户新机发售在即 后发成长弹性值得期待,国海证券
3746,2018-09-05,蓝思科技：持续提升成长潜力 下半年新品放量推升业绩,证券之星
3747,2018-09-05,9月5日早间行业关注,中证网
3748,2018-09-05,【华创电子 耿琛团队】每日资讯/观点（2018-09-06）,王火的科技酒馆
3749,2018-09-04,蓝思科技：对下半年充满信心，年度经营目标没有变化,Wind
3750,2018-09-04,蓝思科技低开低走重挫5.23%报11.23元 成交9466万元,腾讯网
3751,2018-09-04,蓝思科技：二季度环比大幅改善 下半年期待多款新品放量,中证网
3752,2018-09-04,"蓝思科技:多业务布局,打造一站式服务平台",平安证券
3753,2018-09-03,【海通策略】8月产业资本出现净增持（荀玉根、王一潇）,股市荀策
3754,2018-09-03,中报收官 QFII增持股（9月3日）,巨丰财经
3755,2018-09-03,2018苹果秋季发布会将至 苹果概念股有哪些,南方财富网
3756,2018-09-02,华米OV抬升蓝思科技业绩 但周群飞的利润承诺或受压,中金在线
3757,2018-09-02,下周影响市场重要资讯前瞻,新浪
3758,2018-09-01,本月解禁：9月解禁规模为年内第三低 解禁,大众证券报
3759,2018-08-31,紧盯聪明钱，看“外来的和尚”如何念经？,Wind
3760,2018-08-31,受益于华为/OPPO/vivo/小米 蓝思科技上半年净利增长47%,C114通信网
3761,2018-08-31,9月限售股解禁市值：创业板年内最高 中小板年内最低 解禁,证券时报
3762,2018-08-31,QFII连续6个季度持仓90只个股 27只绩优股受机构青睐,证券日报
3763,2018-08-30,高登新材料：产品以质量取胜 大力布局5G领域,Ofweek
3764,2018-08-30,【中信电子】每日动态及海外观点（2018-08-30）,CITICS电子研究
3765,2018-08-30,【中金电子与通信】蓝思科技（300433.SZ）：苹果新机价格回暖，双面、3D迅速渗透,乐平科技视角
3766,2018-08-30,A股早报2018年8月30日星期四,Wind
3767,2018-08-30,30日早间两市重要公司新闻速递,证券时报网
3768,2018-08-30,【华创电子 耿琛团队】每日资讯/观点（2018-08-30）,王火的科技酒馆
3769,2018-08-29,申万宏源电子|每日资讯公告,申万宏源电子研究
3770,2018-08-29,蓝思科技上半年营收破百亿 实现营收净利双增长,中证网
3771,2018-08-29,【安信电子孙远峰每日观点&资讯】（2018-08-30）,远峰电子
3772,2018-08-29,【国金电子】每日资讯&行情（2018-8-29）,国金电子研究
3773,2018-08-29,上半年研发投入费用达8.66亿元 蓝思科技未来发展看点多,红周刊
3774,2018-08-29,蓝思科技：上半年净利润同比增47.37%,Wind
3775,2018-08-29,29日创业板指跌0.80%,新华网
3776,2018-08-29,【通胀与货币，历史与展望】通胀与货币政策存在什么样的关系？今年的通胀预期会导致货币政策收紧吗？,明晰笔谈
3777,2018-08-28,[快讯]兴全绿色基金公布半年报 收益为-12.38%,中财网
3778,2018-08-28,[快讯]兴全趋势基金公布半年报 收益为-7.59%,中财网
3779,2018-08-28,[快讯]中欧恒利基金公布半年报 收益为-1.34%,中财网
3780,2018-08-28,[快讯]银华稳进基金公布半年报 收益为-14.02%,中财网
3781,2018-08-27,电子行业周报：手机创新趋势持续 继续看好消费电子,中财网
3782,2018-08-27,劲拓股份上市4年业绩持续增长 “双轮驱动”战略发力光电模组,证券日报
3783,2018-08-26,长江电子|周观点 5G趋势下电子零部件持续受益,长江电子
3784,2018-08-24,北上资金逆市“买买买” 六只个股彰显投资价值,证券日报
3785,2018-08-24,北上资金逆市“买买买” 45只个股被重点扫货,证券日报
3786,2018-08-22,营收净利翻倍增长 东尼电子上市一年实现跨越式发展,证券日报
3787,2018-08-21,半导体行业周观点：半导体板块回调迎配置良机,中财网
3788,2018-08-21,联得装备应收账款翻倍超营收 负债率达50%,新浪
3789,2018-08-20,太平洋电子|每日公告20180820,刘翔电子研究
3790,2018-08-20,蓝思科技：子公司竞得两地块使用权,中证网
3791,2018-08-19,长江电子|周观点 新技术持续涌现，关注创新趋势,长江电子
3792,2018-08-16,[优异评级]电子行业周报：《信息消费三年计划》营造良好政策环境,中财网
3793,2018-08-15,5G时代手机去金属化成趋势，消费电子行业发展新机遇,全景网
3794,2018-08-15,半导体行业报告简版：信息消费升级、硅含量提升,中财网
3795,2018-08-15,[推荐评级]电子行业周报：国家政策助力科技产业 国产替代进程有望加快,中财网
3796,2018-08-14,A股头条之上市公司公告精选（8.15）,金融界
3797,2018-08-14,太平洋电子|每日公告20180814,刘翔电子研究
3798,2018-08-14,14日晚间公告精选丨韦尔股份：拟近150亿元收购3家公司,21世纪经济报道
3799,2018-08-14,侃财丨我不是个有天赋的演员，但有点投资的天分,证券时报网
3800,2018-08-14,蓝思科技：蓝思转债转股价由24.18元向下修正为16.08元,e公司
3801,2018-08-14,信息消费规模将达6万亿 湖南上市企业迎接时代浪潮,证券日报
3802,2018-08-14,粤鹏环保2018上半年净利898万 同比下滑24%,犀牛之星
3803,2018-08-14,8月14日早间公告集锦,金融界
3804,2018-08-14,早间公告：赣锋锂业拟收购阿根廷锂盐湖项目公司37.5%股权,e公司
3805,2018-08-14,机构解析：周二热点板块及个股探秘,金融界
3806,2018-08-12,长江电子|周观点 高端制程突破，国产晶圆制造新机遇,长江电子
3807,2018-08-09,赵薇丈夫黄有龙香港再布局:设“猪连必和”公司，进军养猪业,搜狐
3808,2018-08-08,午评：沪指半日跌0.32% 水泥建材、钢铁等泛基建板块崛起,证券时报网
3809,2018-08-08,8月8日券商晨会研报汇编,证券日报
3810,2018-08-08,苹果股价创新高而产业链大跌 “预期差”机会隐现,财经网
3811,2018-08-07,【华创电子 耿琛团队】每日资讯/观点（2018-08-07）,王火的科技酒馆
3812,2018-08-05,阿里巴巴刚砸下50亿，刘强东紧接着砸300亿，网友：这小镇有魔力,搜狐
3813,2018-08-03,苹果市值破万亿 A股概念股为何业绩不佳？,证券时报
3814,2018-08-02,【量化沪深港】南下资金回暖，布局港股小盘成长（20180802）,广发金融工程研究
3815,2018-08-02,机构7月调研318家公司偏爱电子、化工等行业,顶尖财经网
3816,2018-08-01,华为首超苹果跃居全球第二 ，智能手机产业链下半年有望回暖（附股）,中证报
3817,2018-08-01,1日创业板指跌1.24%,新华网
3818,2018-08-01,[公司]蓝思科技：预计全年3D玻璃产量约6000-7000万片,全景网
3819,2018-08-01,蓝思科技：上半年手机销售市场比以往淡 对下半年充满信心,e公司
3820,2018-08-01,2018年电子信息百强新鲜出炉（附全名单）！,中国电子报
3821,2018-07-31,【中金电子与通信】手机行业观察及业绩预览：上半年持续疲软，下半年有望提升,乐平科技视角
3822,2018-07-28,跌多涨少 又有转债启动下修,红周刊
3823,2018-07-27,电子行业目前正处年内旺季 5股吹响进攻集结号,证券之星
3824,2018-07-27,【华创电子 耿琛团队】每日资讯/观点（2018-07-27）,王火的科技酒馆
3825,2018-07-26,[看好评级]电子行业2018下半年投资策略：2018虽非电子大年 惟目前正处年内旺季,中财网
3826,2018-07-26,手机市场持续下滑态势迎来拐点,维库电子市场
3827,2018-07-24,向智能化、绿色化发展——我国制造业转型升级成效显现,新华网
3828,2018-07-23,【东方电子】可穿戴设备跨入新时代,剑指电子
3829,2018-07-22,长江电子|周观点 PCB行业在发生着什么,长江电子
3830,2018-07-21,明星经理离职多兴全基金临考,中国经营报
3831,2018-07-20,基金二季度持仓提示投资机会 锁定99只基金增仓股,证券日报
3832,2018-07-19,[互动]蓝思科技：日写蓝思掌上游戏机等产品已开始小量生产,全景网
3833,2018-07-19,全球最大手机玻璃生产商：市场份额超6成，却低调的没有厂名,维库电子市场
3834,2018-07-18,蓝思科技实际控制人增持公司可转债51.52万张,中证网
3835,2018-07-18,[推荐评级]电子行业深度研究报告：苹果新机的规格及定价策略将带动换机需求 布局旺季行情,中财网
3836,2018-07-18,蓝思科技：上半年销售收入增长和预期相差不大,Wind
3837,2018-07-17,浙商证券：蓝思科技买入评级,顶尖财经网
3838,2018-07-17,[优异评级]电子行业周报：面板价格企稳 将呈现阶段性反弹,中财网
3839,2018-07-17,蓝思科技：上半年扣非业绩低于预期 Q3有望迎来转机,浙商证券
3840,2018-07-16,蓝思科技：维持“推荐”评级,中证网
3841,2018-07-16,蓝思科技入股豪恩声学将加速公司一站式布局,维库电子市场
3842,2018-07-16,[推荐评级]蓝思科技(300433)：中报业绩预增 入股豪恩声学布局声学领域,中财网
3843,2018-07-16,[买入评级]蓝思科技(300433)：下半年可期 加速一站式布局,中财网
3844,2018-07-15,【华创电子 耿琛团队】每日资讯/观点（2018-07-16）,王火的科技酒馆
3845,2018-07-15,长江电子|周观点 基本面向上，看好三季度配置机遇,长江电子
3846,2018-07-14,周六最新重磅公司传闻集锦(7月41日),证券之星
3847,2018-07-14,沪指2691点以来 北上资金“抄底”绩优超跌股,大众证券报
3848,2018-07-13,华米OV带动，蓝思科技预计上半年净利同比增长至60%,元器件交易网
3849,2018-07-13,太平洋电子|每日公告20180713,刘翔电子研究
3850,2018-07-13,公告精选：珈伟股份澄清从未参与投资“投之家”；上海莱士炒股亏损，半年报预亏6.61亿元~8.73亿元,每日经济新闻
3851,2018-07-13,蓝思科技发布2018半年报预告：研发创新驱动逆势增长,红周刊
3852,2018-07-13,蓝思科技：上半年净利预增40%—60%,e公司
3853,2018-07-13,深港通十大成交活跃股排名（7月13日）,Wind
3854,2018-07-13,蓝宝石概念股尾盘拉升 东尼电子涨停,e公司
3855,2018-07-13,[买入评级]蓝思科技(300433)：战略延伸至声学领域 平台化超市再添产品,中财网
3856,2018-07-12,太平洋电子|每日公告20180712,刘翔电子研究
3857,2018-07-12,重阳投资、淡水泉等知名私募都来了 这个创业板曾经的“王者”是否有故事？,每日经济新闻
3858,2018-07-12,蓝思科技投资9047万元增资入股豪恩声学,中证网
3859,2018-07-12,午间公告：国新健康控股股东拟增持不低于1亿元 多家公司业绩大幅预增,e公司
3860,2018-07-12,【异动股】苹果概念股表现活跃 东尼电子(603595-CN)等多股涨停,财华社
3861,2018-07-12,蓝思科技大涨5.01%，报13.63元,腾讯网
3862,2018-07-12,特斯拉概念再次启动，安洁科技冲击涨停,Wind
3863,2018-07-12,兴全基金上半年15只权益14只亏损 300亿规模暴款亏7%,中国经济网
3864,2018-07-11,[推荐评级]电子行业点评：18Q2需求弱于预期 Q3有望回暖,中财网
3865,2018-07-11,蓝思科技大跌5.04%，报12.63元,腾讯网
3866,2018-07-11,小米股价“先破后立”信心足 机构扎堆推荐4股,证券日报
3867,2018-07-10,[增持评级]国瓷材料(300285)：H1预增137%-152% 外延并表及补贴驱动高增长,中财网
3868,2018-07-10,7月10日券商晨会研报汇编,证券日报
3869,2018-07-09,MLCC行业景气周期有望延续 概念股迎腾飞契机,证券时报
3870,2018-07-06,岱勒新材暗管排污两吃罚单 生产车间遭环保局查封,华夏时报
3871,2018-07-06,蓝思科技大跌7.67%，报12.40元,腾讯网
3872,2018-07-06,蓝思科技跌3.72%，创年度新低，报12.93元,腾讯网
3873,2018-07-05,蓝思科技“做时代的奉献者”多维度开展助力精准扶贫工作,每日经济新闻
3874,2018-07-05,上市公司争食手机3D玻璃蛋糕,中证报
3875,2018-07-04,总投资近230亿！蓝思科技黄花生产基地等多项目落户长沙,元器件交易网
3876,2018-07-03,蓝思科技：公司为VIVONEX以及荣耀9i供货,中证网
3877,2018-07-03,[互动]蓝思科技：智能家居是公司业务拓展重要方向之一,全景网
3878,2018-07-03,蓝思科技跌2.73%，创年度新低，报13.19元,腾讯网
3879,2018-07-03,迎战5G时代，蓝思科技投资100亿元建设黄花生产基地,维库电子市场
3880,2018-07-03,“入摩”首月 北上资金累计成交增至3524亿元,新华网
3881,2018-07-03,230亿元 长沙经开区再收产业项目大单,科技日报
3882,2018-07-02,蓝思科技跌1.95%，创年度新低，报13.56元,腾讯网
3883,2018-07-02,蓝思科技跌3.18%，创年度新低，报13.39元,腾讯网
3884,2018-07-02,蓝思科技跌0.14%，创年度新低，报13.81元,腾讯网
3885,2018-07-02,7月解禁金额环比下降14.87%，限售股解禁暂入减压区,中证报
3886,2018-07-01,创业板吹响反攻号角？这两只股票成为了排头兵,每日经济新闻
3887,2018-07-01,vivo NEX黑科技背后，隐匿众多“中国芯”身影,元器件交易网
3888,2018-06-29,【国金电子】每日资讯&行情（2018-06-29樊志远）,微信
3889,2018-06-29,[看好评级]电子行业深度报告：消费电子备货旺季来临,中财网
3890,2018-06-29,下周检验反弹真假 下周三大看点,中财网
3891,2018-06-29,蓝思科技大涨5.08%，报20.26元,腾讯网
3892,2018-06-29,三联虹普三连板激活高送转概念股,证券日报
3893,2018-06-27,国产3D玻璃热弯设备明珠，华创力助力手机3D曲面玻璃风潮,元器件交易网
3894,2018-06-27,蓝思科技2017年度10派2.3 超额完成对股东承诺,苏南网
3895,2018-06-27,蓝思科技实行2017年年度分红方案 可转债价格相应调整为24.18元/股,证券日报
3896,2018-06-27,蓝思科技调整2017年度权益分派方案,证券时报网
3897,2018-06-27,手机行业观察：贸易摩擦影响板块信心 基本面回升支撑相对表现,中财网
3898,2018-06-27,长沙市11个重大产业项目集中开工 总投资200余亿元,中新网
3899,2018-06-26,五方光电IPO：九成营收来自前五大客户,斑马消费
3900,2018-06-26,"电子行业周报:贸易摩擦乌云密布,遮掩苹果备货光芒;年内旺季提前来临,惟信心暂处低迷状态",申万宏源
3901,2018-06-25,股市快讯：小米概念股早盘活跃 森霸传感领涨,中国经济网
3902,2018-06-24,精准抢点央行定向降准利好，北上资金本周罕见大幅增配创业板,e公司
3903,2018-06-24,沪深股通终结连续12周净流入，21只个股获逆势大幅增持,每日经济新闻
3904,2018-06-24,长江电子|周观点 看好电子板块三季度边际改善与科技硬实力的长期配置价值,长江电子
3905,2018-06-22,10月中国（长沙）智能制造峰会，揽世界智能制造精华而来,搜狐
3906,2018-06-22,宁德时代Vs比亚迪：谁是最后大赢家？,盖世汽车
3907,2018-06-21,太平洋电子|每日公告20180621,刘翔电子研究
3908,2018-06-21,智能手机市场迎拐点 苹果新品主推LCD屏(受益股),金融界
3909,2018-06-21,东莞招商大会现场签约4000亿，紫光集团去年已签约1000亿,元器件交易网
3910,2018-06-19,宁德时代登顶创业板新一哥 马云旗下基金浮盈超3亿,中国基金报
3911,2018-06-14,"策略点评:AH股溢价指数处于低位,入摩后北上资金持续加仓",正点财经
3912,2018-06-14,国内手机市场结束14个月连跌5月份出货量3800万部,证券时报
3913,2018-06-13,14个月下滑终结 国内手机市场“拐点”来了（附股）,新浪
3914,2018-06-13,4G5G替换空窗期手机市场鏖战 国内四大巨头硬件比拼“短兵相接”,每日经济新闻
3915,2018-06-13,巨额应收款屡遭质疑 三聚环保详解“项目总包”模式,证券时报
3916,2018-06-12,太平洋电子|每日公告20180612,刘翔电子研究
3917,2018-06-12,蓝思科技：“蓝思转债”14日起可转换为蓝思科技股份,中证网
3918,2018-06-12,155亿主力资金近三日大量撤出中小创,证券时报
3919,2018-06-12,欧菲科技、蓝思科技、歌尔声学、科森科技。,国元证券订阅号
3920,2018-06-12,首份CDR招股书披露 小米募资将投向全球业务扩张,中证报
3921,2018-06-11,热点追踪：新能源汽车销量环比增加，关注受益产业链板块,国元财富管理
3922,2018-06-11,6月11日涨停板预测：宁德时代供应商个股有望走强,网易
3923,2018-06-10,5月国内手机出货量正增长 产业链备货有望加快,e公司
3924,2018-06-09,世界杯临近 食品饮料等三类消费股闻“机”起舞,证券日报
3925,2018-06-08,蓝思科技董事会提议下修可转债转股价,证券时报网
3926,2018-06-08,创业板、中小板一周活跃个股排行榜,中证网
3927,2018-06-08,三一筑工丨用智能设备为建筑产业赋能！,慧聪网
3928,2018-06-08,全球资金流向监测：美元走弱边际缓解新兴流出压力，欧洲流出加剧,Kevin策略研究
3929,2018-06-08,电子行业研究:关注技术创新及新应用领域的发展,国金证券
3930,2018-06-07,小米上市聆讯在即 概念股爆发,中国财经网
3931,2018-06-07,智能手机需求见底，瑞信看好舜宇及ASM太平洋 股价应声扬,钜亨网
3932,2018-06-06,深港通十大成交活跃股排名（6月6日）,Wind
3933,2018-06-06,6月6日创业板高活跃度个股一览,中证网
3934,2018-06-06,创业板ETF持续扩大 盯创业板漂亮100(附股),证券时报
3935,2018-06-06,读懂创业板指2017年成绩单,全景网
