,2021-12-31,A股年度“涨停王”出炉，四成交易日均封板,Wind
905,2019-09-26,有机硅企业生产装置密集检修 龙头股合盛硅业涨停,金融界
906,2019-09-26,"有色金属一周回顾:8月工业增加值低位徘徊,制造业投资承压,看好黄金板块",申万宏源
907,2019-09-25,有色金属：继续重点关注贵金属 荐6股,华鑫证券
908,2019-09-23,有色金属：看好黄金板块 荐8股,申万宏源
909,2019-09-17,合盛硅业：2017年第一期公司债券2019年付息公告,上交所
910,2019-08-30,【中信证券化工】合盛硅业（603260）2019年中报点评：最差的时候已经过去，坚定看好龙头成长,CITICS化工研究
911,2019-08-30,超四成草甘膦产能或面临停产，优质磷化工龙头股受益 经营问题,第一财经
912,2019-08-28,合盛硅业(603260.SH)半年度净利润降54.76%至6.54亿元 盈利能力下降,格隆汇
913,2019-08-28,合盛硅业：上半年净利润同比减54.76% 盈利能力下降,Wind
914,2019-08-28,合盛硅业：公司不生产碳化硅,第一财经
915,2019-08-14,合盛硅业股东合盛集团质押144万股 公司去年净利同比增长85%,挖贝网
916,2019-08-14,合盛硅业(603260.SH)控股股东补充质押144万股 股票质押异常,格隆汇
917,2019-08-13,"化工行业周报:PTA加工费进一步下滑空间不大,PC有反弹迹象",浙商证券
918,2019-08-05,化工行业周报:炼油利润适度恢复、有机硅、聚合MDI、PO上涨,浙商证券
919,2019-08-02,连跌几个月后 这些股票获机构看好 7股预测上涨空间超30%,证券时报网
920,2019-08-01,"有色金属行业一周回顾:6月规上工企利润同比下滑,黄金股波动加大建议继续持有 盈利能力下降",申万宏源
921,2019-07-22,有色金属：重点关注贵金属板块 荐6股,华鑫证券
922,2019-07-19,有机硅价格持续上涨 四只个股腾飞在即掘金良机,证券时报
923,2019-07-12,环保加码，A股迎来涨价主题！谁是黄磷第二？,Wind
924,2019-07-04,合盛硅业(603260.SH)拟10派8.2元及转增4股 股权登记日7月10日,格隆汇
925,2019-07-04,合盛硅业：年报推10转4派8.2元 股权登记日7月10日,金融界
926,2019-06-28,合盛硅业：低成本扩张的硅基新材料龙头 审慎推荐评级,华鑫证券
927,2019-06-26,"有色金属行业一周回顾:美国6月议息会议偏鸽,制造业PMI创新低,继续看好黄金股",申万宏源
928,2019-06-19,"有色金属行业一周回顾:中国5月规上企业增加值环比回落0.4%,继续看好黄金股",申万宏源
929,2019-05-31,合盛硅业(603260.SH)控股股东及一致行动人解押2275万股,格隆汇
930,2019-05-30,高管增持股去糟取优，寻价值洼地（附表）,红周刊
931,2019-05-29,合盛硅业(603260.SH)控股股东质押2724.23万股,格隆汇
932,2019-05-29,合盛硅业股东合盛集团质押2724万股 公司去年净利同比增长85%,挖贝网
933,2019-05-24,基本面分化有色板块望迎转机 六股蓄势待发,中证报
934,2019-05-23,5月以来高管大笔净增持？数据统计不靠谱！减持压力未减,中证报
935,2019-05-09,合盛硅业股东富达实业减持8246万股 套现约33.14亿元,挖贝网
936,2019-05-08,合盛硅业(603260.SH)：协议转让完成 罗燚和罗烨栋合计持股12.22%,格隆汇
937,2019-05-08,合盛硅业：股东减持计划实施完毕，协议转让的12.22%公司股份已完成过户登记 减持股份,Wind
938,2019-05-06,【中信证券化工】合盛硅业（603260）2018年年报及2019年一季报点评：价格回落业绩下降，看好龙头持续成长 盈利能力下降,CITICS化工研究
939,2019-05-06,有色金属：美联储维持联邦利率 下调超额存款准备金率5个基点,申万宏源
940,2019-05-05,合盛硅业一季度净利4亿元同比下滑36% 现金流量净额为2.1亿元 盈利能力下降,挖贝网
941,2019-05-04,【申万宏源有色】合盛硅业2018年报点评：2018年业绩低于预期，市占率提升+成本管控保障盈利能力,申万有色公众平台
942,2019-04-30,合盛硅业：一季度净利润同比减36.15% 盈利能力下降,Wind
943,2019-04-30,639家公司连续3年净资产收益率超10% 10大自有资本收益王出炉,证券日报
944,2019-04-24,合盛硅业去年净利增长超过80% 仍阻止不了二股东减持,中财网
945,2019-04-24,"合盛硅业:全年业绩高增长,成本优势价值凸显",东北证券
946,2019-04-24,"合盛硅业:2018年业绩低于预期,市占率提升+成本管控保障盈利能力",申万宏源
947,2019-04-23,合盛硅业去年净利28亿同比增长85% 董事长罗立国薪酬53万元,挖贝网
948,2019-04-22,合盛硅业：2018年净利润同比增85%，拟10转4派8.2元,Wind
949,2019-04-16,合盛硅业(603260.SH)控股股东质押420万股,格隆汇
950,2019-04-01,有色金属：PMI回升高于市场预期 荐2股,申万宏源
951,2019-04-01,化工：聚合MDI再度大幅上调 染料板块表现依然强势,中信建投
952,2019-03-27,有色金属：黄金板块建议积极逢低买入 荐1股,申万宏源
953,2019-03-27,有色金属：镁价上涨关注云海金属 重申持续推荐黄金,申万宏源
954,2019-03-25,合盛硅业：2019年度向金融机构申请综合授信额度提供担保 大额借贷担保,Wind
955,2019-03-25,化工：天嘉宜爆炸事故影响化工供给端 荐10股,中信建投
956,2019-03-14,[看好评级]有色金属一周回顾：最新推荐云海金属 重申持续推荐黄金 短期将迎来金价向上拐点,中财网
957,2019-03-11,A股迎来密集减持期 A股减持新规解读,中研网
958,2019-03-11,合盛硅业：净利润增长100%总经理辞职 第二大股东已转让公司总股本的12.22%,挖贝网
959,2019-03-05,"基础化工行业周报:关注新开工补库存机会,关注环保后周期投产增收的个股",东北证券
960,2019-02-27,"有色金属一周回顾:光伏需求驱动金属硅价格有望上涨,继续重点推荐黄金与合盛硅业!",申万宏源
961,2019-02-26,[互动]合盛硅业：工业硅及有机硅市场价格处于相对低位,全景网
962,2019-02-22,申万宏源：光伏需求及出口增长有望带动金属硅价格上涨,申万宏源
963,2019-02-14,84.46%的浙江上市公司年报预告“跑盈”市场,全景网
964,2019-02-01,节后最具爆发力六大黑马,证券之星
965,2019-02-01,合盛硅业公司动态点评:40万吨工业硅项目顺利投产业绩预比增长近一倍,长城证券
966,2019-01-31,"有色金属行业周报:避险情绪推升金价破1300大关,或将高位保持",国联证券
967,2019-01-30,"合盛硅业:略超市场预期,依靠市占率提升+成本优势穿越周期",申万宏源
968,2019-01-29,合盛硅业2018业绩预增近100% 受益产品销价同升,上海有色
969,2019-01-29,合盛硅业2018年净利增加14亿到15亿元 同比增长92%到101%,挖贝网
970,2019-01-28,合盛硅业：预计2018年净利润同比增长91.83%-101.06%,Wind
971,2019-01-28,合盛硅业：预计2018年净利同比增长91.8%到101.1%,中证网
972,2019-01-28,合盛硅业：2018年净利预增91%到101%,e公司
973,2019-01-28,合盛硅业(603260.SH)2018年度净利润预增13.39亿-14.79亿元 增幅92.46%-102.13%,格隆汇
974,2019-01-28,"合盛硅业:低成本扩产,强化产业链附加值",正点财经
975,2019-01-20,【申万宏源有色】20190121周报：重点推荐合盛硅业！黄金继续看好！观望电解铝反弹行情！,申万有色公众平台
976,2019-01-13,【申万宏源有色】20190114周报：美国基本面恶化趋势愈加明显，黄金继续坚定看好,申万有色公众平台
977,2019-01-10,"有色金属一周回顾:2019年一季度重点推荐黄金板块,锂价再度下跌",申万宏源
978,2019-01-03,合盛硅业7万吨电极厂投产！,上海有色
979,2019-01-01,【申万宏源有色】20190102周报：2019年一季度重点推荐黄金板块；锂价再度下跌,申万有色公众平台
980,2018-12-24,"有色金属行业一周回顾:黄金股回调正是买入良机,长期看好合盛硅业",申万宏源
981,2018-12-23,【申万宏源有色】20181224周报：继续重点推荐黄金板块，长期看好合盛硅业,申万有色公众平台
982,2018-12-16,【申万宏源有色】20181217周报：黄金股回调正是买入良机，长期看好合盛硅业,申万有色公众平台
983,2018-12-12,沪市成交额连续3日不足千亿 三角度详解缩量股潜力,证券日报
984,2018-12-11,合盛硅业总经理方红承辞职 年薪为48.80万元 董监高成员变化,挖贝网
985,2018-12-10,合盛硅业总经理方红承辞职 董事长罗立国暂代履职 董监高成员变化,中国经济网
986,2018-12-04,"有色金属行业一周回顾:短中期持续推荐黄金板块,长期看好紫金矿业和合盛硅业",申万宏源
987,2018-11-28,合盛硅业：实控方承接拟减持解禁股 彰显对公司信心,民生证券
988,2018-11-28,"合盛硅业:大股东一致行动人承接二股东减持股份,大幅下调有机硅价格预测,维持买入评级",申万宏源
989,2018-11-27,实控人儿女接盘解禁股份 合盛硅业股价为何未能一飞冲天？,第一财经
990,2018-11-26,合盛硅业：二股东富达实业向实控人子女转让公司12.22%股份,Wind
991,2018-11-26,合盛硅业：二股东向实控人子女转让公司逾12%股份,e公司
992,2018-11-26,有色金属：中期持续推荐黄金板块 荐2股,申万宏源
993,2018-11-23,合盛硅业大股东巨量减持 坏账风险加大,投资者网
994,2018-11-20,多家公司拟清仓减持，这份风险名单请收好,Wind
995,2018-11-19,多家公司发布减持公告：博天环境等拟遭抛售,Wind
996,2018-11-19,合盛硅业：股东富达实业拟减持不超12.3%,Wind
997,2018-10-30,跌出价值，做反弹还看次新，机构加仓名单出炉,Wind
998,2018-10-30,A股早报2018年10月30日星期二,Wind
999,2018-10-26,下周895亿市值限售股解禁，环比增逾2倍 解禁,Wind
1000,2018-10-25,有色金属一周回顾:四季度重点推荐黄金、关注合盛硅业解禁后投资机会!,申万宏源
1001,2018-10-23,合盛硅业：关于首次公开发行部分限售股上市流通公告,上交所
1002,2018-10-22,【有色丨韩振国 吴江（联系人）】合盛硅业(603260)：业绩增速环比放缓，基本符合预期,方正证券研究
1003,2018-10-22,44股获券商买入评级：中南建设目标涨幅达74%,Wind
1004,2018-10-22,首批上市公司三季报显示社保基金新进8只个股,证券时报
1005,2018-10-21,周五A股大反攻 港资大举抄底了这些个股（附股）,每日经济新闻
1006,2018-10-20,社保基金又下手了！三季度至少买了这几家公司的股票,中财网
1007,2018-10-19,"合盛硅业:有机硅盈利良好,工业硅产能进一步释放,业绩同比大幅增长",正点财经
1008,2018-10-19,[快讯]合盛硅业:使用募集资金和自有资金向募投项目实施主体增资实施募投项目,中财网
1009,2018-10-19,[快讯]合盛硅业:变更募投项目实施地点,中财网
1010,2018-10-19,【民生有色|公司点评】合盛硅业（603260）：业绩保持高增速，行业领先地位愈加稳固,GS有色金属
1011,2018-10-19,合盛硅业（603260）2018年三季报点评：符合预期，金属硅新产能逐渐贡献业绩，下调盈利预测，维持买入评级！,申万宏源研究
1012,2018-10-18,合盛硅业：前三季净利22.46亿元 同比增132%,e公司
1013,2018-10-15,[看好评级]有色金属行业一周回顾：四季度重点推荐黄金、关注合盛硅业解禁后投资机会!,中财网
1014,2018-10-15,[推荐评级]招商基础化工行业周报：液氯、磷矿石、尿素涨幅居前 TDI、丁二烯跌幅较大,中财网
1015,2018-10-09,底部迹象明显，次新吹响反弹号角！寻找错杀标的,Wind
1016,2018-10-07,10月四股解禁市值超百亿 破发股财通证券存抛售预期 连续下跌,金融界
1017,2018-09-29,湖北兴发集团首席科学家王跃林：有机硅行业研发投入不足 企业要加强资源整合,每日经济新闻
1018,2018-09-19,次新股重新走强 三大策略掘金18只潜力股,证券日报
1019,2018-09-12,合盛硅业：2017年第一期公司债券2018年付息公告,上交所
1020,2018-09-12,有色金属行业一周回顾:短中期看好金价上涨!长期关注合盛硅业!,申万宏源
1021,2018-09-10,"化工行业周报:化工中报继续向好,三季度行业维持景气",证券之星
1022,2018-09-06,合盛硅业：发行不超12亿元公司债获证监会核准,Wind
1023,2018-09-05,二季度养老金现身15家公司，两类个股备受青睐,Wind
1024,2018-09-04,国内建成首条高纯电子级多晶硅生产线 概念股受关注,证券时报
1025,2018-09-02,养老金在A股抛弃7只“旧爱”揽入9只“新欢”，这4只个股的中报暴露出养老金的“爱情观”,每日经济新闻
1026,2018-08-28,[推荐评级]基础化工行业周报：电石、三聚氰胺涨幅居前 碳酸锂、VD3跌幅较大,中财网
1027,2018-08-28,[推荐评级]民生化工行业周报：原油价格上涨 PTA产业链持续走高,中财网
1028,2018-08-27,[增持评级]基础化工行业周报：PTA维持强势 关注采暖季限产提前和下游需求旺季的共振,中财网
1029,2018-08-23,国泰君安：上调合盛硅业评级至增持,Wind
1030,2018-08-23,[增持评级]合盛硅业(603260)中报点评：量价齐升助业绩高增长 一体化持续完善,中财网
1031,2018-08-23,养老金斥资近3亿元新进6只成长股 有色绩优股获青睐,证券日报
1032,2018-08-21,关于核准合盛硅业股份有限公司向合格投资者公开发行公司债券的批复,证监会
1033,2018-08-21,[推荐评级]招商基础化工行业周报：聚四氟乙烯、工业萘涨幅居前 R410A、VB12跌幅较大,中财网
1034,2018-08-21,[推荐评级]有色金属行业周报：市场缺乏信心 重视安全边际,中财网
1035,2018-08-21,化工行业:弱势行情选择确定性 旺季将至掘金强势品种,中证网
1036,2018-08-21,[增持评级]基础化工行业周报：涤纶产业链普涨 PA66延续涨势 关注苏北化工园区复产进展,中财网
1037,2018-08-20,[推荐评级]化工行业周报：PTA价格再创新高 DMC、DMF价格上涨,中财网
1038,2018-08-20,[审慎增持评级]合盛硅业(603260)中报点评：工业硅及有机硅新增产能释放 业绩同比大幅增长,中财网
1039,2018-08-17,合盛硅业：有机硅高景气助推业绩高增长 看好公司长期发展,东北证券
1040,2018-08-17,今日资金抢入六只强势股一览（2018年8月17日）,中财网
1041,2018-08-17,【民生有色|公司点评】合盛硅业（603260）：受益产能扩张及产品价格上涨，公司业绩大增,GS有色金属
1042,2018-08-17,合盛硅业（603260）2018年中报点评：符合预期，金属硅新产能逐渐贡献业绩，维持买入评级！,申万宏源研究
1043,2018-08-16,8月16日公司利好公告，合盛硅业半年报净利增长161%,和讯
1044,2018-08-16,合盛硅业：上半年净利润增长161.08%,中证网
1045,2018-08-16,合盛硅业：上半年净利14.46亿元 同比增161%,e公司
1046,2018-08-16,【有色丨韩振国 吴江（联系人）】合盛硅业(603260)：业绩增长超预期，充分受益供改红利,方正证券研究
1047,2018-08-13,午间公告集锦：华东数控拟申请两子公司产清算,金融界
1048,2018-08-13,纽威股份与合盛硅业签订战略合作协议,e公司
1049,2018-08-13,纽威股份与合盛硅业签订战略合作协议,Wind
1050,2018-08-13,[推荐评级]民生化工周报：PTA-聚酯产业链价格再创四年新高,中财网
1051,2018-08-13,[推荐评级]招商基础化工行业周报：丙酮、二甲醚、苯酐涨幅居前 VB12、BDO跌幅较大,中财网
1052,2018-08-07,合盛硅业：鄯善工厂并未受暴雨洪涝灾害影响,中证网
1053,2018-08-01,[推荐评级]招商基础化工行业周报：TDI、PX、EDC涨幅居前 双氧水、聚四氟乙烯、VD3跌幅较大,中财网
1054,2018-07-30,[推荐评级]有色金属行业周报：积极信号促工业金属回暖 仍关注铜铝钴镍,中财网
1055,2018-07-27,财报季谁领跑？10股连续三季营收增速超五成(附名单),证券时报
1056,2018-07-24,[增持评级]基础化工行业周报：TDI、R22、丁辛醇强势上涨 关注苏北化工园区复产进度,中财网
1057,2018-07-23,[推荐评级]招商基础化工行业周报：TDI、聚苯乙烯涨幅居前 双氧水、DMF、醋酸跌幅较大,中财网
1058,2018-07-20,今日近一年上市新股市场表现一览（2018年7月20日）,证券时报
1059,2018-07-19,今日近一年上市新股市场表现一览（2018年7月19日）,证券时报
1060,2018-07-18,[互动]合盛硅业：公司有机硅订单情况维持良好态势,全景网
1061,2018-07-17,化工行业日报：6月我国原油生产同比下降2.3%,中财网
1062,2018-07-16,[推荐评级]招商基础化工行业周报：VB12、环氧氯丙烷、TDI涨幅居前 双氧水、浓硝酸、醋酸跌幅较大,中财网
1063,2018-07-16,今日近一年上市新股市场表现一览（2018年7月16日）,证券时报
1064,2018-07-13,【有色丨韩振国 吴江（联系人）】合盛硅业(603260)：金属硅受益供改好赛道 控成本扩产能优质龙头,方正证券研究
1065,2018-07-10,[买入评级]化工行业周报：化工景气指数转正 关注Q2业绩超预期以及人民币贬值出口受益标的,中财网
1066,2018-07-10,[看好评级]有色金属2018年中报业绩前瞻：新能源略有褪色仍然强劲 紫金矿业略超预期,中财网
1067,2018-07-03,[推荐评级]招商基础化工行业周报：VD3、R32、VB12涨幅居前 R125、苯胺、VA跌幅较大,中财网
1068,2018-07-02,[推荐评级]化工行业周报：原油价格上行提振化工板块 继续关注中报行情和提价品种,中财网
1069,2018-06-30,43公司利润不断改善 13家步入绩优股行列,证券时报
1070,2018-06-29,[推荐评级]基础化工行业2018年中期投资策略报告：环保升级供需改善 寻找确定性的投资机会,中财网
1071,2018-06-27,[推荐评级]招商基础化工行业周报：VD3、焦炭涨幅居前 盐酸、VA、碳酸锂跌幅较大,中财网
1072,2018-06-25,[互动]合盛硅业:目前公司产销处于正常状态,全景网
1073,2018-06-25,2018下半年有色金属行业投资策略：信用收缩金属价格差强人意 新能源行业景气曲折上行,中财网
1074,2018-06-25,"化工行业周报:布局中报行情,关注提价品种",证券之星
1075,2018-06-22,申万宏源-2018下半年有色金属行业投资策略,申万宏源
1076,2018-06-21,弱市重质!A股迎来中报行情，业绩叠加题材必看,Wind
1077,2018-06-20,做反弹还看次新！管理层罕见唱多，二角度筛选小而美,--
1078,2018-06-13,[推荐评级]招商基础化工行业周报：醋酸、丁二烯、乙二醇涨幅居前 VA、VK3、VE跌幅较大,中财网
1079,2018-06-12,"化工行业周报:低估值仍具吸引力,继续关注景气品种",证券之星
1080,2018-06-11,高纯度电子级多晶硅料首次出口 7只白马股被机构扎堆推荐,证券日报
1081,2018-06-10,关注中报业绩预告高增长次新股——新股次新股专题报告（2018.6.4-6.8）,华泰中小市值
1082,2018-06-08,大参考：动力煤主力合约再创新高 相关概念股迎升机,巨丰财经
1083,2018-06-08,合盛硅业：中诚信证评上调公司主体及相关债券评级至AA+,Wind
1084,2018-06-08,巨丰热点前瞻：市场震荡筑底或持续 把握结构性机会,巨丰财经
1085,2018-06-08,集成电路关键基础材料实现量产 六股迎腾飞契机,证券时报
1086,2018-06-06,基础化工行业:H酸延续上涨 醋酸达到十年高位,光大证券
1087,2018-06-06,有机硅低库存价格或破历史高点 3股潜力凸显,证券日报
1088,2018-06-04,[优于大势评级]有机硅行业报告一(深度)：供给偏紧 需求复苏主导此轮长景气周期,中财网
1089,2018-06-04,[推荐评级]招商基础化工行业周报：苯乙烯、ADC发泡剂、醋酸涨幅居前 VK3、VA、R134A跌幅较大,中财网
1090,2018-06-04,"化工行业周报:市场风险偏好降低,坚定看好低估化工股",证券之星
1091,2018-06-03,104家公司净利预增超100%，330家预喜公司业绩持续增长,证券时报网
1092,2018-06-02,37公司利润环比连增 合盛硅业等11家步入绩优股行列,证券时报
1093,2018-05-31,[互动]合盛硅业：公司工业硅生产工艺原料不使用木炭,全景网
1094,2018-05-30,浙江大湾区概念股合盛硅业：有机硅双龙头,南方财富网
1095,2018-05-29,"化工行业周报:环保督查“回头看”启动,关注农药等受益子行业",证券之星
1096,2018-05-28,[推荐评级]招商基础化工行业周报：二氯乙烷、草甘膦、醋酸涨幅居前 VA、VE、R410A跌幅较大,中财网
1097,2018-05-28,"基础化工行业周报:草甘膦、己内酰胺上涨,关注全球油价对化工品的影响",光大证券
1098,2018-05-24,[优于大势评级]化工行业深度报告：周期风再起 新材料跬步精进,中财网
1099,2018-05-23,合盛硅业：鄯善工厂石墨电极项目预计6月全部投产,Wind
1100,2018-05-23,合盛硅业：鄯善工厂石墨电极项目预计6月全部投产,e公司
1101,2018-05-23,"合盛硅业:产能继续扩张,打造全球工业硅龙头",国元证券
1102,2018-05-22,[增持评级]基础化工行业周报：原油盘中突破每桶80美元 环保严查下化工产品多数上涨,中财网
1103,2018-05-18,合盛硅业：鄯善40万吨工业硅项目二季度产能可实现达产,中证网
1104,2018-05-18,30股获券商买入评级 瑞康医药目标涨幅达49.36%,Wind
1105,2018-05-18,"合盛硅业:有机硅双龙头,有机硅再扩产,剑指全球工业硅",东北证券
1106,2018-05-17,[买入评级]合盛硅业(603260)点评：有机硅再扩产 剑指全球工业硅-有机硅双龙头,中财网
1107,2018-05-17,申万宏源：合盛硅业维持买入评级,顶尖财经网
1108,2018-05-17,合盛硅业：成长空间进一步打开 强烈推荐评级,东兴证券
1109,2018-05-17,[强烈推荐评级]合盛硅业(603260)事件点评：有机硅扩产奠定后续增长 成长空间进一步打开,中财网
1110,2018-05-17,申万宏源晨会纪要-180517,申万宏源
1111,2018-05-17,A股早报2018年5月17日星期四,--
1112,2018-05-17,合盛硅业：石墨电极用于工业硅等产品的冶炼,中证报
1113,2018-05-16,合盛硅业：拟44亿投资年产20万吨硅氧烷项目,e公司
1114,2018-05-16,晚间重要公告2018年5月16日星期三,--
1115,2018-05-15,[中性评级]化工行业周报：油价突破上行 TDI、丁辛醇等涨幅居前,中财网
1116,2018-05-15,[推荐评级]招商基础化工行业周报：TDI、三氯乙烯、甲醇涨幅居前 液氯、VB2、VK3跌幅较大,中财网
1117,2018-05-10,[推荐评级]基础化工行业周报：三氯乙烯、纯碱、MDI涨幅居前 液氯、VB2、VE跌幅较大,中财网
1118,2018-05-10,白炭黑巨头卡博特宣布涨价 产品价格持续高位运行(股),金融界
1119,2018-05-09,"合盛硅业:一季报及中报业绩指引均超预期,产能快速扩张的金属硅龙头,维持买入评级",中证网
1120,2018-05-09,[领先大市-A评级]有机硅行业快报：为什么有机硅这么值得看好?,中财网
1121,2018-05-07,[强于大市评级]深度*行业*化工行业周报：油价冲高 聚氨酯产业链上涨,中财网
1122,2018-05-02,"热门次新点评:指数调整基本到位,合盛硅业业绩逆天!",银行信息港
1123,2018-05-02,[中性评级]基础化工行业专题报告：开工率维持高位 行业高景气支撑强,中财网
1124,2018-05-02,私募大佬最新重仓股大曝光！王亚伟、成泉资本都在这,中国基金报
1125,2018-04-28,"合盛硅业2018年一季报点评:有机硅价格上涨带动业绩增长,看好公司产业链一体化协同效应",国海证券
1126,2018-04-27,碳纤维概念有望走强 相关概念股值得重点关注,财富动力网
1127,2018-04-27,369股获券商买入评级 深天马A目标涨幅达76.99%,Wind
1128,2018-04-26,190家增逾50%，中小创占主角，四角度把握中报行情,--
1129,2018-04-26,合盛硅业：一季报及中报业绩指引均超预期 买入评级,申万宏源
1130,2018-04-25,合盛硅业：一季度净利润同比增132.26%,Wind
1131,2018-04-25,"合盛硅业:硅业回暖,产能扩张,公司处于快速成长期",证券之星
1132,2018-04-23,[推荐评级]招商基础化工行业周报：环氧丙烷、苯胺、甲醇涨幅居前 液氯、VB2跌幅较大,中财网
1133,2018-04-23,[强于大市评级]深度*行业*化工行业周报：环氧丙烷、甲醇价格维持强势,中财网
1134,2018-04-23,[推荐评级]民生化工行业周报：甲醇、甲烷氯化物价格上涨 涤纶长丝继续保持高景气,中财网
1135,2018-04-23,[推荐评级]有机硅行业深度报告：纵向一体化引导行业发展 供需紧平衡维持高景气,中财网
1136,2018-04-23,[审慎推荐-A评级]合盛硅业(603260)年报点评：行业景气+规模扩张 硅业巨头快速成长,中财网
1137,2018-04-23,[买入评级]合盛硅业(603260)年报点评：符合预期 产能快速扩张的金属硅龙头 维持买入评级!,中财网
1138,2018-04-23,合盛硅业领涨石墨电极板块,证券之星
1139,2018-04-23,[买入评级]合盛硅业(603260)年报点评：年报业绩高增长 看好公司产业链一体化协同效应,中财网
1140,2018-04-23,130股获券商买入评级 宝钛股份目标涨幅达106.93%,Wind
1141,2018-04-22,[买入评级]合盛硅业(603260)年报点评：硅行业高景气持续 一体化龙头业绩飙升,中财网
1142,2018-04-22,[审慎增持评级]合盛硅业(603260)年报点评：业绩同比大幅增长 新增产能有序释放 硅产业巨头逐步崛起,中财网
1143,2018-04-20,[强烈推荐评级]合盛硅业(603260)年报点评：高增长符合预期 业绩弹性值得期待,中财网
1144,2018-04-20,合盛硅业：2017年度业绩增长132.81%,金融界
1145,2018-04-19,多家公司发布送转方案：国祯环保奥马电器蒙娜丽莎等转增并派现,Wind
1146,2018-04-19,合盛硅业：去年净利润增长133% 拟10派4.41元,e公司
1147,2018-04-16,有色金属：继续推荐合盛硅业 荐3股,申万宏源
1148,2018-04-16,[强于大市评级]深度*行业*化工行业周报：纯碱、环氧丙烷价格维持强势,中财网
1149,2018-04-13,[强烈推荐评级]合盛硅业(603260)事件点评：有机硅价格创新高 业绩弹性进一步显现,中财网
1150,2018-04-13,126股获券商买入评级 荣盛发展目标涨幅达97.52%,Wind
1151,2018-04-12,利润连续爆发50强公司,中金在线
1152,2018-04-12,[推荐评级]基础化工行业2018Q1业绩预告点评：供需格局改善细分行业 创业板业绩大幅上涨,中财网
1153,2018-04-04,[推荐评级]化工行业研究周报：关注一季报行情 建议选择强势板块龙头,中财网
1154,2018-04-03,[强于大市评级]深度*行业*化工行业周报：纯碱、有机硅、涤纶长丝价格稳中有升,中财网
1155,2018-04-02,[推荐评级]民生化工行业周报：继续看好聚酯产业链复苏 纯碱价格存在上涨预期,中财网
1156,2018-04-02,"有色金属一周回顾:新增推荐合盛硅业!贸易战引发市场过度担忧,推荐钴和紫金矿业!",中证网
1157,2018-03-29,[买入评级]合盛硅业(603260)深度研究：高ROE低成本快速扩张的金属硅龙头,中财网
1158,2018-03-26,有色金属：新增推荐合盛硅业 荐2股,和讯
1159,2018-03-20,[看好评级]基础化工行业周报：有机硅行业景气提升 农药龙头高增长可期,中财网
1160,2018-03-20,[看好评级]有色金属行业周报：行情进入稳定上扬阶段,中财网
1161,2018-03-19,[推荐评级]民生化工行业周报：甲醇价格筑底回升 烧碱价格继续上涨,中财网
1162,2018-03-19,合盛硅业领涨石墨电极板块,证券之星
1163,2018-03-19,化工：农药龙头高增长可期 荐9股,东兴证券
1164,2018-03-19,"化工行业2018年周报第11期:关注景气持续品种,静候下游需求回升",证券之星
1165,2018-03-16,沪深上市公司18年3月16日晚间上市公司重要公告,全景网
1166,2018-03-16,合盛硅业：有机硅及工业硅价格同比有不同程度上涨,Wind
1167,2018-03-16,合盛硅业：有机硅及工业硅价格同比有不同程度的上涨,e公司
1168,2018-03-16,有机硅企业拓展高附加值下游产品,中证报
1169,2018-03-13,[看好评级]有色金属行业周报：认清有色慢牛走势 关注工业硅涨价,中财网
1170,2018-03-07,基础化工行业日报：有机硅巨头迈图发布涨价公告,中财网
1171,2018-03-07,32只次新股三年净利增速超25% 哪些可能成为长线大牛股,证券时报
1172,2018-03-07,巨丰热点前瞻：市场风格或切换 关注主板市场机会,巨丰财经
1173,2018-03-07,增速均超25% 哪些次新股可能成为长线大牛股(名单),中财网
1174,2018-03-06,有机硅巨头迈图发布涨价公告，刺激概念股午后冲高,Wind
1175,2018-03-05,[推荐评级]有机硅行业点评报告：海内外需求上行 有机硅行业景气延续,中财网
1176,2018-03-05,"化工行业2018年周报第9期:节后景气迅速回升,适时布局季报行情",证券之星
1177,2018-03-02,[看好评级]有色金属行业周报：钴锂持续发力铝中期价值凸显,中财网
1178,2018-02-26,[看好评级]基础化工行业周报：有机硅价格看涨 关注春耕用肥高峰,中财网
1179,2018-02-26,化工：关注春耕用肥高峰 荐9股,东兴证券
1180,2018-02-17,305公司利润不断改善 54家步入绩优股行列,证券时报
1181,2018-02-13,[看好评级]基础化工行业周报：有机硅行业景气回暖 钛白粉维持高景气,中财网
1182,2018-02-13,"化工行业2018年周报第7期:风险偏好调整,择优业绩确定性",证券之星
1183,2018-02-12,[强于大市评级]有色行业周报：市场系统性风险导致上周板块大幅下挫,中财网
1184,2018-02-09,[增持评级]合盛硅业(603260)深度研究：硅材料产业链完善 募投项目投产强化公司竞争优势,中财网
1185,2018-02-08,干货！2月8日晚间重要公告速读,第一财经
1186,2018-02-08,2月8日增减持：合盛硅业发布员工持股计划,中证报
1187,2018-02-08,合盛硅业：拟推1.7亿元员工持股计划,Wind
1188,2018-02-08,合盛硅业：拟推1.7亿元员工持股计划,e公司
1189,2018-02-08,[看好评级]基础化工行业深度报告：有机硅行业深度报告：供需格局改善 景气提升有望持续至2019年,中财网
1190,2018-02-07,次新股高开低走，聚灿光电跌停,Wind
1191,2018-02-06,[看好评级]有色金属行业周报：电解铝：最坏的时代 最好的时代,中财网
1192,2018-02-01,[买入评级]合盛硅业(603260)点评：年报业绩高增长 全面布局硅产业链一体化进入收获期,中财网
