,2021-12-31,2021年A股年终盘点：十大“水逆”板块在哪里？,Wind
1538,2018-09-14,"宋城演艺:三亚景区表现靓丽,轻重资产稳健扩张",正点财经
1539,2018-09-13,9月13日午后金股精选,中证网
1540,2018-09-11,"休闲服务行业周报第58期:景区门票价格下调,十一之前314个将全部落地",国联证券
1541,2018-09-06,"宋城演艺2018半年度报告点评:存量项目蓬勃发展,新扩张周期扬帆起航",光大证券
1542,2018-09-05,旅游酒店：龙头维持高增长 荐6股,广发证券
1543,2018-09-05,餐饮旅游2018年中报总结：板块业绩持续高增长，龙头助力业绩提升,国信研究
1544,2018-09-05,"休闲服务行业周报第57期:中报披露结束,细分板块业绩差异较大",国联证券
1545,2018-09-04,宋城演艺：宋城景区今年暑期在高基数业绩上继续稳步增长,e公司
1546,2018-09-04,77股获券商买入评级 渤海金控目标涨幅达156.94%,Wind
1547,2018-09-03,文旅产业万亿市场前景 上市公司角逐谁将胜出,全景网
1548,2018-09-03,宋城演艺：三亚、丽江项目长远来看会有持续良好增长,Wind
1549,2018-08-31,【宋城演艺】重组方案微调影响有限，新一轮扩张期支撑主业成长-国信社服曾光团队,光仔看消费
1550,2018-08-31,暑期结束国庆又将临旅游行业高景气,证券时报
1551,2018-08-30,30日潜力排行榜居前的板块(附股),证券之星
1552,2018-08-30,宋城演艺调整六间房与花椒直播重组方案,北京商报
1553,2018-08-30,【平安社服陈雯】宋城演艺（300144）事项点评：六间房重组方案调整，出表推迟不影响最终结果,陈雯消费深度研究
1554,2018-08-30,"宋城演艺:六间房重组方案调整,剥离推迟到19年完成",国金证券
1555,2018-08-29,宋城演艺午后异动重挫7.41%报22.60元 成交8.76亿元,腾讯网
1556,2018-08-29,宋城演艺高开低走跳水7.29%报22.63元 成交6.09亿元,腾讯网
1557,2018-08-29,快讯：宋城演艺押宝浙江新华书店 股价一度大跌近9%,新浪
1558,2018-08-29,演艺龙头，关注异地新项目拓展情况 ——宋城演艺半年报点评,关爱传媒成长小分队
1559,2018-08-29,宋城演艺高开低走跳水7.01%报22.70元 成交1.56亿元,腾讯网
1560,2018-08-29,宋城演艺高开低走跳水5.61%报23.04元 成交1.31亿元,腾讯网
1561,2018-08-29,"休闲服务行业周报第56期:中报披露接近尾声,严控成本、费用为主基调",国联证券
1562,2018-08-28,[推荐评级]餐饮旅游行业周报：短期谨慎精选个股 宋城中青旅中报出色,中财网
1563,2018-08-28,晨会聚焦180828：重点关注华东医药、中国海诚、汉得信息、南极电商、科锐国际、宋城演艺,国信研究
1564,2018-08-28,"宋城演艺:业绩增长符合预期,储备项目丰富",国联证券
1565,2018-08-27,宋城演艺：现场演艺稳健增长，轻资产业务值得期待,财信证券
1566,2018-08-27,[买入评级]社会服务业行业周报：华住Q2业绩符合预期 18H1景区板块业绩表现不佳,中财网
1567,2018-08-27,宋城演艺高开高走拉升5.99%报24.96元 成交1.68亿元,腾讯网
1568,2018-08-27,[买入-A评级]宋城演艺(300144)中报点评：中报符合预期 存量千古情稳健增长 新项目推动未来3年业绩高增可期,中财网
1569,2018-08-26,[优于大市评级]宋城演艺(300144)半年报点评：主业高基数延续高增长 新一轮异地扩张开启,中财网
1570,2018-08-24,宋城炭河古城人均消费仅40元 目前强制卖演出套票,新浪
1571,2018-08-24,[推荐评级]宋城演艺(300144)中报点评：营收持续增长 新项目开业可期有望增厚业绩,中财网
1572,2018-08-24,上半年净利逾6亿 宋城演艺拓文创等新业务,21世纪经济报道
1573,2018-08-24,[买入评级]宋城演艺(300144)中报点评：上半年净利润增长27% 存量业务增长亮眼,中财网
1574,2018-08-24,[强烈推荐评级]宋城演艺(300144)中报点评：中报业绩符合预期 演艺龙头静迎二度花开,中财网
1575,2018-08-24,[买入评级]宋城演艺(300144)中报点评：存量项目成长+增量项目推进 内生盈利增强,中财网
1576,2018-08-24,[增持评级]宋城演艺(300144)中报点评：增量项目稳步推进 将迈入业绩高增长期,中财网
1577,2018-08-24,[推荐评级]宋城演艺(300144)半年报点评：现有景区盈利增长稳健 未来看点是新景区的落地,中财网
1578,2018-08-24,“洋韭菜”如期现身中报 社保也来分一杯羹 A股演绎翘楚能否实现利润三年翻番？,中财网
1579,2018-08-24,沉浸式演出能救宋城演艺吗,北京商报
1580,2018-08-24,宋城演艺:三亚景区靓丽增长 净利率改善明显,华金证券
1581,2018-08-24,【东北社服李慧】宋城演艺（300144）中报点评：三亚景区表现靓丽，轻重资产稳健扩张,东北证券研究所
1582,2018-08-23,宋城演艺上半年营收15.11亿元 六间房仍未完成交割,经济观察网
1583,2018-08-23,宋城演艺：中报业绩兑现，未来三年项目规模大增,中信建投
1584,2018-08-23,【申万旅游】宋城演艺 (300144)半年报点评：三亚受益政策红利呈现高增长，轻资产项目持续发力,申万宏源社服团队
1585,2018-08-23,【东方旅游】宋城演艺：主业回升超预期，新成长周期值得期待,东方旅游家
1586,2018-08-23,[审慎增持评级]宋城演艺(300144)中报点评：盈利能力大幅提升 异地项目稳步推进,中财网
1587,2018-08-23,宋城演艺（300144）财报点评：中报符合预期，新成长新空间助力二次腾飞,国信研究
1588,2018-08-23,"【平安社服陈雯】宋城演艺（300144.SZ）中报点评：盈利增长稳健,未来看点是新景区的落地",陈雯消费深度研究
1589,2018-08-23,[增持评级]宋城演艺(300144)中报点评：业绩增长稳健 聚焦主业再起航,中财网
1590,2018-08-23,【财通社服】宋城演艺(300144)：中报业绩增长稳健，专注主业成就演艺龙头,财通证券研究
1591,2018-08-23,宋城演艺2018上半年净利增长27% 电商平台收入增五成,新京报
1592,2018-08-23,[推荐评级]宋城演艺(300144)中报点评：三亚千古情和六间房表现亮眼 新项目如期推进,中财网
1593,2018-08-23,"宋城演艺:上半年业绩符合预期,新项目有望打开增长空间",东吴证券
1594,2018-08-23,"宋城演艺:三亚及丽江项目表现优异,轻资产预收账款创新高",国金证券
1595,2018-08-22,宋城演艺：上半年净利润同比增27.04%,Wind
1596,2018-08-22,宋城演艺午后异动跳水5.32%报23.33元 成交1.99亿元,腾讯网
1597,2018-08-21,"休闲服务行业周报第55期:华住收购花间堂71.2%股权,加码中高端酒店布局",国联证券
1598,2018-08-20,[强于大市评级]现代服务行业周报：板块深度调整 进入政策消化期,中财网
1599,2018-08-20,宋城演艺午后异动跳水5.01%报23.52元成交2.08亿元振幅7.23%,腾讯网
1600,2018-08-20,[优于大市评级]旅游服务业行业周报：7月航司国际线同增14% 较6月有所回落,中财网
1601,2018-08-20,[买入评级]社会服务业行业研究周报：中免19年接手美兰机场免税采购业务 出境游18年增速反转得以验证,中财网
1602,2018-08-17,[增持评级]社会服务行业宏观系列研究四：经济危机下的边际消费倾向与股价表现,中财网
1603,2018-08-17,【东北社服李慧】宋城演艺（300144）深度报告：演艺翘楚，成长提速,东北证券研究所
1604,2018-08-16,[优异评级]休闲服务行业周报：进入中报披露期 基本面择优,中财网
1605,2018-08-15,[超配评级]8月投资策略：把握回调良机 聚焦优质龙头,中财网
1606,2018-08-15,原有模式陷瓶颈，宋城演艺尝试突围,新京报
1607,2018-08-13,旅游酒店：国旅中报收入快增继续推荐 荐7股,安信证券
1608,2018-08-13,[推荐评级]餐饮旅游行业周报：国旅中报预增48% 张家界武陵源景区门票降价,中财网
1609,2018-08-10,"300144宋城演艺:存量项目支撑稳健成长,散客化助力盈利增强",西南证券
1610,2018-08-09,宋城演艺：桂林千古情开业 公司第三轮项目扩张启动,e公司
1611,2018-08-09,宋城演艺：第三轮项目扩张已经启动，未来项目总数将达15个左右,Wind
1612,2018-08-08,[优异评级]休闲服务行业周报：上半年国内游稳定增长 出境游强势复苏,中财网
1613,2018-08-06,"现代服务行业周报:市场调整明显,坚定看好成长确定性板块龙头",西南证券
1614,2018-08-03,下周176亿市值限售股解禁，环比减少14%,Wind
1615,2018-08-03,宋城演艺：关于部分限售股份上市流通的提示性公告,深交所
1616,2018-08-03,[互动]宋城演艺：4季度九寨项目不重启 整修工作正常进行,全景网
1617,2018-08-02,"宋城演艺:六大核心议题,深度解析宋城远景",国金证券
1618,2018-08-02,"餐饮旅游行业周报:上半年访港旅客增一成,锦江公布6月经营数据",渤海证券
1619,2018-07-31,"休闲服务行业周报第52期:暑期出游迎来酷暑天气,“水”主题公园人山人海",国联证券
1620,2018-07-31,"现代服务行业周报:板块表现亮眼,K12市场关注度提升",西南证券
1621,2018-07-30,[强于大市评级]休闲、生活及专业服务行业周报：免税龙头再填新版图 扩张海外市场,中财网
1622,2018-07-30,[优于大市评级]旅游服务业行业周报：锦江6月REVPAR同增5.4% 酒店成长逻辑持续,中财网
1623,2018-07-30,[领先大市-A评级]餐饮旅游行业周报：中国国旅利好频出 自然景区降价或倒逼多元化发展,中财网
1624,2018-07-30,【东方旅游】每周观点：旺季来临 关注低估值品种的修复行情,东方旅游家
1625,2018-07-30,[买入评级]社会服务业行业周报：中免打造澳门市内免税店 锦江6月经营数据表现不佳,中财网
1626,2018-07-30,餐饮旅游:日上中标上海机场标段免税多重利好,渤海证券
1627,2018-07-27,休闲服务行业日报：小猪短租与海南战略合作,中财网
1628,2018-07-25,[优异评级]休闲服务行业周报：中标邮轮+上海机场 中国国旅高增长可期,中财网
1629,2018-07-24,休闲服务行业日报：故宫博物馆6年来累计接待观众1亿人次,中财网
1630,2018-07-24,休闲服务行业周报：行业保持稳健 关注免税板块,中财网
1631,2018-07-23,[优于大市评级]旅游服务业行业周报：华住2Q18同店REVPAR增长7.9% 经济型房价连续7个季度增长加速,中财网
1632,2018-07-23,每周观点：三亚免税购物再创新高，板块强势反弹,东方旅游家
1633,2018-07-23,[看好评级]餐饮旅游行业周报：国旅中标上海免税店 板块延续强势表现,中财网
1634,2018-07-23,[买入评级]社会服务业行业周报：中免获得上海机场免税经营权 华住酒店Q2表现超预期,中财网
1635,2018-07-19,休闲服务行业日报：锦江等三家中国酒店蝉联17年度全球酒店前十,中财网
1636,2018-07-18,宋城演艺：桂林千古情景区将于7月底正式开园,e公司
1637,2018-07-18,全域旅游引领旅游业转型升级 四细分领域龙头股受关注,中国经济网
1638,2018-07-17,"宋城演艺:中报业绩预增20%-35%,聚焦主业助力轻重资产稳健扩张",正点财经
1639,2018-07-17,[增持评级]宋城演艺(300144)：演艺龙头稳健增长 回归主业未来可期,中财网
1640,2018-07-17,[买入-A评级]宋城演艺(300144)：线下演艺平稳增长 六间房重组后聚焦主业,中财网
1641,2018-07-17,[强烈推荐-A评级]宋城演艺(300144)：中报预增略超预期 三亚宁乡表现靓丽,中财网
1642,2018-07-17,休闲服务行业周报：板块涨幅较大 关注中报业绩优异的公司,中财网
1643,2018-07-17,【社服李跃博】剥离六间房重回演艺主业，新一轮异地扩张蓄势待发——宋城演艺系列报告之一,兴证研究
1644,2018-07-17,宋城演艺持续上涨,中证报
1645,2018-07-17,"休闲服务行业周报第50期:中报业绩预告陆续披露,坚定基本面分析",国联证券
1646,2018-07-16,每周观点：三亚免税购物再创新高，板块强势反弹,东方旅游家
1647,2018-07-16,[买入评级]社会服务业行业研究周报：海南离岛免税收入持续高增长 宋城演艺中报业绩增长20-35%,中财网
1648,2018-07-16,[强于大市评级]现代服务行业周报：天立教育成功上市 港股教育估值切换将近,中财网
1649,2018-07-16,[买入评级]宋城演艺(300144)半年度业绩预告点评：存量项目支撑稳健成长 散客化助力盈利增强,中财网
1650,2018-07-16,[买入评级]宋城演艺(300144)：上半年业绩符合预期 聚焦主业拐点已现,中财网
1651,2018-07-16,"宋城演艺2018年半年报业绩预告点评:业绩符合预期,期待新一轮扩张带来的增长",东莞证券
1652,2018-07-15,【招商旅游】周观点：宋城中报业绩预增20%-35%，丽江旅游上调业绩预测,梅林服务业研究
1653,2018-07-13,宋城演艺半年度业绩预增 净利润增长20%-35%,腾讯网
1654,2018-07-13,宋城演艺大涨5.11%，报25.50元,腾讯网
1655,2018-07-13,59股获券商买入评级 捷成股份目标涨幅达51.26%,Wind
1656,2018-07-13,49家险企密集调研中小创，化学制品行业备受“宠”,Wind
1657,2018-07-13,49家险企密集调研中小创，利亚德等多股最受青睐,Wind
1658,2018-07-13,【社服-黄守宏】宋城演艺深度： “新宋城”扬帆起航，演艺龙头再焕新生,安信证券研究
1659,2018-07-12,宋城演艺涨3.38%，创年度新高，报24.80元,腾讯网
1660,2018-07-11,宋城演艺：六间房拟重组花椒直播 宋城持续强势输出旅游演艺,申万宏源
1661,2018-07-11,[优异评级]休闲服务行业周报：暑期旅游高峰到来 出境游市场持续升温,中财网
1662,2018-07-10,[买入评级]互联网传媒行业周报：优质国产电影掀暑期档观影热潮;互联网龙头CDR回归脚步放慢 主题性投资机会值得关注,中财网
1663,2018-07-10,7月战术反弹只会迟到不会落空！21股机构看涨60%,Wind
1664,2018-07-09,休闲服务行业周报：关注旺季行情和酒店板块的反弹机会,中财网
1665,2018-07-09,宋城演艺大涨5.3%，报23.24元,腾讯网
1666,2018-07-09,"宋城演艺事件点评:六间房重组出表,优势主业回归再待二度花开",中证网
1667,2018-07-09,餐饮旅游行业中期策略-迎接基本面投资最好时代 坚守优质龙头,国信研究
1668,2018-07-08,[买入评级]宋城演艺(300144)：回归强势主业 新成长周期开启,中财网
1669,2018-07-07,宋城演艺重组六间房 并购整合子公司演绎资本新玩法,经济观察网
1670,2018-07-07,宋城演艺：年内将保持“六间房”和“花椒”独立运营,新浪
1671,2018-07-07,秀场、游戏直播盘点：都在借着港股的东风冲刺上市,钛媒体
1672,2018-07-06,大佬言论 | 刘岩：互联网老店是伪命题，微信已步入老龄化,36氪
1673,2018-07-06,六间房被卖 宋城演艺止损,证券市场周刊
1674,2018-07-04,[买入评级]宋城演艺(300144)：剥离六间房专注主业 演艺龙头稳健成长,中财网
1675,2018-07-04,45股获券商买入评级 巨星科技目标涨幅达55.54%,Wind
1676,2018-07-04,机构扎堆调研深跌个股，关注半导体苹果产业链,Wind
1677,2018-07-04,[买入评级]宋城演艺(300144)：六间房重组出表 转移风险增厚利润,中财网
1678,2018-07-04,六间房重组 宋城演艺互联网之“伤”,新京报
1679,2018-07-03,六间房CEO刘岩：与花椒合并追求规模效应 宋城演艺股价被严重低估,经济观察网
1680,2018-07-03,[买入评级]互联网传媒行业周报：重点关注中报预披露及暑期档行情 互联网板块海外上市进程加速迎长期布局机遇,中财网
1681,2018-07-03,[强烈推荐评级]宋城演艺(300144)：六间房重组出表 优势主业回归再待二度花开,中财网
1682,2018-07-03,宋城演艺大跌7.04%，报22.30元,腾讯网
1683,2018-07-03,[中性评级]休闲服务行业周报：六间房拟与花椒直播重组 5月酒店数据有所回落,中财网
1684,2018-07-03,宋城演艺大跌5.04%，报22.78元,腾讯网
1685,2018-07-03,25股获券商买入评级，跨境通目标涨幅达93.04%,Wind
1686,2018-07-03,【东吴晨报0703】【行业】轻工【个股】立讯精密、爱建集团、宋城演艺等,东吴研究所
1687,2018-07-03,花椒补课 反攻PC直播,北京商报
1688,2018-07-02,宋城演艺：六间房与花椒重组后将引入新融资 暂无上市安排,e公司
1689,2018-07-02,研报精选：公司业绩高速增长可期 这三家企业值得关注,和讯
1690,2018-07-02,[优于大市评级]旅游服务行业周报：锦江5月REVPAR同增5.5% 房价仍是主推动力,中财网
1691,2018-07-02,[标配评级]休闲服务2018年下半年投资策略：关注消费升级、拥抱主题投资,中财网
1692,2018-07-02,[看好评级]餐饮旅游行业周报：板块抗跌属性凸显 把握调整中的布局良机!,中财网
1693,2018-07-02,[公司]宋城演艺：花椒会进一步扩大市场规模,全景网
1694,2018-07-02,国信证券晨会纪要-180702,中证网
1695,2018-07-02,45股获券商买入评级 双环传动目标涨幅达75.03%,Wind
1696,2018-07-02,休闲服务行业周报：旺季来临 关注旅游演艺、免税和酒店板块,中财网
1697,2018-07-02,"现代服务行业周报:短期市场系统性调整,核心推荐逻辑不改",西南证券
1698,2018-07-01,[买入-A评级]宋城演艺(300144)：六间房拟重组好于预期 与花椒直播强强联合协同可期,中财网
1699,2018-07-01,宋城演艺财技通天！教你把商誉风险变成巨额利润,中金在线
1700,2018-06-29,[审慎增持评级]宋城演艺(300144)：宋城演艺点评六间房与花椒直播重组 将从宋城表内剥离,中财网
1701,2018-06-29,[买入评级]宋城演艺(300144)重大事项点评：六间房重组花椒出表 宋城回归强势主业,中财网
1702,2018-06-29,六间房花椒重组合并 剥离报表聚焦主业,招商证券
1703,2018-06-29,24股获券商买入评级 保隆科技目标涨幅达131.84%,Wind
1704,2018-06-29,旅游旺季即将来临 两股受益,证券之星
1705,2018-06-29,[买入评级]社会服务行业中期策略：看好行业稳定增长 估值仍有提升空间,中财网
1706,2018-06-29,宋城演艺剥离六间房“抱团”花椒直播 深交所问询交易估值合理性,21世纪经济报道
1707,2018-06-29,重组六间房 宋城演艺以退为进,北京商报
1708,2018-06-29,六间房与花椒抱团合并背后：直播市场进入收割洗牌期,腾讯网
1709,2018-06-28,六间房拟与花椒直播进行重组 两大竞争对手变一家人,国际金融报
1710,2018-06-28,"宋城演艺:剥离六间房以优化股权结构,整体风险降低",中证网
1711,2018-06-28,大公司要闻速览 | iPhone双卡双待；谷歌李飞飞否认离职,腾讯网
1712,2018-06-28,研报精选：这两家公司重大事项进展顺利迎利好,和讯
1713,2018-06-28,宋城演艺：六间房重组剥离 有望三年实现利润翻番,国金证券
1714,2018-06-28,深交所问询六间房与花椒重组 要求说明交易估值合理性,TechWeb
1715,2018-06-28,账上2.5亿却突击分红4亿，花椒六间房重组有猫腻？,新浪
1716,2018-06-28,宋城演艺领涨景点以及旅游板块,证券之星
1717,2018-06-28,深交所就“六间房与花椒重组”向宋城演艺发问询函,Wind
1718,2018-06-28,重组后估值85亿，花椒与六间房抱团取暖未必是一件坏事,钛媒体
1719,2018-06-28,宋城演艺六间房与花椒直播重组 新集团估值不低于85亿元,观点地产网
1720,2018-06-28,花椒直播重组合并六间房 新公司估值85亿元,DoNews
1721,2018-06-28,国金晨讯 | 人民币汇率年内破7概率低；东方财富开启流量自营，业务将实现快增；宋城演艺六间房重组剥离三年实现利润翻番,国金证券研究所
1722,2018-06-28,六间房拟与花椒重组 宋城演艺将套现部分股权,全景网
1723,2018-06-28,[中性评级]宋城演艺(300144)：六间房与花椒重组 协同融合夯实竞争优势,中财网
1724,2018-06-28,宋城演艺旗下六间房估值34亿与花椒重组 或打包资产赴港IPO？,和讯
1725,2018-06-28,宋城旗下六间房启动重组计划,北京商报
1726,2018-06-28,映客上市 六间房花椒重组 资本助推直播行业现马太效应,证券日报
1727,2018-06-28,花椒、六间房宣布合并：周鸿祎和刘岩的新机会,腾讯网
1728,2018-06-27,宋城演艺旗下六间房与花椒直播运营方进行重组,新京报
1729,2018-06-27,花椒直播与六间房合并重组,中证网
1730,2018-06-27,花椒直播和六间房抱团取暖！组建新集团估值不低于85亿元,澎湃新闻
1731,2018-06-27,六间房将与花椒直播重组 刘岩出任CEO,新浪
1732,2018-06-27,花椒直播拟吸收重组六间房，新集团估值超85亿元,财经网
1733,2018-06-27,六间房与花椒战略重组 联手打造直播行业新旗舰,证券时报
1734,2018-06-27,宋城演艺：子公司六间房与花椒直播运营方进行重组,e公司
1735,2018-06-27,宋城演艺：六间房吸收合并花椒直播,Wind
1736,2018-06-27,宋城演艺被疑“割洋韭菜”，主题公园+IP扩张，路在何方？,搜狐
1737,2018-06-27,全域旅游引领旅游业转型升级 四细分领域龙头股受关注,证券日报
1738,2018-06-26,"现代服务行业周报:市场大幅调整,港股教育基本面扎实仍坚挺",西南证券
1739,2018-06-25,休闲服务行业日报：黑龙江发起成立50亿元旅游产业发展基金,中财网
1740,2018-06-25,旅游餐饮周报：中青旅政府补贴超预期海南免税逐步完善,顶尖财经网
1741,2018-06-23,宋城演艺疑“割洋韭菜”遭深交所问询 回应称利润翻两三番是愿景不是承诺,中国经营网
1742,2018-06-21,"现代服务行业周报:中教控股再落一子,龙头外延逻辑持续验证",西南证券
1743,2018-06-20,社会服务:受世界杯带动 俄罗斯旅游关注度上升,平安证券
1744,2018-06-14,"休闲服务行业周报:端午行业继续维持高景气度,关注景区类公司",中航证券
1745,2018-06-12,[中性评级]休闲服务行业周报：金陵集团整合酒店旅游资源 世界杯来袭关注主题,中财网
1746,2018-06-12,宋城演艺轻资产项目快速扩张,北京商报
1747,2018-06-11,宋城演艺：首批纪念品计划于下半年在景区面市,中证网
1748,2018-06-11,餐饮旅游:华强方特启动IPO 国旅设立中免总部,渤海证券
1749,2018-06-11,"现代服务行业周报:港股教育逻辑不改,关注成长属性核心标的",西南证券
1750,2018-06-08,[增持评级]社会服务行业2018年下半年投资策略：白马成长齐飞 科技驱动内生提升,中财网
1751,2018-06-07,[推荐评级]餐饮旅游行业6月投资策略：大涨后仍有机会 超配板块精选龙头,中财网
1752,2018-06-06,美女总裁讲大话遭问询 宋城演艺董秘风控水平待提高,新浪
1753,2018-06-06,宋城演艺称未来几年利润翻两三番翻被指炒作，深交所发关注函,澎湃新闻
1754,2018-06-06,宋城演艺获关注函：对利润总量翻番的具体措施作说明,观点地产网
1755,2018-06-06,宋城演艺收深交所关注函 需解释利润翻三番是否属实,凤凰网
1756,2018-06-06,宋城忽悠洋韭菜利润翻番 深交所要求自查内幕知情人,新浪
1757,2018-06-06,宋城演艺利润总量翻番遭深交所下发关注函,财界网
1758,2018-06-06,宋城演艺收到深交所关注函,金融界
1759,2018-06-06,休闲服务行业日报：预计2018年亲子游市场将达500亿元规模,中财网
1760,2018-06-04,[推荐评级]餐饮旅游行业周报：4月锦江REVPAR延续增势 中免获澳门机场免税经营权,中财网
1761,2018-06-04,[推荐评级]传媒行业周报：爱奇艺再创新高 A股调整中继续推荐头部公司,中财网
1762,2018-06-04,休闲服务行业周报：板块涨幅较大 关注免税和休闲游板块,中财网
1763,2018-06-04,"现代服务行业周报:稀缺资产推动增长,坚定看好港股教育",西南证券
1764,2018-06-03,上周机构调研路径曝光：华夏基金、挪威中央银行等调研了这些股,证券时报网
1765,2018-06-01,宋城演艺：有信心未来几年内将利润总量、公园规模体量翻二至三番,Wind
1766,2018-06-01,休闲服务行业日报：UBER CEO表示公司计划2019年上市,中财网
1767,2018-05-31,[增持评级]2018年社会服务行业中期策略报告：买入优质成长 关注机制改善,中财网
1768,2018-05-31,华强方特再启A股冲关 两月市值骤增逾20亿,21世纪经济报道
1769,2018-05-30,政策严控下，“假公园真地产”有望缓解,新京报
1770,2018-05-28,[强于大市评级]现代服务行业周报：21世纪教育即将上市 港股教育再添新军,中财网
1771,2018-05-28,[增持评级]旅游服务业行业周报：携程2Q18收入增幅预期提升至12-17% 板块基本面维持向上,中财网
1772,2018-05-23,"现代服务行业周报:港股教育再创新高,板块投资价值持续显现",西南证券
1773,2018-05-16,[优异评级]休闲服务行业周报：中国游客重回韩国扫货 乐天销售额猛增45%,中财网
1774,2018-05-16,休闲服务行业深度报告：行业持续良性增长 旅游综合、酒店子板块表现亮眼,中财网
1775,2018-05-16,[看好评级]餐饮旅游行业周报：免税强势领涨 继续坚定看好中国国旅,中财网
1776,2018-05-16,"休闲服务行业周报第40期:中国国旅大幅收涨,持续看好免税业务发展",国联证券
1777,2018-05-15,[强于大市评级]现代服务行业周报：推行终身职业培训 职业教育再获利好,中财网
1778,2018-05-14,[推荐评级]餐饮旅游行业周报：Q1万豪大中华区REVPAR增长近12% 首旅锦江触底反弹,中财网
1779,2018-05-14,[增持评级]旅游服务业行业周报：持续推荐酒店和海南主题标的,中财网
1780,2018-05-14,[强于大市评级]社会服务行业周报：我国在线旅游市场规模超900亿 80/90后成主要用户,中财网
1781,2018-05-11,[优异评级]休闲服务行业周报：中国国旅大幅收涨 持续看好免税业务发展(以此为准),中财网
1782,2018-05-10,[买入评级]休闲服务行业月度分析报告：免税、酒店、出境游延续向好 继续看好龙头公司,中财网
1783,2018-05-10,休闲服务行业日报：国际航协：3月份全球航空载客率达82.4%,中财网
1784,2018-05-09,[买入评级]旅游行业年报1季报总结分析：免税、酒店、出境游高景气持续 龙头公司稳健成长,中财网
1785,2018-05-09,[增持评级]旅游服务业行业周报：行业整体强劲 重点推荐酒店板块,中财网
1786,2018-05-09,休闲服务行业日报：万豪与TED开展深度合作,中财网
1787,2018-05-08,[优异评级]休闲服务行业周报：年报和一季报披露结束 继续看好成长股,中财网
1788,2018-05-08,休闲服务板块：龙头强者恒强国企引领增长,顶尖财经网
1789,2018-05-08,[推荐评级]餐饮旅游行业5月投资策略：财报季后关注绩优股 回调带来买点,中财网
1790,2018-05-08,[超配评级]社会服务行业17年年报及18年一季报总结：股价与业绩完美拟合 迎接基本面投资最好时代,中财网
1791,2018-05-08,[增持评级]休闲服务行业周报：春暖花开 布局正当时,中财网
1792,2018-05-07,[买入评级]社会服务行业周报：五一数据符合预期 国旅18Q1表现超预期,中财网
1793,2018-05-07,[强于大市评级]社会服务行业月报：五一全国游客预计达1.49亿 短途游更受喜爱,中财网
1794,2018-05-07,[中性评级]休闲服务行业2017年年报&2018年一季报回顾：免税业绩表现亮眼 行业分化逐渐明显,中财网
1795,2018-05-07,休闲服务行业周报：行业稳定增长 关注免税和周边游板块,中财网
1796,2018-05-07,国海证券：宋城演艺买入评级,顶尖财经网
1797,2018-05-02,五一数据点评(旅游酒店及餐饮行业)：旅游行业延续高景气度,中财网
1798,2018-05-02,休闲服务行业周报：文化和旅游部、财政部：推广旅游领域PPP模式,中财网
1799,2018-05-02,"300144宋城演艺:线上线下协同+轻重结合扩张,开启新的成长期",平安证券
1800,2018-05-02,59国赴海南旅游免签 相关概念股有望受益(附股),财富动力网
1801,2018-05-02,“五一”旅游市场再创佳绩 五股迎腾飞契机,证券日报
1802,2018-04-28,我国主题公园发展逆势上扬 这四只个股或有机会,证券时报
1803,2018-04-28,我国主题乐园发展正迎来爆发期 四股或再接再厉,证券时报
1804,2018-04-28,"宋城演艺:18q1业绩增长平稳,毛利提升带动利润增长",国金证券
1805,2018-04-28,东海证券休闲服务行业日报,东海证券
1806,2018-04-27,"宋城演艺:新项目陆续推进,产品优化、营销升级带动盈利能力提升",中证网
1807,2018-04-27,"宋城演艺:毛利率提升推动净利润增长,新项目有序推进建设中",平安证券
1808,2018-04-26,[中性评级]宋城演艺(300144)季报点评：业绩符合预期 轻重结合驱动业绩增长,中财网
1809,2018-04-26,[买入-A评级]宋城演艺(300144)季报点评：一季度业绩符合预期 盈利能力提升成亮点,中财网
1810,2018-04-26,[买入评级]宋城演艺(300144)季报点评：演艺业务维持稳定增长 轻重资产项目稳步推进,中财网
1811,2018-04-26,[审慎增持评级]宋城演艺(300144)季报点评：盈利能力大幅加强 新项目推进速度加快,中财网
1812,2018-04-26,宋城演艺：新项目陆续推进 买入评级,东吴证券
1813,2018-04-26,【一季报|宋城演艺】一季报稳定增长，期待新项目新技术新空间,微信
1814,2018-04-25,宋城演艺：一季度净利润同比增31.48%,Wind
1815,2018-04-25,[强于大市评级]现代服务行业周报：民促法草案发布 政策进一步细化,中财网
1816,2018-04-25,[审慎增持评级]宋城演艺(300144)：新一轮异地项目扩张助老白马焕发第二春,中财网
1817,2018-04-24,[看好评级]餐饮旅游行业周报：餐饮旅游行业把握板块调整阶段优质龙头的布局机会,中财网
1818,2018-04-23,[强于大市评级]社会服务行业周报：文化和旅游部加大整治市场力度 推动优质旅游发展,中财网
1819,2018-04-23,[推荐评级]海南政策点评系列(三)：海南入境政策再放开 离境退税及离岛免税均将受益,中财网
1820,2018-04-23,[推荐评级]餐饮旅游行业周报：首旅华住Q1经营靓丽 板块回调龙头再迎买点,中财网
1821,2018-04-23,[买入评级]【再读龙头系列之宋城演艺】宋城演艺(300144)：内外兼修平台共振 演艺帝国拓土开疆,中财网
1822,2018-04-23,新品质新科技新征途 宋城演艺全面发力二次扩张,证券日报
1823,2018-04-19,[优异评级]休闲服务行业周报：进入年报和一季报密集披露期 关注业绩高增长个股,中财网
