,2021-12-31,A股年度“涨停王”出炉，四成交易日均封板,Wind
1690,2019-10-14,中公教育（002607）快评：2020年国考招录超预期反弹，今年教师业务爆发式增长,国信研究
1691,2019-10-14,教育行业跨市场周报(第93期):职教和信息化行业三季报业绩靓丽,光大证券
1692,2019-10-14,"2019教育行业周报第39期:职教政策再推进--社服领域人才建设势在必行,产教融合试点方案落地",国金证券
1693,2019-10-13,【华泰社服|动态点评】餐饮旅游板块2019年三季报业绩前瞻：景气企稳，抱紧白马和真成长,华泰餐饮旅游
1694,2019-10-11,旅游行业黄金周点评暨三季报前瞻：黄金周平稳但免税一马当先，预计三季报增长稳定,国信研究
1695,2019-10-11,中教控股入学人数同比大增35%，新学年民办教育怎么看？,格隆汇
1696,2019-10-09,旅游酒店：社会服务行业2019年三季报业绩前瞻 荐6股,长江证券
1697,2019-09-30,"教育行业跨市场周报(第92期):恒企江勇任上市公司董事长,开元治理结构实现里程碑式跨越",光大证券
1698,2019-09-30,"传媒周报:维持加配传媒观点,行业技术发展与业绩改善或将迎来共振",证券之星
1699,2019-09-20,中公教育：市场规模有待拓展 龙头优势持续凸显,南方财经网
1700,2019-09-18,社会服务板块 二八分化 龙头壁垒持续提升,财富动力网
1701,2019-09-17,中公教育盈利能力持续提升 半年净利翻倍经营现金流44亿,长江商报
1702,2019-09-17,华图教育迈开借壳第一步 公考双雄能否A股聚首,北京商报
1703,2019-09-16,24股获券商买入评级 新北洋目标涨幅达50.26%,Wind
1704,2019-09-12,【国金晨讯精选】国投电力深度，中公教育市场规模测算，产业债调整评级汇总，汽车行业1H19经营情况专题,国金证券研究所
1705,2019-09-12,"中公教育市场规模详细测算:3700亿总市场,“工业化”进程中,龙头企业作用当仁不让",国金证券
1706,2019-09-09,7年6次冲击 华图教育等待IPO,投资界
1707,2019-09-09,华图教育”闯关“创业板借壳 山鼎设计已现四连板,e公司
1708,2019-09-09,A股教育概念股半年考：是“涅槃新生”，还是“尘埃落地”,全景网
1709,2019-09-09,十年上市梦未了 公考巨头华图教育又谋借壳？,新京报
1710,2019-09-05,A股涨声一片！大金融发威，科技、世界铜王、5G妖股逞强,Wind
1711,2019-09-05,媒体：下半年ROE将有望企稳回升 荐14股,广发证券
1712,2019-09-05,【民生·教育团队】2019年中期策略报告：结构性机会把握双主线，职教+信息化,MS EDU研究
1713,2019-09-05,华图教育五次冲击IPO失败后 7.5亿元借壳山鼎设计或转战A股 IPO融资异常,GPLP犀牛财经
1714,2019-09-05,华图教育获山鼎设计30%股权 将成创业板借壳第一股？,新京报
1715,2019-09-05,社会服务行业2019年中报总结：Q2板块业绩增长放缓免税演艺逆势恒强 盈利能力下降,国信证券
1716,2019-09-05,华图教育背后的资方：达晨创投10年不退不减，海尔3年无回报,全景网
1717,2019-09-05,【新时代传媒】中公教育（002607.SZ）中报点评：中期业绩劲增132%，公考稳健新业务提速或保全年业绩高增长,关爱传媒成长小分队
1718,2019-09-04,华图教育7.5亿拿下控股权，山鼎设计（300492.SZ）一字涨停,格隆汇
1719,2019-09-04,【民生 教育团队】中公教育19年中报点评：业绩大幅增长，多元化产品布局成效显著,微信
1720,2019-09-04,三大角度择选“成长新星” 谁将复制十倍神话？,证券时报
1721,2019-09-03,定增募资缩水成常态，错过大涨机构却称“不可惜”,第一财经
1722,2019-09-03,上调评级至买入策略选股（9月3日）,Wind
1723,2019-09-03,『早安，新时代！』晨会早读2019/9/3:今日关注： 中公教育、永辉超市、长江电力,新时代证券研究
1724,2019-09-03,"东北证券：将中公教育评级调高为""买入""",Wind
1725,2019-09-03,"中公教育:新品扩张表现突出,龙头地位进一步巩固",东北证券
1726,2019-09-02,借壳山鼎设计 华图教育这次将如愿还是再次梦碎？,新浪
1727,2019-09-02,"汽车行业周报:对美汽车关税恢复,汽车行业小幅上涨",山西证券
1728,2019-09-02,"中公教育:公职类考试培训市场翘楚,业绩持续高增长且未来仍有翻倍空间",证券之星
1729,2019-09-01,教育行业：跟谁学2019Q2净收入增413% 火花思维完成8500万美元D轮融资,广证恒生
1730,2019-09-01,【新时代传媒 胡皓团队】中公教育：中期业绩劲增 132%，公考稳健新业务提速或保全年业绩高增长,新时代证券研究
1731,2019-08-30,联姻山鼎设计，华图教育能否再次冲刺A股？,中国经营网
1732,2019-08-30,"教育行业2019Q4投资策略:下半年职教旺季,业绩显弹性,早教具备孕育大龙头潜力",上海证券
1733,2019-08-22,中公教育公布漂亮中报同时，华图教育或借壳山鼎设计第六次再冲IPO,全景网
1734,2019-08-22,"中公教育:公考收入逆势增长,跨赛道扩张持续兑现",申万宏源
1735,2019-08-21,“创业板借壳”：这次华图教育能第一个吃螃蟹么？,环球老虎财经
1736,2019-08-21,中公教育：业绩延续高增长 增持评级,广发证券
1737,2019-08-21,华图教育五度上市折戟 如今受让山鼎设计30%股权引发借壳猜想,金融界
1738,2019-08-21,中公教育（002607）：可复制模式多赛道布局，逆势增长持续可期,东兴社服
1739,2019-08-21,【教育-中公教育(002607)】范欣悦、吴张爽：公考稳定增长，教师等新赛道爆发-20190820,中泰证券研究所
1740,2019-08-21,创业板改革如箭在弦华图教育或分步借壳山鼎设计,证券时报
1741,2019-08-21,"中公教育2019半年度报告点评:业绩优于市场预期,盈利能力持续提升",光大证券
1742,2019-08-21,"中公教育:公考逆势增长,新品类发力高增,盈利持续强化",上海证券
1743,2019-08-21,"中公教育:量价齐升业绩高成长,新品类放量多点开花",西南证券
1744,2019-08-20,"中信建投：将中公教育评级调高为""买入""",Wind
1745,2019-08-20,【中信证券】中公教育2019H：逆势增长凸显龙头地位，全年高增长可期,学而时思
1746,2019-08-20,黄金股也要看成色 基金青睐业绩确定性,新浪
1747,2019-08-20,中公教育(002607)线上业务量价齐升， Q2单季经营性现金流净同比增长79.4%，下半年业绩乐观 | 方正教育姚蕾,杨仁文研究笔记
1748,2019-08-20,国考缩招教师及基层成新增长 中公教育净利增132.2%,新浪
1749,2019-08-20,民办高校与职业培训为教育行业最佳赛道——“不一样的财报解读”系列之2019年中报,东兴社服
1750,2019-08-20,【民生 教育团队】中公教育19年中报点评：业绩大幅增长，多元化产品布局成效显著,微信
1751,2019-08-20,中公教育（002607）2019年中报点评：业绩持续高增长，龙头跨赛道复制扩张可期,国信研究
1752,2019-08-20,中公教育2019年上半年盈利4.9亿 产品升级,挖贝网
1753,2019-08-20,【朝闻国盛0820】重磅报告：硬核资产黄金时代！,国盛证券研究所
1754,2019-08-20,"中公教育:1H19收入同增49%,归母净利同增132%近预告上限,毛利率&净利率双升",国金证券
1755,2019-08-20,"中公教育2019中报点评:业绩翻倍,全面看好",国元证券
1756,2019-08-19,国考省考缩招大背景下，中公教育净利润增长132%至4.93亿元,全景网
1757,2019-08-19,中公教育(002607.SZ)半年度净利润升132.18% 累计培训人次升44.35%至178.9万,格隆汇
1758,2019-08-19,中公教育：上半年归属于公司股东的净利润约为4.93亿元，同比增长132.18%,Wind
1759,2019-08-19,2019教育行业周报第32期:9月9日中国东方教育&中国科培&新东方在线将进入港股通,国金证券
1760,2019-08-16,"教育行业跨市场周报(第85期):ATA宣布完成收购ACG,转型国际教育服务",光大证券
1761,2019-08-12,传媒业董秘离职率最高 ST富控长城影视半年走3任董秘 董监高成员变化,新浪
1762,2019-08-12,"传媒行业周报:从中报业绩看下半年机会,建议把握传媒行业低估值机会",证券之星
1763,2019-08-06,"教育行业2019周报第30期:2018年教育事业发展统计公报公布,窥一斑而见全貌",国金证券
1764,2019-08-03,中公教育：职业教育培训龙头 扩张发展可期,南方财经网
1765,2019-07-31,"传媒行业周报:国漫《哪吒》高票房引领暑期档,传媒板块配置正当时",证券之星
1766,2019-07-30,"2019年教育行业周报第29期:新东方进入较为乐观周期VS好未来重注线上,各方承压",国金证券
1767,2019-07-30,"教育行业跨市场周报:好未来1Q20收入+28%,新东方4Q19收入+20%",光大证券
1768,2019-07-29,"汽车行业周报:科创板开市,首批公司中半数与汽车有关",山西证券
1769,2019-07-26,"文化传媒行业跟踪报告:基金持仓持续下滑,龙头集中度有所提升 连续下跌",渤海证券
1770,2019-07-23,向更多职业教育领域扩张，中公教育能否实现“面面俱到”,全景网
1771,2019-07-23,餐饮旅游行业周报:19Q2社服板块基金持仓分析,安信证券
1772,2019-07-22,"汽车行业周报:传统车企逐渐开放,推进智能化与网络平台",山西证券
1773,2019-07-22,"教育行业跨市场周报(第82期):中汇集团在港上市,FY19H1收入3.5亿元",光大证券
1774,2019-07-22,"传媒行业周报:悲观预期或已尽显,可关注下半年是否拐点将至",证券之星
1775,2019-07-20,互联网传媒19中报前瞻：职教、新媒体和游戏龙头高景气，出版龙头依旧稳健【申万互联网传媒林起贤团队】,申万互联网传媒
1776,2019-07-15,日常消费品：社服中报季关注优质个股 荐17股,东兴证券
1777,2019-07-15,"社会服务行业7月投资策略暨中报前瞻:预计板块中报稳定增长,中线坚守龙头",国信证券
1778,2019-07-12,政策驱动 教育板块有望驶入“快车道”,中证报
1779,2019-07-11,【中信证券丨社服】2019年中报业绩前瞻—总体平稳，龙头突出,麦高玩乐游
1780,2019-07-11,年内A股重大重组事件近300起，已有4起重组成功买壳上市,格隆汇
1781,2019-07-10,社服｜总体平稳，龙头突出：A股重点公司2019年中报业绩前瞻,中信证券研究
1782,2019-07-10,中报前瞻:重点公司预计持续靓丽表现,西南证券
1783,2019-07-10,"休闲服务行业周观点报告:口岸出境免税政策变更,锦江5月入住率回暖",万联证券
1784,2019-07-09,【东兴社服】中公教育：高效管理与平台化发展，奠定持续增长基础,东兴社服
1785,2019-07-09,17股获券商买入评级 杰瑞股份目标涨幅达27.36%,Wind
1786,2019-07-09,借壳上市助力“弯道超车”： 中公教育首份半年报业绩翻倍,21世纪经济报道
1787,2019-07-09,"中公教育:H1业绩高增持续,关注下半年传统旺季继续演绎",上海证券
1788,2019-07-09,"教育行业周报:中汇集团即将在港上市,东软教育递交招股书",上海证券
1789,2019-07-08,中公教育中报业绩预计高增，广州酒家拟收购老字号陶陶居,安信证券
1790,2019-07-08,股价低迷，改名来帮忙！盘点A股“奇葩”事,Wind
1791,2019-07-08,教育行业：本周重点关注跟谁学 主打名师模式的在线教育上市公司,中信建投
1792,2019-07-08,【国元教育】中公教育(002607)2019中报点评：业绩翻倍，全面看好,铁榔头研究
1793,2019-07-08,【华泰社服|公告点评】中公教育：新赛道高速增长，中报预计高增长,华泰餐饮旅游
1794,2019-07-08,中报预喜个股开盘普涨，杰瑞股份、永高股份一字涨停,Wind
1795,2019-07-08,最新公告揭露重大利好 九只股今日或冲涨停,证券之星
1796,2019-07-08,【教育-中公教育(002607)】范欣悦：高成长性职教龙头，19H1业绩预增100～135%-20190706,中泰证券研究所
1797,2019-07-08,"2019教育行业周报第26期:线教育竞争加剧,K12网校暑期招生战愈演愈烈",国金证券
1798,2019-07-08,"现代服务行业周报:教育板块表现良好,出境免税政策出台",西南证券
1799,2019-07-07,17公司获得买入评级-更新中,中财网
1800,2019-07-06,中公教育上半年净利5亿同比增长135% 新一轮教研改进成效显著,挖贝网
1801,2019-07-05,【国金教育】中公教育：成长中的龙头股，19H1业绩预增100%-135%,草叔消费升级研究
1802,2019-07-05,中公教育预计2019上半年净利润同比增长超100.14%,资本邦
1803,2019-07-05,7月5日晚间上市公司十大重磅公告,巨丰财经
1804,2019-07-05,中公教育2019年上半年预计盈利4.25亿元-5亿元，增长超一倍,全景网
1805,2019-07-05,中公教育(002607.SZ)2019年上半年净利润预增100.14%-135.46%,格隆汇
1806,2019-07-05,中公教育：部分监事、副总经理辞职 董监高成员变化,Wind
1807,2019-07-05,中公教育：上半年净利预增超1倍,Wind
1808,2019-07-03,"教育行业周报:中教控股收购南方翻译学院,科斯伍德整合龙门教育剩余股权",上海证券
1809,2019-07-01,教育行业跨市场周报(第79期):中公教育和中国东方教育深度对比,光大证券
1810,2019-06-26,社会服务行业2019年中期投资策略：优质龙头为体，弹性品种为用,国信研究
1811,2019-06-25,"传媒行业周报:重组并购政策利好或可期待,关注暑期档电影和游戏电竞投资机会",证券之星
1812,2019-06-24,教育行业跨市场周报(第78期):嘉宏教育、思考乐在港上市,光大证券
1813,2019-06-23,A股年中考：总市值增加10万亿，人均赚6.89万元,中证网
1814,2019-06-21,K12在线教育的首份全国性监管文件呼之欲出，相关受益公司有哪些？,格隆汇
1815,2019-06-19,【教育行业*马莉】培训机构龙头对比：中公教育享受龙头红利，好未来空间广阔持续投入,东吴研究所
1816,2019-06-19,"教育:中国东方教育正式上市,思考乐教育通过聆讯",上海证券
1817,2019-06-17,汽车：汽车5月产销不佳 荐7股,山西证券
1818,2019-06-17,中公教育、江苏国信获纳入中小板指数 6月17日正式生效,证券之星
1819,2019-06-17,"教育行业跨市场周报(第77期):中国东方教育正式上市,职业技能龙头扬帆起航",光大证券
1820,2019-06-17,"2019教育行业周报第23期:职教航母中国东方教育成功上市,教育板块持续丰富中",国金证券
1821,2019-06-15,商业零售：匠心有别 共举国之大计,安信证券
1822,2019-06-11,售价2.6亿净赚至少2亿 中公教育成关联方亏损资产接盘侠 投资失误,中国网
1823,2019-06-11,预案大增，定增市场有望回暖,中证报
1824,2019-06-11,"教育行业周报:跟谁学在美上市,驾校向中国际赴港IPO",上海证券
1825,2019-06-09,媒体：广电行业有望迎转型发展 荐2股,中信建投
1826,2019-06-09,A股龙头大PK：百强龙头贡献A股近五成市值（附名单）,证券时报
1827,2019-06-05,中公教育、正邦科技被纳入中证500指数,证券之星
1828,2019-06-05,券商首次关注4股并给予买入评级（6月5日）,Wind
1829,2019-06-05,31股获券商买入评级 天赐材料目标涨幅达61.11%,Wind
1830,2019-06-04,6.4研报精粹：职业教育迎来政策春风,红周刊
1831,2019-06-04,A股教育版块年初至今涨11% 中公教育居涨幅榜前列,证券之星
1832,2019-06-04,"教育行业周报:好未来推出教育综合体,东方教育通过上市聆讯",上海证券
1833,2019-06-03,汽车：广东率先松动汽车限购 荐7股,山西证券
1834,2019-06-03,教育行业：政策加持正当时 市场规模大,国元证券
1835,2019-06-03,"餐饮旅游行业周报:中免市内店陆续开业,酒店承压数据符合预期",安信证券
1836,2019-05-31,全年满房营业需784天 泰孚宾馆在为中公教育洗钱还是刷单,中国网
1837,2019-05-27,媒体：国家发布职教顶层设计方案 荐7股,广证恒生
1838,2019-05-26,旅游酒店：继续推荐优质高成长龙头 荐3股,安信证券
1839,2019-05-24,教育行业:五问看改革黄金期的职业教育,上海证券
1840,2019-05-20,汽车：车市回暖仍需时日 荐7股,山西证券
1841,2019-05-20,A股定增连跌三年 “破发”减少 连续下跌,国际金融报
1842,2019-05-20,"汽车行业周报:四月汽车产销公布,车市回暖仍需时日",山西证券
1843,2019-05-16,【深度】财报季教育格局再梳理【安信诸海滨团队】,诸海滨科新先声
1844,2019-05-15,"社会服务行业5月投资策略:旺季逐渐来临,紧守龙头,兼顾下半年预期",国信证券
1845,2019-05-15,"教育行业跨市场周报(第72期):国务院发文规范婴幼儿照护市场,跟谁学递交招股书赴美上市",光大证券
1846,2019-05-07,58股获券商买入评级 建设机械目标涨幅达62.75%,Wind
1847,2019-05-07,"中公教育:一季度业绩持续亮眼,盈利能力进一步提升",东北证券
1848,2019-05-05,【民生·教育团队】2018年报及2019一季报总结：商誉问题拖累18年业绩，轻装上阵期待业绩回升,MS EDU研究
1849,2019-05-05,中公教育一季度净利1.06亿 同比增长304% 现金流量净额为24.23亿元,挖贝网
1850,2019-04-30,社会服务行业周报(第十四周),正点财经
1851,2019-04-30,中公教育 | 19Q1收入+62%，归母净利1.1亿，淡季强盈利，预收高增长，持续验证造血能力,刘章明消费产业研究
1852,2019-04-29,汽车：氢能与纯电动协同发展 荐7股,山西证券
1853,2019-04-29,【华泰社服|季报点评】中公教育：产品结构优化，一季报业绩超预期,华泰餐饮旅游
1854,2019-04-29,"中公教育2019年一季报点评:预收账款同比大增127%,经营业绩符合预期",光大证券
1855,2019-04-29,"汽车行业周报:氢能与纯电动协同发展,推动汽车能源改变",山西证券
1856,2019-04-28,中公教育(002607.SZ)一季度净利润升304.47%至1.06亿元,格隆汇
1857,2019-04-28,中公教育：一季度业绩同比扭亏净利为1.06亿元,Wind
1858,2019-04-27,2996份年报亮出A股成长能量 三大指标掘金潜力股,证券日报
1859,2019-04-27,TOP50公司近三年净利复合增长率均超150% 13股去年净利超10亿,证券日报
1860,2019-04-17,奔驰事件下行业寒冬:广汇汽车销售毛利降 庞大卖资产,新浪
1861,2019-04-16,"教育行业周报:新东方在线正式登陆港股,在线教育再成热点",正点财经
1862,2019-04-16,中公教育科技股份有限公司关于举办2018年度网上业绩说明会的通知,证券时报
1863,2019-04-15,"汽车行业周报:商用车销量逐渐走强,乘用车销量或将开始好转",山西证券
1864,2019-04-14,【国金教育】小草论教2019年第15期： 教育公司港股通资金流向解析，中国科培有望9月进入港股通,草叔消费升级研究
1865,2019-04-11,【建投教育】中公教育：公务员招培业务表现超出预期，渠道下沉驱动公司快速成长,中信建投中小市值
1866,2019-04-11,中公教育超额完成业绩承诺，但未来还有这些隐忧,中新经纬
1867,2019-04-10,中公教育(002607)：公司资产负债表极为良好,天风证券
1868,2019-04-10,【社服-刘文正】中公教育年报点评：量价齐升，盈利能力持续优化,安信证券研究
1869,2019-04-10,【天风Morning Call】晨会集萃20190410,天风研究
1870,2019-04-10,"中公教育:量价齐升,运营提效,职教龙头风鹏正举",上海证券
1871,2019-04-10,"中公教育:职教龙头业绩增长强劲,各业务全面开花",东北证券
1872,2019-04-10,"中公教育:业绩快速增长,垂直一体化保障横向扩张",国元证券
1873,2019-04-09,33公司最新筹码明显集中 不乏股东持续减少和股价跑赢指数者,大众证券报
1874,2019-04-09,中公教育曲线上市首秀“肌肉”：面授培训客单价涨14% 净利润翻倍超额完成业绩承诺,挖贝网
1875,2019-04-09,【国元教育|深度跟踪】中公教育（002607）深度跟踪系列二：国考招录降五成，为什么H1业绩还能翻倍,铁榔头研究
1876,2019-04-09,"中公教育18年年报点评:归母净利润翻倍增长,全品类布局叠加产品升级助力优势扩大",正点财经
1877,2019-04-09,旅游酒店：港股教育持续反弹 2018年旅游数据平稳增长,和讯
1878,2019-04-09,亚夏汽车：高增长有望延续 买入评级,和讯
1879,2019-04-09,中公教育(002607)：线上培训人次维持高增长,中泰证券
1880,2019-04-09,2018年中公教育净利润大涨119% 超额完成重组业绩承诺,证券日报
1881,2019-04-09,中公教育借壳后秀首份年报:净利同比增125% 分红14亿,新浪
1882,2019-04-09,"中公教育:首份年报业绩靓丽,中公打造职教航母",光大证券
1883,2019-04-09,"中公教育:五大因素驱动马太效应进一步提升,品牌价值&工业化管理能力构筑护城河",国金证券
1884,2019-04-09,"汽车行业:增值税下调,车企开始降价促销",山西证券
1885,2019-04-08,中公教育借壳后首秀年报：公考难度加大利润翻倍 东北地区收入增长最快,每日经济新闻
1886,2019-04-08,中公教育去年净利同比增119.67% 10派2.3,第一财经
1887,2019-04-08,中公教育(002607.SZ)2018年度利润分配预案：拟10派2.3元,格隆汇
1888,2019-04-08,中公教育：2018年净利增119.67% 拟10派2.3,e公司
1889,2019-04-08,中公教育借壳上市后首份年报：2018年净利增近1.2倍，拟10派2.3元,Wind
1890,2019-04-08,本周操盘攻略：季报年报齐上阵，3月宏观数据揭晓,Wind
1891,2019-04-08,230家上市公司业绩“变脸”哪些股暗藏意外之喜 盈利能力下降,重庆商报
1892,2019-04-05,基金年报曝光“隐形”股名单 5G、人工智能、新能源、农牧“受宠”,红周刊
1893,2019-04-04,社会服务行业周报(第十二周),正点财经
1894,2019-04-02,【教育-中公教育(002607)】范欣悦、吴张爽（研究助理）：淡季扭亏，拓赛道能力强-20190331,中泰证券研究所
1895,2019-03-29,中公教育(002607.SZ)一季度预盈8800万–11500万元,格隆汇
1896,2019-03-29,[快讯]中公教育发布质押公告 涉及股份95475万股,中财网
1897,2019-03-29,中公教育：预计一季度同比扭亏为盈,Wind
1898,2019-03-28,海航出售南方职院 中公教育李永新或接手,金融界
1899,2019-03-19,中公教育：实际控制人质押19357.5万股,Wind
1900,2019-03-19,"教育行业:2019教育行业周报第11期,民生教育又一并购落地,并购新设提供高校公司增长动力",国金证券
1901,2019-03-15,"中公教育深度跟踪报告:关注垂直一体化能力,公共服务缺口带动能力,公共服务缺口带动业务横向扩张",国元证券
1902,2019-03-13,中公教育成功“借壳”上市后 实控人合计质押股权4.10亿股,中金在线
1903,2019-03-13,"教育行业周报:希望教育拟收购贵州大学科技学院,高教整合逻辑持续",上海证券
1904,2019-03-12,[快讯]中公教育发布质押公告 涉及股份41018万股,中财网
1905,2019-03-12,中公教育(002607.SZ)实控人合计质押1.94亿股,格隆汇
1906,2019-03-12,中公教育股东王振东质押7860万股 去年净利同比增长120%,挖贝网
1907,2019-03-12,"教育行业:政策支持+估值恢复,在现时点上如何看待教育行业投资机会",国金证券
1908,2019-03-12,"汽车行业周报:卡车客车销量逐渐稳定,乘用车销量仍处于底部",山西证券
1909,2019-03-11,[快讯]中公教育发布质押公告 涉及股份7860万股,中财网
1910,2019-03-11,中公教育(002607.SZ)股东王振东质押7860万股,格隆汇
1911,2019-03-11,44股获券商买入评级 保利地产目标涨幅达58.13%,Wind
1912,2019-03-11,【国君通信】会畅通讯（300578）：乘双师课堂东风，千亿级蓝海赛道有望拔 得头筹,国泰君安通信研究
1913,2019-03-08,"传媒行业:看好三月游戏板块整体投资机会,国有传媒板块催化不断建议持续关注",正点财经
1914,2019-03-07,东吴证券：中公教育买入评级,东吴证券
1915,2019-03-06,【华泰社服|动态点评】发展现代职业教育，推进“互联网+”,华泰餐饮旅游
1916,2019-03-04,教育行业：教育政策频出 投资方向明确,和讯
1917,2019-03-04,中信建投晨会0304 | 解读科创板制度；MSCI扩容A股对创业板影响几何？,中信建投证券研究
1918,2019-03-02,悲观预期筑底 港股高校公司迎重要投资机会,全景网
1919,2019-03-01,旅游酒店：从职教改革看行业转型突围 荐6股,和讯
1920,2019-02-28,中公教育业绩快报：2018年净利润同比增长120%,e公司
1921,2019-02-28,中公教育2018年度营收利润快速增长,证券日报
1922,2019-02-27,中公教育：2018年净利润同比增119.67%（快报）,Wind
1923,2019-02-27,“公考第一股”中公教育总市值超600亿！我国职业教育市场潜力巨大 （图）,中商情报网
1924,2019-02-27,"教育行业跨市场周报(第63期):《教育现代化2035》发布,三条主线把握教育投资机会",光大证券
1925,2019-02-27,"餐饮旅游行业:教育政策齐发利好职教龙头中公教育,继续推荐板块低估值预期改善标的",安信证券
1926,2019-02-26,教育行业:《中国教育现代化2035》和实施方案再次确定职业教育为投资主线,申万宏源
1927,2019-02-25,"中公教育:中公八问,中公何以成为职教航母,未来持续增长路径又如何",国金证券股份有限公司
1928,2019-02-25,盛大游戏回A、美的吸收小天鹅、亚夏汽车更名中公教育，A股并购潮狂欢,IPO日报
1929,2019-02-25,“公考第一股”中公教育连续涨停,Wind
1930,2019-02-25,国金晨讯精选 | 宏观角度房地产系列专题（二），中公教育，新型烟草行业（二）,国金证券研究所
1931,2019-02-25,33股获券商买入评级 华钰矿业目标涨幅达36.25%,Wind
1932,2019-02-25,"教育行业周报:希望教育,宝宝树集团3月11日将进入港股通,持续关注港股学历教育公司",国金证券
1933,2019-02-25,"教育行业重大事项点评十六之《中国教育现代化2035》:目标迈入教育强国行列,持续看好教育行业投资机会",光大证券
1934,2019-02-23,国金证券：中公教育买入评级,国金证券
1935,2019-02-23,悲观预期筑底 港股高校公司迎重要投资机会,红周刊
1936,2019-02-22,中公教育(002607.SZ)实控人质押1.44亿股,格隆汇
1937,2019-02-22,亚夏汽车更名中公教育 成国内职教第一股,新京报
1938,2019-02-22,教育机构迎上市潮 伟东云教育董事长表态19年共享上市红利,中国网
1939,2019-02-22,“公考第一股”中公教育午后涨停,Wind
1940,2019-02-22,“公考第一股”中公教育A股首秀 职教市场潜力巨大,21世纪经济报道
1941,2019-02-22,券商首次关注5股并给予买入评级（2月22日）,Wind
1942,2019-02-22,38股获券商买入评级 中油工程目标涨幅达55.87%,Wind
1943,2019-02-22,中公教育借壳上市首日股价下挫 公考培训行业增长瓶颈期？,第一财经
1944,2019-02-22,"餐饮旅游行业:超跌板块或迎估值修复行情,职教行业遇发展春天",安信证券
1945,2019-02-21,并购跑出大牛，欲与“东方”试比高，最新名单曝光,Wind
1946,2019-02-21,中公教育：亚夏汽车正式更名中公教育 A股教育龙头扬帆起航,证券时报网
1947,2019-02-21,中公教育：培训渠道未来或向县级发展,证券日报
1948,2019-02-21,【朝闻国盛0221】二季度经济可能企稳，下半年10Y国开有望突破3.0；深度报告：量化专题、中公教育、海能达、天邦股份、华测检测,国盛证券研究所
1949,2019-02-21,2月21日操盘必读：影响股市利好与利空消息,新浪
1950,2019-02-21,从汽车跨界到教育 亚夏汽车更名中公教育,财富动力网
1951,2019-02-20,公告精选：美的集团换股吸收合并小天鹅A获批；天风证券及子公司近一年累计涉及诉讼金额达11.76亿元,每日经济新闻
1952,2019-02-20,公告精选：多家公司因商誉减值巨亏；三全食品回复深交所关注函,e公司
1953,2019-02-20,亚夏汽车：2月21日更名为中公教育,Wind
1954,2019-02-20,亚夏汽车(002607.SZ)2月21日启用新证券简称“中公教育”,格隆汇
1955,2019-02-20,亚夏汽车：2月21日起更名为“中公教育”,e公司
1956,2019-02-19,"教育行业跨市场周报(第62期):中汇集团拟赴港IPO,国务院印发《高等职业教育改革实施方案》",光大证券
1957,2019-02-18,"2019教育行业周报第7期:《国家职业教育改革实施方案》发布,对于职教板块意义重大",国金证券
1958,2019-02-14,43天69家上市公司董事长离职 探秘背后原因 董监高成员变化,经济观察网
1959,2019-02-12,"教育行业周报:教育板块商誉减值风险释放,精选赛道和龙头",上海证券
1960,2019-02-11,汽车：经销商库存预警指数降低 荐4股,东兴证券
1961,2019-02-11,亚夏汽车（002607）｜管理层全面更换，A股教育第一股正式登陆,中信证券研究
1962,2019-02-11,【国金教育】小草论教2019年第6期：进程稳步推进，民促法送审稿审议预计3-6月或有边际突破,微信
1963,2019-02-08,股票市场也春运：机构持股变化下的安全之行,证券时报
1964,2019-02-03,23支翻倍股19个靠打新 狗年A股赚钱王道：拼运气,新浪
1965,2019-02-02,私募通周报：本周投资、上市和并购共101起事件 涉及总金额474.14亿元人民币,投资界
1966,2019-02-01,亚夏汽车(002607.SZ)：中公教育董事长李永新获任董事长,格隆汇
1967,2019-02-01,亚夏汽车(002607.SZ)证券简称改为“中公教育”获股东投票正式通过,格隆汇
1968,2019-02-01,[快讯]亚夏汽车发布质押公告 涉及股份7260万股,中财网
1969,2019-02-01,全年业绩高增长股提前看，397股净利润增幅翻倍,证券时报
1970,2019-01-30,上市公司频换老板，产业资本加速“换血”,中证报
1971,2019-01-29,亚夏汽车拟以3.27元/股新增53.47亿股股份,中金在线
1972,2019-01-29,巨丰热点：汽车板块呈现分化 亚夏汽车盘中冲击涨停,巨丰财经
1973,2019-01-29,零售百货板块逆势走强，华联综超、南宁百货携手封板,Wind
1974,2019-01-29,A股早报2019年1月29日星期二,Wind
1975,2019-01-28,亚夏汽车：大幅上修业绩预告 2018年净利预增约14倍,e公司
1976,2019-01-28,亚夏汽车：预计2018年净利润同比增长13.98倍-14.79倍,Wind
1977,2019-01-25,"汽车行业周报:福特大众联盟,行业或迎变革",东兴证券
1978,2019-01-23,"教育行业跨市场周报:单体校企业相继赴港上市,北京将治理线上培训机构",光大证券
1979,2019-01-21,中公教育“开车”上市 毛利近60%员工九成88后,新浪
1980,2019-01-19,亚夏汽车拟更名中公教育 A股教育并购背后的机会与隐忧,经济观察网
1981,2019-01-18,34股获券商买入评级 招商蛇口目标涨幅达54.53%,Wind
1982,2019-01-16,亚夏汽车股东周丽质押2100万股,挖贝网
1983,2019-01-16,亚夏汽车拟更名中公教育：A股职教龙头浮出水面 背后是千亿市场,经济观察网
