,2021-12-31,北向资金年内加仓超4300亿元创历史新高，宁德时代全年净买入超300亿,Wind
2566,2021-01-26,交通运输行业2020Q4基金持仓分析：个股亮眼板块下滑 持仓集中度续增,新浪
2567,2021-01-25,交通运输产业行业研究：供需紧张依旧 美西劳动力短缺或致码头关闭,国金证券股份有限公司
2568,2021-01-25,【异动股】中远海控(01919-HK)跌3.27%,财华社
2569,2021-01-25,机构最近都在买哪些股？,证券之星
2570,2021-01-25,交通运输行业周报：春运预计发送旅客增长10% 全国铁路增开325旅客列车,新浪
2571,2021-01-24,“宅经济”再度来袭，新冠疫苗带来运输需求【国信交运中小】,姜明交运观察
2572,2021-01-22,【异动股】中远海控(01919-HK)涨3.94%,财华社
2573,2021-01-22,【行情】航运板块午后走高，中远海特涨停，中集集团涨7%，中谷物流、中远海控、招商轮船、宁波海运跟涨,金十数据
2574,2021-01-22,海运股拉升，中远海特涨超7%,Wind
2575,2021-01-22,机构资金最近入驻这些股,证券之星
2576,2021-01-22,沪指再上3600点，明星基金持仓曝光,Wind
2577,2021-01-21,十大明星经理重仓股曝光！刘格菘4基金顶格买入一股,中国基金报
2578,2021-01-21,交通运输行业动态-继续配置集运双龙头：中远海控与海丰国际,新浪
2579,2021-01-21,睿远基金最新持仓：这些股新进仓位前十，称今年回报可能会下降,澎湃新闻
2580,2021-01-21,【异动股】中远海控(01919-HK)涨3.52%,财华社
2581,2021-01-20,中远海控：债务融资工具获得注册,Wind
2582,2021-01-20,中远海控(01919.HK)：交易商协会接受公司债务融资工具注册,格隆汇
2583,2021-01-20,中远海控(601919.SH)：债务融资工具获得注册,格隆汇
2584,2021-01-20,【异动股】中远海控(01919-HK)涨3.84%,财华社
2585,2021-01-20,交银国际：上调中远海控(01919)目标价130%至13.48港元 评级“买入”,智通财经
2586,2021-01-20,A股早报2021年1月20日星期三,Wind
2587,2021-01-20,A股融资融券日报：两融余额增加19.96亿元（1月19日）,Wind
2588,2021-01-20,每日理财观察：银保监会就偿二代二期修订征求意见,Wind
2589,2021-01-19,【19日资金路线图】两市资金净流出543亿元 龙虎榜机构抢筹中远海控等14股,证券时报网
2590,2021-01-19,中远海控龙虎榜数据（1月19日）,Wind
2591,2021-01-19,中远海控跌停 两机构抄底逾1.2亿元,第一财经
2592,2021-01-19,跌停板解密：大幅甩卖，3只前期强势股封跌停！（1月19日）,Wind
2593,2021-01-19,【股市收盘】A股三大指数收跌 有机硅等板块逆势上涨,上海有色
2594,2021-01-19,A股收盘综述：上证指数跌0.84%，白马股普遍哑火,Wind
2595,2021-01-19,抱团白马股走弱，沪深300指数日内跌幅达1%,Wind
2596,2021-01-19,什么情况？科技巨头涨停，4大千亿白马股却集体崩了,中国基金报
2597,2021-01-19,交银：货运需求旺盛或支撑盈利延续强势升中远海控(01919-HK)目标价至13.48港元,财华社
2598,2021-01-19,A股午盘综述：沪指横盘震荡，创业板指相对弱势,Wind
2599,2021-01-19,【异动股】中远海控(01919-HK)跌6.79%,财华社
2600,2021-01-19,A股融资融券日报：两融余额增加91.11亿元（1月18日）,Wind
2601,2021-01-18,交运物流行业每周专题报告：新冠疫情反复 快递、集运龙头逆向而行,新浪
2602,2021-01-18,交通运输：出口数据表现亮眼，推荐集运、跨境双主线，维持“强于大市”评级,天风证券
2603,2021-01-18,交通运输行业双周报145期：跨境物流步入规模化成长 波罗的海干散货运价回升,新浪
2604,2021-01-17,招商策略：美股不总是龙头赢，美债收益率上行需关注,招商策略研究
2605,2021-01-17,交通运输行业周报：跨境电商物流产业链有望持续受益 预计2021年快递业务量超1000亿票,新浪
2606,2021-01-17,A股新逻辑：赛道、指数与抱团,Wind
2607,2021-01-15,A股“酒醒”银行翻身，资金寻找高性价比品种,Wind
2608,2021-01-15,中远海控(01919.HK)拟发行公司债获中证监注册批复,格隆汇
2609,2021-01-15,中远海控(601919.SH)公开发行公司债券获中国证监会注册批复,格隆汇
2610,2021-01-15,A股收盘综述：上证指数探底回升涨0.01%，宁德时代等抱团股反弹,Wind
2611,2021-01-15,警惕！一批明星基金经理大幅调仓了,中国基金报
2612,2021-01-15,A股午盘综述：上证指数跌0.53%，抱团股继续下挫、银行保险护盘未果,Wind
2613,2021-01-15,【异动股】中远海控(01919-HK)跌3.42%,财华社
2614,2021-01-15,融资客青睐10股，七匹狼买入占比高达52.59%,Wind
2615,2021-01-15,A股早报2021年1月15日星期五,Wind
2616,2021-01-15,A股融资融券日报：两融余额减少33.94亿元（1月14日）,Wind
2617,2021-01-15,每日理财观察：我国外贸进出口连续7个月实现正增长,Wind
2618,2021-01-15,抱团股集体重摔，科技要“爷青回”？,Wind
2619,2021-01-15,智通港股通占比异动统计|1月15日,智通财经
2620,2021-01-15,市场火爆，外贸集装箱“一箱难求”,Wind
2621,2021-01-14,中远海控今日大宗交易成交15万股，成交价15.35元溢价0.0%,Wind
2622,2021-01-14,中远海控现1笔大宗交易 共成交230.25万元,新浪
2623,2021-01-14,跌停板解密：高位甩卖，前期强势股纷纷封跌停！（1月14日）,Wind
2624,2021-01-14,抱团股砸盘能否上车？机构称优质股抱团未尝不可,Wind
2625,2021-01-14,交通运输行业2021年投资策略：东海扬尘 春回大地,光大证券
2626,2021-01-14,涨停秘钥：市场风格发生重大改变 两特点挖掘强势股,巨丰财经
2627,2021-01-14,A股收盘综述：上证指数跌0.91%，长城汽车、酒鬼酒、航发动力等抱团强势股跌停,Wind
2628,2021-01-14,中远海控触及跌停，海运指数下挫5%,Wind
2629,2021-01-14,【异动股】中远海控(01919-HK)跌3.94%,财华社
2630,2021-01-14,每日理财观察：首只公募MOM下周三起发行,Wind
2631,2021-01-14,3600点，市场聚焦三大分歧,Wind
2632,2021-01-13,A股开启风格切换？中字头因何崛起？3大原因受关注,券商中国
2633,2021-01-13,港A航运股大涨 ，航运界茅台中远海控H股升超7%！,环球老虎财经
2634,2021-01-13,涨停板复盘：三大指数震荡走弱 中字头股票领涨,新浪
2635,2021-01-13,A股收盘综述：上证指数跌0.27%，中车、中远海控、中海油服等涨停,Wind
2636,2021-01-13,什么信号？中字头集体爆发！近2000亿巨头涨停,e公司
2637,2021-01-13,午评：三大指数弱势盘整创指跌0.83% 中字头股票领涨,新浪
2638,2021-01-13,巨丰午评：短线关注两类股补涨机会,巨丰财经
2639,2021-01-13,港股异动 | 中远海控(01919)涨超7%领涨海运股 供需错配持续推高运价 美线GRI再度上调,智通财经
2640,2021-01-13,航运及港口板块上涨 中远海控涨超7%中远海发涨近6%,新浪
2641,2021-01-13,【异动股】中远海控(01919-HK)涨5.03%,财华社
2642,2021-01-12,交通运输行业周观点报告-国家邮政局：加快推进“两进一出”,新浪
2643,2021-01-12,开年沪深两市涨幅TOP100股呈五大特征,证券日报
2644,2021-01-12,【券商聚焦】交银国际：料今年首季集装箱运输市场持续强劲 重申中远海控等航运股买入评级,凤凰网
2645,2021-01-11,【券商聚焦】料今年航运企业合同利润率创新高 汇丰升海丰国际、中远海控目标价,凤凰网
2646,2021-01-11,【异动股】中远海控(01919-HK)跌3.31%,财华社
2647,2021-01-11,交通运输行业周报：2021年高铁浮动票价将推广 顺丰上海总部开工,新浪
2648,2021-01-11,富瑞维持中远海控等买入评级，货柜运价料续高位运行,Wind
2649,2021-01-11,汇证升中远海控(01919-HK)目标价至14港元及升海丰国际(01308-HK)目标价至25港元,财华社
2650,2021-01-11,南向资金高比例持有港股名单,证券之星
2651,2021-01-11,核心资产还能不能追？北上资金给出答案！,证券时报网
2652,2021-01-08,快讯：航运板块午后异动拉升 中远海控涨5.66%,新浪
2653,2021-01-08,【异动股】中远海控(01919-HK)涨3.06%,财华社
2654,2021-01-08,中远海控大涨5.31%，振幅8.87%,中新经纬
2655,2021-01-08,海运板块异动，中远海控涨近5%、宁波海运一度翻红,Wind
2656,2021-01-08,【银河晨报】1.8丨房地产：全年销售表现靓丽，长效机制逐步成形,中国银河证券研究
2657,2021-01-08,A股龙头化：“越涨越跌”,Wind
2658,2021-01-07,如何看待北上资金流出与A股背离？,Wind
2659,2021-01-07,【周末特辑】国金研究十大热门研报,国金证券研究所
2660,2021-01-07,【异动股】中远海控(01919-HK)涨3.02%,财华社
2661,2021-01-07,【行情】航运股拉升，中远海发、中谷物流先后涨停，中远海控、宁波海运、中远海特等个股跟涨,金十数据
2662,2021-01-07,60只港股获南向资金大比例持有,证券之星
2663,2021-01-06,A股“二八分化”加剧，市值越大涨得越好，后续如何轮动？,Wind
2664,2021-01-06,中远海控(601919)：中远海控从周期走向价值,新浪
2665,2021-01-06,中远海控(601919)：沧海横流显本色 正是扬帆搏浪时,国金证券股份有限公司
2666,2021-01-06,券商首次关注4股并给予买入评级（1月6日）,Wind
2667,2021-01-06,南向资金高比例持有港股名单,证券之星
2668,2021-01-06,43股获券商买入评级，精工钢构目标涨幅达79.87%,Wind
2669,2021-01-06,新年第一炮 老包黑马跑出,南方财经网
2670,2021-01-05,【趣点】一年股价飙涨7倍！更有券商看到38元，中远海控“乘风破浪”可期？,财华社
2671,2021-01-05,新一波促消费政策来袭，有关汽车、家电……蕴藏这些投资机会丨行业风口,第一财经
2672,2021-01-05,交通运输行业双周报144期：集运欧线运价继续大涨,新浪
2673,2021-01-05,【券商聚焦】交银国际：料海运价格继续走高 重申中远海控、海丰国际及东方海外“买入”评级,凤凰网
2674,2021-01-05,交通运输产业行业研究：美线大幅跳涨 或为1月高运价奠定基础,国金证券股份有限公司
2675,2021-01-05,每日理财观察：印花税法草案获通过,Wind
2676,2021-01-04,天风证券：12月金股组合盈利1.66% 1月荐股名单出炉,新浪
2677,2021-01-04,A股收盘综述：2021年开门红，上证指数重回3500上方、宁德时代涨15%,Wind
2678,2021-01-04,港股异动 | 中远海控(01919)涨超9%领涨航运股 全球集运航线运价进入疯涨状态,智通财经
2679,2021-01-04,【异动股】中远海控(01919-HK)涨3.66%,财华社
2680,2021-01-04,中远海控（601919）：行业步入有序竞争，短期价涨凸显业绩高弹性,中信证券研究
2681,2021-01-04,交通运输行业周报：国药集团疫苗获批上市 回顾2020年全球航空业,新浪
2682,2021-01-04,【银河交通王靖添】行业动态 2020.12丨推荐跨境电商物流赛道，关注出行复苏的时机,新浪
2683,2021-01-03,陆家嘴财经早餐2021年1月3日星期日,Wind
2684,2021-01-02,中信建投研究1月金股名单,中信建投证券研究
2685,2021-01-02,中信建投八大研究团队解读2021年出口产业链机会,中信建投证券研究
2686,2021-01-01,2021年券商看好的十大板块,Wind
2687,2020-12-31,2020年12月交通运输行业动态报告：看好跨境电商物流赛道 关注出行复苏的时机,新浪
2688,2020-12-31,【异动股】中远海控(01919-HK)涨3.04%,财华社
2689,2020-12-31,【行情】港口航运板块高开，宁波海运涨停，中远海控、青岛港、中远海特等跟涨,金十数据
2690,2020-12-31,A股融资融券日报：两融余额增加73.97亿元（12月30日）,Wind
2691,2020-12-30,沪港通十大成交活跃股排名（12月30日）,Wind
2692,2020-12-30,【异动股】中远海控(01919-HK)跌3.17%,财华社
2693,2020-12-30,中远海控(601919)：集运步入景气周期 格局优化提升长期价值,新浪
2694,2020-12-29,中远海控涨3.09%，报12.36元,中新经纬
2695,2020-12-29,海运板块异动，宁波海运瞬间涨停录得4连板,Wind
2696,2020-12-29,南向资金高比例持有港股名单,证券之星
2697,2020-12-28,交通运输行业周报：圣诞旺季需求旺盛 供需矛盾抬涨运价,新浪
2698,2020-12-28,港股异动 | 中远海控(01919)涨超10%领涨航运股 上海出口集装箱综合运价指数较上期上涨9.5%,智通财经
2699,2020-12-28,港口航运股集体走强 中远海控大涨13.47%领涨版块,凤凰网
2700,2020-12-28,【异动股】中远海控(01919-HK)涨10.18%,财华社
2701,2020-12-25,A股收盘综述：上证指数收涨0.99%，顺周期、新能源炒作如火如荼,Wind
2702,2020-12-25,策略专题报告：2021 4000点见,西南证券
2703,2020-12-25,海运板块维持强势，长航凤凰午后涨停,Wind
2704,2020-12-25,解盘：超百亿资金流入，稀有金属、新能源、次新股领涨,Wind
2705,2020-12-25,中远海控封住涨停，海运板块继续拉升,Wind
2706,2020-12-24,海运板块走高，海峡股份、宁波海运涨逾7%,Wind
2707,2020-12-24,南向资金高比例持有港股名单,证券之星
2708,2020-12-24,策略研究：2021 4000点见,西南证券
2709,2020-12-23,【异动股】中远海控(01919-HK)涨5.35%,财华社
2710,2020-12-23,港口航运股普涨 中远海控升超5%,新浪
2711,2020-12-23,交银：料航商明年实现可观的盈利增长 中远海控予买入评级,新浪
2712,2020-12-22,恒指收跌0.71%，博彩、原材料板块跌幅居前,Wind
2713,2020-12-22,航运股全线下跌 中远海控跌超8%太平洋航运跌超7% 连续下跌,新浪
2714,2020-12-22,港股异动 | 中远海控(01919)跌超9%领跌航运股 英国封锁影响海外需求复苏预期,智通财经
2715,2020-12-22,【异动股】中远海控(01919-HK)跌5.52%,财华社
2716,2020-12-22,【券商聚焦】交银国际：料航运商今年末季至明年首季盈利提升 重申中远海控买入评级,凤凰网
2717,2020-12-21,【金财富决策参考】2020-12-22,赢家之星
2718,2020-12-21,交通运输行业周报：冬春重点人群接种疫苗 通达整合处关键期,新浪
2719,2020-12-21,【异动股】中远海控(01919-HK)涨3.58%,财华社
2720,2020-12-19,交通运输行业2021年度策略：后疫情下 布局优质资产,新浪
2721,2020-12-18,南向资金高比例持有港股名单,证券之星
2722,2020-12-17,A股收盘综述：沪指涨逾1%，喝酒吃药、煤飞色舞齐现,Wind
2723,2020-12-17,解盘：百亿资金流入，水产、金属、白酒、疫苗领涨,Wind
2724,2020-12-17,A股午盘综述：上证指数涨0.63%，喝酒吃药行情再现,Wind
2725,2020-12-17,【异动股】中远海控(01919-HK)涨4.34%,财华社
2726,2020-12-17,海运板块走高，宁波海运涨停,Wind
2727,2020-12-17,中远海控(01919.HK)获贝莱德增持25.2万股,格隆汇
2728,2020-12-15,恒指高开低走收跌0.69%，医药、光伏股再度走强,Wind
2729,2020-12-15,交通运输行业周报：料疫苗修复航空出行信心 继续推荐首都机场,新浪
2730,2020-12-15,港股异动 | 中远海控(01919)涨超6% 中国出口集装箱运价指数创历史新高,智通财经
2731,2020-12-15,【异动股】中远海控(01919-HK)涨5.76%,财华社
2732,2020-12-15,【港股通】中国出口集装箱运价指数创新高 中远海控逆市涨涨3.4%,凤凰网
2733,2020-12-14,交通运输产业行业研究：附加费频收推涨运价 集运或“提前过年”,国金证券股份有限公司
2734,2020-12-14,交通运输行业周报：快递业务量高增长 全球航空客运量降幅收窄,新浪
2735,2020-12-14,【银河交运】2021年度策略：数智物流，复苏出行,中国银河证券研究
2736,2020-12-12,震惊，美国新冠死亡人数超过二战！疫情下货柜严重短缺，集装箱海运价格暴涨170%，业内直呼看不懂！布局公司市盈率最低仅5.4倍,搜狐
2737,2020-12-11,两市股指再度下探，深成指跌逾2%，北向资金净流出超20亿元,证券时报网
2738,2020-12-11,【异动股】中远海控(01919-HK)跌4.87%,财华社
2739,2020-12-11,中远海控(01919.HK)获贝莱德增持25.2万股,格隆汇
2740,2020-12-10,【异动股】中远海控(01919-HK)涨3.85%,财华社
2741,2020-12-10,港股异动︱中远海控(01919)涨超5% 国泰君安上调其目标价26%至8.2港元,智通财经
2742,2020-12-10,南向资金高比例持有港股名单,证券之星
2743,2020-12-09,交通运输行业2021年投资策略：把握时效快递与集运行业机遇 等待航空投资时点,广发证券
2744,2020-12-09,国泰君安：上调中远海控(01919)目标价26%至8.2港元 强劲的运价预将持续至明年2月,智通财经
2745,2020-12-08,一杯二锅头，笑得眼泪流！无悬念一字板，20亿资金还在排队抢,e公司
2746,2020-12-08,交通运输行业：破局·出清·均衡,新浪
2747,2020-12-08,A股融资融券日报：两融余额增加35.7亿元（12月7日）,Wind
2748,2020-12-07,交通运输行业周报：集运运价维持高位 快递11月发展规模指数表现亮眼,新浪
2749,2020-12-07,A股收盘综述：上证指数跌0.81%，沃森生物跌停成交金额近百亿元,Wind
2750,2020-12-07,【异动股】中远海控(01919-HK)跌5.22%,财华社
2751,2020-12-07,海运板块跌逾2%，XR*ST安通跌停,Wind
2752,2020-12-07,集运跟踪：欧线运力紧张 上海港或面临无船,国金证券股份有限公司
2753,2020-12-04,把交通运输行业：握跨境电商物流产业链关键环节 识别出行复苏的内需型标的,新浪
2754,2020-12-04,【异动股】中远海控(01919-HK)涨3.05%,财华社
2755,2020-12-04,53只港股获南向资金大比例持有,证券之星
2756,2020-12-04,船运集装箱一箱难求，外贸企业为“出货”绞尽脑汁,Wind
2757,2020-12-04,全球港口轮番缺箱运价高企，明年行情雾里看花,Wind
2758,2020-12-03,交通运输行业2021年投资策略：航空乘风、航运破浪、快递物流砥砺前行,新浪
2759,2020-12-03,交通运输行业透过交通看经济(76期)：10月客运降幅收窄 货运外需维持畅旺,新浪
2760,2020-12-02,【行情】航运板块走强，中远海特大涨7%，中远海发、宁波海运、中远海控等走高,金十数据
2761,2020-12-02,A股融资融券日报：两融余额增加72.93亿元（12月1日）,Wind
2762,2020-12-01,11月金股组合盈利6.3% 12月荐股名单出炉,新浪
2763,2020-12-01,【异动股】中远海控(01919-HK)涨3.17%,财华社
2764,2020-12-01,海运板块逆市跌逾2.7%，中远海控跌超5%,Wind
2765,2020-12-01,【国金晨讯】卫星视角：集装箱船为什么堵了？环保2021年度策略：看好固废和水务，多点布局精选个股,国金证券研究所
2766,2020-11-30,中远海控(01919)委任邓黄君及宋涛为职工代表监事,智通财经
2767,2020-11-30,中远海控(01919)委任杨世成为监事会主席,智通财经
2768,2020-11-30,交通运输行业报告：集运市场需求强劲 密尔克卫收购新能布局危废,新浪
2769,2020-11-30,A股融资融券日报：两融余额减少34.75亿元（11月27日）,Wind
2770,2020-11-30,港股盘前必读：港交所就主板公司盈利规定进行咨询,Wind
2771,2020-11-26,A股融资融券日报：两融余额减少3.16亿元（11月25日）,Wind
2772,2020-11-26,高盛：下调中远海控AH目标价和评级 机构下调估值,格隆汇
2773,2020-11-25,A股午盘综述：上证指数跌0.22%，创业板指跌1.21%,Wind
2774,2020-11-25,【异动股】中远海控(01919-HK)跌3.64%,财华社
2775,2020-11-24,交通运输行业周报,新浪
2776,2020-11-24,融资客青睐15股，悦达投资买入占比高达42.69%,Wind
2777,2020-11-24,A股融资融券日报：两融余额增加103.05亿元（11月23日）,Wind
2778,2020-11-24,港股盘前必读：京东健康将于周三招股，疫苗利好消息频传推高美股,Wind
2779,2020-11-24,17股获券商买入评级 会畅通讯目标涨幅达84.39%,Wind
2780,2020-11-24,顺周期板块爆发，北上资金百亿抢筹，后市大概率上涨？,Wind
2781,2020-11-23,3只股近一个月首次上榜港股通成交活跃榜,证券时报网
2782,2020-11-23,北水动向(11.23)|北水净流入52.15亿 内资继续增持新能源车 比亚迪(01211)获逾6亿加仓,智通财经
2783,2020-11-23,国君周知 | 信用违约潮影响几何？ 违约失信,金衍君
2784,2020-11-23,港股收盘(11.23)|恒指收涨0.13% 小米集团-W(01810)明日放榜 绩前涨超8%破顶,智通财经
2785,2020-11-23,富瑞：料航运价格延续升势中远海控(1919.HK)及东方海外(0316.HK)续受益,格隆汇
2786,2020-11-23,A股收盘综述：上证指数涨逾1%收复3400点，资源股爆发,Wind
2787,2020-11-23,港股异动 | 中远海控(01919)涨超8%领涨集运股 中金预计高运价有望持续,智通财经
2788,2020-11-23,解盘：资金大举流入，资源股活跃，金属、煤炭、基建领涨,Wind
2789,2020-11-23,A股午盘综述：上证指数涨0.86%重回3400点，资源股爆发,Wind
2790,2020-11-23,交通运输：如何看待集运公司的盈利和估值？预期有待上修，估值合理略偏低,杨鑫交运观点
2791,2020-11-23,【异动股】中远海控(01919-HK)涨5.2%,财华社
2792,2020-11-23,A股融资融券日报：两融余额减少5.84亿元（11月20日）,Wind
2793,2020-11-20,布局2021年！这个板块有望爆发,证券之星
2794,2020-11-20,A股收盘综述：上证指数录得三连升，汽车股掀涨停潮,Wind
2795,2020-11-20,恒生指数午盘收涨0.35%报26449点 中远海控(01919)涨逾7%,凤凰网
2796,2020-11-20,A股午盘综述：上证指数涨0.1%，创业板指涨0.57%,Wind
2797,2020-11-20,海运股午前冲高，宁波海运、中远海特、中远海控先后涨停,Wind
2798,2020-11-20,港股港口集运股上行,Wind
2799,2020-11-20,集装箱一柜难求，航运板块板块大幅拉升，中远海控涨停,证券时报网
2800,2020-11-20,航运板块走强 中远海控(601919.SH)涨超6%领涨,格隆汇
2801,2020-11-20,海运股持续拉升，中远海控、中远海特均涨超6%,Wind
2802,2020-11-20,中远海控涨2.49%，领涨航运行业,中新经纬
2803,2020-11-20,A股融资融券日报：两融余额减少12.22亿元（11月19日）,Wind
2804,2020-11-19,大行评级|富瑞：上调东方海外(0316.HK)、中远海控(1919.HK)目标价均予“买入”评级,格隆汇
2805,2020-11-19,富瑞：集装箱航运行业基本面改善，大幅调升东方海外(00316)中远海控(01919)目标价,智通财经
2806,2020-11-19,【大行报告】富瑞升中远海控(01919-HK)目标价至7.9港元维持买入,财华社
2807,2020-11-19,远洋运价创11年新高，本轮头航运周期到头了？,Wind
2808,2020-11-19,清流|疯狂集装箱：抢柜的货代、抬价的船公司与“数钱”的生产商,网易
2809,2020-11-18,A股早报2020年11月18日星期三,Wind
2810,2020-11-18,港股盘前必读：发改委正编制“十四五”规划，华为荣耀出售尘埃落定,Wind
2811,2020-11-18,每日理财观察：金砖国家领导人第十二次会晤举行,Wind
2812,2020-11-18,【行业点评】交运丨《区域全面经济伙伴关系协定》（RCEP）正式签署， 跨境物流产业链迎来增量红利,中国银河证券研究
2813,2020-11-18,集运市场再现“一船难求一箱难求”，料航运公司四季度业绩大增,中证报
2814,2020-11-17,11月17日主力资金净流出424亿元,证券时报网
2815,2020-11-17,"顺周期的隐蔽分支！机构紧急上调目标价,还有67%上涨空间！机会？",财富动力网
2816,2020-11-17,金融街下午茶2020年11月17日星期二,Wind
2817,2020-11-17,涨停板解密：两大板块个股逆市受追捧！（11月17日）,Wind
2818,2020-11-17,A股收盘综述：上证指数收跌0.21%，白酒股午后高台跳水,Wind
2819,2020-11-17,中远海控(601919)：集运牛市-答案之书,新浪
2820,2020-11-17,解盘：指数表现分化，白酒、汽车、航运逆势上涨,Wind
2821,2020-11-17,A股午盘综述：上证指数跌0.2%，创业板指跌2.55%,Wind
2822,2020-11-17,港股异动 | 中远海控(01919)涨超8%领涨航运股 RCEP的签订对航运业长期需求形成支撑,智通财经
2823,2020-11-17,航运板块走强 中远海控涨停,上证报
2824,2020-11-17,海运股持续走强，中远海控、中远海发涨停,Wind
2825,2020-11-17,海运股持续拉升，中远海控、渤海轮渡、海峡股份涨幅居前,Wind
2826,2020-11-17,中远海控(601919)：国际航线量价齐升 集运景气度或超预期,新浪
2827,2020-11-16,【行情】港股航运港口板块上行，大连港涨超4%，天津港发展、中远海发涨近4%，中集集团、中远海控涨近3%,金十数据
2828,2020-11-16,A股融资融券日报：两融余额减少8.08亿元（11月13日）,Wind
2829,2020-11-16,港股盘前必读：RCEP正式签署，美国三大股指均收涨逾1%,Wind
2830,2020-11-13,中远海控(01919)：“18 中远海控 MTN001”将于11月22日付息,智通财经
2831,2020-11-12,A股融资融券日报：两融余额减少30.05亿元（11月11日）,Wind
2832,2020-11-12,港股盘前必读：港交所第三季度股东应占溢利33.5亿港元同比增52%,Wind
2833,2020-11-11,【行情】航运概念开盘走弱，中远海特触及跌停，中远海控跌超4%，宁波海运、中集集团、中远海能等个股纷纷下挫,金十数据
2834,2020-11-11,A股融资融券日报：两融余额增加29.94亿元（11月10日）,Wind
2835,2020-11-10,交银国际：强劲现货运费保持 推荐买入中远海控,新浪
2836,2020-11-09,涨停板解密：市场火爆，三板块个股现涨停潮！（11月9日）,Wind
2837,2020-11-09,A股收盘综述：创业板创3个月新高，两市成交额再破万亿,Wind
2838,2020-11-09,快讯：港口运输股涨幅扩大 中远海发涨21%中远海控涨12%,新浪
2839,2020-11-09,A股沸腾，半导体板块涨8%！聪明钱188亿杀入,e公司
2840,2020-11-09,A股午盘综述：上证指数午盘涨1.9%，创业板指涨超3%,Wind
2841,2020-11-09,【异动股】中远海控(01919-HK)涨6.67%,财华社
2842,2020-11-09,集运运价超预期上涨：短期存在支撑，长期格局改善,杨鑫交运观点
2843,2020-11-09,海运股延续涨势，中远海发触及涨停,Wind
2844,2020-11-07,中远海控（1919.HK）业绩点评：集运行业景气度高企，Q3业绩大幅增长-20201104,国元国际
2845,2020-11-07,行业旺季将至 港口航运板块逆势走强,财富动力网
2846,2020-11-07,运力需求旺盛海运市场火热，集运行业景气度料持续上行,Wind
2847,2020-11-06,恒生指数收涨0.07%，小米领涨蓝筹,Wind
2848,2020-11-06,航运价格持续上涨，相关公司股价拉升，中远海发涨停,证券时报网
2849,2020-11-06,A股风云突变！比亚迪跳水，医疗股杀跌，一板块异军突起,中国基金报
2850,2020-11-06,银河证券每日晨报,新浪
2851,2020-11-06,海运板块涨超6%，中远海发涨停,Wind
2852,2020-11-06,【异动股】中远海控(01919-HK)涨3.59%,财华社
2853,2020-11-06,中远海发封住涨停板，海运板块飙升,Wind
2854,2020-11-06,海运股拉升，中远海发、中远海控领涨,Wind
2855,2020-11-06,银河证券：货运物流旺季带来产业链投资机会 看好货代龙头和头部快递公司（附股）,证券时报网
2856,2020-11-06,港股盘前必读：快手启动港股IPO或将成国内“短视频第一股”,Wind
2857,2020-11-06,【行业动态】交运 2020.10丨货运物流旺季带来产业链投资机会，持续看好货代龙头和头部快递公司,中国银河证券研究
2858,2020-11-06,交通运输行业：货运物流旺季带来产业链投资机会 持续看好货代龙头和头部快递公司,新浪
2859,2020-11-05,【异动股】中远海控(01919-HK)涨7.5%,财华社
2860,2020-11-05,港股异动|中远海控(1919.HK)续涨7%近一个月累计升幅超50%,格隆汇
2861,2020-11-05,港股异动︱中远海控(01919)涨近7% 获交银国际升目标价20.6%至5.85港元,智通财经
2862,2020-11-04,中远海控(01919.HK)：集运行业景气度高企，公司Q3业绩大幅增长,国元证券
2863,2020-11-04,交通运输：透过交通看经济(76期)：9月客运加速恢复 货运外需维持畅旺,新浪
2864,2020-11-04,港股盘前必读：蚂蚁集团A+H股上市同步暂缓,Wind
2865,2020-11-03,中远海控（01919）Q3净利增逾2倍，集运行业迎来十年大周期？,智通财经
2866,2020-11-03,美银证券：上调中远海控(1919.HK)目标价至3.45港元评级跑输大市,格隆汇
2867,2020-11-03,【异动股】中远海控(01919-HK)涨7.84%,财华社
2868,2020-11-03,港股异动 | 中远海控(01919)涨超8%领涨集运股 集装箱运价持续大涨,智通财经
2869,2020-11-03,交银国际：升中远海控(01919)目标价20.6%至5.85元 维持“买入”评级,智通财经
2870,2020-11-03,中远海控(01919-HK)首三季盈利大涨82.4%高盛升其目标价至5.5港元,财华社
2871,2020-11-03,319股获券商买入评级，星期六目标涨幅达58.55%,Wind
2872,2020-11-02,交通运输行业周报：Q3快递物流加仓,新浪
2873,2020-11-02,汇丰研究：中远海控重申买入评级 目标价升至7港元,新浪
2874,2020-11-02,汇丰研究：重申买入中远海控（01919） 目标价升至7港元,智通财经
2875,2020-11-02,【异动股】中远海控(01919-HK)跌3.43%,财华社
2876,2020-11-02,中远海控(601919)：三季报业绩符合预期 11月初再度涨价超预期；看好格局改善,新浪
2877,2020-11-02,中远海控(601919)：集运牛市已来,中信建投证券研究
2878,2020-11-02,11月金股来了！10股获多家券商一致推荐，21股业绩翻倍，最猛增长超2000%，多只低估值绩优股在列（附股）,证券时报
2879,2020-11-01,中远海控(01919-HK)首三季盈利38.6亿人民币增82%,财华社
2880,2020-11-01,【天风交运】周报（10.26-11.1）嘉诚国际ROE加速提升，集运有望超预期,姜明交运观察
2881,2020-10-31,中信建投公布11月金股，包括旗滨集团、五粮液等29只个股,中信建投证券研究
2882,2020-10-31,集装箱运价飞涨，集运企业三季度业绩反转,第一财经
