,2021-12-31,北向资金年内加仓超4300亿元创历史新高，宁德时代全年净买入超300亿,Wind
5020,2018-06-28,计算机行业：云计算进入商业落地期,中证网
5021,2018-06-27,[推荐评级]计算机行业周报：重个股轻指数 把握优质标的布局时点,中财网
5022,2018-06-27,[推荐评级]计算机行业周报：质押风险与优质成长股的交错期,中财网
5023,2018-06-27,6月27日券商晨会研报汇编,证券日报
5024,2018-06-27,【晨会聚焦】把握跌下来的机会——计算机行业观点更新,中泰证券研究所
5025,2018-06-27,中国国际软件博览会召开在即 数字中国板块吸金近6亿,证券日报
5026,2018-06-26,上海银行发布“科创金融服务方案”,中证网
5027,2018-06-26,[推荐评级]计算机行业2018年中期投资策略：龙头：计算机供给侧大机遇,中财网
5028,2018-06-26,[优于大市评级]计算机行业跟踪周报：天之将明 其黑尤烈!――基本面给了我们信心,中财网
5029,2018-06-26,[增持评级]计算机行业周报：板块情绪波动之下 推荐低风险优质个股,中财网
5030,2018-06-26,[增持评级]计算机行业专题研究：股权质押风险可控 板块下跌酝酿新机会,中财网
5031,2018-06-26,2018中国互联网大会将于7月在京举行 互联网概念板块股票有哪些,金融界
5032,2018-06-25,国泰君安期货杭州营业部携手恒生GTN举办原油期货策略会,东北新闻网
5033,2018-06-25,"计算机行业周报:非理性大跌带来机会,择优布局",光大证券
5034,2018-06-24,【国君计算机杨墨团队】股权质押风险可控，板块下跌酝酿新机会,微信
5035,2018-06-22,"博采网络,上市公司数字官网打造者",苏南网
5036,2018-06-22,区块链技术和应用峰会召开 相关概念板块或迎催化！,中邮证券
5037,2018-06-20,全国首款金交所区块链智能合约产品落地,e公司
5038,2018-06-19,软件及服务、技术硬件及设备行业周报：板块回调加深 重视质押、信托减持、贸易摩擦等风险,中财网
5039,2018-06-15,新旧动能转换中的山东上市公司,证券市场周刊
5040,2018-06-15,今日上午主力资金流入哪些个股？,证券时报
5041,2018-06-15,阿里携手微博开启媒体新模式 相关上市公司受关注,金融界
5042,2018-06-14,32股获券商买入评级 当代明诚目标涨幅达85.39%,Wind
5043,2018-06-13,恒生电子股票怎么样：深化AI，赋能金融,国泰君安
5044,2018-06-13,国泰君安：交易结构重构 配置首选防御,中证网
5045,2018-06-13,计算机行业6月行业投资策略：抓住云计算龙头,国信研究
5046,2018-06-13,云计算B端之争 云计算列阵前行,投资快报
5047,2018-06-12,[推荐评级]计算机行业周报：板块走势企稳 继续推荐自主可控、云计算、金融科技、医疗信息化四大方向,中财网
5048,2018-06-12,[推荐评级]计算机行业投资策略：昨日重现 凤凰涅槃,中财网
5049,2018-06-12,安信研究|晨会在线20180612,安信证券研究
5050,2018-06-12,独角兽上市 CDR来袭伴随科技股春天渐行渐近,投资快报
5051,2018-06-12,"计算机行业:继续重点推荐优质资产,看好工业互联网与智能制造领域",证券之星
5052,2018-06-12,"计算机行业周报:2018机会,云计算与AI的再交集!",申万宏源
5053,2018-06-11,蚂蚁金服概念全收藏,和讯
5054,2018-06-11,五大券商周二看好6板块64股,证券之星
5055,2018-06-11,【中泰计算机 | 深度】关于云计算的几点思考和认知,微信
5056,2018-06-11,[增持评级]计算机行业跟踪周报：从计算机的两类公司看目前的现状和机会,中财网
5057,2018-06-11,2018区块链概念股一览 区块链概念股龙头有哪些,南方财富网
5058,2018-06-11,6月11日券商晨会研报汇编,证券日报
5059,2018-06-11,【计算机】谢春生：关于云计算的几点思考和认知20180610,中泰证券研究所
5060,2018-06-08,恒生电子携手天金所发布区块链应用产品,e公司
5061,2018-06-08,[增持评级]计算机行业2018年中期投资策略：科技春风继续吹,中财网
5062,2018-06-08,一线|资管新规利好智能投顾 恒生电子投入亿元争夺市场,腾讯网
5063,2018-06-08,服务线下亲子机构，“闪闪”完成2800万元A及A+轮融资,腾讯网
5064,2018-06-07,恒生电子今日大宗交易成交4万股，成交价57.23元折价0.0%,Wind资讯
5065,2018-06-07,恒生电子：工具应用时代将至 七种“武器”赋能AI金融,e公司
5066,2018-06-07,恒生电子：O32投资管理系统支持CDR的投资业务开展,新浪
5067,2018-06-07,恒生电子执行总裁：资管新规打破刚兑，金融工具终于有用了,澎湃新闻
5068,2018-06-07,恒生电子官晓岚：智能金融工具时代将真正到来,中证报
5069,2018-06-06,股评家将失业？AI在金融科技行业应用全景图扫描,21世纪经济报道
5070,2018-06-06,央行已初步完成基于区块链技术的数字化票据系统(股),金融界
5071,2018-06-06,恒生电子发布4款人工智能产品,e公司
5072,2018-06-06,计算机行业：去IOE进入兑现期纯国产电脑服务器加速推广,顶尖财经网
5073,2018-06-06,早安！方正最新观点20180606,方正证券研究
5074,2018-06-05,腾讯阿里频入股A股公司 信息化资源入口争夺拉开战幕,新浪
5075,2018-06-05,人工智能站上风口 两维度把握投资机会,中证网
5076,2018-06-05,2018百度AI开发者大会7月召开 机构力荐8只人工智能股,证券日报
5077,2018-06-04,[看好评级]互联网金融行业周报：互联网女皇发布趋势报告 监管环境继续趋严,中财网
5078,2018-06-04,[推荐评级]计算机行业周报：板块调整有望结束 继续推荐自主可控、云计算、金融科技、医疗信息化四大方向,中财网
5079,2018-06-04,[买入评级]恒生电子(600570)深度报告：金融科技新时代到来 云带来新成长,中财网
5080,2018-06-04,[推荐评级]计算机行业周报：持续性较好的白马公司配置价值凸显,中财网
5081,2018-06-04,[强于大市评级]计算机行业研究周报：调整与基本面无关 看好工业互联网等板块,中财网
5082,2018-06-04,【计算机】谢春生：云计算和2B市场的崛起-2018年中期策略报告-20180602,中泰证券研究所
5083,2018-06-04,【计算机】拥抱产品龙头+平台白马研究：关注现金储备+造血能力,中信证券研究
5084,2018-06-04,今年牛股长啥样？ 扎堆消费行业 医药股占半壁江山,深圳商报
5085,2018-06-04,"计算机行业周报:调整渐近尾声,择优布局",光大证券
5086,2018-06-03,周末要闻2018年6月3日星期日,--
5087,2018-06-01,【民生计算机|周观点】政策利好不断释放，重申看好金融IT,MS计算机
5088,2018-05-30,5月30日券商晨会研报汇编,证券日报
5089,2018-05-28,沪深两市遭空头主力打压的50只股,证券之星
5090,2018-05-28,[推荐评级]计算机行业周报：继续看好自主可控、云计算、金融科技、医疗信息化四大方向,中财网
5091,2018-05-28,[增持评级]计算机行业跟踪周报：云计算IAAS降价是必然趋势 优质企业级SAAS是稀缺资源,中财网
5092,2018-05-28,【计算机】谢春生：关注云计算产业趋势-20180528,中泰证券研究所
5093,2018-05-27,蚂蚁金服概念股近三日最受主力资金青睐,证券时报
5094,2018-05-25,1403只个股今日尾盘资金净流入,证券时报网
5095,2018-05-24,入摩仅剩一周!500家机构疯狂调研 !33股腾飞在即?快关注!,财富动力网
5096,2018-05-24,权重概念再遭“撤资” 赛马概念双龙头逆流涨停,和讯
5097,2018-05-24,资金流:次新5股海南2股流入居前 两市净流出256亿,金融界
5098,2018-05-24,巨丰资金流向：市场缩量调整加剧分化 超5亿资金净流入商业百货,巨丰财经
5099,2018-05-24,A股尴尬频现 资金腾挪施展秘术(附股),证券时报
5100,2018-05-24,中金网0524午间资讯汇总：跃岭股份领涨汽车板块,中金网
5101,2018-05-24,安信证券胡又文：二马重兵云计算 看好两条主线,金融界
5102,2018-05-24,【策略】看不懂，才怕跌，躲坑仅需一招！,国元证券订阅号
5103,2018-05-24,5月24日券商晨会研报汇编,证券日报
5104,2018-05-24,银河证券晨会纪要-180524,银河证券
5105,2018-05-23,区块链产业链条逐渐明晰 主题投资迎机遇,中证网
5106,2018-05-23,透视BAT医疗布局：香港或成线下医疗生态试验田，多家上市公司有分羹,和讯
5107,2018-05-23,关于第六届证券期货科学技术奖励的决定,中国基金业协会
5108,2018-05-23,今日资金抢入六只强势股一览（2018年5月23日）,中财网
5109,2018-05-23,招商证券：恒生电子买入评级,顶尖财经网
5110,2018-05-23,沪指弱势震荡跌幅近1% 芯片软件股冲高,腾讯网
5111,2018-05-23,应用多元化促使区块链发展 六股获机构青睐,证券日报
5112,2018-05-23,应用多元化促区块链产业发展 机构集中推荐3只概念股,证券日报
5113,2018-05-22,题材活跃 攻关还需借蓝筹权重的东风,中金在线
5114,2018-05-22,刘曙峰：金融科技发展进入智能化阶段,证券时报
5115,2018-05-22,恒生电子：买入科蓝软件股票出于投资层面考虑,Wind
5116,2018-05-22,"计算机行业周报:被低估的AI摩尔定律,关注流量可视+AI服务器",申万宏源
5117,2018-05-21,金钱桔获上市公司A轮战略投资 实力团队新出发,南方财富网
5118,2018-05-21,金融：宏观环境趋稳 荐4股,东兴证券
5119,2018-05-21,计算机核心优质资产投资新时代到来 4股望井喷,证券之星
5120,2018-05-21,计算机行业:计算机核心优质资产投资新时代到来,证券之星
5121,2018-05-20,恒生电子：金融科技将成为金融机构升级的核心竞争力,中证网
5122,2018-05-20,恒生电子官晓岚：金融科技发展的七种武器,21世纪经济报道
5123,2018-05-20,[增持评级]计算机行业深度研究：区块链技术拨云见日 行业应用百花齐放,中财网
5124,2018-05-18,为什么金融科技不能把赚钱当作努力的目标？,猎云网
5125,2018-05-18,计算机行业:继续看好云计算和信息安全板块,证券之星
5126,2018-05-17,维信诺：OLED领军企业（附深度）,半导体风向标
5127,2018-05-16,信息科技：回调后关注板块核心资产龙头机会 荐9股,中信建投
5128,2018-05-16,申万宏源：石油化工业景气程度有望维持,中证网
5129,2018-05-16,申万宏源晨会纪要-180516,申万宏源
5130,2018-05-16,[领先大市-A评级]计算机行业动态分析：二马重兵云计算-云计算已成为互联网巨头的核心业务,中财网
5131,2018-05-16,[看好评级]互联网金融行业周报：央行将全面接管支付备付金 区块链国家标准体系正在建设,中财网
5132,2018-05-16,区块链共识大会受热捧 四股迎腾飞契机,证券时报
5133,2018-05-15,MSCI公布234支入选名单 计算机类仅二三四五等8支股票杀入,全景网
5134,2018-05-15,三角兽完成1.1亿元B轮融资 富士康参投,21世纪经济报道
5135,2018-05-15,重磅！MSCI能不能带来大牛市？最新成分股和投资重点,长江证券
5136,2018-05-15,[看好评级]计算机行业周报：关注2018年一季报业绩表现亮眼的公司,中财网
5137,2018-05-14,[推荐评级]计算机行业周观点：富士康IPO获得核准 重视工业互联网投资机遇,中财网
5138,2018-05-14,[推荐评级]计算机行业周报：短期震荡不改长期向上趋势 继续看多板块全年行情,中财网
5139,2018-05-14,[强于大市评级]计算机行业研究周报：富士康深夜获批有望重燃工业互联网云计算板块 欢迎参加上海TMT策略会,中财网
5140,2018-05-14,软件及服务、技术硬件及设备行业动态：继续关注云趋势的演进及工业互联网主题,中财网
5141,2018-05-14,【计算机】谢春生、陈倩卉（联系人）：弱化主题，寻找成长-20180514,中泰证券研究所
5142,2018-05-14,319只基金重仓独角兽概念股 持恒生电子等3股年内浮盈5.43亿元,证券日报
5143,2018-05-11,2018最新区块链概念股有哪些 区块链概念股名单一览,证券日报
5144,2018-05-11,我国着手建立区块链国家标准 相关概念股引关注,金融界
5145,2018-05-10,45亿资金稳步流入 主力机构助推十大类股,证券之星
5146,2018-05-10,人工智能时代 Video++用AI+场景颠覆视频广告行业,腾讯网
5147,2018-05-10,410亿资金争夺20股：主力资金重点出击8股(名单),新浪
5148,2018-05-10,2018中国股权投资杭州峰会举行,中证网
5149,2018-05-10,[看好评级]行业盈利周期性深度研究暨2017年报回顾(计算机行业)：预计计算机2018盈利改善似2013,中财网
5150,2018-05-10,恒生云融品牌升级为云融金科，完成新胜福资本8000万A轮融资,金融界
5151,2018-05-09,[领先大市-A评级]计算机行业深度分析：风起云涌看SAAS-中国SAAS行业有望迎来跨越式发展,中财网
5152,2018-05-09,[推荐评级]计算机行业周报：重视云计算持续高速成长的投资机会,中财网
5153,2018-05-09,专注科技赋能金融 付钱拉助力银行伙伴“弯道超车”,飞象网
5154,2018-05-09,[增持评级]计算机行业2017年报及2018一季报业绩分析：业绩拐点出现 行业景气度上升,中财网
5155,2018-05-09,[增持评级]计算机行业跟踪周报：用数据说话 云计算是今年计算机行业的景气主线,中财网
5156,2018-05-09,2017年1221家上市公司购买理财规模超万亿 收益赶超主营,21世纪经济报道
5157,2018-05-09,迎MSCI纳A外资加速“抢食” 持仓创新高“北上”破6000亿,21世纪经济报道
5158,2018-05-08,软件及服务、技术硬件及设备行业动态：云计算仍将是市场关注重点,中财网
5159,2018-05-08,政策落地互联网医疗迎发展新机遇 近6亿元大单抢筹10只概念股,证券日报
5160,2018-05-08,"计算机行业:阿里云连续12个季度收入翻番,龙头公司有望持续受益于云计算高景气",证券之星
5161,2018-05-07,数据王：场内资金偏好依旧一类股吸金超46亿元,巨丰财经
5162,2018-05-07,[强于大市评级]深度*行业*计算机行业2017年年报与2018年一季报总结：净利润增速放缓 大市值企业研发高投入,中财网
5163,2018-05-07,主力尾盘盯上蓝筹股 伊利股份净流入资金居首,证券时报网
5164,2018-05-07,百亿资金入场抢筹 大行情已成行(附股),证券之星
5165,2018-05-07,5月7日复盘:创业板或打破市场僵局 主力重点出击18股,新浪
5166,2018-05-07,496亿资金争夺20股：主力资金重点出击18股(名单),新浪
5167,2018-05-07,CDR《管理办法》征求意见稿出台 四股或立风口,证券时报
5168,2018-05-07,0507午间资讯汇总：永和智控领涨填权概念,中金网
5169,2018-05-07,午评：沪股通净流入16.99亿 深股通净流入9.13亿,新浪
5170,2018-05-07,国泰君安：不可不胜，不得贪胜,中证网
5171,2018-05-07,"计算机行业周报:2017年报及2018年一季报总结,营收和毛利率水平持续提升,看好计算机板块全年业绩增长",证券之星
5172,2018-05-06,上市公司炒股不忌讳“炒同行” 恒生电子买成科蓝软件第一大流通股东,每日经济新闻
5173,2018-05-06,炒股有多难？上市公司股神炒股3个月亏掉一整年利润,每日经济新闻
5174,2018-05-06,机构投资风向正在从主板向中小创转移 小盘绩优股迎来机构密集调研,红周刊
5175,2018-05-05,阿里巴巴财报强劲均创最高增长 六股或成摇钱树,e公司
5176,2018-05-04,A股研发投入大起底 12只个股获机构扎堆看好,财富动力网
5177,2018-05-04,社保基金一季度新进109只个股 中小创占近四成,投资快报
5178,2018-05-04,A股公司研发投入首破5000亿 科技类企业出手最大方,证券时报
5179,2018-05-04,161家公司连续三年保持高比例研发费用,证券时报网
5180,2018-05-04,A股研发投入大起底 44家绩优公司持续研发潜力足,证券日报
5181,2018-05-03,蚂蚁金服概念股近三日最受主力资金青睐,证券时报网
5182,2018-05-03,每日热点题材：投资机会全在这里！,巨丰财经
5183,2018-05-02,软件及服务、技术硬件及设备行业动态：FY17/1Q18业绩发布完毕 关注产业趋势与细分子行业,中财网
5184,2018-05-01,一场会议，254家机构+16000字调研记录！这家公司火了,e公司
5185,2018-04-27,A股市场资金变动一览（4月27日）,Wind
5186,2018-04-27,恒生云永启动合作伙伴招募计划 5i八爪鱼平台上线,财经网
5187,2018-04-27,"恒生电子:业绩略超预期,互联网业务继续高增长",安信证券
5188,2018-04-26,融资客积极抢筹 计算机和电子成最爱,中证网
5189,2018-04-26,"600570恒生电子年报点评:加强研发,创新业务值得期待",国信证券
5190,2018-04-26,融资客逆市买入45只个股 计算机与电子类成最爱,证券日报
5191,2018-04-26,"恒生电子季报点评:一季报业绩增长35.75%,资产新规有望拉动IT改造需求",证券之星
5192,2018-04-25,恒生电子2018年一季报：一季报超市场预期，业绩有望迎来拐点,国泰君安
5193,2018-04-25,午间研报精选：恒生电子等3只成长股有望爆发,和讯
5194,2018-04-25,境外资金加速流入A股MSCI标的股票 这些股值得关注,证券时报网
5195,2018-04-25,国泰君安：建议“增持”恒生电子,中证网
5196,2018-04-25,"恒生电子:业务成长性良好,互联网业务爆发式发展",东北证券
5197,2018-04-24,恒生电子：费用率仍居高 谨慎增持评级,广发证券
5198,2018-04-24,孙江涛：新一代的天使投资人要勇于成为创投家,苏南网
5199,2018-04-24,今日资金抢入六只强势股一览（2018年4月24日）,中财网
5200,2018-04-24,[买入评级]计算机行业周报：中期继续看好 关注主题催化,中财网
5201,2018-04-24,[强烈推荐-A评级]恒生电子(600570)季报点评：一季报开门红 全年高景气可期,中财网
5202,2018-04-24,[推荐评级]恒生电子(600570)季报点评：市场回暖趋势明显 Q1业绩保持快速增长,中财网
5203,2018-04-24,恒生电子股份有限公司关于2018年第一季度购买理财产品的汇总说明,证券日报
5204,2018-04-23,恒生电子：一季度净利5735万 同比增36%,e公司
5205,2018-04-23,恒生电子：一季度净利润同比增35.75%,Wind
5206,2018-04-23,软件及服务、技术硬件及设备行业动态：计算机板块获集中加仓 细分领域龙头受益最明显,中财网
5207,2018-04-23,国家队基金首季份额缩减七成,中证报
5208,2018-04-20,公募一季报最新披露：国家队基金规模首次下降,每日经济新闻
5209,2018-04-20,【太平洋计算机王文龙团队】再融资新规支持科创、中小企业发展，金融科技获得政策加码,蚊子搞科研
5210,2018-04-20,四月精选股票组合（第三周）| 海通证券研究所出品,--
5211,2018-04-20,511亿资金争夺20股：主力资金重点出击6股(名单),新浪
5212,2018-04-20,工信部推进AI与实体经济融合 五股有望率先发力,中财网
5213,2018-04-19,21亿主力资金稳步流入 机构助推十大类股,证券之星
5214,2018-04-19,自主可控主题持续升温 自主可控概念股一览表,中信证券
5215,2018-04-19,财报｜与AI携手下的产业之路,Ofweek
5216,2018-04-18,4月18日复盘：不构成反转 主力重点出击11股（名单）,新浪
5217,2018-04-18,587亿资金争夺20股：主力资金重点出击11股(名单),新浪
5218,2018-04-17,[推荐评级]计算机行业周报：持续重点推荐国产化及信息安全等领域 建议重视金融科技板块,中财网
5219,2018-04-17,[推荐评级]计算机行业周观点：政策鼓励网信发展 高度重视自主可控,中财网
5220,2018-04-17,[看好评级]计算机行业周报：关注宏观政治经济环境动荡带来的投资机会,中财网
5221,2018-04-17,数字中国峰会召开在即 相关概念股或将受益,财富动力网
5222,2018-04-17,[看好评级]互联网金融行业周报：监管继续加强 国内首家“无人银行”营业网点正式对外开放,中财网
5223,2018-04-17,传统蓝筹再遭资金抛售 新的投资主线已明晰,中金在线
5224,2018-04-17,两市融资余额小幅增加 融资客大幅买入银行股,e公司
5225,2018-04-17,[增持评级]计算机行业跟踪周报：继续看多云计算产业链,中财网
5226,2018-04-17,互联网+医疗健康政策将落地 六股有望率先发力,证券时报
5227,2018-04-17,机构布局转向人工智能+ 四领域引爆新一轮投资热点,证券日报
5228,2018-04-16,阿里大健康A股版图再扩容 牵手国际医学再建互联网医院,e公司
5229,2018-04-16,积极布局金融开放受益概念股,信息早报
5230,2018-04-16,中证数据：两市资金净流入前20股（4月16日）,金融界
5231,2018-04-16,主创指数再现分化，后市有望企稳反弹!,银行信息港
5232,2018-04-16,4月16日复盘：继续调整为主 主力重点出击5股(名单),新浪
5233,2018-04-16,458亿资金争夺20股：主力资金重点出击5股(名单),新浪
5234,2018-04-16,重磅利好!海南吹响新一轮改革开放号角 这些A股机会值得关注,银行信息港
5235,2018-04-16,[增持评级]计算机行业事件快评：金融业开放催生金融IT需求 存量和增量并举,中财网
5236,2018-04-16,北雄安、南海南 中国改革开放新格局下的“双子格局”已然形成,中金在线
5237,2018-04-16,数字中国概念继续走强 恒锋信息连续三日涨停,金融界
5238,2018-04-16,首届数字中国建设峰会即将召开 六股受追捧,中财网
5239,2018-04-16,首届数字中国建设峰会将召开 6只一季报预增股吸金1亿,金融界
5240,2018-04-16,200只个股连续上涨牛气渐显 10只龙头股被机构看好,金融界
5241,2018-04-15,[强烈推荐-A评级]恒生电子(600570)深度报告：被低估的金融IT龙头,中财网
5242,2018-04-15,四月精选股票组合（第二周）| 海通证券研究所出品,--
5243,2018-04-14,年报去伪存真！别被高增长迷了双眼 这11股真材实料,中财网
5244,2018-04-13,4月13日涨停板分析：两市28股涨停 热门个股集体重挫,证券时报
5245,2018-04-13,92亿净资金杀跌流出 机构恐慌逃离十大股,证券之星
5246,2018-04-13,4月13日复盘：等待低吸机会 主力重点出击3股(名单),新浪
5247,2018-04-13,367亿资金争夺20股：主力资金重点出击3股(名单),新浪
5248,2018-04-13,[买入评级]计算机行业跟踪：博鳌论坛金融开放政策对金融IT影响几何,中财网
5249,2018-04-13,今日上午主力资金大量净流入个股解密,证券时报
5250,2018-04-12,[增持评级]计算机行业专题研究：银行转型当下 中间业务系统蒸蒸日上,中财网
5251,2018-04-12,[强推评级]恒生电子(600570)深度研究：国内FINTECH独角兽 创新业务再塑成长空间,中财网
5252,2018-04-12,快讯：区块链午后走强 安妮股份等5股涨停,中国经济网
5253,2018-04-12,国家大数据战略推进数字中国峰会召开在即,证券导报
5254,2018-04-12,[推荐评级]计算机行业快评：金融对外开放大幅放开 IT支出有望迎来更快增长,中财网
5255,2018-04-12,财报｜与AI携手下的产业进击,Ofweek
5256,2018-04-11,金融服务开放提速，市场瞄准转型创新标的,红周刊
5257,2018-04-11,[增持评级]计算机行业专题研究：资管新规带来银行IT系统40亿市场空间,中财网
5258,2018-04-11,[买入评级]恒生电子(600570)深度报告：科技为王 再造龙头,中财网
5259,2018-04-10,4月10日晚间重要行业研究汇总(附股),中金在线
5260,2018-04-10,478亿资金争夺20股：主力资金重点出击13股(名单),新浪
5261,2018-04-10,恒生电子午后股价跌4.21% 公司称暂无区块链相关业务,新浪
5262,2018-04-10,恒生电子：暂无区块链业务,Wind
5263,2018-04-10,恒生电子：日本分公司暂无区块链业务,顶尖财经网
5264,2018-04-10,[推荐评级]计算机行业周观点：重视优质小白马投资机会,中财网
5265,2018-04-10,恒生电子：对CDR业务做了相应的技术储备,Wind
5266,2018-04-10,恒生电子：未持有蚂蚁金服股份 日本恒生无区块链相关业务,e公司
5267,2018-04-10,持续买入A股“核心资产” 医药股成北上资金避风港,投资快报
5268,2018-04-09,北上资金持续大手笔加仓股名单曝光 业绩翻倍股看这里！,证券时报
5269,2018-04-09,杭州成立100亿全球区块链创新基金 概念股望受关注,金融界
5270,2018-04-09,[增持评级]计算机行业跟踪周报：计算机子行业景气度梳理,中财网
5271,2018-04-09,软件及服务、技术硬件及设备行业动态：市场不确定性带动板块波动 优选仍是细分龙头,中财网
5272,2018-04-09,[增持评级]计算机行业周报：由挖矿驶向AI彼岸 比特大陆发布ASIC新矿机,中财网
5273,2018-04-09,阿里系和腾讯系，你选哪一边？,中国经济网
5274,2018-04-08,[中性评级]计算机行业2018年二季度投资策略报告：走势反弹 人工智能、工业互联网仍为重要主线,中财网
5275,2018-04-07,跨市场区块链周报：区块链概念持续升温2018区块链技术与创新峰会(BTA)在京举行,中财网
5276,2018-04-07,79股目标涨幅超两成 56亿主力资金抢筹,证券时报
5277,2018-04-06,今日两市超大账户减持的50只个股,证券之星
5278,2018-04-04,469亿资金争夺20股：主力资金重点出击8股(名单),新浪
5279,2018-04-04,意欲打造全球金融科技中心 应用VS创新：杭州双轮驱动,浙江日报
5280,2018-04-04,[买入评级]计算机行业周报：继续看好受益产业趋势龙头标的,中财网
5281,2018-04-04,[增持评级]恒生电子(600570)更新报告：从公司业务本质出发 寻找合理估值方式,中财网
5282,2018-04-04,董云峰：为什么互联网资管非死不可,新浪
5283,2018-04-04,今日涨停板股票预测：4月4日关注美医药公司股价暴涨,证券日报
5284,2018-04-04,公募基金热议CDR 纳入投资范围需修改合同,证券时报
5285,2018-04-03,第二届前沿科技论坛暨星环科技用户大会即将拉开帷幕,砍柴网
5286,2018-04-03,[增持评级]计算机行业周报：数字中国风起时 智慧城市将成投资热点,中财网
5287,2018-04-03,[增持评级]恒生电子(600570)年报点评：业绩增长符合预期 创新业务快速增长,中财网
5288,2018-04-03,恒生电子股票代码：营收快速增长，创新研发带动长期发展,兴业证券
5289,2018-04-03,452亿资金争夺20股：主力资金重点出击12股(名单),新浪
5290,2018-04-03,[推荐评级]计算机行业周观点：创新企业发行CDR或上市试点意见发布 重视科技板块投资价值,中财网
5291,2018-04-03,两融余额意外上涨 科大讯飞等多股大受追捧,和讯
5292,2018-04-03,早知道：腾讯无人车首次曝光并上路行驶；水泥需求旺季将至,e公司
5293,2018-04-03,蚂蚁金服全力研发区块链量子网络 关注相关受益股,金融界
5294,2018-04-02,恒生电子：营收增速超预期 创新业务构建公司长期价值,中信建投
5295,2018-04-02,中证数据：两市资金净流入前20股（4月2日）,金融界
5296,2018-04-02,4月2日复盘:天量之后防天价 主力重点出12股(名单),新浪
5297,2018-04-02,536亿资金争夺20股：主力资金重点出击9股(名单),新浪
5298,2018-04-02,软件及服务、技术硬件及设备行业动态：创新企业上市政策将继续刺激板块风险偏好上升,中财网
5299,2018-04-02,恒生智股网络——助推智能炒股浪潮,南方财富网
5300,2018-04-02,人工智能概念股午后快速走强 三丰智能等3股涨停,证券时报网
5301,2018-04-02,金融科技企业估值榜：蚂蚁第一京东第二，百度只能排老五,虎嗅网
5302,2018-04-02,55家上市公司涉足区块链 多数尚未有产品落地,证券日报
5303,2018-04-02,[推荐评级]计算机行业周报：CDR引领科技龙头全面爆发,中财网
5304,2018-04-02,两融余额不进反退稳守万亿大关 融资客再抛贵州茅台等白马股,和讯
5305,2018-04-02,杭州楼市调研：满城尽是拆迁户，房价暴涨神话何时结束？,搜狐
5306,2018-04-02,恒生电子：3月30日融资余额为25.08亿元，较前一日骤降5.80%,Wind资讯
5307,2018-04-02,揭秘三月A股资金动向 美的集团等5只个股吸金均超6亿元,证券日报
5308,2018-04-02,今日涨停板股票预测：4月2日关注巨头新动作 相关题材或爆发,证券日报
5309,2018-04-01,社保基金新进及大幅加仓股名单曝光！这些股业绩翻倍有看头,证券时报
5310,2018-03-30,四月精选股票组合及上月组合回顾| 海通证券研究所出品,微信
5311,2018-03-30,3月30日复盘:下周能否上攻 主力重点出12股(名单),新浪
5312,2018-03-30,478亿资金争夺20股：主力资金重点出击12股(名单),新浪
5313,2018-03-30,独角兽概念股走势活跃 宇环数控涨超9%,证券时报网
5314,2018-03-30,A股上市公司区块链布局的昨天、今天和明天——大话区块链（十四）,吉时通信
5315,2018-03-30,"计算机行业点评:深改委会议提出规范资管业务发展,资管IT改造需求有望提升",证券之星
5316,2018-03-29,恒生电子:金融科技龙头优势外溢,国金证券
5317,2018-03-29,617亿资金争夺20股：主力资金重点出击10股(名单),新浪
5318,2018-03-29,券商评级:沪指探底回升收盘上涨逾1% 9股掘金,证券之星
5319,2018-03-29,30日机构强推买入 六股成摇钱树,证券之星
5320,2018-03-29,[增持评级]信息服务行业专题报告：资管新规下的银行IT新时代,中财网
5321,2018-03-29,结构性变化驱动增长 金融科技龙头优势外溢,红周刊
5322,2018-03-29,浙商证券：尚未购买过恒生电子资产和业务,Wind
5323,2018-03-29,创业板具备向上突破的要求 四大热点值得关注,银行信息港
5324,2018-03-29,上证50指数跌破年线意味着什么？,证券时报
5325,2018-03-29,科技股：乐观且谨慎,中金在线
5326,2018-03-29,银行代销基金演绎王者归来 宇宙行卖9232亿增逾八成,21世纪经济报道
5327,2018-03-29,恒生电子：资管业务增长强劲 创新业务逐步落地,投资快报
5328,2018-03-28,[领先大市-A评级]计算机行业深度分析：2018：中国云计算产业的拐点,中财网
5329,2018-03-28,[买入评级]恒生电子(600570)年报点评：传统业务增长强劲 创新业务值得期待,中财网
5330,2018-03-28,[强烈推荐-A评级]恒生电子(600570)年报点评：触底反弹 FINTECH王者归来,中财网
5331,2018-03-28,顺势而为——付钱拉选择用科技驱动金融,DoNews
5332,2018-03-28,[推荐评级]恒生电子(600570)年报点评：年报业绩符合预期 FINTECH业务成长可期,中财网
5333,2018-03-28,[推荐评级]计算机行业点评：蚂蚁金服携手茅台开发区块链防伪系统 区块链打假技术有望率先落地,中财网
5334,2018-03-28,创业板涨4%！80亿资金抢筹一类股，久违的一幕又出现了,凤凰网
5335,2018-03-28,蚂蚁基金营收大增175%天天基金销售额增34.74%,证券时报
5336,2018-03-28,计算机行业进口替代空间大 自主可控面临新机遇,证券时报
5337,2018-03-28,"恒生电子:业绩符合预期,重点关注Move online战略落地",证券之星
5338,2018-03-27,宇宙第一行名不虚传 工行2017年卖了9000亿基金,新浪
5339,2018-03-27,沪深两市主力资金净流出逾15亿 龙虎榜机构抢筹4股,证券时报网
