,2021-12-31,2021年A股年终盘点：十大“水逆”板块在哪里？,Wind
7440,2018-11-18,政策纾困融资环境，聚焦产寿险手续费及佣金增长压力 | 长江非银 | 第四十五周周报,长江非银
7441,2018-11-16,中国人保A股首秀报收4.81元 涨幅44.01%,北京商报
7442,2018-11-16,一线|史上最低价保险股上市：中国人保今日终于跨过曲折回A路,腾讯网
7443,2018-11-16,人保A股上市冲击2000亿市值 战略配售浮盈十几亿,中国基金报
7444,2018-11-15,郭施亮:中国人保确定上市时间，如何解读对现阶段A股的影响？,中财网
7445,2018-11-15,[公司信息]【增减持】中国人寿(02628.HK)遭Black Rock减持376.4万股,格隆汇
7446,2018-11-14,【财讯晚班车】昔日伙伴反诉董明珠:为己私利 万分寒心,中新经纬
7447,2018-11-14,公告精选：正元智慧拟10转9派1.5 洪都航空筹划置入防务资产,e公司
7448,2018-11-14,中国人寿：前10月保费收入约4920亿元,Wind
7449,2018-11-14,中国人寿发布公告：王滨任职中国人寿董事长,每日经济新闻
7450,2018-11-14,中国人寿：杨明生辞任董事长 王滨昨日正式接任 董监高成员变化,中国网
7451,2018-11-13,中国人寿：杨明生因年龄原因辞任 王滨接任董事长,新浪
7452,2018-11-13,杨明生辞任 王滨任中国人寿董事长,证券时报网
7453,2018-11-13,"非银行金融行业:多项政策利好券商板块,关注险企开门红布局",爱建证券
7454,2018-11-12,保险巨头争夺2019年“开门红”,中金在线
7455,2018-11-08,三百元保费赔付三百倍保险金,金融界
7456,2018-11-08,中国人保网上申购中签率0.4389％ 共有7家战略投资者,每日经济新闻
7457,2018-11-08,四家独角兽基金参与中国人保战略配售,Wind
7458,2018-11-07,金融：月报业绩环比下滑 归于高基数及股指回调影响,广发证券
7459,2018-11-07,巨丰原创：中国人保上市打响沪指冲关2700的发令枪,巨丰财经
7460,2018-11-05,西南证券：连续三季持平 市值为两年以来第二低,西南证券
7461,2018-11-05,A股上市险企2018年三季度报 投资收益率普遍下滑,中国保险报
7462,2018-11-05,人保回A在即 上市险企三季报均向好,国际金融报
7463,2018-11-05,"保险行业2018年三季报综述:保障型新单保持两位数增长,所得税高企拖累产险净利",申万宏源
7464,2018-11-04,确定与不确定性 | 长江非银 | 保险行业2018年三季报综述暨四季度策略,长江非银
7465,2018-11-02,前三季中国人寿业绩掉队 退保率超原保费收入增幅,华夏时报
7466,2018-11-02,社保证金汇金三季度调仓动向曝光,中证报
7467,2018-11-01,上市险企三季报隐语：个险艰难投资收益下降已定,华夏时报
7468,2018-11-01,摩根大通增持中国人寿(02628)1054万股，每股作价16元,智通财经
7469,2018-11-01,三季报出炉，在险企欢声中，看中国人寿利润下滑之谜,和讯
7470,2018-11-01,人保国寿两险企净利润负增长,信息时报
7471,2018-11-01,四大险企投资资产超7万亿：增配固收资产关注高分红股,Wind
7472,2018-11-01,2018年人身险市场趋势:续期拉动保费增长 健康险崛起,新浪
7473,2018-11-01,四大险企投资资产超7万亿：增配固收资产关注高分红股,证券时报
7474,2018-11-01,三因素叠加影响 保险公司非标投资增速放缓,证券时报
7475,2018-10-31,中国人寿权益收益拖累业绩 续期保费表现亮眼,金融界
7476,2018-10-31,A股上市险企三季报：累计盈利1302亿产寿险净利增速分化,中国网
7477,2018-10-31,四大险企成绩单公布：前三季日赚超4亿！中国平安“最赚钱”,和讯
7478,2018-10-30,十家上市险企前三季保费近2万亿 “寿险一哥”业绩承压,中金在线
7479,2018-10-30,金融：股票质押风险有望缓解 荐4股,国信证券
7480,2018-10-30,睿智投资丨中国人寿(2628 HK，买入) - 投资收益下挫拖累盈利,招银国际
7481,2018-10-30,中国人寿设立保险业首只化解股票质押流动性风险专项产品,金融界
7482,2018-10-30,拆解国家队调仓路线：233只重仓股票的腾挪逻辑,棱镜
7483,2018-10-30,中国人寿2018年前三季度净利润同比下降25.9% 盈利能力下降,中保网
7484,2018-10-29,三上市险企三季报：续期业务大增、权益类投资承压,国际金融报
7485,2018-10-29,炸锅了！刚刚，中国平安放大招：拟推1000亿最大笔回购！三季末基金头号重仓股，747只力挺！,和讯
7486,2018-10-29,A股四大险企净利增长上演新华领跑国寿后退,中金在线
7487,2018-10-29,保险公司业绩遇压力：四大上市险企，两家三季度净利润负增长,21世纪经济报道
7488,2018-10-29,中国人寿设立保险业首支专项产品 目标总规模200亿,中国网
7489,2018-10-29,险资首支驰援上市公司产品出炉 中国人寿专项产品完成登记拟募200亿,经济观察网
7490,2018-10-29,险资化解质押风险落地：中国人寿设立200亿专项产品，已完成登记,21世纪经济报道
7491,2018-10-29,大金融板块盘中跳水，保险、银行股明显下挫,Wind
7492,2018-10-29,十家上市险企前三季保费近2万亿 众安在线保费近翻番,中国经济网
7493,2018-10-29,"中国人寿:投资拖累利润增速,新单承压代理人企稳",平安证券
7494,2018-10-27,AI挑战药物研发，晶泰科技获中国人寿领投3.11亿元,国际金融报
7495,2018-10-26,中国人寿保险股份有限公司2018第三季度报告,证券时报
7496,2018-10-26,投资收益承压 中国人寿前三季净利同比下滑25.9% 盈利能力下降,第一财经
7497,2018-10-26,恒指收跌1.1% 中国人寿跌超6.6%,e公司
7498,2018-10-26,江晨解盘：10.26恒指空头继续放量，短线赚200点,金投网
7499,2018-10-26,【安信非银赵湘怀】中国人寿三季报点评：保费增长基本企稳，投资收益低于预期,湘怀看非银
7500,2018-10-26,港股异动︱前三季度股东应占净利润减少25.9% 中国人寿(02628)跌逾4% 盈利能力下降,智通财经
7501,2018-10-26,中国人寿：2018年前三季度主要财务指标,上交所
7502,2018-10-26,中国人寿前三季续期拉动保费增长 获证金增持1.29亿股,证券时报网
7503,2018-10-25,【申万宏源金融】中国人寿三季报点评：代理人规模逐步恢复，投资收益拖累净利润增速,大金融研究
7504,2018-10-25,【华泰金融沈娟团队】利润不及预期，期待战略新布局—中国人寿(601628)【证券研究报告】 盈利能力下降,华泰金融研究全新平台
7505,2018-10-25,前三季度中国人寿净利198.69亿 同比下降25.9%,中金在线
7506,2018-10-25,中国人寿：前三季度净利润同比减25.93% 盈利能力下降,Wind
7507,2018-10-25,中国人寿：前三季度净利199亿元 同比降26%,e公司
7508,2018-10-25,中国人寿：前三季度净利润198.69亿元，同比下降25.9%,Wind
7509,2018-10-25,国寿三家支公司被罚35万元：未经批准变更营业场所 其他违规处罚,新浪
7510,2018-10-22,"A股上市险企前三季原保费同比增长12%""开门红""进度或稍晚",中国网
7511,2018-10-22,保险股再发力 中国人寿(601628.SH)一度大涨9%,格隆汇
7512,2018-10-21,上市险企前9月成绩单出炉，四大寿险总保费超万亿,Wind
7513,2018-10-19,摩根大通减持中国人寿(02628)638万股，每股作价16.89港元,智通财经
7514,2018-10-19,巨丰收评：金融股全线井喷 市场底大概率出现,巨丰财经
7515,2018-10-18,A股四大上市险企前三季度原保费收入逼近1.4万亿 中国平安逾19%增速领跑,每日经济新闻
7516,2018-10-18,中国人寿今日大宗交易成交17.52万股，成交价19.26元折价7.93%,Wind资讯
7517,2018-10-16,老板电器今年来市值蒸发超300亿，中国人寿“受拖累” 连续下跌,国际金融报
7518,2018-10-16,中国人寿联合华润置地、上海地产设立150亿城市发展基金,金融界
7519,2018-10-16,上市险企前三季度寿险原保费全面上涨 受新车销量低迷拖累产险收入则下滑,证券日报
7520,2018-10-16,中国人寿前三季度保费收入4685亿 同比增速放缓,北京商报
7521,2018-10-15,中国人寿1-9月原保险保费收入4685亿元,Wind
7522,2018-10-14,华润置地：与中国人寿等多家公司成立房地产投资基金 总规模150亿元,中国网
7523,2018-10-12,华润置地联合世博及中国人寿 设立150亿商业地产投资基金,观点地产网
7524,2018-10-04,国寿仍挫逾1％ 盛博此前指中资寿险股受惠销售复苏,经济通
7525,2018-09-30,背靠财政部的人保集团获IPO批文 发行股份数缩水近半,资本邦
7526,2018-09-29,市场节前凸显低估值优势 节后大消费望迎补涨行情！,巨丰财经
7527,2018-09-29,"巨无霸IPO批文刚到!1300亿""共和国保险长子""回A股",中财网
7528,2018-09-28,"1300亿""共和国保险长子""中国人保回A股 半年净赚百亿",新浪
7529,2018-09-28,大连国寿捐赠5万元扶贫工程款,中保网
7530,2018-09-27,1249只A股纳入富时罗素（全名单）,券商中国
7531,2018-09-27,A股“入富”今日揭晓，资金加速布局三大受益行业,证券日报
7532,2018-09-26,趋势越来越明显，多位银行从业者跨界流向险企任高管,第一财经
7533,2018-09-26,巨丰收评：大盘冲高回落 已逐步转强,巨丰财经
7534,2018-09-26,巨丰午评：沪指收复2800点 即将脱离底部,巨丰财经
7535,2018-09-25,"中国人寿半年报点评:保费稳健增长,结构有所优化",正点财经
7536,2018-09-23,四大寿险前8月成绩单出炉！总保费近万亿，市场份额正发生这些微妙变化,Wind
7537,2018-09-21,上市险企前8月保费：半数险企两位数增长 平安仍领跑,中国经济网
7538,2018-09-20,保险公司8月经营数据：新单增速继续改善，估值低位具配置机会,非银部落
7539,2018-09-20,中国人寿：以五个体系建设推动公司高质量发展,中证网
7540,2018-09-19,A股四大上市险企前8月原保费收入超1.2万亿 中国平安近20%增速领跑,每日经济新闻
7541,2018-09-18,恒指低开高走收涨0.56%，基建股大涨,Wind
7542,2018-09-18,三大险企年内换帅 战略规划调研路线显露转型新动向,21世纪经济报道
7543,2018-09-18,中国人寿推出国寿鑫享鸿福保险产品组合,和讯
7544,2018-09-18,国寿总裁林岱仁退休 老兵苏恒轩接任,国际金融报
7545,2018-09-18,中国人寿总裁换人：林岱仁退休 苏恒轩接任,证券时报
7546,2018-09-17,独家:国寿股份总裁林岱仁退休 集团副总裁苏恒轩兼任,新浪
7547,2018-09-17,两期叠加致千亿退保中国人寿调结构“一步到位”,中国经营网
7548,2018-09-17,四大副部级险企高层多次调整：保险家们的新征程,圈中人
7549,2018-09-17,健康险保费触底反弹成人身险新增长极,新浪
7550,2018-09-17,睿智投资｜中国保险业 - 机遇多于挑战,招银国际
7551,2018-09-16,【申万宏源金融】保险深度：IFRS9时代险资股票投资新特征,大金融研究
7552,2018-09-14,险资二季度新进88股增持94股,中证报
7553,2018-09-14,上市险企披露8月业绩报告，转型方式与体量关联强,国际金融报
7554,2018-09-13,中国人寿：下半年加码另类投资,中证报
7555,2018-09-12,中国人寿：前8月累计原保险保费收入约为4190亿元,Wind
7556,2018-09-12,保险业结构调整前景可期,中国经济网
7557,2018-09-12,保险行业专题研究之二:从偿付能力报告看寿险公司价值成长,万联证券
7558,2018-09-11,黑龙江国寿助力“金融知识进万家”,金融界
7559,2018-09-11,"保险行业2018年半年报点评:雨后见彩虹,回归保障转型带来新价值提升",国联证券
7560,2018-09-10,摩根大通增持广汽(02238)3953万股 减持中国人寿(02628)6008万股,智通财经
7561,2018-09-10,【华创非银】非银金融周观察：创新改革和流动性宽松逻辑不变，继续看好券商板块,华创非银
7562,2018-09-10,“寿险一哥”再获大摩增持，股价却是一落千丈,搜狐
7563,2018-09-10,汇众教育9.0新产品发布会，助力职业培训精英化,信产网
7564,2018-09-10,"中国人寿2018半年报点评:保单结构有所改善,利润增速符合预期",正点财经
7565,2018-09-10,[公司信息]【增减持】中国人寿(02628.HK)获JP Morgan 增持4346.29万股,格隆汇
7566,2018-09-09,西南证券：连续两季持平 市值为2016年三季度以来最低,西南证券
7567,2018-09-07,今日9:30中国人寿集团召开干部大会或宣布换帅,Wind
7568,2018-09-07,"保险行业1-7月数据点评:人身险改善速度放缓,财险增速继续下滑",万联证券
7569,2018-09-06,上市险企 | 产品结构优化，盈利表现亮眼,东方金诚
7570,2018-09-06,“中国人寿客户服务中心的故事”｜守护家庭的希望，呵护社会的未来,和讯
7571,2018-09-06,续期产品拉动保费 上市系寿险削减876亿趸交业务,证券时报
7572,2018-09-06,A股上市险企业绩飘红 日赚2.43亿,金融投资报
7573,2018-09-05,二季度险资新增持股88只，看好材料、银行板块,国际金融报
7574,2018-09-05,寿险：续期拉动增长缓慢 转型效应不断显现,金融界
7575,2018-09-05,112亿险资增持103家公司 扎堆投向金融地产医药等,长江商报
7576,2018-09-05,"保险行业2018年中报综述:保障型业务占比提升,投资扰动价值增速",万联证券
7577,2018-09-04,保险 | 上市险企对固收类产品保持较高的配置热情,东方金诚
7578,2018-09-04,A股险企中报透视：续期拉动业绩，新单业务、投资存压力,经济观察网
7579,2018-09-04,续期拉动业绩高质量增长中报折射上市险企转型成效,每日经济新闻
7580,2018-09-04,A股上市险企个险观察:营销员数量破400万 人均产能明显下降,中国网
7581,2018-09-03,【聚焦上市险企半年报】　上市险企盈利维持高增长,上海金融报
7582,2018-09-03,续期拉动增长效应显现投资更加稳健——中报折射上市险企转型之变,新华网
7583,2018-09-03,金融：保障型业务占比提升 投资扰动价值增速,万联证券
7584,2018-09-03,"中国人寿:保费结构优化,新业务价值率待提升",正点财经
7585,2018-09-03,【保险股中报综述：保费回暖利润释放，投资收益分化明显】安信非银赵湘怀,湘怀看非银
7586,2018-09-03,金融业中报大观 寿险转型之国寿的烦恼,新金融观察
7587,2018-09-03,人身险：新单下滑续期强劲 “人海战术”有所改变,金融界
7588,2018-09-03,南宁“8·30”重大交通事故 广西国寿特事特办快速理赔,中保网
7589,2018-09-03,二季度险资持股环比增9.45亿股 集中增持国星光电、永利股份,证券日报
7590,2018-09-02,深度解析！【国君非银刘欣琦团队】价值增长略超预期，强者恒强格局延续--上市保险公司2018年半年报综述,欣琦看金融
7591,2018-09-02,【申万宏源金融】保险业2018年中报回顾,大金融研究
7592,2018-09-01,新单边际持续改善，投资收益悲观预期落地,兴证金融
7593,2018-08-31,【广发非银】深化保障转型，边际改善明显——保险行业2018中报综述,广发非银金融研究
7594,2018-08-31,"中国人寿:新业务价值下滑,业务结构优化",中证网
7595,2018-08-31,四大A股上市险企半年业务观察：续期拉动保费 首年业务下滑,中国网
7596,2018-08-31,4大险企寿险新单齐下滑 营销人海战术不再受青睐,每日经济新闻
7597,2018-08-31,险企透露下半年投资思路：增加大固收 偏爱大蓝筹,中证报
7598,2018-08-30,违规设立分支机构 中国人寿两分支机构被罚 其他违规处罚,北京商报
7599,2018-08-30,金融街下午茶2018年8月30日星期四,Wind
7600,2018-08-30,巨丰收评：科技股杀跌打开抄底窗口,巨丰财经
7601,2018-08-30,巨丰午评：科技股集体退潮,巨丰财经
7602,2018-08-30,上半年险企投资收益率全面下降，新华保险最高达4.8%,Wind
7603,2018-08-30,上半年险企投资收益率全面下降 新华保险最高达4.8%,证券日报
7604,2018-08-29,转型进入艰难期 四大险企寿险新单齐下滑,中金在线
7605,2018-08-29,【新华保险中报点评：产品边际利润提升，投资收益领先同业】安信非银赵湘怀,湘怀看非银
7606,2018-08-29,中国人寿：业务结构优化 迈向高质量新发展,金融界
7607,2018-08-29,保险巨头投资能力大比拼,北京商报
7608,2018-08-28,【华创非银】中国人寿（601628.SH）2018中报点评：银保业绩急速下滑拖累新业务价值负增长，缴费结构大大改善,华创非银
7609,2018-08-28,中国人寿上半年承保贫困户1557万 累计提供1.72万亿元风险保障,和讯
7610,2018-08-28,中证报头版：青睐制造业、偏爱大蓝筹，机构二季度布局路径隐现,中证报
7611,2018-08-28,创业板ETF半年报披露，大批保险资金入场,国际金融报
7612,2018-08-27,[买入评级]中国人寿(601628/2628.HK)半年报点评：保费稳健增长 结构有所优化,中财网
7613,2018-08-27,【中国太保中报点评：新业务价值持续改善，投资收益率强于同业】安信非银赵湘怀,湘怀看非银
7614,2018-08-27,"中国人寿:保费结构优化,未来增长可期",招银国际
7615,2018-08-26,[谨慎推荐评级]中国人寿(601628)中报点评：新业务价值下滑 业务结构优化,中财网
7616,2018-08-25,揭秘创业板ETF份额激增：大手笔抄底的“金主”原来是他们,每日经济新闻
7617,2018-08-25,砍掉500亿趸交保费仍坐稳“寿险一哥”之位， 国寿底气何在？,华夏时报
7618,2018-08-25,两期叠加致千亿退保中国人寿扭结构“一步到位”,中国经营网
7619,2018-08-24,【海通非银孙婷团队】中国人寿中报点评：价值增长略低于预期，2季度单季利润下滑,--
7620,2018-08-24,中国人寿：下半年继续增加固收配置,中证网
7621,2018-08-24,三大上市巨头披露中期业绩，各家有亮点,国际金融报
7622,2018-08-24,上半年中国人寿缴费结构调整基本完成 净利润同比增长34.2%,金融界
7623,2018-08-24,3万亿保险巨头被A股拖累 投资收益同比下降13.9%,每日经济新闻
7624,2018-08-24,一线|寿险一哥被A股连累 中国人寿总投资收益同比降13.9%,腾讯网
7625,2018-08-24,中国人寿市场份额上升 林岱仁：未来着重发展保障型产品,中国经济网
7626,2018-08-24,中国人寿林岱仁：保险业人力继续高速增长不现实 国寿要加大“提质”权重,和讯
7627,2018-08-24,中国人寿半年报:续期保费拉动效应显现 迈入产品结构调整期,中国网
7628,2018-08-24,中国人寿赵立军：不动产投资项目是另类投资中非常重要的部分,和讯
7629,2018-08-24,中国人寿利明光：国寿上半年内含价值增长4.8% 个险渠道新业务价值贡献度85.5%,和讯
7630,2018-08-24,压缩512亿趸交 中国人寿交出了怎样的中报成绩单,经济观察网
7631,2018-08-24,中国人寿：预计下半年新业务价值将回升,北京商报
7632,2018-08-24,[审慎增持评级]中国人寿(601628)中报点评：健康险推动保费增长 投资收益有所承压,中财网
7633,2018-08-24,中国人寿：缴费结构调整结束，进入产品结构调整阶段,Wind
7634,2018-08-24,【中国人寿中报点评：新业务价值降幅收敛，剩余边际稳步释放】安信非银赵湘怀,湘怀看非银
7635,2018-08-24,中国人寿上半年净利增34%至164亿，总资产首次,澎湃新闻
7636,2018-08-24,[买入-A评级]中国人寿(601628)中报点评：新业务价值降幅收敛 剩余边际稳步释放,中财网
7637,2018-08-24,服务就在身边 中国人寿牡丹江市分公司理赔纪实,中保网
7638,2018-08-24,【平安】中国人寿*601628*转型持续推进 期待价值增长*推荐,平安研究
7639,2018-08-24,恒指低开0.8% 中国人寿跌超2%,e公司
7640,2018-08-24,业务结构持续优化 国寿上半年净赚164亿元,全景网
7641,2018-08-24,【国君非银刘欣琦团队】保单结构有所改善，利润增速符合预期--中国人寿2018半年报点评,欣琦看金融
7642,2018-08-24,[中性评级]中国人寿(601628/02628.HK)中报点评：新业务价值低于预期 代理人主动调整或带来转机,中财网
7643,2018-08-24,中国人寿半年报净利同比增34% 总资产首破3万亿,财富动力网
7644,2018-08-24,中国人寿上半年归属股东净利润164亿元 同比增34.2%,每日经济新闻
7645,2018-08-24,中国人寿上半年净利增34% 实现总保费收入3604.82亿,中证网
7646,2018-08-24,【申万宏源金融】中国人寿中报点评：趸交收缩优化保费结构，投资收益拖累利润与EV增速,大金融研究
7647,2018-08-23,[快讯]中国人寿公布半年报 净利润同比增减34.2%,中财网
7648,2018-08-23,中国人寿上半年续期保费增长超三成,中金在线
7649,2018-08-23,中国人寿：2018年半年度主要财务指标,上交所
7650,2018-08-23,中国人寿：拟出资40亿成立合伙企业 重点投资山东优质股权项目,e公司
7651,2018-08-23,中国人寿：拟40亿元参设立山东新旧动能转换-国寿股权投资基金,Wind
7652,2018-08-23,中国人寿：上半年净利同比增长34.2%,金融界
7653,2018-08-23,中国人寿拟联合山东新动能等设立50亿混改基金,证券时报网
7654,2018-08-23,中国人寿：上半年净利润为164.23 亿元 同比增长34.2%,凤凰网
7655,2018-08-23,中国人寿：上半年净利164亿元 同比增34%,e公司
7656,2018-08-23,中国人寿上半年净利润164.2亿元，同比增34%,Wind
7657,2018-08-23,[推荐评级]保险行业6月数据点评：上半年保费收入下滑3.33% 降幅持续收窄,中财网
7658,2018-08-23,中航证券 赵律：四大上市险企2018年7月业绩点评,睿智俱乐部
7659,2018-08-22,上市寿险公司保费收入逐步“回暖”,信息时报
7660,2018-08-22,巨丰早评：期待三连阳改善情绪面,巨丰财经
7661,2018-08-21,4家上市险企公布前7个月保费收入，转型优势凸显,国际金融报
7662,2018-08-21,巨丰收评：大盘缩量普涨喜获2连阳,巨丰财经
7663,2018-08-21,巨丰热点：险资股全线走强 板块涨幅超2%,巨丰财经
7664,2018-08-20,A股四大上市险企前七月保费收入1.1万亿 寿险新单恢复单月两位数增长,每日经济新闻
7665,2018-08-20,巨丰午评：金融股频护盘难改大局,巨丰财经
7666,2018-08-17,保险板块逆势走升 多只股可以积极关注,证券之星
7667,2018-08-17,巨丰午评：2700点保卫战打响 市场流动性枯竭,巨丰财经
7668,2018-08-17,中国人寿印尼公司开业,中保网
7669,2018-08-16,中国人寿保险进入印尼市场,圈中人
7670,2018-08-16,好消息！中国人寿进印尼市场！,中新网
7671,2018-08-16,中国人寿正式进军印度尼西亚保险市场,金融界
7672,2018-08-15,"中国人寿深度报告:坚持稳中求进,稳健经营的寿险巨头",万联证券
7673,2018-08-14,四大上市险企前七月保费收入近万亿元,北京商报
7674,2018-08-13,中国人寿、新华保险发布1-7月保费收入,证券时报网
7675,2018-08-13,中国人寿：1-7月份累计原保险保费收入约3854亿元,Wind
7676,2018-08-13,为扶贫对象兑现理赔款,中保网
7677,2018-08-10,邯郸国寿快速给付200万元,中保网
7678,2018-08-09,中国人寿重庆市分公司向彭水大垭乡捐赠1.27亿元扶贫保险保障,新浪
7679,2018-08-09,今年将围绕27项工作要点降低企业杠杆率,中国保险报
7680,2018-08-08,“客户服务中心的故事”｜守护家庭的希望，呵护社会的未来,新浪
7681,2018-08-08,资讯连连看：反洗钱的监管风暴升级，保险业巨头频收罚单,南方财富网
7682,2018-08-03,央行加大反洗钱监管力度浦发银行、交行等5家金,财界网
7683,2018-08-02,央行反洗钱出重拳 交通银行平安银行银河证券等遭罚,中国经济网
7684,2018-08-02,5机构遭央行处罚！平安银行浦发银行交行均未公告 其他违规处罚,财经网
7685,2018-08-02,央行公布多张反洗钱罚单 涉银行、券商、保险机构 |新京报财讯,新京报
7686,2018-08-02,央行再开5张罚单！银行券商保险都因反洗钱中招，浦发行被罚金额最高！,中国基金报
7687,2018-08-02,校企合作求务实 创新转型谋发展,中保网
7688,2018-08-01,上市险企交年中“成绩单” 主打保障型产品成亮点,新华网
7689,2018-07-31,[增持评级]中国人寿(601628)点评：责任准备金释放提振净利表现 投资收益或低于预期,中财网
7690,2018-07-30,国寿收70万罚单 年内至少13家险企因反洗钱不到位被罚,每日经济新闻
7691,2018-07-30,[推荐评级]海外保险行业周报：会计利润仍将释放 关注中报业绩情况,中财网
7692,2018-07-30,央行加强反洗钱监管：中国人寿因3项违规，被罚70万元,澎湃新闻
7693,2018-07-30,"国寿(02628)因违反洗钱法,被判70万人币罚款",经济通
7694,2018-07-30,中国人寿：因违反反洗钱法被央行罚款70万,中证网
7695,2018-07-30,盘前必读公告：这些潜力股不容错过！,巨丰财经
7696,2018-07-29,沪深上市公司17年7月29日晚间上市公司重要公告,全景网
7697,2018-07-29,13家保险公司接反洗钱20张罚单，客户身份识别是重灾区，央行刚给出新规定,和讯
7698,2018-07-29,【申万宏源金融】中国人寿：责任准备金释放提振净利表现，投资收益或低于预期—2018年中报业绩快报点评,大金融研究
7699,2018-07-29,中国人寿：收到中国央行处罚决定书,新浪
7700,2018-07-29,中国人寿未按规定报送交易报告被罚70万,北京商报
7701,2018-07-29,中国人寿遭央行处罚70万元 已完善反洗钱制度,新浪
7702,2018-07-29,中国人寿：遭央行行政处罚,e公司
7703,2018-07-29,违反反洗钱规定 中国人寿收到央行70万元罚单,第一财经
7704,2018-07-27,晚间重要公告2018年7月27日星期五,Wind
7705,2018-07-27,中国人寿：2018年半年度业绩报告预告,金融界
7706,2018-07-27,[公司]中国人寿预计上半年净利增约25%-35%,全景网
7707,2018-07-27,中国人寿预计上半年净利润增加30.61亿元到42.85亿元,凤凰网
7708,2018-07-27,中国人寿：预计上半年净利润同比增加约25%到35%,Wind
7709,2018-07-27,中国人寿副总裁赵立军拟调任国寿财险总裁 正在走程序,证券时报网
7710,2018-07-26,6家中国险企跻身“《财富》世界500强”,上海金融报
7711,2018-07-25,[推荐评级]上市险企6月经营数据点评：保费收入持续边际改善 估值有望持续修复,中财网
7712,2018-07-25,强强联手 东风启辰成为中国人寿财险战略合作伙伴,腾讯网
7713,2018-07-24,上市险企公布年中成绩单：保费增速超预期 结构调整再推进,金融界
7714,2018-07-24,非银金融行业:资管政策出台 板块迎估值修复,爱建证券
7715,2018-07-24,青岛国寿关爱贫困母亲,中保网
7716,2018-07-24,上市险企保费收入增速超预期,Wind
7717,2018-07-24,上市险企上半年保费：平安增速居首 国华人寿唯一下滑,中国经济网
7718,2018-07-20,中国人寿透露金融科技战略重大布局,证券日报
7719,2018-07-20,恒指探底回升收涨0.8%，内资金融股发力,Wind
7720,2018-07-20,中国上市公司协会联合沪深交易所发布A股上市公司现金分红榜单,中上协
7721,2018-07-20,上市险企交出年中“考卷” 保费结构优化规模稳增长,新快报
7722,2018-07-20,国寿“新一代”建设取得成果 透露金融科技三大布局思路,证券时报
7723,2018-07-20,16年连续攀升248位跻身前50 中国人寿跃居《财富》“世界500强”第42位,和讯
7724,2018-07-20,巨丰早评：A股将反复试探底部,巨丰财经
7725,2018-07-20,券商：受A股拖累 险资2018年总投资收益率或低于5%,证券日报
7726,2018-07-19,A股四险企比拼上半年保费 平安增速领跑新华发力,中金在线
7727,2018-07-19,杨明生：把金融科技放到更加突出、更加重要战略位置,新浪
7728,2018-07-19,巨丰收评：超跌股表现活跃,巨丰财经
7729,2018-07-19,保险板块高开高走，新华保险半年报预增8成领涨3%,Wind
7730,2018-07-19,中国人寿：下半年突出价值、服务、科技,金融界
7731,2018-07-19,上半年四大A股上市险企原保费规模超万亿 增速有所回落,中国网
7732,2018-07-19,国寿集团上半年保费微增总资产达3.76万亿,证券时报
7733,2018-07-19,上市险企下半年料迎估值修复,中证报
7734,2018-07-18,A股四大上市险企上半年保费增速整体放缓 中国人寿仅增4%,每日经济新闻
7735,2018-07-18,"保险行业2018年中报前瞻:短期改善趋势确定,长期龙头集中逻辑不变",申万宏源
7736,2018-07-17,负面缠身的华大基因连续跌停 巨量解禁后机构将如何抽身？,第一财经
7737,2018-07-17,青岛国寿携“第一书记”精准扶贫,金融界
7738,2018-07-16,中国人寿：上半年累计原保险保费收入约3602亿元,Wind
7739,2018-07-11,国寿财险拟以未分配利润增资38亿元,每日经济新闻
7740,2018-07-11,证监会座谈上市企业：十五家公司首日陈情,21世纪经济报道
7741,2018-07-11,中国人寿构建舌尖上的安全 餐银保启动大会在郑州举行,新浪
7742,2018-07-06,险企新业务价值负增长掣肘,红周刊
7743,2018-07-06,深交所重磅表态 百亿元增量资金望入市(附股),证券日报
7744,2018-07-06,百亿增量资金望进入股市 逾4亿大单借利好抢筹保险股,证券日报
7745,2018-07-04,"非银金融周报:估值低存安全边际,需关注后市流动性变化",万联证券
7746,2018-07-03,“牵手国寿共创未来” 中国人寿第十二届客户节主题日活动圆满举行,和讯
7747,2018-07-03,险企股价半年跌三成 10余家券商“声援”,证券日报
7748,2018-07-02,中国人寿跌4.75%，创年度新低，报21.45元,腾讯网
7749,2018-07-02,中国人寿大跌5.55%，报21.27元,腾讯网
7750,2018-06-27,朱宏玲：保险产品形态发生变化是不可阻挡的,新浪
7751,2018-06-27,中国人寿连续15年入选“中国500最具价值品牌”,金融界
7752,2018-06-26,[推荐评级]海外保险行业周报：新单好转 关注保费收入基数变化节奏,中财网
7753,2018-06-26,中国人寿苏州推出税延养老险,金融界
7754,2018-06-26,蚂蚁金服再获太保寿险投资16亿 集齐四大险企入股,每日经济新闻
7755,2018-06-25,同样的“债转股”，不一样的降杠杆效果,Wind
7756,2018-06-25,中国人寿赵国栋荣获和讯网“2017年度杰出保险经理人奖”,和讯
7757,2018-06-22,重磅！多家保险公司入选“中国500最具价值品牌”,中国保险报
7758,2018-06-22,保费增速持续落后 国寿上海二总部亡羊补牢？,华夏时报
7759,2018-06-22,中国人寿连续15年入选“中国500最具价值品牌”蝉联保险行业第一,和讯
7760,2018-06-21,5月四大上市险企寿险业务均正增长,北京商报网
7761,2018-06-21,中国人保回A创8年最大IPO 估值之争百亿融资考验市场,投资时报
