,2021-12-31,2021年A股年终盘点：十大“水逆”板块在哪里？,Wind
3608,2019-09-05,海通证券(06837.HK)8月净利润4.92亿元 同比增长314%,格隆汇
3609,2019-09-05,海通证券：母公司8月净利4.92亿 同比增三倍,e公司
3610,2019-09-05,海通证券(600837.SH)8月母公司净利4.92亿元 同比增长314.09%,格隆汇
3611,2019-09-05,多家券商公布8月业绩，国泰君安受益大额分红款单月净利超17亿傲视群雄,Wind
3612,2019-09-05,券商股爆发， 华创阳安涨停,Wind
3613,2019-09-04,异动直击|中资券商股普涨，海通证券大涨5%,富途证券
3614,2019-09-03,新城控股：富域发展解除质押5628.5万股股份,乐居财经
3615,2019-09-03,新城控股(601155.SH)控股股东解除质押5628.52万,格隆汇
3616,2019-09-03,【自营贡献弹性，结构转型加速——海通证券（600837.SH）2019年中报点评】光大非银赵湘怀,湘怀看非银
3617,2019-09-03,【华泰金融沈娟团队】投资驱动业绩，综合金融布局完善—海通证券(600837)【证券研究报告】,华泰金融研究全新平台
3618,2019-09-03,【中原非银张洋】海通证券(600837)2019年中报点评*自营业务大幅回暖，国际业务持续高增长,中原证券研究所
3619,2019-09-02,36家上市券商九成涨薪：中信证券人均薪酬36万登顶,澎湃新闻
3620,2019-09-02,36家A股券商半年赚554亿元 中信海通国君排前三,新浪
3621,2019-09-02,36家上市券商六项指标大排名！中信、海通、中信建投霸占投行三强,券商中国
3622,2019-09-01,券商中报业绩检验发展策略 自营超经纪成首要驱动,第一财经
3623,2019-09-01,【申万宏源金融】海通证券1H19业绩点评：自营驱动业绩高增，营收净利重回第二,大金融研究
3624,2019-09-01,海通证券(06837-HK)中期纯利55.27亿人民币不派息,财华社
3625,2019-09-01,【方正非银】海通证券：机构业务突围，业绩大幅增长,欣赏金融
3626,2019-08-31,【国君非银】海通证券19年中报点评:自营弹性大幅释放，租赁子公司登陆港交所,欣琦看金融
3627,2019-08-31,36家上市券商半年报出齐！海通证券营收、净利重回第二,Wind
3628,2019-08-31,36家上市券商半年报出齐！海通证券营收、净利重回第二，投资收入大增257%，这项业务亮眼了,券商中国
3629,2019-08-30,自营及子公司收入发力，多项指标排名提升：海通证券上半年净利同比增长82%！,每日经济新闻
3630,2019-08-30,海通证券(06837.HK)中期纯利升77.81%至55.27亿元,格隆汇
3631,2019-08-30,海通证券(600837.SH)半年度净利润升82.34%至55.27亿元,格隆汇
3632,2019-08-30,海通证券：上半年净利55.27亿元 同比增82%,第一财经
3633,2019-08-30,海通证券：上半年净利润55.27亿元，同比增长82.34%,Wind
3634,2019-08-30,海通证券(600837.SH)完成发行70亿元金融债券 票面利率3.39%,格隆汇
3635,2019-08-29,拉夏贝尔上半年亏5亿 存货高位预计三季度仍亏损 预亏,新浪
3636,2019-08-24,界龙实业(600836.SH)：第一大股东质押的3008万股延期购回,格隆汇
3637,2019-08-23,大港股份现形:董事长总经理撂挑子 副董事长质押爆仓 股票质押异常,新浪
3638,2019-08-22,民企纾困新案例：京汉股份引外援，海通证券成第二大股东,新京报
3639,2019-08-21,海通证券持股5.99% 成京汉股份二股东,新浪
3640,2019-08-21,海通证券持股5.99%，成这家上市公司二股东！解股权质押之急，支持民企发展计划又一单项目落地,券商中国
3641,2019-08-21,上半年券商净赚666亿 超九成实现盈利,长江商报
3642,2019-08-20,海通证券逾2亿元受让京汉股份股权：质押之急暂解，转型效果待彰,每日经济新闻
3643,2019-08-20,藏格控股等126股预警 逾五成业绩承压 盈利能力下降,北京商报网
3644,2019-08-20,京汉股份：海通证券战略入股 助力公司转型升级,中证网
3645,2019-08-20,A股共发生126宗大宗交易成交52.77亿元（8月20日）,Wind
3646,2019-08-20,券商上半年净赚666亿元：中信证券第一 国泰君安紧随其后,经济观察网
3647,2019-08-20,海通证券今日大宗交易成交599.11万股，成交价13.84元溢价0.22%,Wind
3648,2019-08-20,海通证券(06837)撤销哈尔滨新阳路证券营业部获中证监黑龙江监管局核准 其他违规处罚,智通财经
3649,2019-08-20,海通证券：获准撤销哈尔滨新阳路证券营业部,Wind
3650,2019-08-19,政策利好与业绩改善加持，券商板块全线飘红，行业或迎加配良机,第一财经
3651,2019-08-19,券商股发力，长城证券冲击涨停，国信证券、中信证券、海通证券纷纷跟涨,Wind
3652,2019-08-17,扩张“后遗症”又逢实控人爆仓,中国经营报
3653,2019-08-16,131家券商上半年业绩放榜，中信最能赚！这项业务已成为比拼实力关键,中证报
3654,2019-08-16,券商上半年表现131家排座次 8家自营赚超20亿竟有一家亏1000万 亏损,每日经济新闻
3655,2019-08-16,"非银金融行业周观点:风控计算标准和两融政策放松,关注后续市场改善",万联证券
3656,2019-08-15,高评级券商占比下降明显 长江和广发大降级大跌眼镜 投资评级恶化,证券市场周刊
3657,2019-08-14,"非银金融行业告动态跟踪报:风控计算标准修订,利好高评级券商资本释放",万联证券
3658,2019-08-12,【主力龙虎榜】主力抱团这个板块,财富动力网
3659,2019-08-12,"证券行业7月财务报表分析:券商业绩环比回落,再融资放量 盈利能力下降",山西证券
3660,2019-08-09,万丰奥威(002085.SZ)：控股股东补充质押3235万股 股票质押异常,格隆汇
3661,2019-08-09,"非银金融行业周观点:保险减税增厚中报业绩,券商低基数效应初显",万联证券
3662,2019-08-08,因融资融券业务违约 豫金刚石控股股东部分股票存平仓风险 关联方问题,e公司
3663,2019-08-08,资本动态|实控人1.42亿股份质押违约 拉夏贝尔收上交所监管函 问询,财经网
3664,2019-08-07,拉夏贝尔“狂奔”之后：业绩接连亏损，实控人股份近乎全数质押 亏损,每日经济新闻
3665,2019-08-07,32家券商公布7月业绩，中信证券（600030.SH）单月赚7亿,格隆汇
3666,2019-08-07,科创板大赢家来了！这家券商岂止投行月度夺冠，更有净利差点超过老大中信证券,中国基金报
3667,2019-08-07,【非银】券商月报：业绩符合预期，科创板增厚投行业绩,天风研究
3668,2019-08-07,多家上市券商7月份业绩飘红 机构认为券商板块仍被低估,证券日报
3669,2019-08-07,拉夏贝尔实控人质押违约 股价创上市后新低 股票质押异常,北京商报网
3670,2019-08-07,25家上市券商7月业绩分化科创板投行收入成催化剂 盈利能力下降,证券时报
3671,2019-08-07,"大剧透！这些券商7月业绩大增""玄机""找到，竟是因为它？投行收入环比激增299%，为何这几家增幅更大",券商中国
3672,2019-08-06,8月7日上市公司重要公告集锦：柏楚电子8月8日科创板上市,证券日报
3673,2019-08-06,拉夏贝尔实控人质押给海通证券的1.42亿股股份构成违约 违约失信,北京商报
3674,2019-08-06,海通证券(600837.SH)获中国人民银行同意发行不超70亿元金融债券,格隆汇
3675,2019-08-06,海通证券：央行同意公司发行不超过70亿元金融债券,Wind
3676,2019-08-06,海通证券(600837.SH)7月母公司净利润5.56亿元 同比增长7.37%,格隆汇
3677,2019-08-04,沪港将携手举办时尚与纺织人工智能国际会议,Wind
3678,2019-08-02,"非银金融行业周观点:券商分类评级发布,经纪管理办法征求意见",万联证券
3679,2019-08-02,"非银金融行业动态跟踪报告:上市券商评级保持稳定,龙头优势仍然明显",万联证券
3680,2019-08-01,海通证券(600837.SH)获核准撤销湖州吴兴商城西路证券营业部,格隆汇
3681,2019-08-01,海通证券(06837.HK)获核准撤销湖州吴兴商城西路证券营业部,格隆汇
3682,2019-08-01,已有15家券商预告上半年业绩！中小券商增幅较大，中信海通国君营收与净利位居前三,券商中国
3683,2019-08-01,中期业绩“喜大普奔” 大型券商赚大钱中小券商忙翻番,中证报
3684,2019-07-30,海通证券：变盘在即，这几件事或成破局关键,理财18
3685,2019-07-29,资金或继续涌向科技股,信息时报
3686,2019-07-26,华钰矿业：控股股东与海通证券纾困基金协议转让公司股份完成过户登记 减持股份,Wind
3687,2019-07-26,证监会公布2019年证券公司分类结果,Wind
3688,2019-07-26,借科创板东风 科技股成市场新主线,财富动力网
3689,2019-07-24,梦想启航，展望未来，宏和电子材料科技股份有限公司成功上市,陆家嘴金融网
3690,2019-07-24,半年业绩快报：74家公司7成预喜，海通证券业绩大增50%以上（附表）,红周刊
3691,2019-07-24,金融科技赋能投行业务 中小券商争夺“弯道超车”机会,中证报
3692,2019-07-23,"非银金融行业周观点:交易量略有回升,金融对外开放更进一步",万联证券
3693,2019-07-21,金融：资本市场迎来新时代 荐4股,广发证券
3694,2019-07-21,【兴证金融 傅慧芳】券商配置占比略有下滑，持仓机构增多但规模缩小 ——基金2019Q2券商持仓分析,兴证金融
3695,2019-07-20,喜大普奔！券商分类评级加分榜出炉！6家能加15分领跑，哪家能借加分评A类？哪家无缘加分降级(上篇),券商中国
3696,2019-07-20,海通证券2019年上半年营收177.17亿 比上年同期增长62%,挖贝网
3697,2019-07-19,格隆汇A股公告精选(7.20) | 长城汽车上半年归母净利润预降近六成 多家公司股东抛出大额减持计划,格隆汇
3698,2019-07-19,海通证券(06837-HK)上半年净利润同比增加82.22%至55.23亿人民币,财华社
3699,2019-07-19,海通证券上半年净利增82% 多家公司公布业绩-更新中,中财网
3700,2019-07-19,海通证券业绩快报：上半年净利55.23亿 同比增82.22%,新浪
3701,2019-07-19,海通证券中报业绩快报：上半年净利润55.23亿元，同比增长82.22%,Wind
3702,2019-07-19,科创板开市在即，这些龙头券商股或将直接受益,第一财经
3703,2019-07-18,海通证券：获准设立2家分公司和15家证券营业部,Wind
3704,2019-07-18,海通证券：2018年年度权益分派实施公告,上交所
3705,2019-07-17,金融科技规划或将出台 券商下半场完善生态体系建设,国际金融报
3706,2019-07-17,海通证券：2018年度每股现金分红0.15元,中证网
3707,2019-07-17,[快讯]海通证券公布2018年年度分红实施方案,中财网
3708,2019-07-17,海通证券(600837.SH)拟每10股A股派1.5元 股权登记日为7月25日,格隆汇
3709,2019-07-17,助力合作伙伴做大做强 海通证券发布“金融科技合作伙伴计划”,证券日报
3710,2019-07-17,金融：半年报+科创板+美联储降息三预期叠加分析,东莞证券
3711,2019-07-16,海通证券发布金融科技合作伙伴计划,中证网
3712,2019-07-16,海通证券首家发布“金融科技合作伙伴计划” 构建科技生态圈,证券时报
3713,2019-07-15,金融：近期政策利好龙头 荐4股,万联证券
3714,2019-07-15,*ST信威现形 3年前国泰君安喊目标价50海通证券喊49,中国经济网
3715,2019-07-12,海通证券：备战半年报披露季,证券时报网
3716,2019-07-12,"非银行金融行业6月业绩点评:权益市场反弹叠加低基数影响,6月券商业绩显著改善",证券之星
3717,2019-07-11,金融：券商股迎配置窗口 荐2股,万联证券
3718,2019-07-11,券商资管子公司业绩：海通资管基数低营收同比增680倍,新京报
3719,2019-07-10,海通证券(06837.HK)董事会会议审议通过募集资金使用情况专项报告议案,格隆汇
3720,2019-07-10,金融：券商拥抱历史发展机遇 荐1股,中银国际
3721,2019-07-10,金融：券商业绩大幅反弹 净利环比增长超80%,山西证券
3722,2019-07-10,6月业绩逆天翻盘！下半年券商怎么玩？,红周刊
3723,2019-07-09,券商6月份营业收入：国泰君安22.79亿，南京证券1.64亿,中金在线
3724,2019-07-09,券商前六月净利增逾四成，分类管理哪家强？,第一财经
3725,2019-07-09,上市券商6月集体翻身仗！3家净利环比翻10倍，半年业绩座次提前看,券商中国
3726,2019-07-09,海通证券(06837-HK)6月净利润5.5亿元人民币,财华社
3727,2019-07-08,【申万宏源金融】上市券商2019年6月经营数据点评,大金融研究
3728,2019-07-08,海通证券今日大宗交易成交76.93万股，成交价13.64元折价-0.44%,Wind资讯
3729,2019-07-08,海通证券(600837.SH)6月净利润增55.77%至5.49亿元,格隆汇
3730,2019-07-08,海通证券：母公司5月份净利润5.49亿元,e公司
3731,2019-07-08,海通证券：母公司6月实现净利润5.49亿元,金融界
3732,2019-07-08,金融：市场交易量放大 荐3股,广发证券
3733,2019-07-05,海通证券(600837.SH)完成发行50亿元短期融资券,格隆汇
3734,2019-07-03,去年有券商首席信息官年薪高达7位数,每日经济新闻
3735,2019-07-02,融资客青睐34股，江河集团买入占比高达43.14%,Wind
3736,2019-07-01,跌出富豪榜，骗钱买家具 益佰制药实控人的钱都去哪了？,每日经济新闻
3737,2019-06-30,券业放大榜！131 家券商上半年业绩排名揭晓，最赚钱的是这 10 家,券商中国
3738,2019-06-27,海通证券：证监会对公司申请发行金融债券无异议,Wind
3739,2019-06-24,海通证券(06837-HK)：子公司海通恒信超额配股权已失效,财华社
3740,2019-06-23,131家券商净资本创造历年峰值，谁是券商净资本之王？,券商中国
3741,2019-06-23,1.62万亿！131家券商净资本创造历年峰值，谁是券商净资本之王？资本实力带来发展后劲，TOP50有这些变化,券商中国
3742,2019-06-21,公告精选：博汇纸业获宁波亚洲纸管纸箱举牌；藏格控股遭证监会立案调查 其他违规处罚,e公司
3743,2019-06-21,上海证券市场大宗交易公开信息(2019-06-21),上交所
3744,2019-06-21,6月21日上市公司晚间公告速递,新浪
3745,2019-06-21,海通证券：央行核定公司待偿还短期融资券的最高余额为397亿元,Wind
3746,2019-06-20,券商板块引领大盘反弹 次新券商股表现亮眼,红周刊
3747,2019-06-20,百家券商排名最新出炉：中信稳坐龙头 21家券商亏损 亏损,第一财经
3748,2019-06-20,券商39项排名出炉:马太效应凸显 IT投入加大,证券时报
3749,2019-06-20,2018年度券商经营业绩排名出炉,中证报
3750,2019-06-19,2018年券商经营业绩重排座次 十项指标挂钩分类评价,国际金融报
3751,2019-06-19,券商行业2018年度经营座次出炉：中信证券拿下14项第一,澎湃新闻
3752,2019-06-19,2018年度券商成绩单发布 三家老牌券商稳坐营收和净利润前三交椅,证券日报
3753,2019-06-19,2018年度证券公司经营业绩排名出炉 中信证券盈利居首,中证网
3754,2019-06-19,"非银金融行业周观点:科创板落地开放提速,资本市场改革新引擎开启",万联证券
3755,2019-06-18,海通证券(06837.HK)将于7月26日派末期息 每10股派1.703980港元,格隆汇
3756,2019-06-18,上海证券市场大宗交易公开信息(2019-06-18),上交所
3757,2019-06-18,陕西金控牵头筹建50亿结构调整(纾困)基金正式启动,全景网
3758,2019-06-17,金融：开放与科创并举 荐4股,广发证券
3759,2019-06-14,海通证券香港子公司海通国际已暂停与瑞银业务往来 经营问题,Wind
3760,2019-06-14,沪港通十大成交活跃股排名（6月14日）,Wind
3761,2019-06-13,科创板来了！A股市场进入科创时代：如何影响A股？投资者该如何参与？六大关注点看过来,重庆商报
3762,2019-06-11,券商5月净利环比降三成，交投承压下券商股还有机遇？,第一财经
3763,2019-06-11,37家券商5月业绩“冰火两重天”,中证报
3764,2019-06-11,"非银金融行业周观点:券商5月业绩继续下滑,保险防御价值提升",万联证券
3765,2019-06-11,非银金融行业周报:券商披露5月经营数据,爱建证券
3766,2019-06-10,[路演]海通证券：加大项目开拓地区集中度 在长三角、珠三角等地区建立品牌优势,全景网
3767,2019-06-09,金融：经纪自营拖累业绩 荐4股 盈利能力下降,安信证券
3768,2019-06-08,海通证券(06837-HK)5月净利润2.76亿元人民币,财华社
3769,2019-06-07,中信建投等9家券商5月净利跌逾50%，浙商证券逆势大涨,澎湃新闻
3770,2019-06-07,海通证券旗下海通恒信在港上市 现金流连续三年为负,长江商报
3771,2019-06-07,券商5月业绩多悬念！前五座次重排，又见单月业绩黑马！至少9家业绩下滑超五成,券商中国
3772,2019-06-06,券商5月业绩排名生变！这家券商净利环增4倍，跻身前三,中证报
3773,2019-06-06,"券商5月业绩很不好！这家却""亮了""",中国基金报
3774,2019-06-06,海通证券：母公司5月净利润2.76亿元 环比下降50.9%,中证网
3775,2019-06-06,海通证券(06837)5月份非合并净利达2.76亿元,智通财经
3776,2019-06-06,6月6日上市公司晚间公告速递,新浪
3777,2019-06-06,海通证券(06837.HK)5月非合并净利同比下降68.83%至2.76亿元 盈利能力下降,格隆汇
3778,2019-06-06,海通证券：母公司5月份净利2.76亿元,e公司
3779,2019-06-05,券商股午后冲高，华林证券直线封板,Wind
3780,2019-06-05,金融行业周报:央行设存款保险基金公司;保险行业迎来减税利好,平安证券
3781,2019-06-02,企业债主承销商信用评价要来了！54家券商将获全面评价,券商中国
3782,2019-05-30,【万联非银】量价持续调整，龙头价值显现--非银金融行业周观点,万联证券研究所
3783,2019-05-28,"金融行业周报:包商银行因严重信用风险被接管,股基交易额连续七周环比下跌 违约失信",平安证券
3784,2019-05-26,2000位金融高管财富榜：最高身价超3亿，哪些职位最吸金？,21世纪经济报道
3785,2019-05-26,海通证券分拆海通恒信赴港上市最终定价1.88港元/股,中金在线
3786,2019-05-26,【IPO追逐】海通证券(06837-HK)分拆上市的海通恒信(01905-HK)以每股1.88元招股,财华社
3787,2019-05-26,海通证券：海通恒信将于6月3日在港交所上市,e公司
3788,2019-05-26,海通证券(600837 .SH):海通恒信H股最终发售价为每股1.88港元,格隆汇
3789,2019-05-26,海通证券：海通恒信H股股份最终发售价为每股1.88港元,Wind
3790,2019-05-22,海通拿下第二个境外上市平台！海通恒信6月3日上市，券商系首家上市融资租赁公司,券商中国
3791,2019-05-21,海通证券租赁平台海通恒信(01905.HK)拟发售约12.353亿股 上海强生参与基石认购,格隆汇
3792,2019-05-20,太阳纸业内幕交易：3人狂赚2000万 竟是海通高管泄密,新浪
3793,2019-05-19,新城控股(601155.SH)：控股股东富域发展解除质押6622.52万股,格隆汇
3794,2019-05-19,热门融资标的股票分析,华龙掘金
3795,2019-05-17,【万联非银】量价环比均有回落，关注板块龙头--非银金融行业周观点,万联证券研究所
3796,2019-05-17,"金融行业周报:银行Q1业绩改善息差环比略降,券商4月业绩环比下降 盈利能力下降",平安证券
3797,2019-05-15,券商股“底气”揭秘：8月业绩大丰收，15家公司净利翻倍，还有刚出炉的利好加持,中证报
3798,2019-05-14,【西证金融郎达群】业绩起伏不改价值本色，行情回落把握上车良机——证券行业月度业绩点评,小郎闲评
3799,2019-05-13,17家公司新闻现重大利空,证券之星
3800,2019-05-11,海通证券总经理瞿秋平：投行强则券商强，金融强才会国家强，中国券商要团结起来，打造投行国家队,券商中国
3801,2019-05-10,公告点题｜5月10日这些公告有看头,第一财经
3802,2019-05-10,南方汇通：拟择机减持海通证券不超过1750万股,e公司
3803,2019-05-10,券商4月业绩“滑铁卢” 23家营收净利双“跳水” 盈利能力下降,长江商报
3804,2019-05-09,海通证券(600837)将赎回150亿元“16海通01”公司债，5月17日赎回登记，5月20日发放赎回款并摘牌。,中国金融信息网
3805,2019-05-09,ABS监管首启双罚制 上海证监局开出首张暂停业务罚单 经营问题,国际金融报
3806,2019-05-09,35家上市券商4月净利同比增逾五成,中证网
3807,2019-05-09,【申万宏源金融】上市券商2019年4月经营数据点评,大金融研究
3808,2019-05-09,自营业务受挫 多数上市券商4月净利环比大幅下滑 盈利能力下降,证券时报
3809,2019-05-09,20家证券公司发布2019年4月业绩 长江证券4月盈利7亿元,中金在线
3810,2019-05-09,15家券商4月营收净利双“跳水”,中证报
3811,2019-05-09,多家券商4月净利润重挫东北证券环比下降96% 盈利能力下降,重庆商报
3812,2019-05-08,大跳水！26家上市券商4月业绩来了：下降50%都算少的！,中国基金报
3813,2019-05-08,"上市券商4月业绩断崖式下跌！半数净利下滑五成以上，众龙头券商""领衔""大滑坡 盈利能力下降",券商中国
3814,2019-05-08,上市券商4月份业绩出炉：多家营业收入和净利润环比腰斩 盈利能力下降,澎湃新闻
3815,2019-05-08,海通证券：母公司4月实现净利润5.6亿元,新浪
3816,2019-05-08,海通证券(06837.HK)4月非合并净利同比增24.49%至5.6亿元,格隆汇
3817,2019-05-08,海通证券：母公司4月净利润5.6亿元，3月净利10.8亿元,Wind
3818,2019-05-07,金融：自营与经纪表现良好 荐4股,广发证券
3819,2019-05-06,海通证券旗下海通恒信赴港IPO申请通过聆讯,中金在线
3820,2019-05-06,行业走出至暗时刻，改革+周期助力腾飞——证券业2018年报&2019一季报综述,兴证金融
3821,2019-05-06,海通证券午后封跌停 成交额20.05亿元封单1.45万手,腾讯网
3822,2019-05-05,单笔规模最大CDS落地 宜华集团携手海通证券提振市场信心,证券时报网
3823,2019-05-05,【申万宏源金融】证券业2019年一季报综述,大金融研究
3824,2019-05-03,太生猛！A股这13家券商一季赚了去年一年的钱,中新经纬
3825,2019-04-30,打个翻身仗：35家上市券商一季度净利增近九成，这12家净利更超去年全年！,每日经济新闻
3826,2019-04-29,【增减持】海通证券(06837.HK)遭Black Rock减持568.52万股,格隆汇
3827,2019-04-29,一季度A股保证金猛增约五成，创15年末以来新高,腾讯网
3828,2019-04-29,【银河国际】海通证券[6837.HK],银河国际
3829,2019-04-29,海通证券(6837.HK)：趋势向上，维持“买入”评级，目标价13.0港元,格隆汇
3830,2019-04-28,海通证券(600837)：发布19Q1业绩 公司实现收入99.5亿元,东方证券
3831,2019-04-28,"天风证券：将海通证券评级调高为""买入""",Wind
3832,2019-04-27,八成上市券商薪酬总额下滑，华泰证券人均83.92万元居首,澎湃新闻
3833,2019-04-27,果然牛市买券商！ 这8家一个季度业绩顶去年一年多（名单）,中国基金报
3834,2019-04-26,海通证券(06837.HK)：上海国盛集团拟认购100亿元非公开发行股份,格隆汇
3835,2019-04-26,17家券商业绩出炉，谁人欢喜谁人忧？丨亿欧观点,极客网
3836,2019-04-26,海通证券一季度净利37.7亿元 同比增长118%,挖贝网
3837,2019-04-26,海通证券(600837)：未来经纪及两融业务收入增长有望提速,申万宏源
3838,2019-04-26,海通证券一季度大赚38亿，未来业绩可期待,证券之星
3839,2019-04-26,券商板块午后异动拉升,Wind
3840,2019-04-26,【方正非银】海通证券：投资弹性增色，补充资本增强机构业务优势——2019一季报点评,欣赏金融
3841,2019-04-26,融资客青睐9股，九州通买入占比高达54.70%,Wind
3842,2019-04-26,公告点题｜4月25日这些公告有看头,第一财经
3843,2019-04-25,【申万宏源金融】海通证券一季报点评：业绩大超预期，大自营弹性显现，上调全年业绩预测,大金融研究
3844,2019-04-25,【国君非银刘欣琦团队】海通证券2019年一季报点评：投资业务弹性彰显，信用业务风险大幅纾解,欣琦看金融
3845,2019-04-25,海通证券(06837.HK)一季度净利润增长117.66%至37.7亿元,格隆汇
3846,2019-04-25,公告精选：海通证券、中国人寿、泸州老窖等一季度业绩报喜；*ST富控2018年预亏55亿元,每日经济新闻
3847,2019-04-25,海通证券：一季度净利润37.7亿元 同比增近1.2倍,e公司
3848,2019-04-25,海通证券(600837.SH)拟定向增发募资不超200亿元 上海国盛集团拟认购100亿元,格隆汇
3849,2019-04-25,海通证券：一季度净利润同比增117.66%,Wind
3850,2019-04-25,海通证券：一季度净利润37.7亿元，同比增长117.66%,Wind
3851,2019-04-25,海通证券：2019年第一季度净利润37.7亿元,金融界
3852,2019-04-22,头部券商配置价值仍存 科创板或是ROE弹性的催化剂,红周刊
3853,2019-04-22,逆势扩张逆势招聘 去年券商日子到底过得怎么样？,新京报
3854,2019-04-22,金融：27家券商2019年2月净利润同比涨幅超100％ 荐5股,和讯
3855,2019-04-21,深度解读芯片刻蚀：国产5nm机器已就绪，2018全球销售额破历史新高【附下载】| 智东西内参,和讯
3856,2019-04-18,年报透露73只券商重仓股 海通证券押中工业富联,证券日报
3857,2019-04-17,牛市来了，券商急筹千亿资金补血,Wind
3858,2019-04-16,福建证监局关于2019年辖区证券分支机构现场检查随机抽查结果的通报,福建证监局
3859,2019-04-16,券商薪水比拼 中信证券人均年薪69.78万,财经网
3860,2019-04-15,金融：券商业绩大增 荐5股,万联证券
3861,2019-04-14,社融超预期，券商股回调——非银金融行业周报20190414,湘怀看非银
3862,2019-04-12,海通证券(06837.HK)H股股东每持有28股H股可认购1股海通恒信H股股份,格隆汇
3863,2019-04-11,券业正进行这样一场人才大战！去年行业流失逾11000人，这些条线却大力扩张,券商中国
3864,2019-04-11,海通证券(06837.HK)将于4月25日举行董事会会议 以考虑及批准一季度业绩,格隆汇
3865,2019-04-10,海通证券(600837)：业绩表现符合预期 低Beta业务效率提升,东方证券
3866,2019-04-10,科创板早读|5家企业申请获受理，15家企业获问询,新京报
3867,2019-04-10,七家券商去年海外业务营收172亿元 中资券商海外业务拓展至10个国家,证券日报
3868,2019-04-09,3月业绩环比大增，券商股还能买吗？,21经济网
3869,2019-04-09,【申万宏源金融】上市券商2019年3月经营数据点评：自营经纪双击，业绩拐点实锤,大金融研究
3870,2019-04-09,A股头条之上市公司公告精选（4.10）,金融界
3871,2019-04-09,果然盆满钵满！券商3月业绩集中刷屏，营收、利润普遍大涨，还能不能上车？机构这样看,证券时报网
3872,2019-04-09,"果然全面飙升！券商业绩集体爆发，21家券商排名抢先看，4家头部单月净利超10亿，""赚钱王""是这家",券商中国
3873,2019-04-09,券商3月业绩陆续出炉 招商、广发、第一创业均实现环比增长,经济观察网
3874,2019-04-09,A股券商3月成绩单出炉 华泰证券净利环比增超2倍成赚钱王,第一财经
3875,2019-04-09,股市反弹19家券商3月业绩亮眼，华泰赚15.76亿居首,Wind
3876,2019-04-09,周二上市公司晚间重要公告（更新中）,金融界
3877,2019-04-09,海通证券(06837.HK)3月份母公司净利润升37%至10.83亿元,格隆汇
3878,2019-04-09,海通证券：母公司3月营收17.7亿元 净盈利10.8亿元,新浪
3879,2019-04-09,海通证券：3月母公司净利润10.83亿元,Wind
3880,2019-04-08,券商投资路线图曝光本周股市三大猜想及应对策略,中财网
3881,2019-04-08,券商股笑纳“牛市” 年报揭示买入底气,第一财经
3882,2019-04-07,恺英网络(002517.SZ)：骐飞投资质押股份违约 海通证券拟进行违约处置,格隆汇
3883,2019-04-06,法巴银行、海通证券再次调高美的置业目标价,乐居财经
3884,2019-04-04,去年境外业务“一哥”易主 券商“出海”有的争上游有的遇“浪打”,每日经济新闻
3885,2019-04-04,果然降薪！八成上市券商薪酬缩水，5家降幅超20%,券商中国
3886,2019-04-04,传闻过后券商股逆势普跌 海通证券(600837.SH)领跌,格隆汇
3887,2019-04-04,沪指用时十个月重返3200点，北上持续流入、基金仓位新高,Wind
3888,2019-04-04,沪指再克3200点 A股新一轮趋势性上涨呼声渐起,21世纪经济报道
3889,2019-04-03,27家券商去年业绩太“丧” 工行全赚回来只需70天,中新经纬
3890,2019-04-03,两家券商去年信息技术投入超10亿元 科技赋能券商引领行业转型发展,证券日报
3891,2019-04-03,2018年头部券商董监高工资单：中信证券3位高管税前年薪超千万元 首席风险官岗位薪酬最高,证券日报
3892,2019-04-03,"海通证券年报点评:经纪自营表现较弱,多元化国际化稳步推进",万联证券
3893,2019-04-02,海通证券：投资业务拖累业绩、国际业务成绩喜人,证券时报网
3894,2019-04-02,海通证券(600837)：收入结构多元化 海外业务贡献度持续增长,信达证券
3895,2019-04-02,A股牛冠全球 一季度基金业绩前50榜单出炉(附表),中国基金报
3896,2019-04-02,偏股基金业绩排名出炉 大中型基金公司中长期业绩更优,证券时报
3897,2019-04-02,净资产受损 券商再融资窗口料开启,中证报
3898,2019-04-02,"海通证券:子公司贡献度提升,科技赋能财富管理转型",山西证券
3899,2019-04-01,8名股市老赖被限乘火车飞机，包括被罚没近亿元的牛散郑领滨,澎湃新闻
3900,2019-04-01,金融：关注非银优质龙头 荐4股,万联证券
3901,2019-04-01,前三名投行收入逾百亿，科创板布局进行时,Wind
3902,2019-04-01,18家上市券商去年实现净利463亿元 TOP5座次率先定局,证券日报
3903,2019-04-01,海通证券：3月基金整体表现不俗,中证网
3904,2019-04-01,"海通证券:财富管理加速转型,自营拖累业绩表现",光大证券
3905,2019-03-29,上交所发布《关于2月21日-3月20日上证50ETF期权主做市商评价公告》,Wind
3906,2019-03-29,大幅上调目标价策略（3月29日）,Wind
3907,2019-03-29,【证券】海通证券：自营波动加剧拖累业绩，子公司表现靓丽,微信
3908,2019-03-29,海通证券：综合服务能力大幅提升，国际化进程稳步推进,证券之星
3909,2019-03-29,【财富管理加速转型，自营拖累业绩表现——海通证券（600837.SH）2018年报点评】光大非银赵湘怀,湘怀看非银
3910,2019-03-29,"海通证券2018年报点评:投资拖累,海外业务瞩目",东吴证券
3911,2019-03-28,【安信非银】海通证券年报点评：融资类业务发力自营拖累，关注资产质量改善,新角度新金融
