,2021-12-31,北向资金年内加仓超4300亿元创历史新高，宁德时代全年净买入超300亿,Wind
2194,2020-02-14,金山办公成首家纳入MSCI指数科创板公司？MSCI官方独家回应来了！,e公司
2195,2020-02-14,MSCI指数调整 这家公司代表科创板首次亮相,科创板日报
2196,2020-02-14,公司情绪前瞻0214丨130万只民用口罩投向市场同济堂正向情绪居首，汇源果汁负向情绪警笛拉响,21世纪经济报道
2197,2020-02-14,一年涨幅超80% 外资比重已增至3.5%！MSCI刚刷新名单 富时又有大动作！,中国基金报
2198,2020-02-14,MSCI公布变动名单：新增名单逐个看 科创板股票首次亮相,财富动力网
2199,2020-02-14,MSCI指数季度调整 3只A股新纳入全球标准指数,上证报
2200,2020-02-14,国内财经媒体头版2020年2月14日星期五,Wind
2201,2020-02-14,今年首次季度指数调整结果公布 3只A股新纳入MSCI,中证报
2202,2020-02-14,科创板开市7个月 股票首次“入摩”,新京报
2203,2020-02-13,道达投资手记：不用太纠结调整 光伏板块或分化,每日经济新闻
2204,2020-02-13,郑眼看盘：疫情数据本质平稳 A股跌势难以持续,每日经济新闻
2205,2020-02-13,金山办公火速“入摩”背后：科创板上市仨月涨超380%,新京报
2206,2020-02-13,MSCI迎季度调整 首纳科创板股票,时代周报
2207,2020-02-13,MSCI：金山办公纳入MSCI中国全股票指数并未“破例”,中证网
2208,2020-02-13,MSCI回复e公司：京沪高铁和金山办公因不满足陆股通资格未纳入MSCI中国指数,e公司
2209,2020-02-13,MSCI回复e公司：京沪高铁和金山办公因不满足陆股通资格未纳入MSCI中国指数,金十数据
2210,2020-02-13,MSCI：京沪高铁和金山办公因不满足陆股通资格未纳入MSCI中国指数,Wind
2211,2020-02-13,这个关键数据为何突然“井喷”？——道达投资手记,每日经济新闻
2212,2020-02-13,今年最牛基金赚40％！科创板股票首次亮相MSCI名单,腾讯网
2213,2020-02-13,上市不足90天 金山办公成首个MSCI指数的科创板公司,新浪
2214,2020-02-13,MSCI“非常规操作”纳入科创板 包揽涨幅榜前排,上证报
2215,2020-02-13,MSCI名单今变动富时3月亦扩容 不惧疫情外资疯狂买买买,搜狐
2216,2020-02-13,上市不满1月、3月，京沪高铁、金山办公等被纳入MSCI,观察者网
2217,2020-02-13,强势：科创板开年涨近30% 公募第一重仓股被MSCI选入,中证报
2218,2020-02-13,MSCI指数调整 科创板首次亮相！云办公概念加持的它有何看点？,腾讯网
2219,2020-02-13,MSCI季度调整结果出炉 金山办公等股票被纳入,北京商报网
2220,2020-02-13,MSCI今年首次调整2月28日生效 科创板金山办公被纳入,新浪
2221,2020-02-13,3只A股新纳入MSCI 北向资金持续抄底这些股,中证报
2222,2020-02-13,MSCI名单变动 在岸指数新增6股！北上资金买入不减速 节后布局它们,证券时报网
2223,2020-02-13,MSCI中国全流通指数新增9家公司 京沪高铁、中国人保、金山办公市值居前,e公司
2224,2020-02-13,MSCI中国A股在岸指数新增6家成分股 京沪高铁、金山办公、上海莱士市值前三,e公司
2225,2020-02-12,远程办公需求暴增 机构：非昙花一现 把握长期投资机会,中国财富网
2226,2020-02-12,云办公持续强势,Wind
2227,2020-02-10,科创板收评 | 科创板个股涨跌互现 “天价”新股明日申购,第一财经
2228,2020-02-10,会畅通讯炸板后再封涨停，远程办公非昙花一现丨牛熊眼,第一财经
2229,2020-02-10,在线服务激增带动云计算需求，机构：板块有望充分受益,第一财经
2230,2020-02-10,天价新股！上市首日有望大赚17万！周二来打新，中一签缴款13.6万,券商中国
2231,2020-02-08,金山办公：云办公龙头（附报告）,半导体风向标
2232,2020-02-08,云办公概念受捧 软件应用股料迎新风口,中金在线
2233,2020-02-07,金山办公1周涨超30%进入千亿俱乐部 云办公旗帜还能火多久,GPLP犀牛财经
2234,2020-02-07,软件企业：快速精准阻击疫情蔓延,中国电子报
2235,2020-02-06,金山办公COO章庆元：WPS在线办公用户激增,每日经济新闻
2236,2020-02-06,远程办公火了 钉钉下载量超微信,每日经济新闻
2237,2020-02-06,中小企业疫情困局中突围，WPS+提供远程办公保障,中华网
2238,2020-02-04,“线上办公”成为现实，港股标的“一金难求”,智通财经
2239,2020-02-04,科创板收评：个股全线上涨金山办公、致远互联等涨停,科创板日报
2240,2020-02-04,软件信息行业发展态势好，网络安全、医疗信息化受关注,第一财经
2241,2020-02-04,快讯：云办公概念股继续走强 金山办公涨逾10%,新浪
2242,2020-02-03,疫情对计算机板块影响（附报告）,半导体风向标
2243,2020-02-03,云办公概念股抗跌！节后开闸科创板21只股票跌停,华夏时报
2244,2020-02-02,【国盛计算机】云办公产业全解析,国盛计算机畅想
2245,2020-02-01,【国盛计算机】持仓配置回落低点，产业趋势与beta加速驱动行业机会——2019Q4计算机公募基金持仓分析,国盛计算机畅想
2246,2020-01-31,2019年IPO那些事：最好的时代 也是最坏的时代,GPLP犀牛财经
2247,2020-01-31,【光大计算机】板块持仓下降低配0.4%，金山办公增仓18亿元板块第一,计算机国平
2248,2020-01-23,基金四季度持仓变化梳理，透露出哪些投资机会？,格隆汇
2249,2020-01-23,基金已调仓：消费成“旧爱”科技是“新宠”,深圳商报
2250,2020-01-21,【国金策略】公募持仓专题—扩散至三大领域增持科创板（李立峰/艾熊峰）,策略李立峰与行业配置笔记
2251,2020-01-21,13只科创主题基金四季报率先亮相 其中8只基金前十大重仓股中出现9只科创板个股身影 合计持股市值超7亿元,证券日报
2252,2020-01-20,高配科技股！去年业绩前十基金获追捧，曝调仓轨迹，加仓这些股票,证券时报
2253,2020-01-19,【兴业计算机】周观点20200119：华为全力打造HMS生态，信创行业再迎利好,兴业计算机团队
2254,2020-01-19,分拆密集上市南下资金助力 金山软件拐点已到？,格隆汇
2255,2020-01-19,公募现身66家科创板公司 7基金入驻首家破千亿市值科创板公司,证券日报
2256,2020-01-18,首批基金2019四季度科创板投资路线图曝光：公募基金现身66家科创板公司 7只基金入驻首家破千亿元市值科创板公司,证券日报
2257,2020-01-15,金山办公出席鹏城生态开发者大会 荣获“优秀生态伙伴”奖,TechWeb
2258,2020-01-14,金山办公携手PK体系在湖南筹建国家级信创实验室,TechWeb
2259,2020-01-14,46只科创板股融资余额环比增加,证券时报网
2260,2020-01-13,金山办公回答投资者问：将基于文档技术积累与华为合作,新京报
2261,2020-01-13,金山办公：将基于文档技术积累与华为在相关领域展开广泛合作,e公司
2262,2020-01-12,【兴业计算机】周观点20200112：继续强推【华为产业链+银行IT】双主线,兴业计算机团队
2263,2020-01-09,金山文档荣获2020微信公开课PRO“年度智慧服务”奖,中国企业报道
2264,2020-01-07,金山办公告别每月85万房租 搬进小米科技园,新京报
2265,2020-01-06,金山办公(688111.SH)主要办公地址迁至北京海淀区西二旗中路33号院小米科技园D栋,格隆汇
2266,2020-01-06,2019年科创板成交额1.33万亿，流动性优于A股整体——科创板周观察（中泰策略）,修炼投资的水晶球
2267,2020-01-06,A股2019：十大IPO科创板占4席谁是“募资王”,新京报
2268,2020-01-03,"金山办公领涨科创板,澜起科技总市值809亿封王,券商揽入佣金8亿",华夏时报
2269,2020-01-03,雷军卸任金山系公司执行董事 后者旗下一公司增资至5000万 董监高成员变化,金融界
2270,2020-01-03,金山办公软件注册资本新增400% 雷军卸任执行董事 董监高成员变化,新浪
2271,2020-01-03,雷军退出金山系公司执行董事,Wind
2272,2020-01-03,36只科创板股融资余额环比增加,证券时报网
2273,2019-12-30,交易活跃度减弱，整体估值消化与内部分化并存——科创板周观察（中泰策略）,修炼投资的水晶球
2274,2019-12-27,金山办公联合华为 打造数字化办公新势力,软件资讯网
2275,2019-12-27,科创板上市月余市盈率208倍 金山办公研发投入占营收比重达37.42%,投资时报
2276,2019-12-26,雷军再造“金山”：金山软件八年分拆上市局,新浪
2277,2019-12-26,【天风通信】远程办公迎来加速发展期，云视频行业借势崛起,海陆清风
2278,2019-12-26,开放共赢，华为云WeLink生态联盟正式成立,中国经济网
2279,2019-12-26,金山系排队上市，雷军的造富神话没完了？,21世纪经济报道
2280,2019-12-26,【山证计算机】远程协同办公：疫情驱动协同办公需求大增,山西证券研究所
2281,2019-12-26,券商今年以来科创板跟投浮盈近26亿元,Wind
2282,2019-12-25,"募资削减27亿 ""同股不同权""第一股优刻得获""入场券""",新浪
2283,2019-12-24,步WPS拆分上市后尘，金山云赴美上市要挖云矿?,资本邦
2284,2019-12-23,交易活跃度持续提升，2020年或进入改革实质推进期间——科创板周观察（中泰策略）,修炼投资的水晶球
2285,2019-12-23,科创板“科研之星”：6公司三年研发支出比超30% 微芯生物59%居首,投资时报
2286,2019-12-23,金山云拟赴美IPO已秘密交表 雷军或再添一家上市公司,新京报
2287,2019-12-23,雷军子公司制改革再结果：金山云将从金山软件分拆赴美上市,中国网
2288,2019-12-22,3年封闭科创主题基金接连上市 最新重仓股曝光,上证报
2289,2019-12-22,金山软件还将分拆：继金山办公挂牌科创板之后，金山云拟在美股IPO,21世纪经济报道
2290,2019-12-22,最新机构调研出炉，电子行业最受青睐！这家公司有近百家机构关注,e公司
2291,2019-12-22,IPO简报|雷军旗下“小巨头”金山云赴美IPO，拟筹资至多1亿美元,YY港股圈
2292,2019-12-20,赋能共赢：2019金山办公开发者大会释放创新动能,itbear
2293,2019-12-20,巨丰数据赢｜百家机构密集出动 6股获百亿级私募青睐,巨丰财经
2294,2019-12-19,科创板收评|个股表现分化科创板首只食品制造股嘉必优涨93%,第一财经
2295,2019-12-16,雷军，才是科创板最大的“赢家”！,搜狐
2296,2019-12-16,21只科创板股融资余额环比增加,证券时报网
2297,2019-12-13,30只科创板股融资余额环比增加,证券时报网
2298,2019-12-13,券商科创板跟投“冰火两重天”，整体浮盈近22亿元3家账面浮亏,Wind
2299,2019-12-12,科创板股融资融券余额每日变动（12月11日）,证券时报网
2300,2019-12-10,科创板资金动向：7股主力资金净流入超3000万元,证券时报网
2301,2019-12-10,分拆上市成潮？监管层关注合规性、关联交易、独立性、同业竞争等问题,资本邦
2302,2019-12-10,上市未满月，金山办公调整募投资金使用，投政企、买理财,新京报
2303,2019-12-10,科创板全线爆发，华兴源创涨15%,Wind
2304,2019-12-10,【行情】科创板板块开盘异动拉升，华兴源创涨10.4%，金山办公涨6%，山石网科、容百科技、西部超导纷纷走强。,金十数据
2305,2019-12-10,科创板涨跌不一，卓易信息上市次日再涨12%,Wind
2306,2019-12-10,【东北销售团队】复盘笔记1209：沪指小幅震荡涨0.08% 钢铁水泥等板块大涨,东北证券研究所
2307,2019-12-09,金山办公(688111.SH)对全资子公司增资 以实施募投项目,格隆汇
2308,2019-12-09,金山办公(688111.SH)拟获取金山志远19.9%股权 其聚焦政府、企业及特种领域客户,格隆汇
2309,2019-12-09,金山软件(3888.HK)：第三季度表现符合预期，云业务拟分拆上市，“买入”评级,格隆汇
2310,2019-12-06,金山软件短线拉升涨3.16% 辉立证券给予“买入”评级,新浪
2311,2019-12-06,【东北销售团队】复盘笔记1205：创指涨2.15%站上1700 科技股集体大涨,东北证券研究所
2312,2019-12-05,【东北销售团队】复盘笔记1204：沪指低位震荡跌0.23% 黄金、稀土逆势大涨,东北证券研究所
2313,2019-12-02,【东北销售团队】复盘笔记1129：沪指11月累计跌幅1.95% 高位蓝筹股大跌 连续下跌,东北证券研究所
2314,2019-11-30,潜望丨小米高层大调整：为备战5G管理层全面年轻化 董监高成员变化,腾讯网
2315,2019-11-29,长三角打造创新策源地，科创板为硬科技提供资本土壤——科创板周观察（中泰策略）,修炼投资的水晶球
2316,2019-11-28,【招商计算机】办公星辰大海，金山无远弗届——金山办公深度报告,科技晶选
2317,2019-11-28,【东北销售团队】复盘笔记1127：沪指缩量震荡跌0.13% 科技股表现活跃,东北证券研究所
2318,2019-11-27,金山办公：国产办公软件龙头，云化、安可再塑辉煌,证券时报网
2319,2019-11-27,金山办公止跌反弹今日收盘 小幅上涨,TechWeb
2320,2019-11-27,金山办公正式登陆科创板 WPS的对手到底有多强？（二）,前瞻研究院
2321,2019-11-26,雷军喜提首家A股上市公司 金山办公正式登陆科创板（一）,前瞻研究院
2322,2019-11-26,【东北销售团队】复盘笔记1125：沪指涨0.72%站上2900 水泥、钢铁强势上涨,东北证券研究所
2323,2019-11-25,【朝闻国盛1125】短期震荡，重视安可集成,国盛证券研究所
2324,2019-11-25,【东北销售团队】复盘笔记1122：沪指跌0.63%失守2900点 钢铁股午后大涨,东北证券研究所
2325,2019-11-23,破天荒的“新高”！这只新股带给行业新思考,每日经济新闻
2326,2019-11-22,【国盛计算机】金山办公深度：国产软件扛旗者，安可及SaaS化助力展翅高飞,国盛计算机畅想
2327,2019-11-22,母子公司股价严重倒挂，“金山系”股价迷局如何解？,e公司
2328,2019-11-22,科创板收评之11.22：下跌个股依旧超过40只 金山办公继续下跌,TechWeb
2329,2019-11-22,金山办公科创板鸣锣上市 而立之年迎来WPS新时代,每经网
2330,2019-11-21,高研发投入+核心技术，金山办公成科创板“硬科技”代表,中国企业报道
2331,2019-11-20,科创板收评之11.20：44只个股下跌 金山办公股价逼近150元,TechWeb
2332,2019-11-20,WPS市值600亿，可你们为什么还看不起它,DoNews
2333,2019-11-20,科创板涨跌参半，金山办公领涨5%,Wind
2334,2019-11-20,Q4以来21只科创板新股上市 7资管产品获配售超5亿,证券日报
2335,2019-11-20,四季度以来21只科创板新股上市 7只券商资管产品获战略配售超5亿元,证券日报
2336,2019-11-20,港股反弹 成交淡静,南方财经网
2337,2019-11-19,金山办公上市VC回报超23倍 能否力挽SaaS投资颓势？,华夏时报
2338,2019-11-19,金山办公31年终上市 收入利润只有微软办公的“零头”？,运营商财经网
2339,2019-11-19,科创板收评之11.19：金山办公涨至136元 仅联瑞新材沃尔德有下跌,TechWeb
2340,2019-11-19,小米重磅将公布 A股小伙伴已按捺不住,证券时报
2341,2019-11-19,金山软件(3888.HK)涨超5% 金山办公市值突破600亿元,格隆汇
2342,2019-11-19,金山办公科创板上市 创始人之一是新昌人求伯君,绍兴网
2343,2019-11-19,科创板跟盘丨个股多数飘红 美迪西、 金山办公领涨,第一财经
2344,2019-11-19,科创板个股造好，金山办公上市次日涨逾6%,Wind
2345,2019-11-19,金山办公开盘涨5.26% 暴涨之后能否维持600亿元市值,腾讯网
2346,2019-11-19,券商首次关注4股并给予买入评级（11月19日）,Wind
2347,2019-11-19,融资客青睐16股，赣粤高速买入占比高达46.46%,Wind
2348,2019-11-19,快讯：港股恒指小幅低开0.04% 同景新能源涨31.82%,新浪
2349,2019-11-19,30股获券商买入评级 金山办公目标涨幅达69.05%,Wind
2350,2019-11-19,【投中·24H】青年汽车集团回应子公司破产；李国庆再投一区块链项目,投中网
2351,2019-11-19,小米重磅消息将公布！现场一票难求，万亿市值板块谁会成新龙头,证券时报
2352,2019-11-19,31年长跑圆梦科创板 金山办公诠释中国企业“程序员文化”,上证报
2353,2019-11-19,【东北计算机安永平/邵珠印/赵伟博】金山办公（688111）深度报告：国产基础办公软件龙头，七大优势全球争雄,东北证券研究所
2354,2019-11-19,金山办公挂牌首日大涨175%： 雷军20年等待“修成正果”,21世纪经济报道
2355,2019-11-19,雷军喜提首家A股上市公司 金山办公上市首日大涨175.5%,中证报
2356,2019-11-19,道达投资手记：金山办公登陆A股 大盘反弹仍然缺量,每日经济新闻
2357,2019-11-18,金山办公今日科创板上市；拼多多将孵化500个农产品供应链品牌丨【每日播报】,阿特列斯如是说
2358,2019-11-18,11-18复盘：中国人保巨量解禁一番跌停，本周解禁股还有这些 解禁,腾讯网
2359,2019-11-18,市值与母公司倒挂，上市首日暴涨200%的金山办公被高估了吗？,腾讯网
2360,2019-11-18,揭秘雷军拆“金”术 国产办公软件WPS二十年上市始末,新京报
2361,2019-11-18,雷军资本市场“第三子”：不再打“免费”牌的WPS能否撑起近580亿市值,华夏时报
2362,2019-11-18,iPhone用户增长停滞，马云点评非洲版饿了么，金山办公上市,凤凰网
2363,2019-11-18,582亿市值！190倍市盈率！A股真的“人傻钱多”？,金融界
2364,2019-11-18,金山办公上市首日大涨！雷军：非常激动,第一财经
2365,2019-11-18,华为 X 金山办公,半导体风向标
2366,2019-11-18,金山办公上市首日“开门红” 净流入额居A股之首,大众证券报
2367,2019-11-18,这一次，雷军是扬眉吐气还是重蹈覆辙？——道达投资手记,每日经济新闻
2368,2019-11-18,智通港股解盘(11.18) | 央行变相降息刺激港股强势反弹 地产和科技引领市场,智通财经
2369,2019-11-18,上市市值即超母公司，这是31岁的WPS的悲喜故事,爱范儿
2370,2019-11-18,苦等 20 年，金山办公终于登上科创板,雷锋网
2371,2019-11-18,一图解码：WPS终登科创板金山软件却转跌,财华社
2372,2019-11-18,金山办公上市，雷军发全员信：WPS是个英雄梦想 上市等了20年,21世纪经济报道
2373,2019-11-18,WPS付费用户仅占1.6% 金山办公接下来的故事该怎么讲？,GPLP犀牛财经
2374,2019-11-18,雷军的渴望与落差：582亿金山办公 VS 244亿金山软件,腾讯网
2375,2019-11-18,A股五张图：市值倒挂，让年轻人拥有第二只“腰斩”的股票！,腾讯网
2376,2019-11-18,金山办公上市首日暴涨200%，雷军又大赚一笔！,环球老虎财经
2377,2019-11-18,金山办公科创板首日上市暴涨市值达582亿 母公司持股52.7%却大跌市值仅219亿 连续下跌,格隆汇
2378,2019-11-18,你用的WPS今天在科创板上市了，一年赚3个亿，总市值近600亿元！(附实控人雷军的投资版图),21世纪经济报道
2379,2019-11-18,金山办公科创板上市首日大涨175.5% 已超多家机构目标价,中新经纬
2380,2019-11-18,金山办公暴涨近200%！雷军身价大增150亿：将用业绩回馈投资者,金融界
2381,2019-11-18,金山办公上市首日大涨 葛珂发公开信强调“技术立业”,上证报
2382,2019-11-18,等了20年！N金山上市首日暴涨！与微软同台竞争，市盈率超200倍还能买吗？,每日经济新闻
2383,2019-11-18,金山软件(03888.HK)：北京办公软件(688111.SH)已于科创板上市,格隆汇
2384,2019-11-18,雷军鸣锣A股 金山办公上市科创板首日涨176%,第一财经
2385,2019-11-18,沪深两市主力资金净流出91.53亿元 金山办公净流入额居首,中证网
2386,2019-11-18,金山办公开盘暴涨205.3% “雷军系”迎来首只A股上市公司,第一财经
2387,2019-11-18,雷军：金山办公董事长是A股最励志的董秘,第一财经
2388,2019-11-18,全世界各行各业联合起来，internet一定要实现！,硅谷动力
2389,2019-11-18,收评：港股恒指涨1.35% 利好兑现金山软件跌6.12%,新浪
2390,2019-11-18,【行情】恒指收涨1.35%，单日涨幅为近半个月以来最大；金山软件收跌逾6%，旗下子公司金山办公今日登陆科创板。,金十数据
2391,2019-11-18,恒指收涨1.35%，科技网络、汽车、地产股引领上涨,Wind
2392,2019-11-18,【异动股】金山软件(03888-HK)今分拆金山办公上市曾跌5.6%,财华社
2393,2019-11-18,科创板收评之1118：34只个股下跌 金山办公跌破开盘价,TechWeb
2394,2019-11-18,金山办公庄涌：程序员文化就是公司的“金字招牌”,砍柴网
2395,2019-11-18,科创板金山办公首日报收126.35元 涨幅175.5%,新浪
2396,2019-11-18,金山集团雷军：WPS要坚持全球化战略，深入企业服务市场,全景网
2397,2019-11-18,[公司]金山办公科创板上市 雷军终于在A股敲锣,全景网
2398,2019-11-18,金山办公亮相中国品牌日，技术创新打造中国品牌新形象,砍柴网
2399,2019-11-18,31岁WPS科创板上市 雷军：曾有20年不赚钱,网易
2400,2019-11-18,专访雷军:金山有持续作战能力 骨子里不服输（视频）,新浪
2401,2019-11-18,金山办公CEO葛珂公开信：WPS office覆盖全球220多个国家和地区,第一财经
2402,2019-11-18,金山办公：厚积薄发 借云化和国产化之机弯道超车,兴业证券
2403,2019-11-18,雷军创业31年 带领民族软件金山WPS登陆科创板,新浪
2404,2019-11-18,金山办公董事长葛珂：坚持技术立业 不辜负伟大时代,证券时报网
2405,2019-11-18,金山办公科创板上市暴涨，雷军拿什么支撑200倍市盈率？,第一财经
2406,2019-11-18,雷军笑谈金山办公上市：CEO可以说是A股最励志董秘,新浪
2407,2019-11-18,金山办公葛珂：仍会聚焦办公服务 净利润下滑系投入研发 盈利能力下降,新京报
2408,2019-11-18,金山办公敲钟：雷军和他做VC的老朋友，又赢了,投资界
2409,2019-11-18,31岁WPS登陆资本市场 金山办公科创板上市首日开盘价暴涨2倍,证券日报
2410,2019-11-18,雷军谈小米投资：投资专注于对小米有帮助、有硬核科技的公司,第一财经
2411,2019-11-18,等了20年，雷军的科创板第一股来了,第一财经
2412,2019-11-18,金山办公科创板上市：市值超600亿 雷军圆梦A股,凤凰网
2413,2019-11-18,Wps上市“造富”：市值超600亿元 动态市盈率200倍,新浪
2414,2019-11-18,雷军又成大赢家！第四家科创板公司上市：开盘暴涨205%,上游新闻
2415,2019-11-18,雷军谈金山办公上市：用优秀的业绩来回馈投资者,第一财经
2416,2019-11-18,金山办公开盘股价翻三倍 雷军表示很激动,第一财经
2417,2019-11-18,金山办公200倍估值值不值得买 金山软件又为何大跌？ 连续下跌,新浪
2418,2019-11-18,金山办公今日科创板挂牌 开盘涨超207%,中金在线
2419,2019-11-18,WPS上市，开盘价大涨205%！雷军：WPS是个英雄梦想，上市等了20年,上游新闻
2420,2019-11-18,WPS联合吴晓波频道 科技新国货618热销,砍柴网
2421,2019-11-18,雷军等了20年终在A股敲锣！金山办公在科创板上市,中证报
2422,2019-11-18,金山软件跌8.33% 金山办公今日科创板上市涨近200%,新浪
2423,2019-11-18,WPS等待20年终上市！雷军：不想仅做一家赚钱的公司,驱动之家
2424,2019-11-18,雷军：曾被劝放弃WPS 最终坚持跟公司使命有很大关系,新浪
2425,2019-11-18,金山办公股价高开205% 市值已超母公司港股市值,中证网
2426,2019-11-18,金山软件股价跌近7% 分拆的金山办公今日科创板挂牌,TechWeb
2427,2019-11-18,金山办公：国产办公软件龙头 安可+云双轮驱动迎来“主升”,证券时报网
2428,2019-11-18,科创板跟盘丨金山办公大涨逾180% 成交额近40亿元,第一财经
2429,2019-11-18,雷军迎第一家A股上市公司：金山办公开盘涨幅达208.37%,钛媒体
2430,2019-11-18,金山软件：一季度扭亏为盈，疫情的流量“风口”还能吹多久？,财华社
2431,2019-11-18,WPS上市 雷军：这是分拆的第二家 金山云也在IPO路上,新浪
2432,2019-11-18,雷军：金山办公分拆上市是既定战略 不仅是赚钱公司,新浪
2433,2019-11-18,金山办公挂牌科创板 开盘价涨幅逾205%,新京报
2434,2019-11-18,金山办公在科创板上市 未来重点发力“国际化”,证券时报网
2435,2019-11-18,WPS上市，雷军称金山云也在IPO路上,Wind
2436,2019-11-18,足足等了20年！金山办公WPS上市：开盘价大涨205%,驱动之家
2437,2019-11-18,金山软件高开低走一度跌超6% 子公司金山办公于科创板上市,腾讯网
2438,2019-11-18,苦等20年，金山办公在科创板挂牌上市，这是雷军实际控制的第三家上市公司,上游新闻
2439,2019-11-18,金山软件急挫5% 金山办公今日科创板上市高开205%,TechWeb
2440,2019-11-18,A股异动 | 金山办公科创板上市首日 暴涨逾2倍！,格隆汇
2441,2019-11-18,恒指涨幅扩大至1%，香港本地股领涨蓝筹,Wind
2442,2019-11-18,港股异动 | 金山办公今日科创板挂牌 金山软件(03888)盘初涨逾4%,智通财经
2443,2019-11-18,金山软件跌近5% 金山办公科创板上市涨超200%,腾讯网
2444,2019-11-18,港股异动 | 金山软件涨逾3% 金山办公今日上市大涨逾2倍！,格隆汇
2445,2019-11-18,金山软件急挫3.06% 金山办公今日科创板上市高开205%,新浪
2446,2019-11-18,金山办公科创板上市 股价高开205%至140元/股,中证网
2447,2019-11-18,金山办公科创板上市 雷军：我们足足等了20年,新浪
2448,2019-11-18,金山办公登陆科创板 开盘暴涨205.3%,腾讯网
2449,2019-11-18,科创板｜金山办公今日上市 开盘价每股140元较发行价上涨205%,TechWeb
2450,2019-11-18,"""金山办公""科创板挂牌上市，开盘价140市值645亿",网易
2451,2019-11-18,A股三大指数集体低开 金山办公上市涨205％,上游新闻
2452,2019-11-18,一线丨雷军： 金山办公IPO是坚持的胜利,腾讯网
2453,2019-11-18,科创板新股金山办公大涨205%,第一财经
2454,2019-11-18,港股金山软件盘初涨近5%,Wind
2455,2019-11-18,金山办公今日科创板挂牌 股价开盘上涨205.3%,腾讯网
2456,2019-11-18,科创板金山办公开盘上涨205.3%,e公司
2457,2019-11-18,科创板金山办公上市首日高开205%,Wind
2458,2019-11-18,【行情】N金山今日在科创板挂牌上市，开盘涨205%。,金十数据
2459,2019-11-18,雷军：金山办公在科创板上市是“坚持”的胜利,证券时报网
2460,2019-11-18,金山办公（688111）深度：办公服务龙头起航，剑指2B服务国际化厂商,国信研究
2461,2019-11-18,N金山:券商定位区间均值为62.82-89.82元,Wind
2462,2019-11-18,11月18日新股提示：金山办公、指南针上市 浙商银行中签号出炉,上证报
2463,2019-11-18,早报|金山办公今日上市！雷军：等了20年；调查组已赴獐子岛实地考察；非洲猪瘟病毒攻关取得重要进展,格隆汇
2464,2019-11-18,新股发行与上市一览（11月18日）,Wind
2465,2019-11-18,【行业雷达】梳理行业脉络，挖掘机会热点,华龙掘金
2466,2019-11-18,国产软件龙头金山办公今日上市 行业迎最强风口（附受益股）,金融界
2467,2019-11-17,金山办公明日科创板挂牌，雷军发公开信称为上市已等20年 | 钛快讯,钛媒体
2468,2019-11-17,财闻点金：华为新机型受热捧 折叠屏手机市场有望高增长,巨丰财经
2469,2019-11-17,雷军：金山办公上市 等了20年,e公司
2470,2019-11-17,明日A股机会早知道,第一财经
2471,2019-11-17,国产软件龙头金山办公18日上市 行业迎发展机遇,e公司
2472,2019-11-17,每经21点丨日系车在韩国大力搞促销，一辆车最高补贴1500万韩元；金山办公上市前夕雷军全员信：这是个坚持梦想，并最终胜利的故事,每日经济新闻
2473,2019-11-17,金山办公上市前雷军全员信：一个坚持梦想的励志故事,新浪
2474,2019-11-17,【产业互联网周报】BAT Q3云服务业绩披露：阿里云稳坐第一，腾讯云单季增速超阿里云,钛媒体
2475,2019-11-15,金山办公：创新驱动可持续发展 打造世界一流办公软件,红周刊
2476,2019-11-15,【东吴晨报1118】【固收】【行业】地产【个股】新希望、金山软件、东方财富、国电南瑞、国祯环保,东吴研究所
2477,2019-11-14,金山办公(688111.SH)将于11月18日上市,格隆汇
2478,2019-11-14,金山办公：11月18日在科创板上市,e公司
2479,2019-11-14,金山办公18日在科创板上市交易,中证网
2480,2019-11-14,东吴计算机【金山办公深度报告：办公软件自主可控势在必行，国产龙头乘势而起】,吴声计事
2481,2019-11-14,GGV企业服务全球路线图：中国To B行业迎跨越式赶超机会,21世纪经济报道
2482,2019-11-14,又一只公募基金获得科创板战略配售,证券时报
2483,2019-11-13,港股异动 | 金山软件跌逾3% 网上投资者弃购金山办公近6万股 今日将发财报,格隆汇
2484,2019-11-13,科创板｜金山办公披露发行结果 网上投资者弃购59736股,TechWeb
2485,2019-11-13,科创板｜金山办公净募集资金44.59亿元 发行费用1.72亿元,TechWeb
2486,2019-11-11,11月11日新股提示：清溢光电、卓越新能申购 八方股份上市 金山办公中签号出炉,上证报
2487,2019-11-10,打新了吗？金山办公网上发行中签号出炉 共42420个,中财网
2488,2019-11-08,11月8日新股提示：博瑞医药、广电计量、筑博设计上市 三达膜、指南针中签号出炉 金山办公公布中签率,上证报
2489,2019-11-07,科创板金山办公：网上发行中签率为0.0534%,Wind
2490,2019-11-07,【新股提示】雷军旗下第三家上市公司金山办公今日申购,Wind
2491,2019-11-05,金山办公公告：根据初步询价结果，协商确定本次发行价格为45.86元/股，此价格对应的市盈率为：发行前53.14倍、发行后,金十数据
2492,2019-11-05,科创板金山办公：本次发行价格为45.86元/股,Wind
2493,2019-10-30,IPO日报 | 金山办公将于11月7日申购；比特大陆已向SEC递交上市申请；中国药品研发企业天境生物申请在美IPO,格隆汇
2494,2019-10-30,金山办公将进询价阶段 金山云同行竞争压力持续升高,TechWeb
2495,2019-10-28,【报道】天眼查数据显示，10月15日，安徽金山办公软件有限公司发生工商变更，其注册资本由1000万增至8000万，增幅达,金十数据
