,2021-12-31,北向资金年内加仓超4300亿元创历史新高，宁德时代全年净买入超300亿,Wind
6245,2018-10-22,整合自贸区免税资源 中国国旅与海南国资互赠“聘礼”,e公司
6246,2018-10-22,公告精选：万家乐董事长失联；多家公司前三季净利增逾10倍,e公司
6247,2018-10-22,中国国旅：海南国资委无偿划转海免公司51%股权给公司控股股东,e公司
6248,2018-10-22,中国国旅：控股股东无偿划转2%公司股给海南国资委,Wind
6249,2018-10-22,中国国旅：控股股东旅游集团接受无偿划转国有股权,金融界
6250,2018-10-22,旅游酒店：全球旅游零售业巨头DUFRY的经营分析与启示,爱建证券
6251,2018-10-22,10月22日 收盘突破年线个股一览,每日经济新闻
6252,2018-10-22,44股获券商买入评级：中南建设目标涨幅达74%,Wind
6253,2018-10-22,北上资金上周重获净流入,中证报
6254,2018-10-19,【中金海外策略】全球资金流向监测：大幅流入日本，回流新兴；但港股依然流出,Kevin策略研究
6255,2018-10-19,财融汇·早间必读 | 20181019,财通证券融资融券部
6256,2018-10-19,【数据揭秘】10月18日 融资客最看好的前20只个股,每日经济新闻
6257,2018-10-19,融资客青睐12股，特锐德买入占比高达45.17%,Wind
6258,2018-10-19,巨丰早评：A股筑底规避两类股,巨丰财经
6259,2018-10-18,10月18日 17只股票封板 电信运营板块涨幅最大,每日经济新闻
6260,2018-10-18,中国国旅跌停：最新股价暴跌至51元,网易
6261,2018-10-18,午间公告：巨人网络回购 巴安水务、东华软件兜底增持,金融界
6262,2018-10-18,中国国旅：市内免税店业务是今年重点推进项目之一,Wind
6263,2018-10-18,中国国旅：市内免税店业务是今年重点推进项目之一,e公司
6264,2018-10-18,沪指跌逾2%兵临2500点 高位白马股杀跌,腾讯网
6265,2018-10-18,【盘中动态】康美药业、洲际油气等个股持续大跌,每日经济新闻
6266,2018-10-18,【早盘播报】A股三大指数开盘走低 中弘股份跌停 ，封单超600万手,每日经济新闻
6267,2018-10-18,海南板块全线回调，海峡股份逼近跌停,Wind
6268,2018-10-18,中国国旅连续两日跌停 连续下跌,e公司
6269,2018-10-18,中国国旅再度触及跌停，市值跌破1000亿元,Wind
6270,2018-10-18,【融资融券】国元双融策略,国元财富管理
6271,2018-10-18,【股】20181018股指期货,混沌天成宏观金融研究
6272,2018-10-18,再现深V行情 沪指守住2500点,中财网
6273,2018-10-18,这一指数已经跌70% 敢不敢干？,金融界
6274,2018-10-17,三大股指创新低后强势抬升 行业板块涨多跌少,股城网
6275,2018-10-17,秦洪看盘｜市场情绪有所复苏，超跌股反抽行情将越演越烈,澎湃新闻
6276,2018-10-17,四川大决策：短线反弹开启，投资安全应该贯穿始终,中金在线
6277,2018-10-17,沪深两市高开低走 创业板指盘中再创4年新低,股城网
6278,2018-10-17,钱坤投资：顽强翻红 仍有反复,中金在线
6279,2018-10-17,两市高开低走沪指涨0.10% 海南板块再度升温,央视
6280,2018-10-17,【超级大单】 10月17日 10只个股特大单净流入超亿元,每日经济新闻
6281,2018-10-17,收评：创业板指探底回升涨1.25% 科技股全线上攻,每经网
6282,2018-10-17,A股上演过山车走势！沪指收盘涨0.6% 科技股集体飙升,腾讯网
6283,2018-10-17,三大股指再创阶段新低 两市近40股跌停,腾讯网
6284,2018-10-17,中国国旅午后封跌停 成交额12.74亿元封单9552手,腾讯网
6285,2018-10-17,快讯：三大指数高开低走 两市近40股跌停,第一财经
6286,2018-10-17,A股高开后单边下挫创业板盘中再创新低 消费白马股闪崩不断 连续下跌,腾讯网
6287,2018-10-17,金百临咨询：白马股、蓝筹股早盘回落,中金在线
6288,2018-10-17,沪指小幅上涨0.36%报2555.43点 基础建设等板块领涨,腾讯网
6289,2018-10-17,中国国旅早盘封跌停 成交额近8亿市值蒸发150亿 连续下跌,第一财经
6290,2018-10-17,股指再度拉升 大消费板块走低,每日经济新闻
6291,2018-10-17,抱团资金开始动摇 大白马中国国旅封死跌停,金融界
6292,2018-10-17,中国国旅早盘封跌停 成交额7.25亿元封单9601手,腾讯网
6293,2018-10-17,中国国旅早盘封跌停 成交额7.47亿元封单2.55万手,腾讯网
6294,2018-10-17,中国国旅跌停，成交额超7亿元,Wind
6295,2018-10-17,中国国旅盘初跳水,每日经济新闻
6296,2018-10-17,海南自贸区概念股集体拉升 海航创新开盘一字涨停,腾讯网
6297,2018-10-17,北上资金离场趋缓,中证网
6298,2018-10-16,"中国国旅601888消息:海南免税风头正劲,免税航母破浪前行",东吴证券
6299,2018-10-16,[强于大市评级]休闲、生活及专业服务行业周报：十一数据“降速”应当理性看待,中财网
6300,2018-10-15,休闲服务行业周报：国务院印发完善促进消费体制机制的实施方案,中财网
6301,2018-10-15,海南板块午前拉高，大东海A领涨6%,Wind
6302,2018-10-15,[买入评级]社会服务业行业周报：中免将在上葡京开设澳门旗舰免税店 腾邦国际布局城市型亲子乐园,中财网
6303,2018-10-15,[强于大市评级]社会服务行业周报：中免集团将开设澳门旗舰免税店 饿了么和口碑合并,中财网
6304,2018-10-15,47股获券商买入评级，利亚德目标涨幅达153.49%,Wind
6305,2018-10-12,免税业务进一步扩大　中免集团将于澳博“上葡京”开设免税店,新京报
6306,2018-10-12,海南板块午后异动，大东海A涨近7%,Wind
6307,2018-10-12,【华泰社服|动态点评】中国国旅：澳门店推进，新设上海市内店公司,华泰餐饮旅游
6308,2018-10-12,北上资金4天净流出逾175亿元 7只绩优股逆市吸金6.47亿元,e公司
6309,2018-10-11,完善促进消费体制机制方案印发 海南再被点将,e公司
6310,2018-10-11,社会服务：双节出游数据整体平淡估值修复仍需等待,光大证券
6311,2018-10-11,10月11日券商晨会研报汇编,证券日报
6312,2018-10-06,中国国旅股票怎么样：从海外经验，看国旅的未来毛利中枢及提升空间,东方证券
6313,2018-10-05,中国国旅动态点评：海棠湾业绩突出，盈利能力提升持续兑现,南方财富网
6314,2018-10-05,中国国旅2018半年报点评：免税业务内生+外延带来上半年业绩高增长,长江证券
6315,2018-10-03,国庆游有多火爆？警方发布紧急提示，这些个股将受益,Wind
6316,2018-10-01,38股获券商买入评级 和而泰目标涨幅达67.14%,Wind
6317,2018-09-29,兴业银行携中国国旅推出欧洲申根签证特色服务,证券之星
6318,2018-09-29,9月份北上资金净流入223.68亿元 27只活跃股最受青睐,证券日报
6319,2018-09-29,九月沪指上涨3.53% 三路资金辗转腾挪欲搏金秋行情,证券日报
6320,2018-09-28,从海外经验，看国旅的未来毛利中枢及提升空间,东方证券
6321,2018-09-28,白酒板块领涨 蓝筹估值修复行情来了？,佳酿网
6322,2018-09-28,国庆后布局四季度行情，看哪个指标？,养基司令
6323,2018-09-28,"现代服务行业周报:港股教育反弹明显,长假迎旅游高峰",西南证券
6324,2018-09-26,西部利得个股精选“不精”，净利亏5万元反收73万元管理费 亏损,和讯
6325,2018-09-26,医疗保健：浙江省抗癌药专项集中采购工作方案公布,川财证券
6326,2018-09-26,十一黄金周即将到来 休闲旅游行业布局正当时,巨丰财经
6327,2018-09-26,【兴业定量任瞳团队】基金经理揭秘系列之十二：工银瑞信袁芳,XYQUANT
6328,2018-09-25,旅游酒店：行业稳增长 荐5股,华鑫证券
6329,2018-09-22,旅游酒店板块迎最佳布局时机 机构圈定6只个股惹关注,证券日报
6330,2018-09-22,白马股发力助推中级反弹,大众证券报
6331,2018-09-21,两市超大账户抢筹的50只个股,证券之星
6332,2018-09-21,两市主力重点关注的50只个股,证券之星
6333,2018-09-21,海南自贸概念表现亮眼 欣龙控股、中潜股份涨停,证券时报网
6334,2018-09-21,“双节”倒计时假日概念股火爆 六股关注度升温,证券日报
6335,2018-09-20,28亿净资金微弱流出 主力机构看空五类股,证券之星
6336,2018-09-20,捷信携手国旅，旅游分期成国庆新宠,南方财富网
6337,2018-09-20,离岛免税新视角：港口免税大有作为,顶尖财经网
6338,2018-09-20,旅游板块迅速走强，锦江股份、首旅酒店领涨5%,Wind
6339,2018-09-20,“双节”倒计时假日概念股火爆 6只低估值绩优股升温,证券日报
6340,2018-09-20,A股放量反弹 10只龙头股备受机构青睐或具上涨潜力,证券日报
6341,2018-09-19,量能放大背后各路资金积极入场 反弹有没有第三天？,中证报
6342,2018-09-19,中国旅游集团港中旅酒店有限公司董事长陈荣获亚洲旅游『红珊瑚』奖“年度贡献人物”奖,21世纪经济报道
6343,2018-09-19,中免海南总部进展：定位非商贸中心 尚未开始运营,经济观察网
6344,2018-09-19,09月19日 43只个股已连涨5天,每日经济新闻
6345,2018-09-19,双节将至 餐饮旅游板块持续走强,中证网
6346,2018-09-19,ETF投资者越跌越买 外资加仓节奏不止北上资金“买买买”,证券时报网
6347,2018-09-19,中国国旅的海南生意经,北京商报
6348,2018-09-18,【太平洋策略】从PB视角观察，指数下行空间有限,周雨策略观察
6349,2018-09-18,网红餐饮掘金月饼市场 “新玩家”瞄准新生代消费者,广州日报
6350,2018-09-18,"休闲服务行业周报第59期:中秋、国庆将至,长线出游预定火热",国联证券
6351,2018-09-17,73只个股受机构集体推荐 5只龙头股吸金逾27亿,证券日报
6352,2018-09-17,9月18日最具爆发力四大牛股(名单),财界网
6353,2018-09-17,09月17日 主力资金近三日都在买这些概念股,每日经济新闻
6354,2018-09-17,【平安社服陈雯】社服行业周报（9月10日-9月16日）：中国旅游集团总部迁至海口，北京新机场明年投入运营,陈雯消费深度研究
6355,2018-09-17,市场低迷 但它有望走出金九行情,金融界
6356,2018-09-17,"中国国旅:三亚店增长靓丽,免税龙头快速成长",广发证券
6357,2018-09-17,低估值高股息高标打底仓 上汽集团等10只股票被券商集中推荐,投资者报
6358,2018-09-16,旅游酒店：中秋与国庆双节临近 关注出境游和景区板块,川财证券
6359,2018-09-15,兴业银行携中国国旅推出欧洲申根签证特色服务,和讯
6360,2018-09-14,北上资金终结9月份净卖出的局面，昨日净买入27.4亿元,澎湃新闻
6361,2018-09-14,单日净买入27.4亿元 9月北上资金净流入“转正”,证券时报
6362,2018-09-13,"中国国旅2018半年报点评:整合效应大幅提升毛利率,长期空间值得期待",光大证券
6363,2018-09-12,茅台：努力将海外市场销售额占比提升至10%以上,e公司
6364,2018-09-12,29股获券商买入评级 保利地产目标涨幅达77%,Wind
6365,2018-09-12,沪市单日成交再度不足千亿 李大霄：救市时机已经成熟,投资快报
6366,2018-09-11,指数盘中再创调整新低，2638点仍将接受考验,云掌财经
6367,2018-09-11,多地景区门票价格下调 国庆前314个将全部落地,证券时报网
6368,2018-09-11,中国国旅:免税业务继续强劲增长 行业龙头地位不断加固,方正证券
6369,2018-09-11,"休闲服务行业周报第58期:景区门票价格下调,十一之前314个将全部落地",国联证券
6370,2018-09-10,中国国旅：董事、副总经理李任芷辞职 董监高成员变化,e公司
6371,2018-09-10,中国国旅：浦东免税面积提升109% 卫星厅预计19年贡献增量,申万宏源
6372,2018-09-10,中国国旅：正式签约上海机场免税店，分类扣点面积大幅提升,招商证券
6373,2018-09-10,【陆股通交易追踪】陆股通合计净流出2.54亿元 医药生物股遭减仓,e公司
6374,2018-09-10,【中国国旅（601888）】上海机场免税经营合同签订，保底压力有限，利好精品销售,中信证券研究
6375,2018-09-10,证监会年内首批两公司QFII资格大数据揭秘外资长期投资图谱,顶尖财经网
6376,2018-09-09,旅游酒店：关注可选消费中的必选产品 荐5股,财通证券
6377,2018-09-07,中国国旅今日大宗交易成交5.25万股，成交价60.35元折价2.65%,Wind资讯
6378,2018-09-07,沪指勉强收复2700点，看好白马股估值回归及有业绩支撑超跌股机会,云掌财经
6379,2018-09-07,中国国旅事件点评：免税业务强势增长 未来看点不断,国海证券
6380,2018-09-07,中国国旅午后异动拉升5.08%报61.82元 成交6.04亿元,腾讯网
6381,2018-09-07,白马股迎来久违的上涨 机构：“沪伦通”将侧重于大盘蓝筹股,证券时报网
6382,2018-09-06,复星分拆文旅上市解渴，盈利困局待解,和讯
6383,2018-09-06,光大证券：社服板块9月有望获得相对收益 关注三主线,证券时报网
6384,2018-09-05,旅游酒店：龙头维持高增长 荐6股,广发证券
6385,2018-09-05,中国国旅：免税业务内生+外延带来上半年业绩高增长,西部证券
6386,2018-09-05,海棠湾业绩突出 盈利能力提升持续兑现,东方证券
6387,2018-09-05,国信证券发布餐饮旅游行业中报总结 重点关注7股,证券时报网
6388,2018-09-05,餐饮旅游2018年中报总结：板块业绩持续高增长，龙头助力业绩提升,国信研究
6389,2018-09-05,华泰保险股权变更频现 为上市铺路还是资本角逐？,21世纪经济报道
6390,2018-09-05,"中国国旅2018年中报点评:扣非净利增48.44%,规模扩张有望带来毛利率提高",东莞证券
6391,2018-09-05,"休闲服务行业周报第57期:中报披露结束,细分板块业绩差异较大",国联证券
6392,2018-09-04,复星旅文冲刺港交所：上半年营收66亿 核心收入来自度假村,中金在线
6393,2018-09-04,资金流:科技3股军工2股流入居前 两市净流入83亿,金融界
6394,2018-09-04,【兴业定量任瞳团队】基金经理揭秘系列之七：汇添富基金胡昕炜,XYQUANT
6395,2018-09-03,华泰保险估值创新高，股权转让或助力上市？,国际金融报
6396,2018-09-03,文旅产业万亿市场前景 上市公司角逐谁将胜出,全景网
6397,2018-09-03,【国泰君安国际】大数据系列｜互联互通·一张图20180831,国泰君安证券香港
6398,2018-09-03,棕榈股份复牌补跌迎来价值重估 文旅方向明确 机构称打开价值空间,南方财富网
6399,2018-09-02,【东兴策略周观察】陆股通在买什么？（8月27日-31日）,宋小胖的独幕剧
6400,2018-09-01,开业4年销售200亿元 三亚免税城成“现金奶牛”,中新网
6401,2018-08-31,【异动股】旅游板块跌幅居前 凯撒旅游(000796-CN)跌逾5%,财华社
6402,2018-08-31,暑期结束国庆又将临旅游行业高景气,证券时报
6403,2018-08-31,半年报中的 消费“升降级”,21世纪经济报道
6404,2018-08-31,"中国国旅:中报业绩符合预期,渠道整合提高采购能力",东吴证券
6405,2018-08-31,"中国国旅点评报告:营收保持高增长,免税行业红利持续",爱建证券
6406,2018-08-30,【申万旅游】中国国旅 (601888)半年报点评：采购整合带来成本优势，口红效应强化免税消费需求,申万宏源社服团队
6407,2018-08-30,中国国旅上半年营收211亿元，免税业务收入150亿元,新京报
6408,2018-08-30,8月30日券商晨会研报汇编,证券日报
6409,2018-08-30,【中报|中国国旅】业绩持续高增长，内生外延全面爆发-国信社服曾光团队,光仔看消费
6410,2018-08-30,30日早间两市重要公司新闻速递,证券时报网
6411,2018-08-30,债基表现一骑绝尘，公募基金半年度报告出炉,Wind
6412,2018-08-30,"中国国旅半年报点评:免税业务继续高增长,龙头优势推动未来发展",渤海证券
6413,2018-08-30,"中国国旅:免税业务表现强劲,新并表机场贡献较大",国金证券
6414,2018-08-29,A股头条之上市公司公告精选（8.30）,金融界
6415,2018-08-29,证金及港资增持中国国旅 多家公司公布业绩,中金在线
6416,2018-08-29,29日晚间公司重大利好公告一览,证券之星
6417,2018-08-29,中国国旅半年报：公司实现营业总收入210.85亿元，同比增长67.77%,国际金融报
6418,2018-08-29,中国国旅：上半年净利同比增近五成 证金及港资增持,e公司
6419,2018-08-29,中国国旅：上半年净利润同比增47.60%,Wind
6420,2018-08-29,兴证销售每日AH推荐-20180830,兴证销售每日精选
6421,2018-08-29,北上资金年内涌入逾2000亿 两品种或成长线资金重点,证券日报
6422,2018-08-29,"休闲服务行业周报第56期:中报披露接近尾声,严控成本、费用为主基调",国联证券
6423,2018-08-28,中国国旅(601888)深度分析：消费数据增速趋缓对免税行业影响几何?,中财网
6424,2018-08-28,基本面向好 旅游股底部大涨显韧性,中证网
6425,2018-08-28,[快讯]兴全300基金公布半年报 收益为-9.19%,中财网
6426,2018-08-28,[快讯]招商成长基金公布半年报 收益为-14.21%,中财网
6427,2018-08-27,【每日复盘20180827】四大利好因素合力共振下盘面现四大亮点,联讯策略
6428,2018-08-27,[买入评级]社会服务业行业周报：华住Q2业绩符合预期 18H1景区板块业绩表现不佳,中财网
6429,2018-08-27,8月27日券商晨会研报汇编,证券日报
6430,2018-08-27,华泰保险再现股权转让,北京商报
6431,2018-08-26,地量震荡，北上资金加仓超百亿，个股机会在哪里？,中证报
6432,2018-08-25,【太平洋证券策略】北上资金加仓消费金融,周雨策略观察
6433,2018-08-25,中字头股大单扫货人气飙升 长线机构布局14只个股,证券日报
6434,2018-08-24,全球资金流向监测：回流美国，流出其他；中国仍有流入,Kevin策略研究
6435,2018-08-23,中国国旅：零售界“茅台” 独占千亿免税市场,和讯
6436,2018-08-22,北上资金今年已2000亿加仓A股 本月消费白马继续受青睐,金融投资报
6437,2018-08-22,新华联：超大型文化旅游项目铜官窑古镇8月28日开业,中证网
6438,2018-08-22,[买入评级]中国国旅(601888)更新报告：对标海外经营指标看中免成长空间,中财网
6439,2018-08-22,今年境外资金净流入A股已超2000亿：近期偏爱消费白马,澎湃新闻
6440,2018-08-22,北上资金累计净流入额创新高 沪深300成吸金主力,证券时报
6441,2018-08-21,A股共发生48宗大宗交易成交10.29亿元（8月21日）,Wind
6442,2018-08-21,【每日复盘20180821】股指反弹已经接近短期阻力区间,联讯策略
6443,2018-08-21,[增持评级]社会服务行业周报：看好“国妆”成长性 出境游企业布局上游资源,中财网
6444,2018-08-21,联讯证券：股指反弹已经接近短期阻力区间,联讯证券
6445,2018-08-21,国盛证券：北上受外围扰动 但流入趋势未变,国盛证券
6446,2018-08-21,中国国旅午后异动拉升7.09%报61.47元成交8.7亿元振幅6.27%,腾讯网
6447,2018-08-21,巨丰投顾：底部共振即将形成 上证50引领反弹,巨丰财经
6448,2018-08-21,海南板块午前冲高，罗牛山、中国国旅领涨近5%,Wind
6449,2018-08-21,中字头板块表现活跃 中国中铁涨逾6%,证券时报网
6450,2018-08-21,中国国旅高开高走拉升5.03%报60.29元成交2.3亿元振幅4.18%,腾讯网
6451,2018-08-21,"休闲服务行业周报第55期:华住收购花间堂71.2%股权,加码中高端酒店布局",国联证券
6452,2018-08-20,【招商策略】流动性回落明显，外围扰动抑制风险偏好——金融市场流动性与监管动态周报（0820）,招商策略研究
6453,2018-08-20,[强于大市评级]现代服务行业周报：板块深度调整 进入政策消化期,中财网
6454,2018-08-20,[买入评级]社会服务业行业研究周报：中免19年接手美兰机场免税采购业务 出境游18年增速反转得以验证,中财网
6455,2018-08-19,【太平洋证券策略】北上资金爱消费——8月前两周北上资金流向观察,周雨策略观察
6456,2018-08-18,A股入摩权重翻倍 北上资金加仓苹果概念股,证券时报
6457,2018-08-17,全球资金流向监测：避险情绪下欧洲新兴流出扩大；港股小幅流入，但南北向均流出,Kevin策略研究
6458,2018-08-17,[增持评级]社会服务行业宏观系列研究四：经济危机下的边际消费倾向与股价表现,中财网
6459,2018-08-16,[优异评级]休闲服务行业周报：进入中报披露期 基本面择优,中财网
6460,2018-08-15,333亿资金恐慌逃离 五类股遭主力机构抛,证券之星
6461,2018-08-15,[超配评级]8月投资策略：把握回调良机 聚焦优质龙头,中财网
6462,2018-08-15,[推荐评级]中国国旅(601888)点评：业绩符合预期 高位增长持续,中财网
6463,2018-08-15,【陆股通交易追踪】陆股通净流出13.4亿元 食品饮料板块遭减仓,e公司
6464,2018-08-15,三大数据解密外资新动向 QFII二季度增仓21只个股,证券日报
6465,2018-08-14,【陆股通交易追踪】陆股通净流出5.78亿元 白酒股遭减仓,e公司
6466,2018-08-13,14天倒计时，400亿增量资金将驰援A股,Wind
6467,2018-08-13,旅游酒店：国旅中报收入快增继续推荐 荐7股,安信证券
6468,2018-08-13,[推荐评级]餐饮旅游行业周报：国旅中报预增48% 张家界武陵源景区门票降价,中财网
6469,2018-08-13,218份中报业绩快报出炉 双增长股近六成被机构相中,证券日报
6470,2018-08-11,3个月资金净流入上千亿北向资金加仓A股都买了啥？,搜狐
6471,2018-08-10,机构资金流向每日分析:今日市场受机构资金影响较小，各个量级资金流入流出稳定，后市依然看涨,红周刊
6472,2018-08-10,A股情报局：近期指数剧烈波动，建议谨慎操作,腾讯网
6473,2018-08-10,券商投研能力再遭打脸 超八成荐股未达到最低目标价,证券日报
6474,2018-08-10,北上资金抢筹58只个股 其中56只个股被券商看好,证券日报
6475,2018-08-10,"中国国旅半年度业绩快报点评:中报业绩符合预期,关注公司长期增长逻辑",渤海证券
6476,2018-08-09,A股市场资金变动一览（8月9日）,Wind
6477,2018-08-09,[买入评级]免税行业专题报告之全球机场免税详解：龙头规模扩大提升盈利 东南亚机场持续高增长,中财网
6478,2018-08-09,上半年国内游人次超28亿 渤海证券重点推荐5股,证券时报网
6479,2018-08-09,[买入评级]中国国旅(601888)动态点评：业绩增长动力强劲 垄断我国免税版图,中财网
6480,2018-08-09,【财通社服】中国国旅(601888)：中报业绩符合预期，免税宏图更进一步,财通证券研究
6481,2018-08-08,【申万旅游】中国国旅中报快报点评：机场离岛贡献大额收入增量，口红效应下免税消费逆势而上,申万宏源社服团队
6482,2018-08-08,[增持评级]旅游行业深度研究：汇率波动 影响几何,中财网
6483,2018-08-08,中国国旅上半年实现67.77%营收涨幅 主因来自免税项目,21世纪经济报道
6484,2018-08-08,[优异评级]休闲服务行业周报：上半年国内游稳定增长 出境游强势复苏,中财网
6485,2018-08-08,中国国旅发布2018上半年快报 日上免税行净利暴涨,经济观察网
6486,2018-08-08,[推荐评级]中国国旅(601888)业绩预览：中报业绩符合预期 把握规模和毛利率的确定性扩张,中财网
6487,2018-08-08,融资客青睐25股，出版传媒买入占比高达54.44%,Wind
6488,2018-08-08,【川财研究所*每日复盘】20180807：北向资金短期流入家电板块,川财研究
6489,2018-08-08,【华泰社服|公告点评】中国国旅：内生外延驱动，免税龙头增长强劲,华泰餐饮旅游
6490,2018-08-08,沪指强势反弹2.74% 多维度详解77只机构扎堆推荐股,中财网
6491,2018-08-08,【华泰证券研究所】每日晨会启明星20180808,华泰证券研究所
6492,2018-08-07,【国金策略】二级市场首度转为净增持--资金周度监测122期（魏雪/李立峰等）,策略李立峰与行业配置笔记
6493,2018-08-07,【建投策略】养老基金获批助推机构化过程——8月第1周流动性观察,中信建投
6494,2018-08-07,中国国旅：上半年净利润同比增47.58%（快报）,Wind
6495,2018-08-07,晚间重要公告2018年8月7日星期二,Wind
6496,2018-08-07,中国国旅上半年净利19.19亿 同比增长47.58%,中国网
6497,2018-08-07,中国国旅：上半年实现净利润19.2亿元，同比增长47.58%（快报）,Wind
6498,2018-08-07,【川财研究所*每日复盘】20180806：外汇风险准备金难以改变汇率市场趋势,川财研究
6499,2018-08-07,郑眼看盘：超强势股补跌 A股继续调整,中财网
6500,2018-08-06,高位股全线杀跌，桐昆股份、恒逸石化均封跌停,凤凰网
6501,2018-08-06,融资客最看好个股一览,证券时报
6502,2018-08-06,消费股成投资者避风港 基金经理寻找真龙头,股城网
6503,2018-08-06,财融汇·早间必读 | 20180806,财通证券融资融券部
6504,2018-08-06,【陆股通交易追踪】陆股通合计净流入5.11亿元 家用电器板块获青睐,e公司
6505,2018-08-06,怎么回事？大消费成了领跌行业低估值股票也不抗跌了,顶尖财经网
6506,2018-08-06,北上资金逆势抄底 看多做多市场态度未变,中证网
6507,2018-08-06,【山证策略】山证策略双剑合璧8月组合-山西证券-投资组合（20180807）,山西证券研究所
6508,2018-08-06,"现代服务行业周报:市场调整明显,坚定看好成长确定性板块龙头",西南证券
6509,2018-08-05,餐饮旅游行业8月投资策略,顶尖财经网
6510,2018-08-04,A股现金奶牛,中金在线
6511,2018-08-04,74只个股获10家以上机构扎堆看好 六股值得期待,证券日报
6512,2018-08-03,【川财研究所*每日复盘】20180803：资产周转率与ROE水平相关性较高,川财研究
6513,2018-08-03,347亿资金争夺20股：主力资金重点出击3股(名单),新浪
6514,2018-08-03,全球资金流向监测：连续7周流出后，海外资金小幅回流新兴与港股,Kevin策略研究
6515,2018-08-02,7月北上资金增持金融股减持消费股,腾讯网
6516,2018-08-02,盘前有料｜苹果市值逼近万亿美元 特斯拉透露上海建厂计划,证券时报网
6517,2018-08-02,8月2日券商晨会研报汇编,证券日报
6518,2018-08-02,"餐饮旅游行业周报:上半年访港旅客增一成,锦江公布6月经营数据",渤海证券
6519,2018-08-01,社会服务行业卓越推：中国国旅(601888),中财网
6520,2018-08-01,8月1日早间行业热点聚焦,中证网
6521,2018-07-31,招商策略：A股市场流动性明显回升 陆股通加仓金融,金融界
6522,2018-07-31,[买入评级]中国国旅(601888)点评：拟在澳门开设市内免税店 掘金百亿旅游购物消费市场,中财网
6523,2018-07-31,"休闲服务行业周报第52期:暑期出游迎来酷暑天气,“水”主题公园人山人海",国联证券
6524,2018-07-31,"现代服务行业周报:板块表现亮眼,K12市场关注度提升",西南证券
6525,2018-07-30,[强于大市评级]休闲、生活及专业服务行业周报：免税龙头再填新版图 扩张海外市场,中财网
6526,2018-07-30,[优于大市评级]旅游服务业行业周报：锦江6月REVPAR同增5.4% 酒店成长逻辑持续,中财网
6527,2018-07-30,[领先大市-A评级]餐饮旅游行业周报：中国国旅利好频出 自然景区降价或倒逼多元化发展,中财网
6528,2018-07-30,【东方旅游】每周观点：旺季来临 关注低估值品种的修复行情,东方旅游家
6529,2018-07-30,[买入评级]社会服务业行业周报：中免打造澳门市内免税店 锦江6月经营数据表现不佳,中财网
6530,2018-07-30,餐饮旅游:日上中标上海机场标段免税多重利好,渤海证券
6531,2018-07-30,上市公司七类违法行为将被“强退” 机构看好蓝筹股,广州日报
6532,2018-07-30,【川财研究*每日复盘】20180730：周期强势，短期反弹未完,川财研究
6533,2018-07-27,基本面完美 5股不买就赔大了,中财网
6534,2018-07-27,全球资金流向监测：分化继续，仅流入美股，但港股资金面改善,Kevin策略研究
6535,2018-07-27,[买入评级]中国国旅(601888)公司深度研究：中标上海机场、拟设澳门市内店 打造一流免税运营商,中财网
6536,2018-07-27,【陆股通交易追踪】陆股通净流入近4亿元 金融板块受捧,e公司
6537,2018-07-27,[增持评级]中国国旅(601888)事件点评：中免拟设立澳门市内免税店 探索国际免税市场,中财网
6538,2018-07-27,休闲服务行业日报：小猪短租与海南战略合作,中财网
6539,2018-07-27,"【新三板-诸海滨】出境游新时代,解锁多种玩法——暑期旅游专题系列之国外篇",安信证券研究
6540,2018-07-27,7月27日券商晨会研报汇编（更新中）,证券日报
6541,2018-07-26,中证数据：两市资金净流入前20股（7月26日）,中证网
6542,2018-07-26,收评：沪股通净流入11.13亿 深股通净流出5.67亿,新浪
6543,2018-07-26,【陆股通交易追踪】陆股通净流入16亿元 钢铁板块连续受捧,e公司
6544,2018-07-26,北上资金净买入16.18亿元 中国平安净买入居首,证券时报网
6545,2018-07-25,[强烈推荐-A评级]中国国旅(601888)点评报告：拟设澳门市内免税店 不断布局海外市场,中财网
6546,2018-07-25,海南板块午后二次拉涨，大东海A、罗牛山冲击涨停,Wind
6547,2018-07-25,【异动股】餐饮旅游板块持续走强 西安饮食(000721-CN)等2股涨停,财华社
6548,2018-07-25,[优异评级]休闲服务行业周报：中标邮轮+上海机场 中国国旅高增长可期,中财网
6549,2018-07-25,海南板块盘中异动，欣龙控股涨停,Wind
6550,2018-07-25,【中国国旅系列分析之二十三】设立澳门市内免税店，海外市内免税扩张有望开启新篇章-国信社服曾光团队,光仔看消费
6551,2018-07-25,资金流:医药2股海南1股流入居前 两市净流出218亿,金融界
6552,2018-07-25,中国国旅拟在澳门投资免税店,北京商报
6553,2018-07-25,"中国国旅事件点评:中标上海机场免税经营权,免税龙头地位进一步巩固",东莞证券
6554,2018-07-24,休闲服务行业日报：故宫博物馆6年来累计接待观众1亿人次,中财网
6555,2018-07-24,社会服务行业卓越推：首旅酒店(600258)、中国国旅(601888),中财网
6556,2018-07-24,中国国旅股票分析：中标上海机场众望所归，中国免税龙头新使命新征程,国信证券
6557,2018-07-24,[推荐评级]华创商社周报(餐饮旅游行业)：上海机场+邮轮免税 国旅开启新篇章,中财网
6558,2018-07-24,[增持评级]社会服务行业周报：中国国旅与上海机场签署新合同 免税再获多重利好,中财网
6559,2018-07-24,【财通社服】中国国旅(601888)：上海机场免税合同落地，提取比例好于预期,财通证券研究
